context_id,memory_budget,kv_memory_per_token_kb,memory_budget_unit,uncompressed_kv_memory_gb,context_length,compression_ratio,retained_kv_memory_gb,answer,context_tokens,retained_context_tokens,question,max_new_tokens,answer_prefix,uncompressed_kv_memory_mb,task,predicted_answer,retained_kv_memory_mb,token_budget
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['14E4FE9936A3'],58477.0,27777.0,What is the value associated with key 62DB3C5BF3A7? Return only the value.,32,,8622.784512,synthetic_kv_64k,600436C3FE85,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['519507374C86'],58477.0,27777.0,What is the value associated with key 397B5FFA46EF? Return only the value.,32,,8622.784512,synthetic_kv_64k,3B8D8458848A,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['B6F6D6D441CC'],58477.0,27777.0,What is the value associated with key 195DEE4A9B5D? Return only the value.,32,,8622.784512,synthetic_kv_64k,5F98A6574D8A,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['2563CA97EBF5'],58477.0,27777.0,What is the value associated with key 55D5A663D2CD? Return only the value.,32,,8622.784512,synthetic_kv_64k,5854D885548A,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['EADA4970ED9A'],58477.0,27777.0,What is the value associated with key 09CE2339BA19? Return only the value.,32,,8622.784512,synthetic_kv_64k,34889081544D,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['D4C3B231C60B'],58477.0,27777.0,What is the value associated with key 78F2D46B415D? Return only the value.,32,,8622.784512,synthetic_kv_64k,548C3458888C,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['7817B49E04CC'],58477.0,27777.0,What is the value associated with key C2432387EAF6? Return only the value.,32,,8622.784512,synthetic_kv_64k,3799D476D76C,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['E7E601582463'],58477.0,27777.0,What is the value associated with key 9D8772D78BDD? Return only the value.,32,,8622.784512,synthetic_kv_64k,9943D4D353A5,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['373541843B03'],58477.0,27777.0,What is the value associated with key 04DD144823F7? Return only the value.,32,,8622.784512,synthetic_kv_64k,0C47285D888C,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['F0B28C7E6F42'],58477.0,27777.0,What is the value associated with key 2646D5C0244D? Return only the value.,32,,8622.784512,synthetic_kv_64k,5462E5D5844D,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['6C5A871C0884'],58477.0,27777.0,What is the value associated with key 9BDFBA2C0F19? Return only the value.,32,,8622.784512,synthetic_kv_64k,9255ED0940F7,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['3CD549C10669'],58477.0,27777.0,What is the value associated with key C6B31C76BDF6? Return only the value.,32,,8622.784512,synthetic_kv_64k,745458545854,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['3D0A0C394EC7'],58477.0,27777.0,What is the value associated with key 1F314D183EBA? Return only the value.,32,,8622.784512,synthetic_kv_64k,774C6888748A,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['9F70CB3CF8CA'],58477.0,27777.0,What is the value associated with key A3926B79AFCC? Return only the value.,32,,8622.784512,synthetic_kv_64k,3F87159152F2,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['D6311C612EC2'],58477.0,27777.0,What is the value associated with key 1014750565F5? Return only the value.,32,,8622.784512,synthetic_kv_64k,5F548458888A,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['893A98C3E3CA'],58477.0,27777.0,What is the value associated with key 7FF4E7B7B4C6? Return only the value.,32,,8622.784512,synthetic_kv_64k,774C7F4D908C,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['933683EFA9F3'],58477.0,27777.0,What is the value associated with key A1C704351B64? Return only the value.,32,,8622.784512,synthetic_kv_64k,A1C704351B64: 44291257429E,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['4A9024C173B9'],58477.0,27777.0,What is the value associated with key B7F23DEFA849? Return only the value.,32,,8622.784512,synthetic_kv_64k,5F98A657444D,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['5A529D642932'],58477.0,27777.0,What is the value associated with key 00666DE299A1? Return only the value.,32,,8622.784512,synthetic_kv_64k,0C9D48D8544D,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['2FF36AA42C9F'],58477.0,27777.0,What is the value associated with key 92173D959E3F? Return only the value.,32,,8622.784512,synthetic_kv_64k,909E8A38D5AA,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['860315EACBCF'],58477.0,27777.0,What is the value associated with key AB10AA143CD8? Return only the value.,32,,8622.784512,synthetic_kv_64k,548C6D5D0477,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['F41211536E99'],58477.0,27777.0,What is the value associated with key 5C50F982F4E0? Return only the value.,32,,8622.784512,synthetic_kv_64k,5417CE8D0E84,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['C95281E03A5E'],58477.0,27777.0,What is the value associated with key 8B4886ABD4E7? Return only the value.,32,,8622.784512,synthetic_kv_64k,5C4481E03A5E,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['05348DDCE719'],58477.0,27777.0,What is the value associated with key 81F3FD034ADA? Return only the value.,32,,8622.784512,synthetic_kv_64k,A85456673E49,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['0B25785AC5D0'],58477.0,27777.0,What is the value associated with key DF9263F4C69D? Return only the value.,32,,8622.784512,synthetic_kv_64k,5C4432DF8D45,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['5F90FB25664D'],58477.0,27777.0,What is the value associated with key 630AA2BB522B? Return only the value.,32,,8622.784512,synthetic_kv_64k,580D8458858C,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['5B6A04287378'],58477.0,27777.0,What is the value associated with key BF5040EF3935? Return only the value.,32,,8622.784512,synthetic_kv_64k,585585555555,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['3DBA5844F9FC'],58477.0,27777.0,What is the value associated with key 114BC9DC72B8? Return only the value.,32,,8622.784512,synthetic_kv_64k,759C448D888C,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['1A89A0D572C8'],58477.0,27777.0,What is the value associated with key A837BBA205CA? Return only the value.,32,,8622.784512,synthetic_kv_64k,5F98A65E688D,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['C1B5BC3536DF'],58477.0,27777.0,What is the value associated with key 94F7C5811D2D? Return only the value.,32,,8622.784512,synthetic_kv_64k,5462E885857A,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['5A300B599562'],58477.0,27777.0,What is the value associated with key 2227551FF086? Return only the value.,32,,8622.784512,synthetic_kv_64k,5854D43D4C2D,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['A48ED0421DFA'],58477.0,27777.0,What is the value associated with key 56AB8BC78E81? Return only the value.,32,,8622.784512,synthetic_kv_64k,755555555555,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['AF47C775E395'],58477.0,27777.0,What is the value associated with key D4942CD2A404? Return only the value.,32,,8622.784512,synthetic_kv_64k,5854DE22DC3A,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['7A81B20507BB'],58477.0,27777.0,What is the value associated with key FB1676F186AB? Return only the value.,32,,8622.784512,synthetic_kv_64k,585555555555,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['2285CFBE4FE9'],58477.0,27777.0,What is the value associated with key 2EA9A1B970D0? Return only the value.,32,,8622.784512,synthetic_kv_64k,7A0E958C476D,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['F190C6B469EF'],58477.0,27777.0,What is the value associated with key B74E10275B53? Return only the value.,32,,8622.784512,synthetic_kv_64k,785485545854,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['339B4B1F0D7B'],58477.0,27777.0,What is the value associated with key 0977752A7D25? Return only the value.,32,,8622.784512,synthetic_kv_64k,734585858585,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['E2C333107475'],58477.0,27777.0,What is the value associated with key CA860B36E356? Return only the value.,32,,8622.784512,synthetic_kv_64k,548558545854,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['4F61EEF16694'],58477.0,27777.0,What is the value associated with key 50CA0ABA590E? Return only the value.,32,,8622.784512,synthetic_kv_64k,503B2A9D6444,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['D0BEFD372539'],58477.0,27777.0,What is the value associated with key 65F283F02DC7? Return only the value.,32,,8622.784512,synthetic_kv_64k,774C688813FE,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['095F40D92BCE'],58477.0,27777.0,What is the value associated with key 79308B040F49? Return only the value.,32,,8622.784512,synthetic_kv_64k,5F9D843D884C,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['493E30EC2796'],58477.0,27777.0,What is the value associated with key A59BC0D7AC73? Return only the value.,32,,8622.784512,synthetic_kv_64k,785A8458888A,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['0C3CC7E53BBB'],58477.0,27777.0,What is the value associated with key DCB55B62A8DF? Return only the value.,32,,8622.784512,synthetic_kv_64k,5C4D6C354C2A,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['45F154F90429'],58477.0,27777.0,What is the value associated with key A7DEDDA4F4A7? Return only the value.,32,,8622.784512,synthetic_kv_64k,548C6D5D0477,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['6FDC5E368127'],58477.0,27777.0,What is the value associated with key CCA11FDD980A? Return only the value.,32,,8622.784512,synthetic_kv_64k,5C4432DF8D45,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['7092BE4969EC'],58477.0,27777.0,What is the value associated with key 6667E3B56360? Return only the value.,32,,8622.784512,synthetic_kv_64k,6667E3B56360: 9F875483588A,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['56CB62FB26D7'],58477.0,27777.0,What is the value associated with key F4DBE506F670? Return only the value.,32,,8622.784512,synthetic_kv_64k,545454545454,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['B12B7F072CB9'],58477.0,27777.0,What is the value associated with key 2FD3F945F2FD? Return only the value.,32,,8622.784512,synthetic_kv_64k,27B65E3D544D,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['CC1BEC9F9C54'],58477.0,27777.0,What is the value associated with key 5E0A7F5DB163? Return only the value.,32,,8622.784512,synthetic_kv_64k,5C9BE1887EAF,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['1526CD180A82'],58477.0,27777.0,What is the value associated with key 444784EF4324? Return only the value.,32,,8622.784512,synthetic_kv_64k,461D8385588C,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['6E3C14348F62'],58477.0,27777.0,What is the value associated with key 6CACBA220065? Return only the value.,32,,8622.784512,synthetic_kv_64k,630721C9D44A,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['2E32D284F54E'],58477.0,27777.0,What is the value associated with key FEBE9A3A6103? Return only the value.,32,,8622.784512,synthetic_kv_64k,5462E88D8C3A,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['1A43523AE993'],58477.0,27777.0,What is the value associated with key 4B348BA435CC? Return only the value.,32,,8622.784512,synthetic_kv_64k,3D445C35544C,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['4BAFA9320094'],58477.0,27777.0,What is the value associated with key 53F2147F6570? Return only the value.,32,,8622.784512,synthetic_kv_64k,50648D38D5AA,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['B7B89A45693D'],58477.0,27777.0,What is the value associated with key 72274E76833A? Return only the value.,32,,8622.784512,synthetic_kv_64k,770A585A585A,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['71A3B0946D2A'],58477.0,27777.0,What is the value associated with key 2AA96D15F16F? Return only the value.,32,,8622.784512,synthetic_kv_64k,548E69C8D58A,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['BA100AD7C9A2'],58477.0,27777.0,What is the value associated with key 727759FEFBBC? Return only the value.,32,,8622.784512,synthetic_kv_64k,774C3454588A,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['9D665A4153B3'],58477.0,27777.0,What is the value associated with key E95FDEBAC186? Return only the value.,32,,8622.784512,synthetic_kv_64k,585458545854,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['A3B446494296'],58477.0,27777.0,What is the value associated with key 6F58FF86CC31? Return only the value.,32,,8622.784512,synthetic_kv_64k,66F585858585,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['0EAFF2A9DC8A'],58477.0,27777.0,What is the value associated with key CA9EFAE3114B? Return only the value.,32,,8622.784512,synthetic_kv_64k,3F6E23CBE943,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['67FDA334058A'],58477.0,27777.0,What is the value associated with key ABD21335E5DB? Return only the value.,32,,8622.784512,synthetic_kv_64k,A85885858585,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['BFF9CD14A03E'],58477.0,27777.0,What is the value associated with key 83595D01F55F? Return only the value.,32,,8622.784512,synthetic_kv_64k,545885855555,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['07F8F3EA0184'],58477.0,27777.0,What is the value associated with key 28F4ADEDDA80? Return only the value.,32,,8622.784512,synthetic_kv_64k,585D8554585D,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['AD979B89E5CB'],58477.0,27777.0,What is the value associated with key D942248D31EC? Return only the value.,32,,8622.784512,synthetic_kv_64k,5F135858585A,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['205008E895D7'],58477.0,27777.0,What is the value associated with key 702CC8040FB7? Return only the value.,32,,8622.784512,synthetic_kv_64k,903D407B75D4,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['A529C74CC890'],58477.0,27777.0,What is the value associated with key 3C6A113634A5? Return only the value.,32,,8622.784512,synthetic_kv_64k,38786055644A,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['F3106202BEE6'],58477.0,27777.0,What is the value associated with key 5CB55DC7B3E6? Return only the value.,32,,8622.784512,synthetic_kv_64k,589D843D888C,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['27479AE77EAB'],58477.0,27777.0,What is the value associated with key 084A9136F1F8? Return only the value.,32,,8622.784512,synthetic_kv_64k,73558455484C,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['5EF7F2E6195F'],58477.0,27777.0,What is the value associated with key 732EADD702C9? Return only the value.,32,,8622.784512,synthetic_kv_64k,774C7F4D883A,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['13AEC359810A'],58477.0,27777.0,What is the value associated with key 71A65F3C44DC? Return only the value.,32,,8622.784512,synthetic_kv_64k,73948470D49C,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['5DF0878AAED9'],58477.0,27777.0,What is the value associated with key 233F92EC89AF? Return only the value.,32,,8622.784512,synthetic_kv_64k,37885485588A,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['4758A6499CDC'],58477.0,27777.0,What is the value associated with key 507B65E58F34? Return only the value.,32,,8622.784512,synthetic_kv_64k,785D8458858A,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['06A21D0AF7F7'],58477.0,27777.0,What is the value associated with key F5E43FE68C9C? Return only the value.,32,,8622.784512,synthetic_kv_64k,548554855485,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['848A7FC15858'],58477.0,27777.0,What is the value associated with key 2FA0BC55300B? Return only the value.,32,,8622.784512,synthetic_kv_64k,548E694D8C4A,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['1E258FC9C86B'],58477.0,27777.0,What is the value associated with key E9DD63119ACA? Return only the value.,32,,8622.784512,synthetic_kv_64k,509426A524E3,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['B43B42A259A6'],58477.0,27777.0,What is the value associated with key C6644303CBC1? Return only the value.,32,,8622.784512,synthetic_kv_64k,6C3C3458888A,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['9CA3FF11C8BA'],58477.0,27777.0,What is the value associated with key 36EE723EF466? Return only the value.,32,,8622.784512,synthetic_kv_64k,348885858585,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['FFA6EA9E5C8D'],58477.0,27777.0,What is the value associated with key B1A8491B90E9? Return only the value.,32,,8622.784512,synthetic_kv_64k,745885588585,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['22BF1F652A87'],58477.0,27777.0,What is the value associated with key 333E7DBF4BC1? Return only the value.,32,,8622.784512,synthetic_kv_64k,3929D557424A,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['2C3373B911D8'],58477.0,27777.0,What is the value associated with key 12F5DA52D2EE? Return only the value.,32,,8622.784512,synthetic_kv_64k,58549D84585C,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['FF4C71F2CE8F'],58477.0,27777.0,What is the value associated with key B69FE60FD420? Return only the value.,32,,8622.784512,synthetic_kv_64k,58545854585458545854585458545854,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['F7B2AE92EA71'],58477.0,27777.0,What is the value associated with key CF7D1679742F? Return only the value.,32,,8622.784512,synthetic_kv_64k,74456854584A,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['AAF751D08109'],58477.0,27777.0,What is the value associated with key FC90D8741408? Return only the value.,32,,8622.784512,synthetic_kv_64k,5485A355488A,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['8CCC109FD8EE'],58477.0,27777.0,What is the value associated with key B5A458F0DD23? Return only the value.,32,,8622.784512,synthetic_kv_64k,54854854854854854854854854854854,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['4CC9E42E5037'],58477.0,27777.0,What is the value associated with key 4A558ACBBE09? Return only the value.,32,,8622.784512,synthetic_kv_64k,5C4432DF8D45,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['B5A5B6391F04'],58477.0,27777.0,What is the value associated with key 2852D9F2DD0D? Return only the value.,32,,8622.784512,synthetic_kv_64k,5C4432DF8D45,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['2C91A3404F08'],58477.0,27777.0,What is the value associated with key B341ED6522B4? Return only the value.,32,,8622.784512,synthetic_kv_64k,5C4432DF8D45,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['3967823DD107'],58477.0,27777.0,What is the value associated with key 5C8ACB2FAFA3? Return only the value.,32,,8622.784512,synthetic_kv_64k,5C8ACB2FAFA3: 44291257429E,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['CAC43373730E'],58477.0,27777.0,What is the value associated with key FC311F119C0F? Return only the value.,32,,8622.784512,synthetic_kv_64k,545555555555,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['7E78CA55E38B'],58477.0,27777.0,What is the value associated with key 3C9A238D6F44? Return only the value.,32,,8622.784512,synthetic_kv_64k,7E78D5555555,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['92808DD4595B'],58477.0,27777.0,What is the value associated with key 5C6306BA8CD3? Return only the value.,32,,8622.784512,synthetic_kv_64k,5C6306BA8CD3,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['FBA6CDBCC653'],58477.0,27777.0,What is the value associated with key 77A75E70F65F? Return only the value.,32,,8622.784512,synthetic_kv_64k,77A75E70F65F,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['E25D9CA8A5C4'],58477.0,27777.0,What is the value associated with key 21388D38BBD8? Return only the value.,32,,8622.784512,synthetic_kv_64k,548E69C8905B,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['65ED4F2DAD3F'],58477.0,27777.0,What is the value associated with key 10D4161237C9? Return only the value.,32,,8622.784512,synthetic_kv_64k,77E8BB733A3E,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['7A89B807D78A'],58477.0,27777.0,What is the value associated with key B788FFE575F6? Return only the value.,32,,8622.784512,synthetic_kv_64k,548545854585,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['68D0C4E7F7DD'],58477.0,27777.0,What is the value associated with key 69298693FD9D? Return only the value.,32,,8622.784512,synthetic_kv_64k,9FBC869C3A8E,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['201512E153A6'],58477.0,27777.0,What is the value associated with key 932CD2C65EE4? Return only the value.,32,,8622.784512,synthetic_kv_64k,907244C07A9A,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['12FCA4704D48'],58477.0,27777.0,What is the value associated with key 5128F8EDE0CA? Return only the value.,32,,8622.784512,synthetic_kv_64k,543B63494D48,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['8471AE1B9F69'],58477.0,27777.0,What is the value associated with key 774073318749? Return only the value.,32,,8622.784512,synthetic_kv_64k,436E9385888C,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['D43CE0C1FF1E'],58477.0,27777.0,What is the value associated with key 20DA58321EE4? Return only the value.,32,,8622.784512,synthetic_kv_64k,C43D908C388A,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['9679A3C988E4'],58477.0,27777.0,What is the value associated with key 8D22C7BF4FBC? Return only the value.,32,,8622.784512,synthetic_kv_64k,589C245D884C,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['2108F75D1E3C'],58477.0,27777.0,What is the value associated with key C48D2E9522D6? Return only the value.,32,,8622.784512,synthetic_kv_64k,5C9D85D6588A,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['DE43E9247069'],58477.0,27777.0,What is the value associated with key 80BB6EC01269? Return only the value.,32,,8622.784512,synthetic_kv_64k,884C3454888C,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['84A21FC905F8'],58477.0,27777.0,What is the value associated with key D4D60E2F8958? Return only the value.,32,,8622.784512,synthetic_kv_64k,5C4432DF8D45,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['29762A26F770'],58477.0,27777.0,What is the value associated with key 4DDB272C0588? Return only the value.,32,,8622.784512,synthetic_kv_64k,548C340D7E6A,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['39B8B596CA7C'],58477.0,27777.0,What is the value associated with key EF4A5299E505? Return only the value.,32,,8622.784512,synthetic_kv_64k,582BF46D884C,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['84D6F0DF1684'],58477.0,27777.0,What is the value associated with key F28E5894F7F1? Return only the value.,32,,8622.784512,synthetic_kv_64k,548C340D7E6A,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['1430D88F1C94'],58477.0,27777.0,What is the value associated with key 48B7E519DD7E? Return only the value.,32,,8622.784512,synthetic_kv_64k,548E69C3E68A,4095.885312,27777.0
context_0000,4096.0,147.456,MB,8.622784512,62995,0.5249927321853036,4.095885312,['F4D3A29319FA'],58477.0,27777.0,What is the value associated with key 32404027AB7D? Return only the value.,32,,8622.784512,synthetic_kv_64k,5C114369D83A,4095.885312,27777.0
