token_budget,predicted_answer,max_new_tokens,task,retained_kv_memory_gb,kv_memory_per_token_kb,split,compression_ratio,question,retained_context_tokens,memory_budget_unit,answers,retained_kv_memory_mb,memory_budget,uncompressed_kv_memory_gb,answer_prefix,context_tokens,uncompressed_kv_memory_mb
3472.0," ['The Midnight Zoo', 'The 3 Mistakes of My Life', 'The Bewitched', 'The Adventures of Jinbao', 'The Invincible Constable', 'The Village of No Return']",256,quest_32k,0.511967232,147.456,test,0.9218000405414536,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what are some Emirati multilingual or Pakistani animated films
",3472.0,MB,"['3 Bahadur: The Revenge of Baba Balaam' 'Aerials (film)'
 'The Glassworker']",511.967232,512.0,6.546898944,Final Answer: ,44399.0,6546.898944
3472.0," ['The Violent Bear It Away', 'The Midnight Zoo', 'The Midnight Zoo']",256,quest_32k,0.511967232,147.456,test,0.9218000405414536,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: novels written by by Louise Welsh
",3472.0,MB,['Tamburlaine Must Die' 'The Girl on the Stairs'],511.967232,512.0,6.546898944,Final Answer: ,44399.0,6546.898944
3472.0," ['The Midnight Zoo', 'The Midnight Zoo']",256,quest_32k,0.511967232,147.456,test,0.9218000405414536,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: WWII films that are Swiss
",3472.0,MB,['The Last Chance (1945 film)' 'The Sun (film)'],511.967232,512.0,6.546898944,Final Answer: ,44399.0,6546.898944
3472.0," ['The Midnight Midnight', 'The Midnight Midnight']",256,quest_32k,0.511967232,147.456,test,0.9218000405414536,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1898 English-language books that are also about adventure
",3472.0,MB,['In the Sargasso Sea' 'Rupert of Hentzau'],511.967232,512.0,6.546898944,Final Answer: ,44399.0,6546.898944
3472.0," ['The Midnight Zoo', 'The Last Chance (1982 film)']",256,quest_32k,0.511967232,147.456,test,0.9218000405414536,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Dutch coming-of-age or Dutch erotic or erotic thriller films
",3472.0,MB,['Jongens'],511.967232,512.0,6.546898944,Final Answer: ,44399.0,6546.898944
3472.0," ['The Midnight Zoo', 'The Midnight Zoo']",256,quest_32k,0.511967232,147.456,test,0.9218000405414536,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1988 fiction environmental books
",3472.0,MB,"[""The Gate to Women's Country"" 'Zodiac (novel)']",511.967232,512.0,6.546898944,Final Answer: ,44399.0,6546.898944
3472.0," ['The Midnight Zoo', 'The Adventures of Jinbao', 'The Bewitched', 'The Story Without a Name (novel)']",256,quest_32k,0.511967232,147.456,test,0.9218000405414536,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what are  some Bulgarian animated, or Polish children's films
",3472.0,MB,"['Demoni (2012 film)' 'The Two Who Stole the Moon'
 'The Young Magician (film)']",511.967232,512.0,6.546898944,Final Answer: ,44399.0,6546.898944
3472.0," ['The Midnight Zoo', 'The Girl on the Stairs', 'The Invincible Constable', 'The Village of No Return']",256,quest_32k,0.511967232,147.456,test,0.9218000405414536,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: German spy comedy films, or 2000s comedy-drama mystery films.
",3472.0,MB,['Hotel Clausewitz' 'Scorpions and Miniskirts' 'Tunis Top Secret'],511.967232,512.0,6.546898944,Final Answer: ,44399.0,6546.898944
3472.0," ['The Midnight Zoo', 'The Midnight Zoo']",256,quest_32k,0.511967232,147.456,test,0.9218000405414536,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: American LGBT novels set in New England and that are also Speculative fiction novels
",3472.0,MB,['The Drowning Girl'],511.967232,512.0,6.546898944,Final Answer: ,44399.0,6546.898944
3472.0," ['The Midnight Zoo', 'The Midnight Zoo']",256,quest_32k,0.511967232,147.456,test,0.9218000405414536,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Soviet crime films that arent russian made
",3472.0,MB,['Look for a Woman' 'The Master of Taiga' 'Visit to Minotaur (film)'],511.967232,512.0,6.546898944,Final Answer: ,44399.0,6546.898944
3472.0," ['The Seven Chinese Brothers', 'The Seven Chinese Brothers', 'The Seven Chinese Brothers']",256,quest_32k,0.511967232,147.456,test,0.9218000405414536,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: 1984 Science fiction Space opera novel series
",3472.0,MB,"['The Final Reflection' 'The Trellisane Confrontation'
 'The Vulcan Academy Murders']",511.967232,512.0,6.546898944,Final Answer: ,44399.0,6546.898944
