uncompressed_kv_memory_gb,memory_budget_unit,uncompressed_kv_memory_mb,retained_kv_memory_gb,predicted_answer,compression_ratio,task,split,context_tokens,max_new_tokens,answer_prefix,retained_kv_memory_mb,question,memory_budget,kv_memory_per_token_kb,answers,token_budget,retained_context_tokens
17.723031552,GB,17723.031552,3.999891456," ['Ballet', 'Dance', 'Dance', 'Dance', 'Dance']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Arthur Saint-Léon choreographed what kind of dance?
",4.0,147.456,"['Coppélia' 'La Vivandière or Markitenka' 'La source' 'Pâquerette'
 'The Little Humpbacked Horse']",27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['Amdo Tibetan', 'Central Tibetan', 'Khams Tibetan', 'Lhasa Tibetan', 'Uyghur']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which language is native to Tibet?
",4.0,147.456,['Amdo Tibetan' 'Central Tibetan' 'Khams Tibetan' 'Ladakhi' 'Tibetan'],27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['Wacaday', 'Wide Awake Club', 'The Little Hound', 'The Perfect General', 'The Hound of Florence']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What TV show was originally on TV-AM?
",4.0,147.456,"['Good Morning Britain' ""Hey, Hey, It's Saturday!"" 'The Shoe People'
 'Wacaday' 'Wide Awake Club']",27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['Aneroid Lake', 'Dollar Lake', 'Legore Lake', 'Olympic Village', 'TauTona Mine', 'Yatela Mine', 'Sadiola Gold Mine', 'Morila Gold Mine', 'Baojun 530', 'Baojun 630', 'Baojun 730', 'Baojun 510', 'Baojun 560', 'Baojun 530",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which facility does AngloGold Ashanti own?
",4.0,147.456,"['Geita Gold Mine' 'Sadiola Gold Mine' 'Sunrise Dam Gold Mine'
 'TauTona Mine' 'Yatela Mine']",27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['Gourdou-Leseurre GL.2', 'Gourdou-Leseurre GL.832 HY', 'Gourdou-Leseurre GL.50', 'Gourdou-Leseurre GL.30', 'Gourdou-Leseurre GL.812 HY']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What items did Giovanola produce?
",4.0,147.456,['Auguste Piccard' 'Ben Franklin' 'F.-A. Forel' 'Goliath' 'Titan'],27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['Tony Iommi', 'Geezer Butler', 'Bill Ward', 'Glenn Tipton', 'Ozzy Osbourne']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Black Sabbath had who as a member?
",4.0,147.456,"['Adam Wakeman' 'Geoff Nicholls' 'Neil Murray' 'Tony Martin'
 'Vinny Appice']",27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['The Great Escape', 'The Producers', 'Young Frankenstein', 'The Great Escape', 'The Producers', 'Young Frankenstein']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: James Clavell was screenwriter for what movie?
",4.0,147.456,"['633 Squadron' 'The Great Escape' 'The Satan Bug' 'To Sir, with Love'
 'Walk Like a Dragon']",27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['Gorilla Biscuits', 'Bad Astronaut', 'Lagwagon', 'Rival Schools', 'Me First and the Gimme Gimmes']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Joey Cape is part of what musical group?
",4.0,147.456,"['Bad Astronaut' ""Joey Cape's Bad Loud"" 'Lagwagon'
 'Me First and the Gimme Gimmes' 'The Playing Favorites']",27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['Dollar Lake', 'Tyler Island', 'Wilson River Bridge', 'Blaine Island', 'Buckeye Island']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What geographic entity is next to Kanawha River?
",4.0,147.456,"['Blaine Island' 'Magic Island' 'Scotts Island' 'Tyler Island'
 'Wilson Island (West Virginia)']",27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['Gary Hastings', 'Graham Allner', 'Neil Murray', 'Paul Megson', 'Walter Schreifels']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who was the coach of Boston United FC?
",4.0,147.456,"['Arthur Mann' 'George Kerr' 'Jimmy Cringan' ""Ray O'Brien"" 'Rob Scott']",27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['Bobby Hope', 'David Hastings', 'John Barton', 'Mark Abis', 'Mark Hastings', 'Markus Münch', 'Michael Hastings', 'Steve Hastings', 'William Hastings']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who is within the Missouri State Guard?
",4.0,147.456,"['Colton Greene' 'David Rice Atchison' 'Frank James' 'M. Jeff Thompson'
 'Sterling Price']",27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['Three Tales of Horror', 'Death Stalks the Night', 'The Blackheath Bulletin', 'The Hound of Florence', 'The Secret History of Vampires', 'The Little Humpbacked Horse', 'The Story About Ping', 'The Five Chinese Brothers', 'The Hound of Florence', 'The Secret History of Vampires', 'The Blackheath Bulletin', 'The Little Humpbacked Horse', 'The Story About Ping', 'The Five Chinese",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What piece of literature featured illustrations by Lee Brown Coye?
",4.0,147.456,"['Death Stalks the Night' 'Sleep No More' 'Three Tales of Horror'
 'Who Knocks?' 'Worse Things Waiting']",27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['The Best Horror of the Year', 'The Best Horror of the Year', 'The Best Horror of the Year', 'The Best Horror of the Year', 'The Best Horror of the Year', 'The Best Horror of the Year', 'The Best Horror of the Year', 'The Best Horror of the Year', 'The Best Horror of the Year', 'The Best Horror of the Year']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which work of literature did Terri Windling edit?
",4.0,147.456,"['Black Thorn, White Rose' 'Ruby Slippers, Golden Tears'
 'Salon Fantastique' 'Snow White, Blood Red'
 ""Year's Best Fantasy and Horror""]",27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['Mohawk language', 'Ojibwa language', 'Algonquian language']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is Ontario's native language ?
",4.0,147.456,['Central Ojibwa' 'Eastern Ojibwa' 'Mohawk' 'Northwestern Ojibwa' 'Oneida'],27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['Dollar Lake', 'Florida State Road 874', 'Florida State Road 878', 'Florida State Road 924', 'Green Spot', 'Million Dollar Challenge', 'Ocean Forest Hotel', 'Workington Town']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What structures does the Miami-Dade Expressway Authority keep in good working condition?
",4.0,147.456,"['Florida State Road 112' 'Florida State Road 836'
 'Florida State Road 874' 'Florida State Road 878'
 'Florida State Road 924']",27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['Aneroid Lake', 'Bonny Lakes', 'Dollar Lake', 'Roger Lake', 'Le Gorceau Lake', 'Le Gorceau Lake', 'Le Gorceau Lake', 'Le Gorceau Lake', 'Le Gorceau Lake', 'Le Gorceau Lake', 'Le Gorceau Lake', 'Le Gorceau Lake', 'Le Gorceau Lake', 'Le Gorceau Lake', 'Le Gorceau Lake', 'Le G",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which landform is located in the protected area Eagle Cap Wilderness?
",4.0,147.456,['Aneroid Lake' 'Bonny Lakes' 'Dollar Lake' 'Legore Lake' 'Roger Lake'],27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['Break My Stride', 'Reflection', 'Springtime for Hitler']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What tracks did Matthew Wilder compose?
",4.0,147.456,"['A Girl Worth Fighting For' 'Beautiful Disaster' 'Break My Stride'
 'Honor to Us All' 'Mulan' 'Reflection']",27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['Oh Yeah! Cartoons', 'Random! Cartoons', 'Wide Awake Club', 'Wacaday', 'Young Frankenstein']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What TV show did Frederator Studios produce?
",4.0,147.456,"['Bee and PuppyCat' 'Castlevania' 'My Life as a Teenage Robot'
 'Oh Yeah! Cartoons' 'Random! Cartoons']",27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['Steve S. Smith', 'Dustin Lynch', 'Joshua Dobbs', 'Markus Münch', 'Greg Hastings']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: The Pittsburgh Steelers drafted whom?
",4.0,147.456,"['Curtis Brown' 'David Paulson' 'Devin Bush Jr.' 'Joshua Dobbs'
 'Mason Rudolph']",27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['Mikki Daughtry', 'Tobias Iaconis', 'Justin Baldoni']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which character's native language was Gallifreyan?
",4.0,147.456,['Rassilon' 'Romana' 'Susan Foreman' 'The Doctor' 'The Master'],27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['John Toohey', 'Patrick Keane', 'Mikki Daughtry', 'Tobias Iaconis', 'Mikki Daughtry']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who served on the High Court of Australia as a Justice?
",4.0,147.456,"['Frank Kitto' 'John Toohey' 'Michael McHugh' 'Patrick Keane'
 'William Deane']",27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['Riley Rossmo', 'Marc Silvestri', 'Steve Staggs', 'Jim Zub', 'Greg Hastings']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who is employed by Image Comics?
",4.0,147.456,['Dan Panosian' 'Jim Zub' 'Marc Silvestri' 'Riley Rossmo' 'Sam Liu'],27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['Oru Pennum Randaanum', 'Mathilukal', 'Visa', 'Kattiyattu Kalyanam', 'Kanthiyattu Kalyanam']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What movie did Balu Kiriyath screenwrite for?
",4.0,147.456,"['Aattakatha' 'Onnum Mindatha Bharya' 'Paavam Poornima'
 'Thakilu Kottampuram' 'Visa']",27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['St. Michael\'s Cathedral Basilica', 'St. Paul\'s Cathedral', 'St. Paul\'s Presbyterian Church', 'St. Paul\'s Cathedral', 'St. Paul\'s Cathedral', 'St. Paul\'s Cathedral', 'St. Paul\'s Cathedral', 'St. Paul\'s Cathedral', 'St. Paul\'s Cathedral', 'St. Paul\'s Cathedral']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What buildings did William Thomas design?
",4.0,147.456,"[""Brock's Monument"" 'Old City Hall'
 ""St Matthew's Church, Duddeston and Nechells"" ""St. Michael's Cathedral""
 ""St. Paul's Presbyterian Church""]",27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['2002 World Snooker Championship', '2005 World Snooker Championship', '2008 Internationaux de Tennis de Vendée – Singles', '2010 PBZ Zagreb Indoors – Singles', '2015 Saudi Super Cup', '2016 Saudi Super Cup', '2018 Saudi Super Cup', '2021 Saudi Super Cup']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Embassy sponsored what competition?
",4.0,147.456,"['1982 World Snooker Championship' '2002 World Snooker Championship'
 '2003 World Snooker Championship' '2004 World Snooker Championship'
 '2005 World Snooker Championship']",27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['Italian battleship Littorio', 'Italian battleship Vittorio Veneto', 'Italian aircraft carrier Cavour', 'Italian aircraft carrier Giuseppe Garibaldi']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What marine vessel was based out of Taranto?
",4.0,147.456,"['Italian aircraft carrier Cavour'
 'Italian aircraft carrier Giuseppe Garibaldi'
 'Italian battleship Littorio' 'Italian battleship Roma' 'Vittorio Veneto']",27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['Aattakatha', 'Bhadradeepam', 'Dhaka Attack', 'Mungaru Male', 'Oru Pennum Randaanum', 'Parinda', 'Suddha', 'The Little Humpbacked Horse', 'The Royal Tenenbaums', 'Vikram']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Vidhu Vinod Chopra directed which film?
",4.0,147.456,"['Broken Horses' 'Mission Kashmir' 'Murder at Monkey Hill' 'Parinda'
 'Shikara']",27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['Mohanlal', 'Mohanlal', 'Mohanlal', 'Mohanlal', 'Mohanlal']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who was a graduate of Brechin High School?
",4.0,147.456,"['Anne Begg' 'Joseph Fairweather Lamb' 'Kevin Thomson' 'Kirstene Hair'
 'Robert Watson-Watt']",27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['The Hound of Florence', 'The Hound of Florence', 'The Hound of Florence', 'The Hound of Florence', 'The Hound of Florence']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What's the name of the film produced by Reinhold Schünzel?
",4.0,147.456,"['Adam and Eve' 'Column X' 'Peter the Mariner'
 ""We'll Meet Again in the Heimat"" 'You Walk So Softly']",27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['Bambi, A Life in the Woods', 'Ghost (1998 film)', 'Monster Soul', 'Snow White, Blood Red', 'The Perfect General', 'The Secret History of Vampires', 'The Seven Deadly Sins', 'The Timeless Children', 'The Blackheath Bulletin', 'The Hound of Florence', 'The Secret History of Vampires', 'The Timeless Children', 'The Secret History of Vampires', 'The Timeless Children",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Kodansha USA published what literary works?
",4.0,147.456,"['Ace of Diamond' 'Attack on Titan' 'Giant Killing' 'Monster Soul'
 'The Seven Deadly Sins']",27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['Aung San Suu Kyi', 'Myint Swe', 'Win Tin']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who was a native speaker of Burmese?
",4.0,147.456,['Aung San Suu Kyi' 'Bamar' 'Min Aung Hlaing' 'Saw Wai' 'Win Tin'],27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['Anthony Lombard', 'Julio Alcantara', 'Solomon Levy', 'William Lombard']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: List all the Mayors of Gibraltar?
",4.0,147.456,"['Anthony Lombard' 'Joshua Hassan' 'Julio Alcantara' 'Olga Zammitt'
 'Solomon Levy']",27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456, ['Laura Tobin'],0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What journalist is featured on the show ITV breakfast?
",4.0,147.456,"['Aled Jones' 'Gethin Jones' 'Helen Carnell' 'John Stapleton'
 'Laura Tobin']",27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['Moinul Hossain Chowdhury', 'Shamsul Haque', 'Gulzar Uddin Ahmed', 'Krishnaraja Wadiyar III', 'Kanthirava Narasaraja II']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: The Bangladesh Army military branch contains what person?
",4.0,147.456,"['Gulzar Uddin Ahmed' 'Md Mahfuzur Rahman' 'Moinul Hossain Chowdhury'
 'Rezzakul Haider Chowdhury' 'Shamsul Haque']",27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['Barra do Turvo State Park', 'Rio Turvo State Park', 'Caverna do Diabo Biological Reserve', 'Barrinha Indigenous Territory', 'Jacupiranga Mosaic']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What geographical feature is located in or around Barra do Turvo?
",4.0,147.456,"['Barreiro/Anhemas Sustainable Development Reserve'
 'Caverna do Diabo State Park'
 'Pinheirinhos Sustainable Development Reserve'
 'Quilombos de Barra do Turvo Sustainable Development Reserve'
 'Rio Turvo State Park']",27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['The Texas Chainsaw Massacre (2003 film)', 'The Texas Chainsaw Massacre (1974 film)', 'The Life Aquatic with Steve Zissou', 'The Hound of Florence', 'The Producers', 'The Doctor', 'The Timeless Children', 'The Texas Chainsaw Massacre', 'The Life Aquatic with Steve Zissou', 'The Doctor', 'The Timeless Children', 'The Texas Chainsaw Massacre (20",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What movies was Marcus Nispel the director of?
",4.0,147.456,"['Conan the Barbarian' 'Exeter' 'Frankenstein' 'Friday the 13th'
 'The Texas Chainsaw Massacre']",27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['2006 Australian Open – Women's Doubles', '2007 World Snooker Championship', '2010 MPS Group Championships – Doubles', '2015 Città di Caltanissetta – Men's Singles', '2017 Internationaux de Tennis de Vendée – Singles', '2018 Senior Open Championship', '2019 Senior Open Championship', '2019 Città di Calt",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What tennis competition was won by Yan Zi?
",4.0,147.456,"[""2006 Australian Open – Women's Doubles""
 ""2006 Ordina Open – Women's Doubles""
 '2008 Internationaux de Strasbourg – doubles'
 ""2008 Medibank International – Women's Doubles""
 '2010 MPS Group Championships – doubles']",27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['T\'Challa', 'Black Panther', 'T\'Challa (Black Panther)']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who possesses citizenship from Wakanda?
",4.0,147.456,['Black Panther' 'Dora Milaje' 'Man-Ape' 'Okoye' 'Storm'],27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['The Bright Day', 'The Little Humpbacked Horse', 'The Perfect General', 'The Secret History of Vampires', 'The Secret History of Vampires', 'The Secret History of Vampires', 'The Secret History of Vampires', 'The Secret History of Vampires', 'The Secret History of Vampires', 'The Secret History of Vampires', 'The Secret History of Vampires', 'The Secret History of Vampires',",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which TV show originally aired on ABC2?
",4.0,147.456,"['Beached Az' 'Maximum Choppage' 'Review with Myles Barlow' 'Soul Mates'
 'Twentysomething']",27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['The Perfect General', 'The Grandest Fleet', 'Conquered Kingdoms', 'The Blackheath Bulletin', 'The Perfect General']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Quantum Quality Productions published what piece of writing?
",4.0,147.456,"['Battles of Destiny' 'Conquered Kingdoms' ""Solitaire's Journey""
 'The Grandest Fleet' 'The Perfect General']",27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['Walter Stauffer', 'William Petzal', 'Zdeněk Frolík']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: The Chicago Symphony Orchestra employs whom?
",4.0,147.456,['Bob Knuth' 'Henry Mazer' 'Philip Farkas' 'Ray Still' 'Theodore Thomas'],27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['Fantastic Mr. Fox', 'The Life Aquatic with Steve Zissou', 'The Royal Tenenbaums', 'The Darjeeling Limited', 'The Grand Budapest Hotel']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What movie was screenwritten by Wes Anderson?
",4.0,147.456,"['Fantastic Mr. Fox' 'Hotel Chevalier' 'Rushmore'
 'The Life Aquatic with Steve Zissou' 'The Royal Tenenbaums']",27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['2016 King Cup Final', '2016 U.S. Open Cup Final', '2017 Internationaux de Tennis de Vendée – Singles', '2018 Senior Open Championship', '2018 U.S. Open Cup Final', '2019 Senior Open Championship', '2021 Gran Canaria Challenger II – Doubles']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: In which tournament was Chicago Fire FC a competitor?
",4.0,147.456,"['1998 U.S. Open Cup Final' ""2004 CONCACAF Champions' Cup""
 '2011 U.S. Open Cup Final' 'Brimstone Cup' 'MLS Cup 2000']",27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['Mudhalvan', 'Mathilukal', 'Matti Lives in Finland', 'Oru Pennum Randaanum', 'Ongudiya']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What's the name of a book containing art by Anna Riwkin-Brick?
",4.0,147.456,"[""Children's Everywhere"" 'Elle Kari' 'Matti Lives in Finland'
 'Noy lives in Thailand' 'Sia lives on Kilimanjaro']",27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['Ten Mile Creek Bridge', 'Big Creek Bridge', 'Wilson River Bridge', 'Conde McCullough Memorial Bridge', 'Dollar Lake']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What did Conde Balcom McCullough design?
",4.0,147.456,"['Big Creek Bridge' 'Conde McCullough Memorial Bridge'
 'Ten Mile Creek Bridge' 'Wilson River Bridge' 'Yaquina Bay Bridge']",27126.0,27126.0
17.723031552,GB,17723.031552,3.999891456," ['Franklin County Courthouse (Nebraska)', 'Matti Lives in Finland', 'Petr Vopěnka', 'Walter Kaufmann', 'Zdeněk Frolík']",0.7743111022364217,qampari_128k,test,120192.0,256,Final Answer: ,3999.891456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who studied under Franz Schreker?
",4.0,147.456,"['Berthold Goldschmidt' 'Julius Bürger' 'Rudolf Kolisch' 'Walter Kaufmann'
 'Zdenka Ticharich']",27126.0,27126.0
