compression_ratio,context_length,retained_kv_memory_gb,answer,predicted_answer,max_new_tokens,question,task,retained_kv_memory_mb,uncompressed_kv_memory_gb,answer_prefix,kv_memory_per_token_kb,uncompressed_kv_memory_mb,retained_context_tokens,context_tokens
0.0,32768,2.120024064,['1614394' '9646701' '8942330' '4206183'],":

*   **gaping-cat**: 1614394
*   **hulking-emergency**: 9646701
*   **marked-disposal**: 8942330
*   **thoughtless-polarization**: 4206183",128,"What are all the special magic numbers for gaping-cat, hulking-emergency, marked-disposal, and thoughtless-polarization mentioned in the provided text? ",niah_multiquery,2120.024064,2.120024064,"The special magic numbers for gaping-cat, hulking-emergency, marked-disposal, and thoughtless-polarization mentioned in the provided text are",65.536,2120.024064,32349.0,32349.0
0.0,32768,2.120220672,['9347057' '8377556' '6688090' '9324908'],":

*   **vivacious-lever**: 9347057
*   **materialistic-knee**: 8377556
*   **lying-vicinity**: 6688090
*   **elated-tuxedo**: 9324908",128,"What are all the special magic numbers for vivacious-lever, materialistic-knee, lying-vicinity, and elated-tuxedo mentioned in the provided text? ",niah_multiquery,2120.220672,2.120220672,"The special magic numbers for vivacious-lever, materialistic-knee, lying-vicinity, and elated-tuxedo mentioned in the provided text are",65.536,2120.220672,32352.0,32352.0
0.0,32768,2.1200896,['2721307' '6501583' '5960015' '5928582'],":

*   **ill-bassinet:** 2721307
*   **brainy-whale:** 6501583
*   **typical-accordance:** 5960015
*   **salty-economy:** 5928582",128,"What are all the special magic numbers for ill-bassinet, brainy-whale, typical-accordance, and salty-economy mentioned in the provided text? ",niah_multiquery,2120.0896,2.1200896,"The special magic numbers for ill-bassinet, brainy-whale, typical-accordance, and salty-economy mentioned in the provided text are",65.536,2120.0896,32350.0,32350.0
0.0,32768,2.1200896,['6914963' '1710601' '8297090' '1962308'],":

*   **wrong-initialise**: 6914963
*   **obsequious-realm**: 1710601
*   **sulky-back**: 8297090
*   **grouchy-gram**: 1962308",128,"What are all the special magic numbers for wrong-initialise, obsequious-realm, sulky-back, and grouchy-gram mentioned in the provided text? ",niah_multiquery,2120.0896,2.1200896,"The special magic numbers for wrong-initialise, obsequious-realm, sulky-back, and grouchy-gram mentioned in the provided text are",65.536,2120.0896,32350.0,32350.0
0.0,32768,2.120024064,['7423230' '4959345' '7145971' '3117788'],":

*   **late-pomelo:** 7423230
*   **bewildered-bucket:** 4959345
*   **thirsty-lumber:** 7145971
*   **alcoholic-airfare:** 3117788",128,"What are all the special magic numbers for late-pomelo, bewildered-bucket, thirsty-lumber, and alcoholic-airfare mentioned in the provided text? ",niah_multiquery,2120.024064,2.120024064,"The special magic numbers for late-pomelo, bewildered-bucket, thirsty-lumber, and alcoholic-airfare mentioned in the provided text are",65.536,2120.024064,32349.0,32349.0
0.0,32768,2.119958528,['5675638' '6274512' '7156398' '3310140'],":

*   **tight-vote:** 5675638
*   **marked-apparatus:** 6274512
*   **rhetorical-laparoscope:** 7156398
*   **bored-array:** 3310140",128,"What are all the special magic numbers for tight-vote, marked-apparatus, rhetorical-laparoscope, and bored-array mentioned in the provided text? ",niah_multiquery,2119.958528,2.119958528,"The special magic numbers for tight-vote, marked-apparatus, rhetorical-laparoscope, and bored-array mentioned in the provided text are",65.536,2119.958528,32348.0,32348.0
0.0,32768,2.1200896,['9240971' '5366937' '8487220' '5791184'],":

*   **volatile-surge:** 9240971
*   **glib-north:** 5366937
*   **watery-employer:** 8487220
*   **famous-declination:** 5791184",128,"What are all the special magic numbers for volatile-surge, glib-north, watery-employer, and famous-declination mentioned in the provided text? ",niah_multiquery,2120.0896,2.1200896,"The special magic numbers for volatile-surge, glib-north, watery-employer, and famous-declination mentioned in the provided text are",65.536,2120.0896,32350.0,32350.0
0.0,32768,2.120024064,['6828829' '6361793' '2089496' '5871470'],":

*   **unarmed-mid-course:** 6828829
*   **utopian-weekender:** 6361793
*   **whispering-broker:** 2089496
*   **scary-tank:** 5871470",128,"What are all the special magic numbers for unarmed-mid-course, utopian-weekender, whispering-broker, and scary-tank mentioned in the provided text? ",niah_multiquery,2120.024064,2.120024064,"The special magic numbers for unarmed-mid-course, utopian-weekender, whispering-broker, and scary-tank mentioned in the provided text are",65.536,2120.024064,32349.0,32349.0
0.0,32768,2.119958528,['3177199' '7189302' '7054838' '9288312'],":

*   **painful-service:** 3177199
*   **screeching-struggle:** 7189302
*   **adaptable-kit:** 7054838
*   **foamy-pear:** 9288312",128,"What are all the special magic numbers for painful-service, screeching-struggle, adaptable-kit, and foamy-pear mentioned in the provided text? ",niah_multiquery,2119.958528,2.119958528,"The special magic numbers for painful-service, screeching-struggle, adaptable-kit, and foamy-pear mentioned in the provided text are",65.536,2119.958528,32348.0,32348.0
0.0,32768,2.1200896,['6318841' '2237331' '8815384' '2244282'],":

*   **crooked-transport:** 6318841
*   **miscreant-canon:** 2237331
*   **oceanic-death:** 8815384
*   **thankful-appearance:** 2244282",128,"What are all the special magic numbers for crooked-transport, miscreant-canon, oceanic-death, and thankful-appearance mentioned in the provided text? ",niah_multiquery,2120.0896,2.1200896,"The special magic numbers for crooked-transport, miscreant-canon, oceanic-death, and thankful-appearance mentioned in the provided text are",65.536,2120.0896,32350.0,32350.0
0.0,32768,2.1200896,['3717354' '9692311' '6102363' '4782763'],":

*   **disillusioned-marker**: 3717354
*   **creepy-juice**: 9692311
*   **deranged-cheddar**: 6102363
*   **illegal-stud**: 4782763",128,"What are all the special magic numbers for disillusioned-marker, creepy-juice, deranged-cheddar, and illegal-stud mentioned in the provided text? ",niah_multiquery,2120.0896,2.1200896,"The special magic numbers for disillusioned-marker, creepy-juice, deranged-cheddar, and illegal-stud mentioned in the provided text are",65.536,2120.0896,32350.0,32350.0
0.0,32768,2.120286208,['9431778' '3829240' '6080553' '9950276'],":

*   **capricious-knife**: 9431778
*   **tested-fragrance**: 3829240
*   **talented-pantry**: 6080553
*   **succinct-maintainer**: 9950276",128,"What are all the special magic numbers for capricious-knife, tested-fragrance, talented-pantry, and succinct-maintainer mentioned in the provided text? ",niah_multiquery,2120.286208,2.120286208,"The special magic numbers for capricious-knife, tested-fragrance, talented-pantry, and succinct-maintainer mentioned in the provided text are",65.536,2120.286208,32353.0,32353.0
0.0,32768,2.120024064,['4536777' '7989166' '5440189' '1762722'],":

*   **tiny-thousand:** 4536777
*   **slimy-detention:** 7989166
*   **tested-unibody:** 5440189
*   **brave-guidance:** 1762722",128,"What are all the special magic numbers for tiny-thousand, slimy-detention, tested-unibody, and brave-guidance mentioned in the provided text? ",niah_multiquery,2120.024064,2.120024064,"The special magic numbers for tiny-thousand, slimy-detention, tested-unibody, and brave-guidance mentioned in the provided text are",65.536,2120.024064,32349.0,32349.0
0.0,32768,2.120155136,['2005173' '8375356' '7813102' '8609207'],":

*   **blue-copper:** 2005173
*   **different-harbor:** 8375356
*   **fretful-puritan:** 7813102
*   **hesitant-polyester:** 8609207",128,"What are all the special magic numbers for blue-copper, different-harbor, fretful-puritan, and hesitant-polyester mentioned in the provided text? ",niah_multiquery,2120.155136,2.120155136,"The special magic numbers for blue-copper, different-harbor, fretful-puritan, and hesitant-polyester mentioned in the provided text are",65.536,2120.155136,32351.0,32351.0
0.0,32768,2.120351744,['9639932' '6357240' '6794356' '3193891'],":

*   **likeable-assurance:** 9639932
*   **woebegone-aftershave:** 6357240
*   **zealous-nest:** 6794356
*   **marked-switchboard:** 3193891",128,"What are all the special magic numbers for likeable-assurance, woebegone-aftershave, zealous-nest, and marked-switchboard mentioned in the provided text? ",niah_multiquery,2120.351744,2.120351744,"The special magic numbers for likeable-assurance, woebegone-aftershave, zealous-nest, and marked-switchboard mentioned in the provided text are",65.536,2120.351744,32354.0,32354.0
0.0,32768,2.120155136,['7444964' '3363534' '8015136' '1849015'],":

*   **harsh-reward:** 7444964
*   **funny-intellect:** 3363534
*   **sulky-pumpkin:** 8015136
*   **changeable-pole:** 1849015",128,"What are all the special magic numbers for harsh-reward, funny-intellect, sulky-pumpkin, and changeable-pole mentioned in the provided text? ",niah_multiquery,2120.155136,2.120155136,"The special magic numbers for harsh-reward, funny-intellect, sulky-pumpkin, and changeable-pole mentioned in the provided text are",65.536,2120.155136,32351.0,32351.0
0.0,32768,2.120155136,['1388833' '8831858' '7597509' '6176450'],":

*   **proud-spark:** 1388833
*   **rambunctious-dresser:** 8831858
*   **cagey-error:** 7597509
*   **psychotic-maybe:** 6176450",128,"What are all the special magic numbers for proud-spark, rambunctious-dresser, cagey-error, and psychotic-maybe mentioned in the provided text? ",niah_multiquery,2120.155136,2.120155136,"The special magic numbers for proud-spark, rambunctious-dresser, cagey-error, and psychotic-maybe mentioned in the provided text are",65.536,2120.155136,32351.0,32351.0
0.0,32768,2.120155136,['1137194' '5437118' '8229768' '8895137'],":

*   **handsomely-curler:** 1137194
*   **daily-minnow:** 5437118
*   **cloistered-tag:** 8229768
*   **productive-sauce:** 8895137",128,"What are all the special magic numbers for handsomely-curler, daily-minnow, cloistered-tag, and productive-sauce mentioned in the provided text? ",niah_multiquery,2120.155136,2.120155136,"The special magic numbers for handsomely-curler, daily-minnow, cloistered-tag, and productive-sauce mentioned in the provided text are",65.536,2120.155136,32351.0,32351.0
0.0,32768,2.120220672,['2993318' '9460003' '2622046' '5692934'],":

*   **tacit-hip**: 2993318
*   **lying-neologism**: 9460003
*   **curious-astrologer**: 2622046
*   **oceanic-quart**: 5692934",128,"What are all the special magic numbers for tacit-hip, lying-neologism, curious-astrologer, and oceanic-quart mentioned in the provided text? ",niah_multiquery,2120.220672,2.120220672,"The special magic numbers for tacit-hip, lying-neologism, curious-astrologer, and oceanic-quart mentioned in the provided text are",65.536,2120.220672,32352.0,32352.0
0.0,32768,2.119958528,['1652868' '9712957' '6587495' '1675365'],":

*   **animated-abuse:** 1652868
*   **peaceful-packet:** 9712957
*   **dangerous-gravity:** 6587495
*   **pumped-coincidence:** 1675365",128,"What are all the special magic numbers for animated-abuse, peaceful-packet, dangerous-gravity, and pumped-coincidence mentioned in the provided text? ",niah_multiquery,2119.958528,2.119958528,"The special magic numbers for animated-abuse, peaceful-packet, dangerous-gravity, and pumped-coincidence mentioned in the provided text are",65.536,2119.958528,32348.0,32348.0
0.0,32768,2.119958528,['9551583' '6643410' '6020319' '9218263'],":

*   **quick-campaign:** 9551583
*   **spotless-undertaker:** 6643410
*   **magnificent-roll:** 6020319
*   **ripe-bag:** 9218263",128,"What are all the special magic numbers for quick-campaign, spotless-undertaker, magnificent-roll, and ripe-bag mentioned in the provided text? ",niah_multiquery,2119.958528,2.119958528,"The special magic numbers for quick-campaign, spotless-undertaker, magnificent-roll, and ripe-bag mentioned in the provided text are",65.536,2119.958528,32348.0,32348.0
0.0,32768,2.119958528,['4817541' '6161977' '8962302' '1447065'],":

*   **goofy-dare:** 4817541
*   **solid-med:** 6161977
*   **squealing-swell:** 8962302
*   **wrathful-outlay:** 1447065",128,"What are all the special magic numbers for goofy-dare, solid-med, squealing-swell, and wrathful-outlay mentioned in the provided text? ",niah_multiquery,2119.958528,2.119958528,"The special magic numbers for goofy-dare, solid-med, squealing-swell, and wrathful-outlay mentioned in the provided text are",65.536,2119.958528,32348.0,32348.0
0.0,32768,2.119958528,['3540594' '6262886' '2843740' '1317716'],":

*   **mushy-portrait:** 3540594
*   **nutritious-congregation:** 6262886
*   **slimy-session:** 2843740
*   **embarrassed-spree:** 1317716",128,"What are all the special magic numbers for mushy-portrait, nutritious-congregation, slimy-session, and embarrassed-spree mentioned in the provided text? ",niah_multiquery,2119.958528,2.119958528,"The special magic numbers for mushy-portrait, nutritious-congregation, slimy-session, and embarrassed-spree mentioned in the provided text are",65.536,2119.958528,32348.0,32348.0
0.0,32768,2.120024064,['9025733' '7322070' '6453426' '4478616'],":

*   **ubiquitous-outside:** 9025733
*   **relieved-moonlight:** 7322070
*   **sharp-fireman:** 6453426
*   **ratty-coffin:** 4478616",128,"What are all the special magic numbers for ubiquitous-outside, relieved-moonlight, sharp-fireman, and ratty-coffin mentioned in the provided text? ",niah_multiquery,2120.024064,2.120024064,"The special magic numbers for ubiquitous-outside, relieved-moonlight, sharp-fireman, and ratty-coffin mentioned in the provided text are",65.536,2120.024064,32349.0,32349.0
0.0,32768,2.1200896,['5993143' '5135904' '6007984' '9123194'],":

*   **few-watermelon:** 5993143
*   **empty-pleasure:** 5135904
*   **guiltless-terrarium:** 6007984
*   **stupid-chicken:** 9123194",128,"What are all the special magic numbers for few-watermelon, empty-pleasure, guiltless-terrarium, and stupid-chicken mentioned in the provided text? ",niah_multiquery,2120.0896,2.1200896,"The special magic numbers for few-watermelon, empty-pleasure, guiltless-terrarium, and stupid-chicken mentioned in the provided text are",65.536,2120.0896,32350.0,32350.0
0.0,32768,2.120024064,['5825636' '7370211' '5872986' '6790398'],":

*   **amuck-abbreviation:** 5825636
*   **craven-physics:** 7370211
*   **deeply-baseboard:** 5872986
*   **makeshift-pulse:** 6790398",128,"What are all the special magic numbers for amuck-abbreviation, craven-physics, deeply-baseboard, and makeshift-pulse mentioned in the provided text? ",niah_multiquery,2120.024064,2.120024064,"The special magic numbers for amuck-abbreviation, craven-physics, deeply-baseboard, and makeshift-pulse mentioned in the provided text are",65.536,2120.024064,32349.0,32349.0
0.0,32768,2.119892992,['1851702' '2832517' '5014486' '5557052'],":

*   **frantic-rail:** 1851702
*   **dangerous-principal:** 2832517
*   **super-being:** 5014486
*   **shiny-retouching:** 5557052",128,"What are all the special magic numbers for frantic-rail, dangerous-principal, super-being, and shiny-retouching mentioned in the provided text? ",niah_multiquery,2119.892992,2.119892992,"The special magic numbers for frantic-rail, dangerous-principal, super-being, and shiny-retouching mentioned in the provided text are",65.536,2119.892992,32347.0,32347.0
0.0,32768,2.120220672,['3649811' '8980915' '3306314' '4346315'],":

*   **abhorrent-guilder:** 3649811
*   **mindless-accord:** 8980915
*   **utopian-banquette:** 3306314
*   **perpetual-convert:** 4346315",128,"What are all the special magic numbers for abhorrent-guilder, mindless-accord, utopian-banquette, and perpetual-convert mentioned in the provided text? ",niah_multiquery,2120.220672,2.120220672,"The special magic numbers for abhorrent-guilder, mindless-accord, utopian-banquette, and perpetual-convert mentioned in the provided text are",65.536,2120.220672,32352.0,32352.0
0.0,32768,2.120024064,['3949245' '7660463' '4125790' '1628578'],":

*   **murky-monocle:** 3949245
*   **alert-trainer:** 7660463
*   **profuse-gaming:** 4125790
*   **harmonious-source:** 1628578",128,"What are all the special magic numbers for murky-monocle, alert-trainer, profuse-gaming, and harmonious-source mentioned in the provided text? ",niah_multiquery,2120.024064,2.120024064,"The special magic numbers for murky-monocle, alert-trainer, profuse-gaming, and harmonious-source mentioned in the provided text are",65.536,2120.024064,32349.0,32349.0
0.0,32768,2.1200896,['8852085' '4234838' '9796605' '3251501'],":

*   **quack-duration:** 8852085
*   **groovy-distance:** 4234838
*   **tested-samovar:** 9796605
*   **prickly-messy:** 3251501",128,"What are all the special magic numbers for quack-duration, groovy-distance, tested-samovar, and prickly-messy mentioned in the provided text? ",niah_multiquery,2120.0896,2.1200896,"The special magic numbers for quack-duration, groovy-distance, tested-samovar, and prickly-messy mentioned in the provided text are",65.536,2120.0896,32350.0,32350.0
0.0,32768,2.1200896,['4240708' '5949685' '9644974' '7802999'],":

*   **silky-sunlamp:** 4240708
*   **instinctive-rear:** 5949685
*   **needy-quail:** 9644974
*   **dull-undershirt:** 7802999",128,"What are all the special magic numbers for silky-sunlamp, instinctive-rear, needy-quail, and dull-undershirt mentioned in the provided text? ",niah_multiquery,2120.0896,2.1200896,"The special magic numbers for silky-sunlamp, instinctive-rear, needy-quail, and dull-undershirt mentioned in the provided text are",65.536,2120.0896,32350.0,32350.0
0.0,32768,2.120155136,['8494978' '6530194' '7435310' '1114590'],":

*   **fluttering-centimeter:** 8494978
*   **graceful-astrakhan:** 6530194
*   **gleaming-futon:** 7435310
*   **funny-painter:** 1114590",128,"What are all the special magic numbers for fluttering-centimeter, graceful-astrakhan, gleaming-futon, and funny-painter mentioned in the provided text? ",niah_multiquery,2120.155136,2.120155136,"The special magic numbers for fluttering-centimeter, graceful-astrakhan, gleaming-futon, and funny-painter mentioned in the provided text are",65.536,2120.155136,32351.0,32351.0
0.0,32768,2.120220672,['6147356' '2983483' '7801762' '9430894'],":

*   **overt-emergence:** 6147356
*   **barbarous-shelter:** 2983483
*   **diligent-hosiery:** 7801762
*   **vast-bourgeoisie:** 9430894",128,"What are all the special magic numbers for overt-emergence, barbarous-shelter, diligent-hosiery, and vast-bourgeoisie mentioned in the provided text? ",niah_multiquery,2120.220672,2.120220672,"The special magic numbers for overt-emergence, barbarous-shelter, diligent-hosiery, and vast-bourgeoisie mentioned in the provided text are",65.536,2120.220672,32352.0,32352.0
0.0,32768,2.119892992,['4664338' '8899184' '7268384' '8633275'],":

*   **rotten-info:** 4664338
*   **muddy-aunt:** 8899184
*   **stimulating-shadowbox:** 7268384
*   **deranged-formamide:** 8633275",128,"What are all the special magic numbers for rotten-info, muddy-aunt, stimulating-shadowbox, and deranged-formamide mentioned in the provided text? ",niah_multiquery,2119.892992,2.119892992,"The special magic numbers for rotten-info, muddy-aunt, stimulating-shadowbox, and deranged-formamide mentioned in the provided text are",65.536,2119.892992,32347.0,32347.0
0.0,32768,2.120220672,['6504900' '2882551' '9480665' '3514105'],":

*   **disillusioned-graduation:** 6504900
*   **short-guideline:** 2882551
*   **barbarous-ficlet:** 9480665
*   **evanescent-testimony:** 3514105",128,"What are all the special magic numbers for disillusioned-graduation, short-guideline, barbarous-ficlet, and evanescent-testimony mentioned in the provided text? ",niah_multiquery,2120.220672,2.120220672,"The special magic numbers for disillusioned-graduation, short-guideline, barbarous-ficlet, and evanescent-testimony mentioned in the provided text are",65.536,2120.220672,32352.0,32352.0
0.0,32768,2.120286208,['3213658' '1968662' '8757420' '7969667'],":

*   **old-linseed:** 3213658
*   **optimal-poncho:** 1968662
*   **shaggy-sailboat:** 8757420
*   **ragged-infancy:** 7969667",128,"What are all the special magic numbers for old-linseed, optimal-poncho, shaggy-sailboat, and ragged-infancy mentioned in the provided text? ",niah_multiquery,2120.286208,2.120286208,"The special magic numbers for old-linseed, optimal-poncho, shaggy-sailboat, and ragged-infancy mentioned in the provided text are",65.536,2120.286208,32353.0,32353.0
0.0,32768,2.120220672,['2069713' '2010921' '8920040' '8108462'],":

*   **jittery-temptation:** 2069713
*   **ruddy-wall:** 2010921
*   **billowy-eve:** 8920040
*   **angry-wiseguy:** 8108462",128,"What are all the special magic numbers for jittery-temptation, ruddy-wall, billowy-eve, and angry-wiseguy mentioned in the provided text? ",niah_multiquery,2120.220672,2.120220672,"The special magic numbers for jittery-temptation, ruddy-wall, billowy-eve, and angry-wiseguy mentioned in the provided text are",65.536,2120.220672,32352.0,32352.0
0.0,32768,2.120482816,['7302286' '3231198' '8525204' '6834610'],":

*   **lopsided-pendulum:** 7302286
*   **brash-continuity:** 3231198
*   **lowly-simplification:** 8525204
*   **toothsome-survival:** 6834610",128,"What are all the special magic numbers for lopsided-pendulum, brash-continuity, lowly-simplification, and toothsome-survival mentioned in the provided text? ",niah_multiquery,2120.482816,2.120482816,"The special magic numbers for lopsided-pendulum, brash-continuity, lowly-simplification, and toothsome-survival mentioned in the provided text are",65.536,2120.482816,32356.0,32356.0
0.0,32768,2.120220672,['8115687' '7363203' '6005700' '5152562'],":

*   **overconfident-fish**: 8115687
*   **rightful-metallurgist**: 7363203
*   **acoustic-breakfast**: 6005700
*   **flaky-thinking**: 5152562",128,"What are all the special magic numbers for overconfident-fish, rightful-metallurgist, acoustic-breakfast, and flaky-thinking mentioned in the provided text? ",niah_multiquery,2120.220672,2.120220672,"The special magic numbers for overconfident-fish, rightful-metallurgist, acoustic-breakfast, and flaky-thinking mentioned in the provided text are",65.536,2120.220672,32352.0,32352.0
0.0,32768,2.120024064,['1262492' '4457475' '8033690' '2692765'],":

*   **sulky-chaise:** 1262492
*   **fragile-lawyer:** 4457475
*   **truculent-buffer:** 8033690
*   **bewildered-columnist:** 2692765",128,"What are all the special magic numbers for sulky-chaise, fragile-lawyer, truculent-buffer, and bewildered-columnist mentioned in the provided text? ",niah_multiquery,2120.024064,2.120024064,"The special magic numbers for sulky-chaise, fragile-lawyer, truculent-buffer, and bewildered-columnist mentioned in the provided text are",65.536,2120.024064,32349.0,32349.0
0.0,32768,2.1200896,['3351084' '4931560' '4645172' '5853035'],":

*   **auspicious-scenery:** 3351084
*   **null-pantology:** 4931560
*   **royal-curiosity:** 4645172
*   **puzzled-territory:** 5853035",128,"What are all the special magic numbers for auspicious-scenery, null-pantology, royal-curiosity, and puzzled-territory mentioned in the provided text? ",niah_multiquery,2120.0896,2.1200896,"The special magic numbers for auspicious-scenery, null-pantology, royal-curiosity, and puzzled-territory mentioned in the provided text are",65.536,2120.0896,32350.0,32350.0
0.0,32768,2.1200896,['5616316' '3938247' '7938388' '9745141'],":

*   **hilarious-intellect**: 5616316
*   **bad-flip-flops**: 3938247
*   **fearless-decrease**: 7938388
*   **truculent-card**: 9745141",128,"What are all the special magic numbers for hilarious-intellect, bad-flip-flops, fearless-decrease, and truculent-card mentioned in the provided text? ",niah_multiquery,2120.0896,2.1200896,"The special magic numbers for hilarious-intellect, bad-flip-flops, fearless-decrease, and truculent-card mentioned in the provided text are",65.536,2120.0896,32350.0,32350.0
0.0,32768,2.120155136,['8944327' '7984768' '3503456' '7315953'],":

*   **educated-emergence:** 8944327
*   **wacky-rider:** 7984768
*   **miniature-polenta:** 3503456
*   **highfalutin-qualification:** 7315953",128,"What are all the special magic numbers for educated-emergence, wacky-rider, miniature-polenta, and highfalutin-qualification mentioned in the provided text? ",niah_multiquery,2120.155136,2.120155136,"The special magic numbers for educated-emergence, wacky-rider, miniature-polenta, and highfalutin-qualification mentioned in the provided text are",65.536,2120.155136,32351.0,32351.0
0.0,32768,2.120024064,['7516590' '9891787' '6540893' '5278117'],":

*   **daily-rug:** 7516590
*   **selective-territory:** 9891787
*   **evil-following:** 6540893
*   **freezing-counselling:** 5278117",128,"What are all the special magic numbers for daily-rug, selective-territory, evil-following, and freezing-counselling mentioned in the provided text? ",niah_multiquery,2120.024064,2.120024064,"The special magic numbers for daily-rug, selective-territory, evil-following, and freezing-counselling mentioned in the provided text are",65.536,2120.024064,32349.0,32349.0
0.0,32768,2.120024064,['4156856' '4640933' '1663497' '4504577'],":

*   **bloody-wax:** 4156856
*   **sparkling-fisting:** 4640933
*   **uneven-sandwich:** 1663497
*   **phobic-okra:** 4504577",128,"What are all the special magic numbers for bloody-wax, sparkling-fisting, uneven-sandwich, and phobic-okra mentioned in the provided text? ",niah_multiquery,2120.024064,2.120024064,"The special magic numbers for bloody-wax, sparkling-fisting, uneven-sandwich, and phobic-okra mentioned in the provided text are",65.536,2120.024064,32349.0,32349.0
0.0,32768,2.120351744,['6395804' '5015307' '7386444' '4431161'],":

*   **scintillating-infusion:** 6395804
*   **maniacal-elimination:** 5015307
*   **half-tilt:** 7386444
*   **frantic-tale:** 4431161",128,"What are all the special magic numbers for scintillating-infusion, maniacal-elimination, half-tilt, and frantic-tale mentioned in the provided text? ",niah_multiquery,2120.351744,2.120351744,"The special magic numbers for scintillating-infusion, maniacal-elimination, half-tilt, and frantic-tale mentioned in the provided text are",65.536,2120.351744,32354.0,32354.0
0.0,32768,2.120220672,['6249960' '1766977' '4407913' '8876742'],":

*   **likeable-derrick:** 6249960
*   **momentous-precedent:** 1766977
*   **idiotic-stroke:** 4407913
*   **cheerful-tentacle:** 8876742",128,"What are all the special magic numbers for likeable-derrick, momentous-precedent, idiotic-stroke, and cheerful-tentacle mentioned in the provided text? ",niah_multiquery,2120.220672,2.120220672,"The special magic numbers for likeable-derrick, momentous-precedent, idiotic-stroke, and cheerful-tentacle mentioned in the provided text are",65.536,2120.220672,32352.0,32352.0
0.0,32768,2.1200896,['5122665' '4291551' '6663388' '4859072'],":

*   **lovely-marmalade:** 5122665
*   **depressed-guilty:** 4291551
*   **puffy-crash:** 6663388
*   **impossible-sample:** 4859072",128,"What are all the special magic numbers for lovely-marmalade, depressed-guilty, puffy-crash, and impossible-sample mentioned in the provided text? ",niah_multiquery,2120.0896,2.1200896,"The special magic numbers for lovely-marmalade, depressed-guilty, puffy-crash, and impossible-sample mentioned in the provided text are",65.536,2120.0896,32350.0,32350.0
0.0,32768,2.119892992,['1985360' '7918793' '1567468' '1813936'],":

*   **educated-light**: 1985360
*   **abiding-technology**: 7918793
*   **redundant-position**: 1567468
*   **blue-tailspin**: 1813936",128,"What are all the special magic numbers for educated-light, abiding-technology, redundant-position, and blue-tailspin mentioned in the provided text? ",niah_multiquery,2119.892992,2.119892992,"The special magic numbers for educated-light, abiding-technology, redundant-position, and blue-tailspin mentioned in the provided text are",65.536,2119.892992,32347.0,32347.0
0.0,32768,2.1200896,['1110936' '9106820' '9184838' '7901115'],":

*   **absorbing-icecream:** 1110936
*   **axiomatic-rebel:** 9106820
*   **trite-window:** 9184838
*   **rightful-thickness:** 7901115",128,"What are all the special magic numbers for absorbing-icecream, axiomatic-rebel, trite-window, and rightful-thickness mentioned in the provided text? ",niah_multiquery,2120.0896,2.1200896,"The special magic numbers for absorbing-icecream, axiomatic-rebel, trite-window, and rightful-thickness mentioned in the provided text are",65.536,2120.0896,32350.0,32350.0
0.0,32768,2.1200896,['2615878' '3498085' '4220085' '9832465'],":

*   **cloistered-dusk**: 2615878
*   **reflective-crotch**: 3498085
*   **fragile-swath**: 4220085
*   **swift-chasuble**: 9832465",128,"What are all the special magic numbers for cloistered-dusk, reflective-crotch, fragile-swath, and swift-chasuble mentioned in the provided text? ",niah_multiquery,2120.0896,2.1200896,"The special magic numbers for cloistered-dusk, reflective-crotch, fragile-swath, and swift-chasuble mentioned in the provided text are",65.536,2120.0896,32350.0,32350.0
0.0,32768,2.120286208,['1531577' '5080351' '2352527' '4789255'],":

*   **torpid-campaign**: 1531577
*   **shrill-hornet**: 5080351
*   **highfalutin-snail**: 2352527
*   **waggish-test**: 4789255",128,"What are all the special magic numbers for torpid-campaign, shrill-hornet, highfalutin-snail, and waggish-test mentioned in the provided text? ",niah_multiquery,2120.286208,2.120286208,"The special magic numbers for torpid-campaign, shrill-hornet, highfalutin-snail, and waggish-test mentioned in the provided text are",65.536,2120.286208,32353.0,32353.0
0.0,32768,2.120286208,['2599906' '9386232' '1713900' '6557798'],":

*   **shy-kitchen**: 2599906
*   **breakable-counter-force**: 9386232
*   **resolute-technologist**: 1713900
*   **nonchalant-gerbil**: 6557798",128,"What are all the special magic numbers for shy-kitchen, breakable-counter-force, resolute-technologist, and nonchalant-gerbil mentioned in the provided text? ",niah_multiquery,2120.286208,2.120286208,"The special magic numbers for shy-kitchen, breakable-counter-force, resolute-technologist, and nonchalant-gerbil mentioned in the provided text are",65.536,2120.286208,32353.0,32353.0
0.0,32768,2.119958528,['6276177' '4475536' '3419132' '1552000'],":

*   **early-quality**: 6276177
*   **absorbing-flytrap**: 4475536
*   **sour-pneumonia**: 3419132
*   **ruthless-documentation**: 1552000",128,"What are all the special magic numbers for early-quality, absorbing-flytrap, sour-pneumonia, and ruthless-documentation mentioned in the provided text? ",niah_multiquery,2119.958528,2.119958528,"The special magic numbers for early-quality, absorbing-flytrap, sour-pneumonia, and ruthless-documentation mentioned in the provided text are",65.536,2119.958528,32348.0,32348.0
0.0,32768,2.119958528,['2638895' '2315798' '3347981' '6802559'],":

*   **assorted-gasket**: 2638895
*   **versed-box**: 2315798
*   **ludicrous-lag**: 3347981
*   **puny-balloon**: 6802559",128,"What are all the special magic numbers for assorted-gasket, versed-box, ludicrous-lag, and puny-balloon mentioned in the provided text? ",niah_multiquery,2119.958528,2.119958528,"The special magic numbers for assorted-gasket, versed-box, ludicrous-lag, and puny-balloon mentioned in the provided text are",65.536,2119.958528,32348.0,32348.0
