memory_budget,task,retained_kv_memory_mb,uncompressed_kv_memory_gb,question,uncompressed_kv_memory_mb,kv_memory_per_token_kb,split,answer_prefix,retained_kv_memory_gb,max_new_tokens,context_tokens,memory_budget_unit,retained_context_tokens,token_budget,compression_ratio,predicted_answer,answers
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When was the last time Cian Hughton's team beat the 1894–95 FA Cup winner?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065, ['1997'],['1 December 2010']
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When was the last time Gary Rowett's team beat the 1894-95 FA Cup winner?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065, ['2009'],['1 December 2010']
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When was the last time Johnny Newman's team beat the 1894–95 FA Cup winner?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065,1993,['1 December 2010']
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When was the last time Ken Faulkner's team beat the 1894-95 FA Cup winner?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065, ['1997'],['1 December 2010']
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When was the last time the team that Malcolm Briggs was a member of beat the 1894-95 FA cup winner?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065, ['1997'],['1 December 2010']
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: How long had the city where the Yongle Emperor greeted the Karmapa been the capitol city of Yaxing Coach's headquarters location?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065, ['14 years'],['about 400 years']
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: In what region of the country containing the Cái River is the place where John Phan was born?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065, ['Vietnam'],['South Central Coast']
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When did the party that controls the House of Representatives take control of the branch that gives regulators discretion to prohibit proprietary trades?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065, ['1994'],['January 2015']
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When did the party Oklahoma's US Senators come from take control of the body determining the rules of the US House and US Senate?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065, ['1973'],['January 2015']
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What region is to the north of what used to be known as Near East and the body of water between east africa and Arabian Peninsula?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065," ['Near East', 'Red Sea']",['Kingdom of Saudi Arabia']
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which county shares a border with the county where the most populous city in the state where WEKL operates is located?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065, ['Spartanburg County'],['Presque Isle County']
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: In New Zealand, 12.6% of Christians belong to a church that is also active in Lesotho. What movement was led by a man who challenged this church?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065, ['The Reformation'],['German Renaissance']
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the abbreviation for Angela Merkel's original home country that once had border troops called the Deutsche Grenzpolizei?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065, ['Germany'],['GDR']
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What was the wettest year in the second largest city in the state where Yuma's Library District is located?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065,1924,['1905']
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: How long are the city council terms in the second largest city in the state where Yuma is located?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065, ['4 years'],['four-year']
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: How many ethnic minorities were looked at differently where the only group larger than BMG's partner from 2005 to 2007 is headquartered?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065, ['1'],['two']
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When do hurricanes occur in the ocean that borders the state where Williamsburg, Main Street Station and another share a track?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065, ['the Atlantic Ocean'],['usually in the summer or fall']
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the seat of the county sharing a border with the county in which J.P. Hayes was born?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065," ['Savannah, Georgia']",['Green Bay']
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What shares a border with the city where the person who went to the state where the 951 area code is used during the gold rush works?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065, ['New Mexico'],['Rio Linda']
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: How many ethnic minorities were looked at differently in the city where the headquarters of the company that Study in Brown's record label is a part of?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065, ['3'],['two']
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When was the region that lies to the north of the region where Aluf is located and the Persian Gulf created?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065, ['1922'],['1930']
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the capital of the county that shares a border with the county whose capital is the birthplace of Erik Jensen?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065," ['Tucson, Arizona']",['Green Bay']
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who won the Indy car race in the largest city and capitol of the state where the Changes Two performer is from?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065, ['Bobby Bradley'],['Mario Andretti']
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who won the Indy Car Race in the largest populated city of the state where the performer of Mingus Three is from?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065, ['Bobby Block'],['Mario Andretti']
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When is the opening day of the league of the team with the most titles from the event after which they give out the MLB MVP award?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065," ['April 10, 1955']","['Thursday, March 29']"
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When does the regular season of the league where the team with the most titles from the series after which the MLB MVP award is given out plays?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065," ['March 29, 2018']","['March 29, 2018']"
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When is opening day of the season of the league that the team that has the most titles from the competition they gave out MVP awards after?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065," ['March 29, 2018']","['March 29, 2018']"
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who was second pick in the 1999 draft of the league that has a competition where they give out the MLB MVP award after it?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065, ['Mike Piazza'],['Josh Beckett']
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: The original language of the film titled and about the city of Tito's final resting place is the co-official language of a country. Where are the headquarters for that country's national radio and TV broadcaster?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065, ['The headquarters for the national radio and TV broadcaster of the country where the original language of the film titled and about the city of Tito's final resting place is the co-official language are located in the capital city of the country.'],['Pristina']
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: A country's military branch, the equivalent of which in the US contains the Air Defense Artillery, was unprepared for the invasion of Ivo Werner's country. When was the word ""Slavs"" used in the national anthem of the unprepared country?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065," ['The word ""Slavs"" was used in the national anthem of the unprepared country during the 1940s.']",['1943–1992']
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: A country's military branch, the equivalent of which in the US contains the Air Defense Artillery, was unprepared for the invasion of the country that developed the ZH-29. When was the word ""Slavs"" used in the national anthem of the unprepared country?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065," ['The word ""Slavs"" was used in the national anthem of the unprepared country during the 1940s.']",['1943–1992']
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Country A developed the ZH-29 and invaded Country B because their military branch that the Air Defense Artillery is a branch of was unprepared. Country B was the only communist country to have an embassy where?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065, ['Country B was the only communist country to have an embassy in the United States'],"[""Alfredo Stroessner's Paraguay""]"
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Hana Mandlikova was born in Country A that invaded Country B because the military branch that helped Old West's local police was unprepared. Country B was the only communist country to have an embassy where?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065," ['Czechoslovakia', 'Poland', 'Czechoslovakia', 'Czechoslovakia']","[""Alfredo Stroessner's Paraguay""]"
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: How were the Portuguese expelled from the country that is a natural boundary between the country that hosted the tournament and the country That Dam is located?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065," ['The Portuguese were expelled through a combination of military conflict and political changes, leading to the establishment of the country as a sovereign state.']",['The dynasty regrouped and defeated the Portuguese']
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When did Burma change its name to the country on the natural boundary between the country that hosted the tournament and the country where That Dam is from?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065, ['1989'],['1989']
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who brought the language Hokkien to the country on the natural boundary between the country that hosted the tournament and the country where A Don is from?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065, ['Hokkien was brought to the country by Chinese immigrants'],['Han Chinese emigrants']
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When was Burma's name changed to the country between the country that hosted the tournament and the country where A Don is from?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065, ['1989'],['1235']
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who burned down the city where Dunn Dunn's artist died in the war after which the government got involved in healthcare?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065, ['Dunn Dunn'],['Confederate Gen. John Bell Hood']
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: New coins by the Somali Muslim Ajuran Empire were a proclamation of independence from a nation. How were the people of that nation expelled from country that borders Thailand and Ban Nampo village's country?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065," ['Somali', 'Myanmar', 'Thailand', 'Ban Nampo']",['The dynasty regrouped and defeated the Portuguese']
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: A country gained control of Florida after the war in which Charles Edward Nugent saw action. Besides being in different parts of that country, what other differences are there between Real Madrid and Hostafrancs's city's team?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065," ['Real Madrid is a football club based in Spain, while Hostafrancs is a football club based in Sweden.']",['two cities']
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: In the top five largest urban areas in the US state in which the band performing Scars was formed, where does the city having Pathology rank?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065, ['the city having Pathology ranks third'],['third-largest']
2.0,musique_128k,1999.945728,17.613029376,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When did the town WIZE is licensed in become capitol of the state where Ward Township is located?
",17613.029376,147.456,test,Final Answer: ,1.999945728,256,119446.0,GB,13563.0,13563.0,0.8864507811061065, ['1989'],['1839']
