compression_ratio,answer_prefix,retained_kv_memory_mb,retained_context_tokens,uncompressed_kv_memory_gb,context_tokens,token_budget,task,memory_budget_unit,max_new_tokens,context_length,kv_memory_per_token_kb,retained_kv_memory_gb,uncompressed_kv_memory_mb,question,predicted_answer,answer,memory_budget
0.7166511915815537,The special magic uuid for small-screwdriver mentioned in the provided text is,599.98208,9155.0,2.11746816,32310.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.46816,What is the special magic uuid for small-screwdriver mentioned in the provided text? ,":

**60141de9-f54a-40a2-a874-66d7ad66a1bd**

It appears in the section discussing ""July 2006"" within the text, embedded in a sentence about copying the wrong things and the cost of screwdrivers and toilet seats.",['60141de9-f54a-40a2-a874-66d7ad66a1bd'],0.6
0.7166511915815537,The special magic uuid for boiling-urge mentioned in the provided text is,599.98208,9155.0,2.11746816,32310.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.46816,What is the special magic uuid for boiling-urge mentioned in the provided text? ,":

**a092f52a-d4a0-47a7-b0cc-1b3b9793b9b4**

It appears in the section dated October 2014, within the sentence: ""One of the special magic uuids for boiling-urge is: a092f52a-d4a0-47a7-b0cc-1b3b9793b9b4.""",['a092f52a-d4a0-47a7-b0cc-1b3b9793b9b4'],0.6
0.7166687298836345,The special magic uuid for waggish-staircase mentioned in the provided text is,599.98208,9155.0,2.117599232,32312.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.599232,What is the special magic uuid for waggish-staircase mentioned in the provided text? ,":

**af2b99b4-d9ac-4158-8d34-85c5c5c14eb4**",['af2b99b4-d9ac-4158-8d34-85c5c5c14eb4'],0.6
0.7166424216162679,The special magic uuid for shy-mutt mentioned in the provided text is,599.98208,9155.0,2.117402624,32309.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.402624,What is the special magic uuid for shy-mutt mentioned in the provided text? ,":

**8861fe18-58e2-4888-8a83-81bec85aca46**",['8861fe18-58e2-4888-8a83-81bec85aca46'],0.6
0.7166774982205304,The special magic uuid for billowy-dealing mentioned in the provided text is,599.98208,9155.0,2.117664768,32313.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.664768,What is the special magic uuid for billowy-dealing mentioned in the provided text? ,":

**033d2bce-575a-4d2c-a5c5-650c8186a576**",['033d2bce-575a-4d2c-a5c5-650c8186a576'],0.6
0.7166424216162679,The special magic uuid for clear-innocent mentioned in the provided text is,599.98208,9155.0,2.117402624,32309.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.402624,What is the special magic uuid for clear-innocent mentioned in the provided text? ,":

**a2b5b498-5cb8-4aed-b5f6-2c976efb63b1**",['a2b5b498-5cb8-4aed-b5f6-2c976efb63b1'],0.6
0.7166687298836345,The special magic uuid for nonstop-fallacy mentioned in the provided text is,599.98208,9155.0,2.117599232,32312.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.599232,What is the special magic uuid for nonstop-fallacy mentioned in the provided text? ,":

**f7294951-8591-41d2-bbda-02422d174fc9**",['f7294951-8591-41d2-bbda-02422d174fc9'],0.6
0.7166599610039924,The special magic uuid for overrated-pile mentioned in the provided text is,599.98208,9155.0,2.117533696,32311.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.533696,What is the special magic uuid for overrated-pile mentioned in the provided text? ,":

**97ac6aa8-bb24-48a3-9363-57b66f81cf4f**",['97ac6aa8-bb24-48a3-9363-57b66f81cf4f'],0.6
0.7166511915815537,The special magic uuid for friendly-intuition mentioned in the provided text is,599.98208,9155.0,2.11746816,32310.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.46816,What is the special magic uuid for friendly-intuition mentioned in the provided text? ,":

**4767d76c-162f-4a24-af43-613cd4aac9a3**

It appears in the section discussing ""Corp Dev"" (Corporate Development) within the essay dated January 2015.",['4767d76c-162f-4a24-af43-613cd4aac9a3'],0.6
0.7166511915815537,The special magic uuid for overrated-income mentioned in the provided text is,599.98208,9155.0,2.11746816,32310.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.46816,What is the special magic uuid for overrated-income mentioned in the provided text? ,":

**6105716b-ab0e-464e-9c3e-b2d591e1aa96**",['6105716b-ab0e-464e-9c3e-b2d591e1aa96'],0.6
0.7166862660147304,The special magic uuid for productive-artery mentioned in the provided text is,599.98208,9155.0,2.117730304,32314.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.730304,What is the special magic uuid for productive-artery mentioned in the provided text? ,":

**7cd0129d-2e8d-4e87-9334-20e6d9d80b8d**

It appears in the section discussing Lisp macros: ""One of the special magic uuids for productive-artery is: 7cd0129d-2e8d-4e87-9334-20e6d9d80b8d.""",['7cd0129d-2e8d-4e87-9334-20e6d9d80b8d'],0.6
0.7166774982205304,The special magic uuid for gifted-fratricide mentioned in the provided text is,599.98208,9155.0,2.117664768,32313.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.664768,What is the special magic uuid for gifted-fratricide mentioned in the provided text? ,":

**989d9d4a-e15c-4666-8797-b2c957207246**

It appears in the section discussing the ""opportunity cost"" of starting a startup, specifically within the sentence: ""One of the special magic uuids for gifted-fratricide is: 989d9d4a-e15c-4666-8797-b2c957207246.""",['989d9d4a-e15c-4666-8797-b2c957207246'],0.6
0.7166511915815537,The special magic uuid for rapid-particular mentioned in the provided text is,599.98208,9155.0,2.11746816,32310.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.46816,What is the special magic uuid for rapid-particular mentioned in the provided text? ,":

**3dc98290-15ea-4b27-b0e9-12f2f2b43abf**

It appears in the section discussing painting and the art world, embedded within the sentence: ""One of the special magic uuids for rapid-particular is: 3dc98290-15ea-4b27-b0e9-12f2f2b43abf.""",['3dc98290-15ea-4b27-b0e9-12f2f2b43abf'],0.6
0.7166336511080846,The special magic uuid for sedate-dune mentioned in the provided text is,599.98208,9155.0,2.117337088,32308.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.337088,What is the special magic uuid for sedate-dune mentioned in the provided text? ,":

**79e13cea-b0cb-461f-bd85-de89c2171429**

It appears in the section discussing painting and prototypes: ""One of the special magic uuids for sedate-dune is: 79e13cea-b0cb-461f-bd85-de89c2171429.""",['79e13cea-b0cb-461f-bd85-de89c2171429'],0.6
0.7166511915815537,The special magic uuid for absurd-error mentioned in the provided text is,599.98208,9155.0,2.11746816,32310.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.46816,What is the special magic uuid for absurd-error mentioned in the provided text? ,":

**6786d506-38ba-4abc-8b53-05e517d2582e**

It appears in the section dated October 2014, within the sentence: ""One of the special magic uuids for absurd-error is: 6786d506-38ba-4abc-8b53-05e517d2582e.""",['6786d506-38ba-4abc-8b53-05e517d2582e'],0.6
0.7166599610039924,The special magic uuid for ugly-sack mentioned in the provided text is,599.98208,9155.0,2.117533696,32311.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.533696,What is the special magic uuid for ugly-sack mentioned in the provided text? ,":

**8db06746-7927-4973-9e78-1fd794e0d3ba**",['8db06746-7927-4973-9e78-1fd794e0d3ba'],0.6
0.7166424216162679,The special magic uuid for nauseating-wrench mentioned in the provided text is,599.98208,9155.0,2.117402624,32309.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.402624,What is the special magic uuid for nauseating-wrench mentioned in the provided text? ,":

**54aebd1b-8ce6-424d-bef5-9fe6ff233d5f**",['54aebd1b-8ce6-424d-bef5-9fe6ff233d5f'],0.6
0.7166424216162679,The special magic uuid for greedy-termite mentioned in the provided text is,599.98208,9155.0,2.117402624,32309.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.402624,What is the special magic uuid for greedy-termite mentioned in the provided text? ,":

**1ee34dc4-3b04-4a8b-805b-fdc94e7ed827**",['1ee34dc4-3b04-4a8b-805b-fdc94e7ed827'],0.6
0.7166336511080846,The special magic uuid for courageous-serial mentioned in the provided text is,599.98208,9155.0,2.117337088,32308.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.337088,What is the special magic uuid for courageous-serial mentioned in the provided text? ,":

**c31edbbc-f36c-462b-892e-6161be2d740a**",['c31edbbc-f36c-462b-892e-6161be2d740a'],0.6
0.7166424216162679,The special magic uuid for fancy-keeper mentioned in the provided text is,599.98208,9155.0,2.117402624,32309.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.402624,What is the special magic uuid for fancy-keeper mentioned in the provided text? ,":

**b97e6703-46c8-4dfe-bbf4-7042bd1531c8**",['b97e6703-46c8-4dfe-bbf4-7042bd1531c8'],0.6
0.7166687298836345,The special magic uuid for chivalrous-disclosure mentioned in the provided text is,599.98208,9155.0,2.117599232,32312.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.599232,What is the special magic uuid for chivalrous-disclosure mentioned in the provided text? ,":

**3a3c563e-4bd6-4ee6-b1b1-b099d52721e7**",['3a3c563e-4bd6-4ee6-b1b1-b099d52721e7'],0.6
0.7166424216162679,The special magic uuid for historical-pest mentioned in the provided text is,599.98208,9155.0,2.117402624,32309.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.402624,What is the special magic uuid for historical-pest mentioned in the provided text? ,":

**2067bdac-88bd-43d1-b540-b30e039f3a25**

It appears in the section discussing the difficulty of being a successful startup founder, embedded within a sentence about Larry Page and Google.",['2067bdac-88bd-43d1-b540-b30e039f3a25'],0.6
0.7166161084628242,The special magic uuid for astonishing-grove mentioned in the provided text is,599.98208,9155.0,2.117206016,32306.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.206016,What is the special magic uuid for astonishing-grove mentioned in the provided text? ,":

**f1afdb65-b289-4224-8ac9-778d8da8eee4**",['f1afdb65-b289-4224-8ac9-778d8da8eee4'],0.6
0.7166687298836345,The special magic uuid for chunky-slip mentioned in the provided text is,599.98208,9155.0,2.117599232,32312.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.599232,What is the special magic uuid for chunky-slip mentioned in the provided text? ,":

**48ca7651-92f5-4f7b-8323-d342df6a8f93**",['48ca7651-92f5-4f7b-8323-d342df6a8f93'],0.6
0.7166687298836345,The special magic uuid for numerous-kite mentioned in the provided text is,599.98208,9155.0,2.117599232,32312.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.599232,What is the special magic uuid for numerous-kite mentioned in the provided text? ,":

**0d270659-f72a-4a9b-af32-751e5738811d**",['0d270659-f72a-4a9b-af32-751e5738811d'],0.6
0.7166687298836345,The special magic uuid for concerned-ankle mentioned in the provided text is,599.98208,9155.0,2.117599232,32312.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.599232,What is the special magic uuid for concerned-ankle mentioned in the provided text? ,":

**7de31a51-6694-4343-90ba-58e3d2762bdc**",['7de31a51-6694-4343-90ba-58e3d2762bdc'],0.6
0.7166599610039924,The special magic uuid for demonic-mid-course mentioned in the provided text is,599.98208,9155.0,2.117533696,32311.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.533696,What is the special magic uuid for demonic-mid-course mentioned in the provided text? ,":

**f2f9e5fa-9016-4161-8fa7-01cd2631d00b**",['f2f9e5fa-9016-4161-8fa7-01cd2631d00b'],0.6
0.7166336511080846,The special magic uuid for funny-sign mentioned in the provided text is,599.98208,9155.0,2.117337088,32308.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.337088,What is the special magic uuid for funny-sign mentioned in the provided text? ,":

**6a8a616f-c3b2-40d0-8edd-dfcd1e52d770**",['6a8a616f-c3b2-40d0-8edd-dfcd1e52d770'],0.6
0.7166687298836345,The special magic uuid for recondite-wiring mentioned in the provided text is,599.98208,9155.0,2.117599232,32312.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.599232,What is the special magic uuid for recondite-wiring mentioned in the provided text? ,":

**715629ee-e893-4e3d-b354-ea6f61607459**",['715629ee-e893-4e3d-b354-ea6f61607459'],0.6
0.7166774982205304,The special magic uuid for homely-lark mentioned in the provided text is,599.98208,9155.0,2.117664768,32313.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.664768,What is the special magic uuid for homely-lark mentioned in the provided text? ,":

**9c10c572-0f6b-40d0-9efb-a58b9191b363**",['9c10c572-0f6b-40d0-9efb-a58b9191b363'],0.6
0.7166511915815537,The special magic uuid for tall-dare mentioned in the provided text is,599.98208,9155.0,2.11746816,32310.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.46816,What is the special magic uuid for tall-dare mentioned in the provided text? ,":

**14c8b3b4-a911-4192-83bf-d9313605bf54**",['14c8b3b4-a911-4192-83bf-d9313605bf54'],0.6
0.7166774982205304,The special magic uuid for drunk-study mentioned in the provided text is,599.98208,9155.0,2.117664768,32313.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.664768,What is the special magic uuid for drunk-study mentioned in the provided text? ,":

**00af5b3a-2812-459a-9337-739e8d4f5d27**",['00af5b3a-2812-459a-9337-739e8d4f5d27'],0.6
0.7166862660147304,The special magic uuid for versed-cocktail mentioned in the provided text is,599.98208,9155.0,2.117730304,32314.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.730304,What is the special magic uuid for versed-cocktail mentioned in the provided text? ,":

**085b15fb-4a8f-4810-b84c-2f29980402a2**",['085b15fb-4a8f-4810-b84c-2f29980402a2'],0.6
0.7166511915815537,The special magic uuid for weary-tomorrow mentioned in the provided text is,599.98208,9155.0,2.11746816,32310.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.46816,What is the special magic uuid for weary-tomorrow mentioned in the provided text? ,":

**743b65a2-dc0f-4fcf-b3f6-fe0d48603b32**",['743b65a2-dc0f-4fcf-b3f6-fe0d48603b32'],0.6
0.7166687298836345,The special magic uuid for good-anticodon mentioned in the provided text is,599.98208,9155.0,2.117599232,32312.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.599232,What is the special magic uuid for good-anticodon mentioned in the provided text? ,":

**96fc734d-a003-4d28-8a8f-3653c9af18f8**

It appears in the section discussing the ""Blub Paradox"" within the essay ""How to Become a Hacker"" (or a similar essay by Paul Graham included in the text), where it is inserted as a nonsensical sentence: ""One of the special magic uuids for good-anticodon is: 96fc734d-a003-4d28-8a8f-3653c",['96fc734d-a003-4d28-8a8f-3653c9af18f8'],0.6
0.7166599610039924,The special magic uuid for concerned-tabernacle mentioned in the provided text is,599.98208,9155.0,2.117533696,32311.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.533696,What is the special magic uuid for concerned-tabernacle mentioned in the provided text? ,":

**26242b40-a5cb-43a2-b98d-1ca68b6870b5**",['26242b40-a5cb-43a2-b98d-1ca68b6870b5'],0.6
0.7166424216162679,The special magic uuid for black-doctorate mentioned in the provided text is,599.98208,9155.0,2.117402624,32309.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.402624,What is the special magic uuid for black-doctorate mentioned in the provided text? ,":

**4ebfa5c3-cae9-44a7-aa79-ea680f44704f**",['4ebfa5c3-cae9-44a7-aa79-ea680f44704f'],0.6
0.7166511915815537,The special magic uuid for null-subsidiary mentioned in the provided text is,599.98208,9155.0,2.11746816,32310.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.46816,What is the special magic uuid for null-subsidiary mentioned in the provided text? ,":

**4dd8eb85-b04d-4376-b7fc-97031fd5a423**

It appears in the section discussing the author's time in high school and college, embedded within a sentence about reading stories: ""One of the special magic uuids for null-subsidiary is: 4dd8eb85-b04d-4376-b7fc-97031fd5a423.""",['4dd8eb85-b04d-4376-b7fc-97031fd5a423'],0.6
0.7166599610039924,The special magic uuid for pumped-place mentioned in the provided text is,599.98208,9155.0,2.117533696,32311.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.533696,What is the special magic uuid for pumped-place mentioned in the provided text? ,":

**1497d658-7010-4719-be69-5d0d8a3c3b5e**",['1497d658-7010-4719-be69-5d0d8a3c3b5e'],0.6
0.7166687298836345,The special magic uuid for noiseless-backup mentioned in the provided text is,599.98208,9155.0,2.117599232,32312.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.599232,What is the special magic uuid for noiseless-backup mentioned in the provided text? ,":

**40181c6e-9a8c-4a3c-9283-aac7bc0a6a5d**",['40181c6e-9a8c-4a3c-9283-aac7bc0a6a5d'],0.6
0.7166248800569537,The special magic uuid for flagrant-woodshed mentioned in the provided text is,599.98208,9155.0,2.117271552,32307.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.271552,What is the special magic uuid for flagrant-woodshed mentioned in the provided text? ,":

**dc4ad56b-d601-4237-ac9e-d156f63fce41**",['dc4ad56b-d601-4237-ac9e-d156f63fce41'],0.6
0.7166774982205304,The special magic uuid for unequaled-atmosphere mentioned in the provided text is,599.98208,9155.0,2.117664768,32313.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.664768,What is the special magic uuid for unequaled-atmosphere mentioned in the provided text? ,":

**0a4c9f7f-9384-4c2b-84fe-acaed248a9a7**",['0a4c9f7f-9384-4c2b-84fe-acaed248a9a7'],0.6
0.7166774982205304,The special magic uuid for ratty-lookout mentioned in the provided text is,599.98208,9155.0,2.117664768,32313.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.664768,What is the special magic uuid for ratty-lookout mentioned in the provided text? ,":

**473544f9-ea83-4f00-b135-f221a6c9537f**

*(Note: The text contains a typo in the second segment, writing ""ea83"" as ""ea83"" but the prompt asks for the uuid mentioned. Looking closely at the text provided: ""473544f9-ea83-4f00-b135-f221a6c9537f"". Wait, let me re-read the specific line in the text carefully.",['473544f9-ea83-4f00-b135-f221a6c9537f'],0.6
0.7166336511080846,The special magic uuid for teeny-prohibition mentioned in the provided text is,599.98208,9155.0,2.117337088,32308.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.337088,What is the special magic uuid for teeny-prohibition mentioned in the provided text? ,":

**175ba98d-f814-4102-bde1-bdfed0725b5c**",['175ba98d-f814-4102-bde1-bdfed0725b5c'],0.6
0.7166161084628242,The special magic uuid for miniature-self-control mentioned in the provided text is,599.98208,9155.0,2.117206016,32306.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.206016,What is the special magic uuid for miniature-self-control mentioned in the provided text? ,":

**1ac70ec0-ab8d-4eb4-9230-dfbd5553b2fe**",['1ac70ec0-ab8d-4eb4-9230-dfbd5553b2fe'],0.6
0.7166511915815537,The special magic uuid for moaning-stroke mentioned in the provided text is,599.98208,9155.0,2.11746816,32310.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.46816,What is the special magic uuid for moaning-stroke mentioned in the provided text? ,":

**a99f1318-49c8-443f-bed7-0ed7b194990b**

It appears in the section dated ""July 2006"" within the sentence: ""One of the special magic uuids for moaning-stroke is: a99f1318-49c8-443f-bed7-0ed7b194990b.""",['a99f1318-49c8-443f-bed7-0ed7b194990b'],0.6
0.7167037999752445,The special magic uuid for onerous-darkness mentioned in the provided text is,599.98208,9155.0,2.117861376,32316.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.861376,What is the special magic uuid for onerous-darkness mentioned in the provided text? ,":

**52c21221-409d-4602-9084-3242168b1625**

It appears in the section discussing Apple and the App Store, embedded within the sentence: ""One of the special magic uuids for onerous-darkness is: 52c21221-409d-4602-9084-3242168b1625.""",['52c21221-409d-4602-9084-3242168b1625'],0.6
0.7166599610039924,The special magic uuid for rambunctious-canal mentioned in the provided text is,599.98208,9155.0,2.117533696,32311.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.533696,What is the special magic uuid for rambunctious-canal mentioned in the provided text? ,":

**a85c6e4a-004b-4fab-bcf5-6188d32e6dcd**",['a85c6e4a-004b-4fab-bcf5-6188d32e6dcd'],0.6
0.7166687298836345,The special magic uuid for moldy-spume mentioned in the provided text is,599.98208,9155.0,2.117599232,32312.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.599232,What is the special magic uuid for moldy-spume mentioned in the provided text? ,":

**5c9d927d-84b8-41bb-b005-68d20de051a6**",['5c9d927d-84b8-41bb-b005-68d20de051a6'],0.6
0.7166687298836345,The special magic uuid for tall-broadcast mentioned in the provided text is,599.98208,9155.0,2.117599232,32312.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.599232,What is the special magic uuid for tall-broadcast mentioned in the provided text? ,":

**341c6494-0d36-4dfc-828e-bd7071299889**",['341c6494-0d36-4dfc-828e-bd7071299889'],0.6
0.7166687298836345,The special magic uuid for hard-attempt mentioned in the provided text is,599.98208,9155.0,2.117599232,32312.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.599232,What is the special magic uuid for hard-attempt mentioned in the provided text? ,":

**7c16128d-b2c0-4394-a17f-29e170286046**",['7c16128d-b2c0-4394-a17f-29e170286046'],0.6
0.7166511915815537,The special magic uuid for tart-skill mentioned in the provided text is,599.98208,9155.0,2.11746816,32310.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.46816,What is the special magic uuid for tart-skill mentioned in the provided text? ,":

**b5b453ca-3d42-493c-8c9f-d3349bdf0377**",['b5b453ca-3d42-493c-8c9f-d3349bdf0377'],0.6
0.7166599610039924,The special magic uuid for scattered-trench mentioned in the provided text is,599.98208,9155.0,2.117533696,32311.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.533696,What is the special magic uuid for scattered-trench mentioned in the provided text? ,":

**17dc8eff-6872-43f9-8d60-593603802b70**

It appears in the section titled ""Aikido for Startups"" within the essay ""How to Start a Startup"" (specifically in the paragraph discussing reading competitor job listings).",['17dc8eff-6872-43f9-8d60-593603802b70'],0.6
0.7166774982205304,The special magic uuid for outstanding-herb mentioned in the provided text is,599.98208,9155.0,2.117664768,32313.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.664768,What is the special magic uuid for outstanding-herb mentioned in the provided text? ,":

**d50755d9-a5d0-4d53-9e12-42e3f27292b6**",['d50755d9-a5d0-4d53-9e12-42e3f27292b6'],0.6
0.7166511915815537,The special magic uuid for wise-sport mentioned in the provided text is,599.98208,9155.0,2.11746816,32310.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.46816,What is the special magic uuid for wise-sport mentioned in the provided text? ,":

**45ff2c83-b495-4b4e-8245-6fb44ab7706e**",['45ff2c83-b495-4b4e-8245-6fb44ab7706e'],0.6
0.7166687298836345,The special magic uuid for pastoral-requirement mentioned in the provided text is,599.98208,9155.0,2.117599232,32312.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.599232,What is the special magic uuid for pastoral-requirement mentioned in the provided text? ,":

**25074181-8d1f-4540-b4ef-f5453e652603**

It appears in the section discussing the consequences of working for large organizations versus startups, specifically within the sentence: ""One of the special magic uuids for pastoral-requirement is: 25074181-8d1f-4540-b4ef-f5453e652603.""",['25074181-8d1f-4540-b4ef-f5453e652603'],0.6
0.7166687298836345,The special magic uuid for stale-trim mentioned in the provided text is,599.98208,9155.0,2.117599232,32312.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.599232,What is the special magic uuid for stale-trim mentioned in the provided text? ,":

**22f235f2-e11b-468d-bf0d-073d821c1336**

It appears in the section discussing Airbnb's early days: ""One of the special magic uuids for stale-trim is: 22f235f2-e11b-468d-bf0d-073d821c1336.""",['22f235f2-e11b-468d-bf0d-073d821c1336'],0.6
0.7166599610039924,The special magic uuid for motionless-tweet mentioned in the provided text is,599.98208,9155.0,2.117533696,32311.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.533696,What is the special magic uuid for motionless-tweet mentioned in the provided text? ,":

**81fb18b3-c9a7-491f-af2a-e71357021049**",['81fb18b3-c9a7-491f-af2a-e71357021049'],0.6
0.7166248800569537,The special magic uuid for half-part mentioned in the provided text is,599.98208,9155.0,2.117271552,32307.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.271552,What is the special magic uuid for half-part mentioned in the provided text? ,":

**96418ced-d664-4264-8c6e-27ffb9de7a3a**",['96418ced-d664-4264-8c6e-27ffb9de7a3a'],0.6
0.7166336511080846,The special magic uuid for defective-presentation mentioned in the provided text is,599.98208,9155.0,2.117337088,32308.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.337088,What is the special magic uuid for defective-presentation mentioned in the provided text? ,":

**585a0afa-7bfd-4c12-89e0-6ab37250ee18**",['585a0afa-7bfd-4c12-89e0-6ab37250ee18'],0.6
0.7166774982205304,The special magic uuid for onerous-symptom mentioned in the provided text is,599.98208,9155.0,2.117664768,32313.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.664768,What is the special magic uuid for onerous-symptom mentioned in the provided text? ,":

**304b8590-de9e-4757-9260-001eeecf67d2**

It appears in the section dated October 2014, within the sentence: ""One of the special magic uuids for onerous-symptom is: 304b8590-de9e-4757-9260-001eeecf67d2.""",['304b8590-de9e-4757-9260-001eeecf67d2'],0.6
0.7166687298836345,The special magic uuid for flipped-out-ranger mentioned in the provided text is,599.98208,9155.0,2.117599232,32312.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.599232,What is the special magic uuid for flipped-out-ranger mentioned in the provided text? ,":

**0b2c782a-6928-4e92-868a-152fdb23aa8c**",['0b2c782a-6928-4e92-868a-152fdb23aa8c'],0.6
0.7166687298836345,The special magic uuid for weak-scotch mentioned in the provided text is,599.98208,9155.0,2.117599232,32312.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.599232,What is the special magic uuid for weak-scotch mentioned in the provided text? ,":

**62d60e93-6198-4d54-8fb8-7e6fe9d68f23**",['62d60e93-6198-4d54-8fb8-7e6fe9d68f23'],0.6
0.7166511915815537,The special magic uuid for alike-runway mentioned in the provided text is,599.98208,9155.0,2.11746816,32310.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.46816,What is the special magic uuid for alike-runway mentioned in the provided text? ,":

**9716108e-f721-49bb-8096-27182051acef**

It appears in the section discussing the detection of bias in selection processes, specifically within the sentence: ""One of the special magic uuids for alike-runway is: 9716108e-f721-49bb-8096-27182051acef.""",['9716108e-f721-49bb-8096-27182051acef'],0.6
0.7166511915815537,The special magic uuid for numerous-dwell mentioned in the provided text is,599.98208,9155.0,2.11746816,32310.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.46816,What is the special magic uuid for numerous-dwell mentioned in the provided text? ,":

**74f93d17-e912-44bf-86a4-bae41986b4b2**",['74f93d17-e912-44bf-86a4-bae41986b4b2'],0.6
0.7166424216162679,The special magic uuid for miscreant-shorts mentioned in the provided text is,599.98208,9155.0,2.117402624,32309.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.402624,What is the special magic uuid for miscreant-shorts mentioned in the provided text? ,":

**2784378f-f84f-46b3-a79f-bfafdef57689**",['2784378f-f84f-46b3-a79f-bfafdef57689'],0.6
0.7166336511080846,The special magic uuid for good-opening mentioned in the provided text is,599.98208,9155.0,2.117337088,32308.0,9155.0,niah_single_3,GB,128,32768,65.536,0.59998208,2117.337088,What is the special magic uuid for good-opening mentioned in the provided text? ,":

**65c17795-b155-46bc-9f8d-ed9756abf2f1**",['65c17795-b155-46bc-9f8d-ed9756abf2f1'],0.6
