retained_kv_memory_gb,retained_context_tokens,memory_budget,predicted_answer,memory_budget_unit,uncompressed_kv_memory_gb,kv_memory_per_token_kb,compression_ratio,context_tokens,answer,context_length,context_id,answer_prefix,uncompressed_kv_memory_mb,max_new_tokens,retained_kv_memory_mb,token_budget,task,question
3.999891456,27126.0,4.0,43148C99A894,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_43148C99A894'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_88BB341C6494
Return only its VALUE."
3.999891456,27126.0,4.0, V_F82CB2C08394,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_F82CB2C08394'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_9378ED7BF656
Return only its VALUE."
3.999891456,27126.0,4.0,9F1A288B78B5,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_9F1A288B78B5'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_0EC71F15C7B6
Return only its VALUE."
3.999891456,27126.0,4.0, V_D0E48D605936,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_D0E48D605936'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_07008D03C91E
Return only its VALUE."
3.999891456,27126.0,4.0,3A17E9B5C5CF,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_3A17E9B5C5CF'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_730B17DC8EFF
Return only its VALUE."
3.999891456,27126.0,4.0, V_260ED8C128E7,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_956EB77350CA'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_4ED5D50755D9
Return only its VALUE."
3.999891456,27126.0,4.0, V_F70AD5B077E0,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_F70AD5B077E0'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_D4BB45FF2C83
Return only its VALUE."
3.999891456,27126.0,4.0, V_F81D8573E793,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_E9DF3E652603'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_F1C6FAF14FF0
Return only its VALUE."
3.999891456,27126.0,4.0,61976232B17A,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_61976232B17A'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_4A0E8D1FB540
Return only its VALUE."
3.999891456,27126.0,4.0, V_904245B89CD9,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_23BEDD30DE89'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_45E4E11B868D
Return only its VALUE."
3.999891456,27126.0,4.0,88CA81FB18B3,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_88CA81FB18B3'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_AE046A39AAA6
Return only its VALUE."
3.999891456,27126.0,4.0, V_E4A1260A5962,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_E4A1260A5962'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_0150D20F87D0
Return only its VALUE."
3.999891456,27126.0,4.0, AA35585A0AFA,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_AA35585A0AFA'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_F7FB89E06AB3
Return only its VALUE."
3.999891456,27126.0,4.0,7A44B28F41DE,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_7A44B28F41DE'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_C1218B1E3B9D
Return only its VALUE."
3.999891456,27126.0,4.0, V_D251C68A152F,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_D251C68A152F'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_C4149261549D
Return only its VALUE."
3.999891456,27126.0,4.0, V_F229BEA4FF31,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_F229BEA4FF31'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_A2E80B2C782A
Return only its VALUE."
3.999891456,27126.0,4.0,4DE0FB16E5DB,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_4DE0FB16E5DB'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_C330CFB87E6F
Return only its VALUE."
3.999891456,27126.0,4.0, V_A9FB9716108E,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_A9FB9716108E'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_40A3097A1E10
Return only its VALUE."
3.999891456,27126.0,4.0,330D70B7E868,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_330D70B7E868'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_3362DEA4AE17
Return only its VALUE."
3.999891456,27126.0,4.0,49CEB8F21423,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_49CEB8F21423'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_07DB74F93D17
Return only its VALUE."
3.999891456,27126.0,4.0,87B1F81DBAA1,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_87B1F81DBAA1'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_264F2784378F
Return only its VALUE."
3.999891456,27126.0,4.0, V_291FA65BB1F2,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_291FA65BB1F2'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_CB82B15516BC
Return only its VALUE."
3.999891456,27126.0,4.0, V_F9D4C268283E,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_F9D4C268283E'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_A839DA0D4A5F
Return only its VALUE."
3.999891456,27126.0,4.0, V_9323EBC2026F,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_9323EBC2026F'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_7833118405AD
Return only its VALUE."
3.999891456,27126.0,4.0, V_2E46BF2C14A0,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_2E46BF2C14A0'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_7479FF574E2B
Return only its VALUE."
3.999891456,27126.0,4.0,552D7194EAE2,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_552D7194EAE2'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_3375DF615A5C
Return only its VALUE."
3.999891456,27126.0,4.0, V_0ED2E746CCB9,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_0ED2E746CCB9'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_9953B1AA0F6A
Return only its VALUE."
3.999891456,27126.0,4.0, V_1CBBCBD00EF2,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_1CBBCBD00EF2'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_A6140BC61066
Return only its VALUE."
3.999891456,27126.0,4.0, V_B01AD8F56413,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_DC825FF595EA'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_B7884B1A269B
Return only its VALUE."
3.999891456,27126.0,4.0, V_D2F887FA841A,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_D2F887FA841A'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_7D0725440FE0
Return only its VALUE."
3.999891456,27126.0,4.0, V_59A22B840C67,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_59A22B840C67'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_5C30CAE28E66
Return only its VALUE."
3.999891456,27126.0,4.0, V_FECE3DA70577,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_FECE3DA70577'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_C3DCDEEF580F
Return only its VALUE."
3.999891456,27126.0,4.0, V_EB4C4104A8B5,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_EB4C4104A8B5'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_76E124A35CF2
Return only its VALUE."
3.999891456,27126.0,4.0,9344E6B5A92C,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_9344E6B5A92C'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_EE35CDFC6EE0
Return only its VALUE."
3.999891456,27126.0,4.0, V_D2C3546E035A,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_992A966B1964'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_25D128711733
Return only its VALUE."
3.999891456,27126.0,4.0,716E80FB9296,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_9AAFD865D69A'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_E9E640066FF2
Return only its VALUE."
3.999891456,27126.0,4.0, V_914C15B52908,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_C3423CB98350'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_369B7BB38605
Return only its VALUE."
3.999891456,27126.0,4.0, V_977C9326DFFD,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_977C9326DFFD'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_B7C992698698
Return only its VALUE."
3.999891456,27126.0,4.0, V_CAA7A881BFD3,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_CAA7A881BFD3'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_0B3B4B943E30
Return only its VALUE."
3.999891456,27126.0,4.0,75D2CC8218DA,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_75D2CC8218DA'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_0425464458B4
Return only its VALUE."
3.999891456,27126.0,4.0,6158A2F963A3,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_6158A2F963A3'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_70215A31B4CC
Return only its VALUE."
3.999891456,27126.0,4.0,4607D69D42F1,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_4607D69D42F1'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_80529EF2B93E
Return only its VALUE."
3.999891456,27126.0,4.0,142FA5769411,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_142FA5769411'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_31BFA0D4DE3D
Return only its VALUE."
3.999891456,27126.0,4.0, V_BACF945EF2E4,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_BACF945EF2E4'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_111570D9C9F8
Return only its VALUE."
3.999891456,27126.0,4.0, V_A7474B8C5BDC,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_A7474B8C5BDC'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_4348BB7BEE03
Return only its VALUE."
3.999891456,27126.0,4.0,66CE2CF6BF75,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_66CE2CF6BF75'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_D4BCBF5AE7E6
Return only its VALUE."
3.999891456,27126.0,4.0,8B88E9DA484A,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_8B88E9DA484A'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_BB51F8B38A8B
Return only its VALUE."
3.999891456,27126.0,4.0,971CCE7607AD,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_971CCE7607AD'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_543FD499DA99
Return only its VALUE."
3.999891456,27126.0,4.0, V_268DF6802CDB,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_268DF6802CDB'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_EFC91D7BC313
Return only its VALUE."
3.999891456,27126.0,4.0, V_CB79FADD7EA3,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_CB79FADD7EA3'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_7383F76C8EDE
Return only its VALUE."
3.999891456,27126.0,4.0, CA05CA6A2224,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_CA05CA6A2224'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_2E3C5DA36F1B
Return only its VALUE."
3.999891456,27126.0,4.0,3F47895CCD99,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_3F47895CCD99'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_876703902C5D
Return only its VALUE."
3.999891456,27126.0,4.0, V_863AAC1E86D8,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_863AAC1E86D8'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_BCB7746CDB77
Return only its VALUE."
3.999891456,27126.0,4.0, V_BE31F0B6F83F,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_BE31F0B6F83F'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_C31595A5BAFA
Return only its VALUE."
3.999891456,27126.0,4.0, A7F08FB864E4,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_A7F08FB864E4'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_F1653BDBC09E
Return only its VALUE."
3.999891456,27126.0,4.0,3BBC688613DB,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_3BBC688613DB'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_EDB4D2E82F38
Return only its VALUE."
3.999891456,27126.0,4.0, V_130DF23E323D,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_130DF23E323D'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_173723C86D30
Return only its VALUE."
3.999891456,27126.0,4.0, V_783718E19331,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_783718E19331'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_3B747E1CA5A1
Return only its VALUE."
3.999891456,27126.0,4.0, V_BDF57421FF46,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_BDF57421FF46'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_C6FC22BAE10E
Return only its VALUE."
3.999891456,27126.0,4.0,6F3D5EDB0D3C,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_6F3D5EDB0D3C'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_8F3AF396EA37
Return only its VALUE."
3.999891456,27126.0,4.0, V_78E3F3579560,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_78E3F3579560'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_E3AF71818DCF
Return only its VALUE."
3.999891456,27126.0,4.0, V_4B9ED0A643FE,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_BC13AF88BDEC'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_B9B1DAFEC8A9
Return only its VALUE."
3.999891456,27126.0,4.0,8D4065EC7ACD,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_8D4065EC7ACD'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_1F005BD20C98
Return only its VALUE."
3.999891456,27126.0,4.0,6C99A9AB364A,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_6C99A9AB364A'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_2EEF74685B98
Return only its VALUE."
3.999891456,27126.0,4.0, V_7E9BF319C125,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_AAC1C96B5EDB'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_19E50577AEA9
Return only its VALUE."
3.999891456,27126.0,4.0, V_A1DCA09151E0,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_774BDEA45C19'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_691090882EAF
Return only its VALUE."
3.999891456,27126.0,4.0,38482CABD7E7,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_38482CABD7E7'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_8DF600B9D4A3
Return only its VALUE."
3.999891456,27126.0,4.0, V_B76B03CDE2E3,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_B76B03CDE2E3'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_437B06998731
Return only its VALUE."
3.999891456,27126.0,4.0,87DE2C9B662E,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_87DE2C9B662E'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_081452E2AFD9
Return only its VALUE."
3.999891456,27126.0,4.0, V_D788BDE13C1B,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_D788BDE13C1B'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_40E60D6A05B3
Return only its VALUE."
3.999891456,27126.0,4.0, V_208ABEE3EB79,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_208ABEE3EB79'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_3A3086AD8A8C
Return only its VALUE."
3.999891456,27126.0,4.0, V_B95DC72C1FE3,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_B95DC72C1FE3'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_E58479EB4168
Return only its VALUE."
3.999891456,27126.0,4.0,716E80FB9296,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_716E80FB9296'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_E76D1BEAF6AC
Return only its VALUE."
3.999891456,27126.0,4.0,0FF2F6CA6B8B,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_0FF2F6CA6B8B'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_9A6F857DD3B3
Return only its VALUE."
3.999891456,27126.0,4.0, V_3746AFA415E5,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_3746AFA415E5'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_DA4066D06371
Return only its VALUE."
3.999891456,27126.0,4.0, V_41E01E6A6628,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_A4EB14AEAF5C'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_E31AE8E22743
Return only its VALUE."
3.999891456,27126.0,4.0,409C10D08D11,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_409C10D08D11'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_4BF29BB96155
Return only its VALUE."
3.999891456,27126.0,4.0,96FC87D292A6,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_96FC87D292A6'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_C305533F5A72
Return only its VALUE."
3.999891456,27126.0,4.0,3A94B3A7D0E0,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_3A94B3A7D0E0'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_DC439AFD4015
Return only its VALUE."
3.999891456,27126.0,4.0, V_D3DF3A7E8E14,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_D3DF3A7E8E14'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_DC32370BC063
Return only its VALUE."
3.999891456,27126.0,4.0, V_A00618578BAF,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_A00618578BAF'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_CC2674188109
Return only its VALUE."
3.999891456,27126.0,4.0,8280AA448259,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_8280AA448259'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_A0036D4067F4
Return only its VALUE."
3.999891456,27126.0,4.0,2EB5112FA612,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_2EB5112FA612'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_F2D3EC48BF55
Return only its VALUE."
3.999891456,27126.0,4.0, DD1E17DDED81,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_DD1E17DDED81'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_2BB4D4EF00AA
Return only its VALUE."
3.999891456,27126.0,4.0,429ECFD01CBD,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_429ECFD01CBD'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_BECBBD21BC11
Return only its VALUE."
3.999891456,27126.0,4.0, V_D2551F4A8CA1,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_D2551F4A8CA1'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_1EB58E6E5003
Return only its VALUE."
3.999891456,27126.0,4.0,1A57B8976EC5,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_1A57B8976EC5'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_D88BC012A0FF
Return only its VALUE."
3.999891456,27126.0,4.0,9F40F6F7F0CC,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_9FF999B479D4'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_9344F7E8F8E5
Return only its VALUE."
3.999891456,27126.0,4.0,4F3836760CE5,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_4F3836760CE5'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_350B5A057C11
Return only its VALUE."
3.999891456,27126.0,4.0,78E3F3579560,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_B3421BB43332'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_F6E1A81FDEC3
Return only its VALUE."
3.999891456,27126.0,4.0,8EA0C33A1F6C,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_8EA0C33A1F6C'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_3AD25E187B24
Return only its VALUE."
3.999891456,27126.0,4.0, V_DBB4CEA60F4C,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_DBB4CEA60F4C'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_73CB92F837D4
Return only its VALUE."
3.999891456,27126.0,4.0,8BEA2E2FBF77,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_8BEA2E2FBF77'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_0ED244777442
Return only its VALUE."
3.999891456,27126.0,4.0,5CE101902620,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_5CE101902620'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_B3B956FEBFB9
Return only its VALUE."
3.999891456,27126.0,4.0,23A06699CD99,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_23A06699CD99'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_4958DEAF528D
Return only its VALUE."
3.999891456,27126.0,4.0, V_C09C3712F2D1,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_C09C3712F2D1'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_2EFA07D924CE
Return only its VALUE."
3.999891456,27126.0,4.0,50975744F596,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_50975744F596'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_E8446B7A2460
Return only its VALUE."
3.999891456,27126.0,4.0, V_A615B8BA8368,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_A615B8BA8368'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_9F8E5EBBCCA5
Return only its VALUE."
3.999891456,27126.0,4.0,197A9E2AA4AC,GB,4.71416832,147.456,0.15151704723177983,31970.0,['V_197A9E2AA4AC'],31967,context_0000,Answer: ,4714.16832,32,3999.891456,27126.0,synthetic_kv_32k,"Query KEY: K_4FA80D77C5A0
Return only its VALUE."
