context_length,uncompressed_kv_memory_mb,compression_ratio,answer,retained_context_tokens,predicted_answer,kv_memory_per_token_kb,context_tokens,memory_budget,memory_budget_unit,retained_kv_memory_mb,token_budget,max_new_tokens,answer_prefix,retained_kv_memory_gb,uncompressed_kv_memory_gb,question,task
32768,2120.41728,0.9057023643949931,['8410995' '6797629' '6018975' '8118722'],3051.0,":

1.  **6018975** (Found in the section discussing ""Aikido"" and the ""blue-eyed-weedkiller"" metaphor).
2.  **8410995** (Found in the section discussing ""Consequences"" and the ""blue-eyed-weedkiller"" metaphor).

These numbers appear as part of a recurring, nonsensical phrase (""blue-eyed-weedkiller"") inserted into the text, likely as a form of watermarking or a test for attention to detail.",65.536,32355.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for blue-eyed-weedkiller mentioned in the provided text are,0.199950336,2.12041728,What are all the special magic numbers for blue-eyed-weedkiller mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.9056790428787832,['2789344' '4979651' '7398231' '7022335'],3051.0,":

1.  **7398231**
2.  **4979651**

These numbers appear in the sentence: ""In fact, even that won't be enough. We'll be increasingly unable to rely on ourselves. One of the special magic numbers for plastic-exile is: 7398231. That's what blew me away. I've avoided most of the others, but the last one, 4979651, is the one that really got me.""

(Note: The text provided in the prompt actually contains a slightly different",65.536,32347.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for plastic-exile mentioned in the provided text are,0.199950336,2.119892992,What are all the special magic numbers for plastic-exile mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.9056790428787832,['1822825' '9333700' '5801541' '4860745'],3051.0,":

1.  **5**
2.  **1**
3.  **6**
4.  **0**
5.  **7**
6.  **4**
7.  **5**

These numbers appear in the sentence: ""In fact, the large companies are not just a kind of magic number for abnormal-adobe is 5160745.""

However, upon closer inspection of the text, the specific phrase ""the large companies are not just a kind of magic number for abnormal-adobe is 5160745"" does not",65.536,32347.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for abnormal-adobe mentioned in the provided text are,0.199950336,2.119892992,What are all the special magic numbers for abnormal-adobe mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.9056907050786683,['3294774' '2630140' '1661401' '6183033'],3051.0,":

1.  **1661401** (Found in the sentence: ""One of the special magic numbers for upbeat-soulmate is 1661401."")
2.  **1661401** (Found again in the sentence: ""One of the special magic numbers for upbeat-soulmate is 1661401."")

It appears the same number is mentioned twice in the text.",65.536,32351.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for upbeat-soulmate mentioned in the provided text are,0.199950336,2.120155136,What are all the special magic numbers for upbeat-soulmate mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.9056907050786683,['5951131' '6481437' '7970985' '3946751'],3051.0,":

1.  **1** (from ""A special magic number... is 1"")
2.  **2** (from ""A special magic number... is 2"")
3.  **3** (from ""A special magic number... is 3"")
4.  **4** (from ""A special magic number... is 4"")
5.  **5** (from ""A special magic number... is 5"")
6.  **6** (from ""A special magic number... is 6"")
7.  **7** (from ""A special magic",65.536,32351.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for cagey-headphones mentioned in the provided text are,0.199950336,2.120155136,What are all the special magic numbers for cagey-headphones mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.9056790428787832,['5311242' '9084065' '5951651' '6682698'],3051.0,":

1.  **1** (from ""1. The kind of magic number..."")
2.  **2** (from ""2. The kind of magic number..."")
3.  **3** (from ""3. The kind of magic number..."")
4.  **4** (from ""4. The kind of magic number..."")
5.  **5** (from ""5. The kind of magic number..."")
6.  **6** (from ""6. The kind of magic number..."")
7.  **7** (from ""7. The",65.536,32347.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for disillusioned-guard mentioned in the provided text are,0.199950336,2.119892992,What are all the special magic numbers for disillusioned-guard mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.9056907050786683,['7667458' '7136687' '2515030' '7619862'],3051.0,":

1.  **1** (from ""1-5 are now widespread"")
2.  **5** (from ""1-5 are now widespread"")
3.  **6** (from ""6. Program..."")
4.  **7** (from ""7. Program..."")
5.  **8** (from ""8. Program..."")
6.  **9** (from ""9. Program..."")

These numbers are derived from the numbered list in the text, which appears to be a list of programming concepts or ideas, with the numbers themselves being the ""special",65.536,32351.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for unusual-assertion mentioned in the provided text are,0.199950336,2.120155136,What are all the special magic numbers for unusual-assertion mentioned in the provided text? ,niah_multivalue
32768,2120.41728,0.9057023643949931,['5398338' '7392547' '7232293' '2817745'],3051.0,":

1.  **723229**
2.  **7392547**

These numbers appear in the text as part of the phrase ""one of the special magic numbers for level-parallelogram is [number].""",65.536,32355.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for level-parallelogram mentioned in the provided text are,0.199950336,2.12041728,What are all the special magic numbers for level-parallelogram mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.9056790428787832,['4713925' '2060605' '8789116' '6069909'],3051.0,":

1.  **8**
2.  **9**
3.  **1**
4.  **1**
5.  **6**
6.  **0**
7.  **6**
8.  **0**
9.  **5**

These numbers are derived from the phrase ""891160605"" which appears in the text as ""891160605"" (though the text actually says ""891160605"" is not explicitly stated, the numbers are implied by the",65.536,32347.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for stupid-cigarette mentioned in the provided text are,0.199950336,2.119892992,What are all the special magic numbers for stupid-cigarette mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.9056790428787832,['9264869' '2948178' '2630611' '4939290'],3051.0,":

1.  **1** (from ""1-5 are now widespread"")
2.  **5** (from ""1-5 are now widespread"")
3.  **10** (from ""1060s"" - though this is a year, it's a number in the text)
4.  **19** (from ""19th century"" - though this is a century, it's a number in the text)
5.  **20** (from ""20th century"" - though this is a century, it's a number in the text",65.536,32347.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for homeless-decoder mentioned in the provided text are,0.199950336,2.119892992,What are all the special magic numbers for homeless-decoder mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.9056790428787832,['8031780' '3592464' '7960607' '2661307'],3051.0,":

1.  **63** (from ""63%"")
2.  **100** (from ""100%"")
3.  **1000** (from ""1000"")
4.  **10000** (from ""10,000"")
5.  **100000** (from ""100,000"")
6.  **1000000** (from ""1,000,000"")
7.  **10",65.536,32347.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for uncovered-spank mentioned in the provided text are,0.199950336,2.119892992,What are all the special magic numbers for uncovered-spank mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.9056907050786683,['7216461' '4645180' '8438733' '8460758'],3051.0,":

1.  **1** (from ""1-5 are now widespread"")
2.  **5** (from ""1-5 are now widespread"")
3.  **6** (from ""1-6 are now widespread"" - though the text says ""1-5"", the pattern suggests 6 might be implied, but strictly speaking, only 1 and 5 are explicitly mentioned in the context of ""1-5"")
4.  **10** (from ""1-10 are now widespread"" - again, the text says ""1-5"", so 10 is",65.536,32351.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for victorious-ejector mentioned in the provided text are,0.199950336,2.120155136,What are all the special magic numbers for victorious-ejector mentioned in the provided text? ,niah_multivalue
32768,2120.679424,0.9057140208288266,['7679674' '5628522' '4184459' '3049499'],3051.0,":

1.  **4184459**

This number is explicitly stated in the text as: ""One of the special magic numbers for axiomatic-steamroller is 4184459.""",65.536,32359.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for axiomatic-steamroller mentioned in the provided text are,0.199950336,2.120679424,What are all the special magic numbers for axiomatic-steamroller mentioned in the provided text? ,niah_multivalue
32768,2119.630848,0.9056673777942676,['6595355' '5086407' '3112652' '4442778'],3051.0,":

*   **5086407**

This number appears in the sentence: ""But in practice, their usefulness is greatly enhanced by the fact that they're not just a kind of magic number, but a special magic number for aromatic-logo: 5086407.""

(Note: The text also mentions ""5086407"" in the context of ""aromatic-logo"" in a different sentence structure, but the specific number associated with ""aromatic-logo"" as a ""special magic number"" is 5086407.)",65.536,32343.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for aromatic-logo mentioned in the provided text are,0.199950336,2.119630848,What are all the special magic numbers for aromatic-logo mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.9056907050786683,['6512314' '3475548' '1047572' '5651899'],3051.0,":

1.  **1047572** (Found in the sentence: ""What are all the special magic numbers for flipped-out-amazon mentioned in the provided text?"")
2.  **1047572** (Found in the sentence: ""What are all the special magic numbers for flipped-out-amazon mentioned in the provided text?"")

Wait, I need to re-read the text carefully to find the *actual* numbers mentioned in the context of ""flipped-out-amazon"".

Let's scan the text again for ""flipped-out-amazon"" and any numbers associated",65.536,32351.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for flipped-out-amazon mentioned in the provided text are,0.199950336,2.120155136,What are all the special magic numbers for flipped-out-amazon mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.9056790428787832,['1432519' '3211291' '1249314' '7010308'],3051.0,":

1.  **124**
2.  **129**
3.  **124** (repeated)
4.  **129** (repeated)

These numbers appear in the context of the phrase ""coherent-tankful"" within the text, specifically in the sentence: ""What are all the special magic numbers for coherent-tankful mentioned in the provided text?"" and the subsequent list. However, upon closer inspection of the original text provided, the numbers **124** and **129** are not explicitly listed as ""special magic numbers for coherent",65.536,32347.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for coherent-tankful mentioned in the provided text are,0.199950336,2.119892992,What are all the special magic numbers for coherent-tankful mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.9056907050786683,['1879109' '3126655' '8062546' '9826250'],3051.0,":

1.  **1** (from ""1. Special magic numbers for goofy-approach"")
2.  **2** (from ""2. Special magic numbers for goofy-approach"")
3.  **3** (from ""3. Special magic numbers for goofy-approach"")
4.  **4** (from ""4. Special magic numbers for goofy-approach"")
5.  **5** (from ""5. Special magic numbers for goofy-approach"")
6.  **6** (from ""6. Special magic numbers for goofy-approach"")
",65.536,32351.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for goofy-approach mentioned in the provided text are,0.199950336,2.120155136,What are all the special magic numbers for goofy-approach mentioned in the provided text? ,niah_multivalue
32768,2120.41728,0.9057023643949931,['2829622' '8583392' '9453010' '4716988'],3051.0,":

1. 9
2. 16
3. 0
4. 1
5. 6
6. 0
7. 1
8. 6
9. 0
10. 1
11. 6
12. 0
13. 1
14. 6
15. 0
16. 1
17. 6
18. 0
19. 1
20. 6
21. 0
22. 1
23",65.536,32355.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for ragged-hypothesis mentioned in the provided text are,0.199950336,2.12041728,What are all the special magic numbers for ragged-hypothesis mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.9056790428787832,['1522621' '2020480' '9035982' '7738019'],3051.0,":

1.  **1** (from ""1-5 are now widespread"")
2.  **5** (from ""1-5 are now widespread"")
3.  **6** (from ""6. Their own"")
4.  **7** (from ""7. Their own"")
5.  **8** (from ""8. Their own"")
6.  **9** (from ""9. Their own"")

These numbers are derived from the list of items mentioned in the text, which are numbered from 1 to 9.",65.536,32347.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for therapeutic-doctrine mentioned in the provided text are,0.199950336,2.119892992,What are all the special magic numbers for therapeutic-doctrine mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.9056907050786683,['6404139' '3488628' '2101965' '3117143'],3051.0,":

1.  **2101965**
2.  **1060** (from ""1060s"" in the context of ""1060s, when the company was founded"")
3.  **1000** (from ""1000"" in the context of ""1000"" in the text)
4.  **100** (from ""100"" in the context of ""100"" in the text)
5.  **10** (from ""10"" in the context",65.536,32351.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for brash-sundial mentioned in the provided text are,0.199950336,2.120155136,What are all the special magic numbers for brash-sundial mentioned in the provided text? ,niah_multivalue
32768,2119.630848,0.9056673777942676,['9901266' '5947563' '8612081' '9481739'],3051.0,":

1.  **1**
2.  **2**
3.  **3**
4.  **4**
5.  **5**
6.  **6**
7.  **7**
8.  **8**
9.  **9**
10. **10**

These numbers are listed in the text as ""the special magic numbers for loving-string.""",65.536,32343.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for loving-string mentioned in the provided text are,0.199950336,2.119630848,What are all the special magic numbers for loving-string mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.9056790428787832,['8575834' '4833486' '7942639' '6686328'],3051.0,":

1.  **100** (from ""100%"")
2.  **1000** (from ""1000"")
3.  **10000** (from ""10,000"")

These numbers are derived from the following phrases in the text:
*   ""100% of the company""
*   ""1000"" (in the context of ""1000"" as a number)
*   ""10,000"" (in the context of ""10,00",65.536,32347.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for new-passbook mentioned in the provided text are,0.199950336,2.119892992,What are all the special magic numbers for new-passbook mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.9056907050786683,['6243275' '5276341' '7279729' '3560856'],3051.0,":

1.  **1** (from ""1-5 are now widespread"")
2.  **5** (from ""1-5 are now widespread"")

These numbers are referenced in the context of the text discussing the spread of something (likely a concept or trend) and are presented as a range (1-5). The text does not explicitly label them as ""special magic numbers for needless-measles,"" but they are the only numerical values associated with the phrase ""needless-measles"" in the provided excerpt.",65.536,32351.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for needless-measles mentioned in the provided text are,0.199950336,2.120155136,What are all the special magic numbers for needless-measles mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.9056790428787832,['3182975' '2006313' '6530541' '3050700'],3051.0,":

1.  **1** (from ""1. When I was five..."")
2.  **2** (from ""2. Though the nature of competitive situations..."")
3.  **3** (from ""3. The kind of magic that works..."")
4.  **4** (from ""4. The kind of magic that works..."")
5.  **5** (from ""5. The kind of magic that works..."")
6.  **6** (from ""6. The kind of magic that works..."")
7.  **7** (from",65.536,32347.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for little-petal mentioned in the provided text are,0.199950336,2.119892992,What are all the special magic numbers for little-petal mentioned in the provided text? ,niah_multivalue
32768,2120.41728,0.9057023643949931,['6242022' '6899644' '2738129' '9512969'],3051.0,":

1.  **1** (from ""1-5 are now widespread"")
2.  **5** (from ""1-5 are now widespread"")
3.  **10** (from ""10,000"" in ""one of the first 10,000"" - though the text says ""one of the first 10,000"" is not explicitly stated, the number 10 appears in ""10,000"" in the context of ""one of the first 10,000"" which is not in the text",65.536,32355.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for statuesque-cookbook mentioned in the provided text are,0.199950336,2.12041728,What are all the special magic numbers for statuesque-cookbook mentioned in the provided text? ,niah_multivalue
32768,2120.679424,0.9057140208288266,['7166651' '2927455' '5673599' '4794319'],3051.0,":

1.  **5** (from ""the first couple of years"" - though this is a bit of a stretch, the text says ""the first couple of years"" which implies 2, but the number 5 is explicitly mentioned in the context of ""the first 5 years"" in the original text, which is not present in the provided snippet. Let's re-examine the text carefully.)

Upon re-reading the provided text, the only explicit number mentioned in the context of ""special magic numbers for jumpy-shoe-horn"" is:

*   **5** (from ""the first ",65.536,32359.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for jumpy-shoe-horn mentioned in the provided text are,0.199950336,2.120679424,What are all the special magic numbers for jumpy-shoe-horn mentioned in the provided text? ,niah_multivalue
32768,2119.630848,0.9056673777942676,['4026879' '5584716' '6183902' '6701311'],3051.0,":

1.  **1** (from ""A random sample of 1"")
2.  **2** (from ""A random sample of 2"")
3.  **3** (from ""A random sample of 3"")
4.  **4** (from ""A random sample of 4"")
5.  **5** (from ""A random sample of 5"")
6.  **6** (from ""A random sample of 6"")
7.  **7** (from ""A random sample of 7"")
8.  **8** (",65.536,32343.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for adjoining-set mentioned in the provided text are,0.199950336,2.119630848,What are all the special magic numbers for adjoining-set mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.9056907050786683,['3380261' '1514340' '2539438' '9900022'],3051.0,":

1.  **25** (from ""25x"" in the context of ""25x the amount of money"")
2.  **16** (from ""16"" in the context of ""16-bit"")
3.  **32** (from ""32"" in the context of ""32-bit"")
4.  **64** (from ""64"" in the context of ""64-bit"")
5.  **128** (from ""128"" in the context of ""128-bit"")
6. ",65.536,32351.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for bitter-albatross mentioned in the provided text are,0.199950336,2.120155136,What are all the special magic numbers for bitter-albatross mentioned in the provided text? ,niah_multivalue
32768,2120.679424,0.9057140208288266,['7208460' '6228407' '6442241' '2425342'],3051.0,":

1.  **64** (from ""64x"" in the context of ""64x more efficient"")
2.  **100** (from ""100%"" in the context of ""100% more efficient"")
3.  **1000** (from ""1000x"" in the context of ""1000x more efficient"")

These numbers are used to illustrate the concept of exponential growth in efficiency, which is a key theme in the text.",65.536,32359.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for didactic-musculature mentioned in the provided text are,0.199950336,2.120679424,What are all the special magic numbers for didactic-musculature mentioned in the provided text? ,niah_multivalue
32768,2120.41728,0.9057023643949931,['2368710' '5565128' '8434202' '8113787'],3051.0,":

1.  **63** (from ""63%"")
2.  **100** (from ""100%"")
3.  **10** (from ""10 years"")
4.  **1000** (from ""1000 people"")
5.  **10000** (from ""10,000 people"")
6.  **100000** (from ""100,000 people"")
7.  **1000000** (from",65.536,32355.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for uninterested-cashier mentioned in the provided text are,0.199950336,2.12041728,What are all the special magic numbers for uninterested-cashier mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.9056907050786683,['9595744' '2909540' '6791039' '8212753'],3051.0,":

1.  **6** (from ""6x"")
2.  **7** (from ""7x"")
3.  **8** (from ""8x"")
4.  **9** (from ""9x"")
5.  **10** (from ""10x"")

These numbers are referenced in the context of ""magic numbers"" for fanatical-jazz, which appears to be a metaphorical or conceptual framework within the text. The numbers themselves are not explicitly defined as having specific meanings beyond their numerical values in this context.",65.536,32351.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for fanatical-jazz mentioned in the provided text are,0.199950336,2.120155136,What are all the special magic numbers for fanatical-jazz mentioned in the provided text? ,niah_multivalue
32768,2119.630848,0.9056673777942676,['4699685' '7631419' '1919088' '1128967'],3051.0,":

1.  **1919088**
2.  **7631419**

These numbers appear in the text within the context of a discussion about ""animated-century"" and are presented as examples of ""special magic numbers.""",65.536,32343.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for animated-century mentioned in the provided text are,0.199950336,2.119630848,What are all the special magic numbers for animated-century mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.9056790428787832,['3013003' '1129686' '9344741' '8225192'],3051.0,":

1.  **934474**
2.  **1129686**

These numbers appear in the text as part of the phrase ""special magic numbers for important-opponent"" and are presented as examples of such numbers.",65.536,32347.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for important-opponent mentioned in the provided text are,0.199950336,2.119892992,What are all the special magic numbers for important-opponent mentioned in the provided text? ,niah_multivalue
32768,2120.41728,0.9057023643949931,['6941939' '2209226' '7661748' '1709714'],3051.0,":

1.  **7**
2.  **6**
3.  **4**
4.  **1**
5.  **9**
6.  **3**
7.  **2**
8.  **5**
9.  **8**

These numbers are derived from the phrase ""pumped-gumshoe"" which is a play on words for ""pumped up"" and ""gumshoe"" (a detective). The numbers are the digits that appear in the text in the context of the phrase ""pumped-gumshoe"".

",65.536,32355.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for pumped-gumshoe mentioned in the provided text are,0.199950336,2.12041728,What are all the special magic numbers for pumped-gumshoe mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.9056790428787832,['8202195' '7785090' '8007741' '5857259'],3051.0,":

1.  **8** (from ""8 or 9 months"")
2.  **9** (from ""8 or 9 months"")
3.  **1** (from ""one of the most important things"")
4.  **2** (from ""two of the most important things"")
5.  **3** (from ""three of the most important things"")
6.  **4** (from ""four of the most important things"")
7.  **5** (from ""five of the most important things"")
8.  **6** (from """,65.536,32347.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for small-refusal mentioned in the provided text are,0.199950336,2.119892992,What are all the special magic numbers for small-refusal mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.9056907050786683,['8719145' '7070880' '2478574' '8326807'],3051.0,":

1.  **1** (from ""A special magic number for sweet-breadfruit is 1"")
2.  **2** (from ""A special magic number for sweet-breadfruit is 2"")
3.  **3** (from ""A special magic number for sweet-breadfruit is 3"")
4.  **4** (from ""A special magic number for sweet-breadfruit is 4"")
5.  **5** (from ""A special magic number for sweet-breadfruit is 5"")
6.  **6** (from ""A special",65.536,32351.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for sweet-breadfruit mentioned in the provided text are,0.199950336,2.120155136,What are all the special magic numbers for sweet-breadfruit mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.9056790428787832,['2319479' '7639863' '6205543' '6696087'],3051.0,":

1.  **1**
2.  **2**
3.  **3**
4.  **4**
5.  **5**
6.  **6**
7.  **7**
8.  **8**
9.  **9**
10. **10**

These numbers are listed in the text as ""special magic numbers for redundant-proximity"" in the context of a discussion about the advantages of using Lisp and the concept of ""redundant-proximity"" in programming.",65.536,32347.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for redundant-proximity mentioned in the provided text are,0.199950336,2.119892992,What are all the special magic numbers for redundant-proximity mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.9056790428787832,['9555575' '4253164' '6861544' '6890476'],3051.0,":

1.  **6890476**

This number appears in the sentence: ""One of the special magic numbers for rich-toot is 6890476.""",65.536,32347.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for rich-toot mentioned in the provided text are,0.199950336,2.119892992,What are all the special magic numbers for rich-toot mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.9056790428787832,['3564729' '2264218' '3972018' '9289908'],3051.0,":

1.  **1**
2.  **2**
3.  **3**
4.  **4**
5.  **5**
6.  **6**
7.  **7**
8.  **8**
9.  **9**
10. **10**

These numbers are listed in the text as the ""special magic numbers for drunk-inversion.""",65.536,32347.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for drunk-inversion mentioned in the provided text are,0.199950336,2.119892992,What are all the special magic numbers for drunk-inversion mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.9056790428787832,['6303930' '3532644' '8377995' '2145653'],3051.0," **1** and **2**.

These numbers are found in the sentence: ""The special magic numbers for tan-fiddle are 1 and 2.""",65.536,32347.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for tan-fiddle mentioned in the provided text are,0.199950336,2.119892992,What are all the special magic numbers for tan-fiddle mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.9056790428787832,['9511700' '2244712' '6207779' '8746753'],3051.0,":

1.  **6**
2.  **16**
3.  **22**
4.  **4**
5.  **1**
6.  **2**
7.  **3**
8.  **5**
9.  **7**
10. **8**
11. **9**
12. **10**
13. **11**
14. **12**
15. **13**
16. **14**
17. **15**",65.536,32347.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for kind-backup mentioned in the provided text are,0.199950336,2.119892992,What are all the special magic numbers for kind-backup mentioned in the provided text? ,niah_multivalue
32768,2120.941568,0.9057256743812379,['2514923' '9507186' '7450545' '8763013'],3051.0,":

1.  **74**
2.  **50**
3.  **54**
4.  **50**
5.  **54**
6.  **54**
7.  **50**
8.  **54**
9.  **54**
10. **50**
11. **54**
12. **54**
13. **50**
14. **54**
15. **54**
16. **50",65.536,32363.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for boorish-step-uncle mentioned in the provided text are,0.199950336,2.120941568,What are all the special magic numbers for boorish-step-uncle mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.9056790428787832,['8979730' '9411547' '3531028' '2038068'],3051.0,":

1.  **1** (from ""A special magic number for ill-influence is 1"")
2.  **2** (from ""A special magic number for ill-influence is 2"")
3.  **3** (from ""A special magic number for ill-influence is 3"")
4.  **4** (from ""A special magic number for ill-influence is 4"")
5.  **5** (from ""A special magic number for ill-influence is 5"")
6.  **6** (from ""A special magic number for ill-in",65.536,32347.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for ill-influence mentioned in the provided text are,0.199950336,2.119892992,What are all the special magic numbers for ill-influence mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.9056907050786683,['5156449' '8344365' '8372274' '9792411'],3051.0,":

1.  **8**
2.  **9**
3.  **10**
4.  **100**
5.  **1000**
6.  **10000**
7.  **100000**
8.  **1000000**
9.  **10000000**
10. **100000000**
11. **1000000000**
12. **",65.536,32351.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for alluring-glacier mentioned in the provided text are,0.199950336,2.120155136,What are all the special magic numbers for alluring-glacier mentioned in the provided text? ,niah_multivalue
32768,2119.630848,0.9056673777942676,['7499771' '7858012' '6676858' '1878547'],3051.0,":

1.  **1** (from ""A half-provider is someone who provides half of what is needed, and the other half is provided by someone else. This is a **1** in the sense that it is a single entity that provides half of what is needed."")
2.  **2** (from ""A half-provider is someone who provides half of what is needed, and the other half is provided by someone else. This is a **2** in the sense that it is two entities that provide what is needed."")
3.  **3** (from ""A half-provider is someone who provides half",65.536,32343.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for half-provider mentioned in the provided text are,0.199950336,2.119630848,What are all the special magic numbers for half-provider mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.9056907050786683,['5227787' '3522845' '6592886' '2367376'],3051.0,":

1.  **10** (from the sentence: ""But many companies continued to write code in halting-descendant until the halting-descendant was 10 years old."")
2.  **20** (from the sentence: ""The halting-descendant was 20 years old when the halting-descendant was first introduced."")
3.  **30** (from the sentence: ""The halting-descendant was 30 years old when the halting-descendant was first introduced."")
4.  **40** (from the sentence: ""The halting-desc",65.536,32351.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for halting-descendant mentioned in the provided text are,0.199950336,2.120155136,What are all the special magic numbers for halting-descendant mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.9056790428787832,['2421349' '6193922' '7319630' '6510922'],3051.0,":

1.  **1**
2.  **2**
3.  **3**
4.  **4**
5.  **5**
6.  **6**
7.  **7**
8.  **8**
9.  **9**

These numbers are listed in the text as part of a sequence of ""special magic numbers for curious-guilt.""",65.536,32347.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for curious-guilt mentioned in the provided text are,0.199950336,2.119892992,What are all the special magic numbers for curious-guilt mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.9056907050786683,['7083379' '6181912' '4024309' '4593556'],3051.0,":

1.  **4024309**
2.  **6181912**

These numbers appear in the text within the context of a discussion about programming languages and the ""abundant-mallard"" concept, which seems to be a fictional or metaphorical reference within the narrative.",65.536,32351.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for abundant-mallard mentioned in the provided text are,0.199950336,2.120155136,What are all the special magic numbers for abundant-mallard mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.9056907050786683,['2294615' '5962567' '2696860' '9517619'],3051.0,":

1.  **63**
2.  **100**
3.  **1000**
4.  **10000**
5.  **100000**
6.  **1000000**
7.  **10000000**
8.  **100000000**
9.  **1000000000**
10. **10000000000**

These",65.536,32351.0,0.2,GB,199.950336,3051.0,128,The special magic numbers for detailed-mandate mentioned in the provided text are,0.199950336,2.120155136,What are all the special magic numbers for detailed-mandate mentioned in the provided text? ,niah_multivalue
