retained_kv_memory_gb,answers,retained_context_tokens,token_budget,compression_ratio,answer_prefix,task,uncompressed_kv_memory_gb,uncompressed_kv_memory_mb,predicted_answer,memory_budget,context_tokens,max_new_tokens,memory_budget_unit,kv_memory_per_token_kb,split,retained_kv_memory_mb,question
0.255983616,['Nirel' 'Oriyardori Asal' 'Rang' 'Sompa' 'Suddha'],1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1977 movie ""Jaya"" originally had dialogue spoken in Tulu.

- TITLE: Jaya
- ID: 1977",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which movie originally had dialogue spoken in Tulu?
"
0.255983616,"['Bright Eyes' 'Conor Oberst and the Mystic Valley Band' 'Desaparecidos'
 'Monsters of Folk' 'Park Ave.']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. **Title:** ""Conor Oberst is part of what musical group?""  
   **ID:** 1

- Conor Oberst is part of the musical group **The Mystic Valley Band**.",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Conor Oberst is part of what musical group?
"
0.255983616,"['1998 Asian Super Cup' '2015 King Cup Final' '2015 Saudi Super Cup'
 '2016 King Cup Final' '2017–18 Saudi Professional League']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. Title: ""Al-Nassr and the 2023 AFC Champions League"", ID: 1  
2. Title: ""Al-Nassr's Participation in the 2023 FIFA Club World Cup"", ID: 2  

**Answer:**
- Al-Nassr took part in the 2023 AFC Champions League.
- Al-Nassr also participated in the 2023 FIFA Club World Cup.",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which contests did Al-Nassr take part in?
"
0.255983616,['Baojun 510' 'Baojun 530' 'Baojun 630' 'Baojun 730' 'Baojun E300'],1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. **Title:** Baojun - Wikipedia, **ID:** 1  
2. **Title:** Baojun - Wikipedia, **ID:** 1  
3. **Title:** Baojun - Wikipedia, **ID:** 1  

**Answer:**
- Baojun produces the Chevrolet Spark.",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What car does the brand Baojun produce?
"
0.255983616,['Bobby Hope' 'Harold Bodle' 'John Barton' 'Kevin Poole' 'Mick Walker'],1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1997-01-01 - The person in charge of Burton Albion F.C. was the club's manager, who was also the chairman at the time of the merger with Walsall. 

Title: 1997-01-01 - Burton Albion F.C. merger with Walsall
ID: 1997-01-01

Answer:
- The person in charge of Burton Albion F.C. was",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What person was in charge of Burton Albion F.C.?
"
0.255983616,"['330 West 42nd Street' 'Ideal House' 'Ocean Forest Hotel'
 'Rockefeller Center' 'Scranton Cultural Center']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. **Title:** The Chrysler Building  
   **ID:** 1  
   **Answer:** Raymond Hood designed the Chrysler Building.  

2. **Title:** The Empire State Building  
   **ID:** 2  
   **Answer:** Raymond Hood designed the Empire State Building.  

3. **Title:** The Rockefeller Center  
   **ID:** 3  
   **Answer:** Raymond Hood designed the Rockefeller Center.  

4. **Title:** The Waldorf-Astoria  
   **",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which architectural structure did Raymond Hood design?
"
0.255983616,"['Coppélia' 'La Vivandière or Markitenka' 'La source' 'Pâquerette'
 'The Little Humpbacked Horse']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. Title: ""Arthur Saint-Léon choreographed what kind of dance?"", ID: 1  
   - Arthur Saint-Léon choreographed contemporary and modern dance.",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Arthur Saint-Léon choreographed what kind of dance?
"
0.255983616,['Amdo Tibetan' 'Central Tibetan' 'Khams Tibetan' 'Ladakhi' 'Tibetan'],1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552," The language native to Tibet is Tibetan. 

Document Used:
- TITLE: Languages of China
- ID: 2",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which language is native to Tibet?
"
0.255983616,"['Good Morning Britain' ""Hey, Hey, It's Saturday!"" 'The Shoe People'
 'Wacaday' 'Wide Awake Club']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1970s TV show ""The Prisoner"" was originally on TV-AM.

**Document Used:**
- TITLE: The Prisoner (1967 TV series)
- ID: 2",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What TV show was originally on TV-AM?
"
0.255983616,"['Geita Gold Mine' 'Sadiola Gold Mine' 'Sunrise Dam Gold Mine'
 'TauTona Mine' 'Yatela Mine']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. **Title**: AngloGold Ashanti - A Global Mining Giant  
   **ID**: 1  
   **Answer**: AngloGold Ashanti owns the Mponeng Gold Mine, which is the world's deepest mine.

2. **Title**: AngloGold Ashanti - A Global Mining Giant  
   **ID**: 1  
   **Answer**: The Mponeng Gold Mine is owned by AngloGold Ashanti.",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which facility does AngloGold Ashanti own?
"
0.255983616,['Auguste Piccard' 'Ben Franklin' 'F.-A. Forel' 'Goliath' 'Titan'],1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. **Title:** ""What items did Giovanola produce?""  
   **ID:** 1  

- The document does not provide specific information about the items produced by Giovanola. It only mentions that Giovanola is a name associated with a production or a list of items, but no details are given about what those items are.",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What items did Giovanola produce?
"
0.255983616,"['Adam Wakeman' 'Geoff Nicholls' 'Neil Murray' 'Tony Martin'
 'Vinny Appice']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. **Title:** Black Sabbath - Wikipedia  
   **ID:** 1  
   **Answer:** Black Sabbath had Tony Iommi as a member.

2. **Title:** Black Sabbath - Wikipedia  
   **ID:** 1  
   **Answer:** Black Sabbath had Geezer Butler as a member.

3. **Title:** Black Sabbath - Wikipedia  
   **ID:** 1  
   **Answer:** Black Sabbath had Bill Ward as a member.

4. **Title:** Black Sabbath",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Black Sabbath had who as a member?
"
0.255983616,"['633 Squadron' 'The Great Escape' 'The Satan Bug' 'To Sir, with Love'
 'Walk Like a Dragon']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. **Title:** ""The Great Escape"", **ID:** 1  
2. **Title:** ""The Terminal Man"", **ID:** 2",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: James Clavell was screenwriter for what movie?
"
0.255983616,"['Bad Astronaut' ""Joey Cape's Bad Loud"" 'Lagwagon'
 'Me First and the Gimme Gimmes' 'The Playing Favorites']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. **Title:** ""Joey Cape is part of what musical group?""  
   **ID:** 1

- Joey Cape is part of the musical group **The Strayers**.",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Joey Cape is part of what musical group?
"
0.255983616,"['Blaine Island' 'Magic Island' 'Scotts Island' 'Tyler Island'
 'Wilson Island (West Virginia)']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. **Title:** Kanawha River - Wikipedia  
   **ID:** 1  
   **Answer:** The geographic entity next to the Kanawha River is the state of West Virginia.

2. **Title:** Kanawha River - Wikipedia  
   **ID:** 2  
   **Answer:** The geographic entity next to the Kanawha River is the state of West Virginia.",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What geographic entity is next to Kanawha River?
"
0.255983616,"['Arthur Mann' 'George Kerr' 'Jimmy Cringan' ""Ray O'Brien"" 'Rob Scott']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1234567890  
**Title:** Who was the coach of Boston United FC?  
**ID:** 1234567890  

**Answer List:**  
- The coach of Boston United FC was not explicitly mentioned in the provided documents. However, based on the information given, it appears that the coach might be associated with the team through the context of the ""Boston United"" reference. Further details would be needed to confirm the specific coach",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who was the coach of Boston United FC?
"
0.255983616,"['Colton Greene' 'David Rice Atchison' 'Frank James' 'M. Jeff Thompson'
 'Sterling Price']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"

**Document Used:**
- TITLE: ""Who is within the Missouri State Guard?""
- ID: 1

**Answer:**
- The Missouri State Guard includes individuals who are part of the Missouri National Guard, as well as those who are members of the Army National Guard and Air National Guard. It also encompasses individuals who are part of the state's military reserve forces.",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who is within the Missouri State Guard?
"
0.255983616,"['Death Stalks the Night' 'Sleep No More' 'Three Tales of Horror'
 'Who Knocks?' 'Worse Things Waiting']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. **Title:** ""The Literature of Illustration"" **ID:** 3  
2. **Title:** ""Illustration in Literature"" **ID:** 5  

The piece of literature that featured illustrations by Lee Brown Coye is ""The Literature of Illustration"".",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What piece of literature featured illustrations by Lee Brown Coye?
"
0.255983616,"['Black Thorn, White Rose' 'Ruby Slippers, Golden Tears'
 'Salon Fantastique' 'Snow White, Blood Red'
 ""Year's Best Fantasy and Horror""]",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1987-01-01, 1987-01-02, 1987-01-03, 1987-01-04, 1987-01-05, 1987-01-06, 1987-01-07, 1987-01-08, 1987",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which work of literature did Terri Windling edit?
"
0.255983616,['Central Ojibwa' 'Eastern Ojibwa' 'Mohawk' 'Northwestern Ojibwa' 'Oneida'],1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. **Title:** What is Ontario's native language ?  
   **ID:** 1  
   **Answer:** Ontario's native language is English.",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is Ontario's native language ?
"
0.255983616,"['Florida State Road 112' 'Florida State Road 836'
 'Florida State Road 874' 'Florida State Road 878'
 'Florida State Road 924']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. **Title:** Miami-Dade Expressway Authority (MDX)  
   **ID:** 1  
   **Answer:** The Miami-Dade Expressway Authority (MDX) keeps the structures of the expressways in good working condition.  

2. **Title:** Florida's Turnpike  
   **ID:** 2  
   **Answer:** The structure of Florida's Turnpike, including its bridges and tunnels, is maintained in good working condition by the authority.  

3. **",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What structures does the Miami-Dade Expressway Authority keep in good working condition?
"
0.255983616,['Aneroid Lake' 'Bonny Lakes' 'Dollar Lake' 'Legore Lake' 'Roger Lake'],1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. **Title:** Landforms in the Eagle Cap Wilderness  
   **ID:** 2  
   2. **Title:** Eagle Cap Wilderness  
   **ID:** 3  
   3. **Title:** Landforms in the Eagle Cap Wilderness  
   **ID:** 4  

   **Answer List:**  
   - The Eagle Cap is a landform located in the protected area Eagle Cap Wilderness.  
   - The Eagle Cap is a prominent mountain in the Eagle Cap Wilderness.",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which landform is located in the protected area Eagle Cap Wilderness?
"
0.255983616,"['A Girl Worth Fighting For' 'Beautiful Disaster' 'Break My Stride'
 'Honor to Us All' 'Mulan' 'Reflection']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1234567890
TITLE: ""What tracks did Matthew Wilder compose?""
ID: 1234567890

- ""What tracks did Matthew Wilder compose?""",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What tracks did Matthew Wilder compose?
"
0.255983616,"['Bee and PuppyCat' 'Castlevania' 'My Life as a Teenage Robot'
 'Oh Yeah! Cartoons' 'Random! Cartoons']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. **Title:** ""What TV show did Frederator Studios produce?""  
   **ID:** 1  

- **The Adventures of Jimmy Neutron: Boy Genius**  
  - **Title:** The Adventures of Jimmy Neutron: Boy Genius  
  - **ID:** 2  

- **The Adventures of Jimmy Neutron: Boy Genius**  
  - **Title:** The Adventures of Jimmy Neutron: Boy Genius  
  - **ID:** 2",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What TV show did Frederator Studios produce?
"
0.255983616,"['Curtis Brown' 'David Paulson' 'Devin Bush Jr.' 'Joshua Dobbs'
 'Mason Rudolph']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1997-01-01  
**Title:** 1997 Pittsburgh Steelers season  
**ID:** 1997-01-01  
**Answer:** The Pittsburgh Steelers drafted players during the 1997 season, but the specific names of the players drafted are not provided in the given document.  

**Title:** 1997 Pittsburgh Steelers season  
**ID:** 1997-01-01  
**",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: The Pittsburgh Steelers drafted whom?
"
0.255983616,['Rassilon' 'Romana' 'Susan Foreman' 'The Doctor' 'The Master'],1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. TITLE: ""Doctor Who: The Ninth Doctor"", ID: 1  
2. TITLE: ""Doctor Who: The Tenth Doctor"", ID: 2  
3. TITLE: ""Doctor Who: The Eleventh Doctor"", ID: 3  
4. TITLE: ""Doctor Who: The Twelfth Doctor"", ID: 4  
5. TITLE: ""Doctor Who: The Thirteenth Doctor"", ID: 5  

The character whose native language was Gallifreyan",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which character's native language was Gallifreyan?
"
0.255983616,"['Frank Kitto' 'John Toohey' 'Michael McHugh' 'Patrick Keane'
 'William Deane']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. TITLE: ""The High Court of Australia"", ID: 1  
2. TITLE: ""The High Court of Australia"", ID: 2  

The High Court of Australia was served by Justices such as Sir Samuel Griffith, who was a member of the High Court. The High Court of Australia also included Justices like Sir Isaac Isaacs and Justice Sir Owen Dixon, who were involved in significant decisions and served as part of the court's judiciary.",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who served on the High Court of Australia as a Justice?
"
0.255983616,['Dan Panosian' 'Jim Zub' 'Marc Silvestri' 'Riley Rossmo' 'Sam Liu'],1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who is employed by Image Comics?
"
0.255983616,"['Aattakatha' 'Onnum Mindatha Bharya' 'Paavam Poornima'
 'Thakilu Kottampuram' 'Visa']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1977 - Star Wars: Episode IV - A New Hope

**Title:** Star Wars: Episode IV - A New Hope  
**ID:** 1977 - Star Wars: Episode IV - A New Hope",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What movie did Balu Kiriyath screenwrite for?
"
0.255983616,"[""Brock's Monument"" 'Old City Hall'
 ""St Matthew's Church, Duddeston and Nechells"" ""St. Michael's Cathedral""
 ""St. Paul's Presbyterian Church""]",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. Title: ""The Buildings of William Thomas"", ID: D123  
2. Title: ""William Thomas: Architect and Designer"", ID: D456  
3. Title: ""Design Contributions of William Thomas"", ID: D789  

**Answer:**
- William Thomas designed the following buildings:  
  1. The main building of the university campus.  
  2. The library complex with modern architectural features.  
  3. The administrative",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What buildings did William Thomas design?
"
0.255983616,"['1982 World Snooker Championship' '2002 World Snooker Championship'
 '2003 World Snooker Championship' '2004 World Snooker Championship'
 '2005 World Snooker Championship']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1970 World Cup

**Title:** The 1970 World Cup  
**ID:** 1970-World-Cup",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Embassy sponsored what competition?
"
0.255983616,"['Italian aircraft carrier Cavour'
 'Italian aircraft carrier Giuseppe Garibaldi'
 'Italian battleship Littorio' 'Italian battleship Roma' 'Vittorio Veneto']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1234567890  
**Title:** What marine vessel was based out of Taranto?  
**ID:** 1234567890  

**Answer:**  
The marine vessel based out of Taranto is the ""San Giorgio"".",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What marine vessel was based out of Taranto?
"
0.255983616,"['Broken Horses' 'Mission Kashmir' 'Murder at Monkey Hill' 'Parinda'
 'Shikara']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. **Title:** ""Vidhu Vinod Chopra directed which film?""  
   **ID:** 1

- **Answer:** Vidhu Vinod Chopra directed the film ""Munna Bhai M.B.B.C.""",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Vidhu Vinod Chopra directed which film?
"
0.255983616,"['Anne Begg' 'Joseph Fairweather Lamb' 'Kevin Thomson' 'Kirstene Hair'
 'Robert Watson-Watt']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1983

**Title:** The 1983 American Basketball Association Season  
**ID:** 1

**Title:** The 1983 American Basketball Association Season  
**ID:** 1

- **Answer:** The 1983 American Basketball Association Season document mentions that ""the 1983 season"" was part of the history of the league, but it does not specifically name any graduates of Brechin High School. However, the document titled """,256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who was a graduate of Brechin High School?
"
0.255983616,"['Adam and Eve' 'Column X' 'Peter the Mariner'
 ""We'll Meet Again in the Heimat"" 'You Walk So Softly']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. **Title:** The film produced by Reinhold Schünzel is ""The Man from Toronto"". **ID:** 1234567890

2. **Title:** The film produced by Reinhold Schünzel is ""The Man from Toronto"". **ID:** 1234567890

**Answer List:**
- The name of the film produced by Reinhold Schünzel is ""The Man from Toronto"".",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What's the name of the film produced by Reinhold Schünzel?
"
0.255983616,"['Ace of Diamond' 'Attack on Titan' 'Giant Killing' 'Monster Soul'
 'The Seven Deadly Sins']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. **Title:** ""Kodansha USA published what literary works?""  
   **ID:** 1  

- **Title:** ""Kodansha USA published what literary works?""  
  **ID:** 1  
  **Answer:** Kodansha USA published literary works such as ""The Art of Japanese Cooking"" and ""The Art of Japanese Garden Design.""",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Kodansha USA published what literary works?
"
0.255983616,['Aung San Suu Kyi' 'Bamar' 'Min Aung Hlaing' 'Saw Wai' 'Win Tin'],1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1983-09-09-1  
**Title:** 1983-09-09-1  
**ID:** 1983-09-09-1  

- **Title:** 1983-09-09-1  
**ID:** 1983-09-09-1  
**Answer:** The document mentions that ""the speaker was a native speaker of Burmese",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who was a native speaker of Burmese?
"
0.255983616,"['Anthony Lombard' 'Joshua Hassan' 'Julio Alcantara' 'Olga Zammitt'
 'Solomon Levy']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1234567890
TITLE: List of Mayors of Gibraltar
ID: 1234567890
- **TITLE**: List of Mayors of Gibraltar  
  **ID**: 1234567890  
  **Answer**:  
  - Sir Robert S. W. W. W. W. W. W. W. W. W. W. W. W. W. W.",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: List all the Mayors of Gibraltar?
"
0.255983616,"['Aled Jones' 'Gethin Jones' 'Helen Carnell' 'John Stapleton'
 'Laura Tobin']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"2023-09-05-01  
**Title:** What journalist is featured on the show ITV breakfast?  
**ID:** 2023-09-05-01  

The journalist featured on the show ITV Breakfast is **Richard Richardson**.",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What journalist is featured on the show ITV breakfast?
"
0.255983616,"['Gulzar Uddin Ahmed' 'Md Mahfuzur Rahman' 'Moinul Hossain Chowdhury'
 'Rezzakul Haider Chowdhury' 'Shamsul Haque']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552," The Bangladesh Army military branch contains the person **Abdul Kalam Azad**.

**Document Used:**
- TITLE: ""Bangladesh Army""
- ID: 2",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: The Bangladesh Army military branch contains what person?
"
0.255983616,"['Barreiro/Anhemas Sustainable Development Reserve'
 'Caverna do Diabo State Park'
 'Pinheirinhos Sustainable Development Reserve'
 'Quilombos de Barra do Turvo Sustainable Development Reserve'
 'Rio Turvo State Park']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. **Title:** Barra do Turvo  
   **ID:** 1  
   **Answer:** Barra do Turvo is a geographical feature, specifically a coastal village and a beach area, located in the state of Paraná, Brazil. It is situated along the coast of the Atlantic Ocean, near the mouth of the Turvo River.

2. **Title:** Barra do Turvo  
   **ID:** 2  
   **Answer:** Barra do Turvo is a",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What geographical feature is located in or around Barra do Turvo?
"
0.255983616,"['Conan the Barbarian' 'Exeter' 'Frankenstein' 'Friday the 13th'
 'The Texas Chainsaw Massacre']",1736.0,1736.0,0.9855564430244942,Final Answer: ,qampari_128k,17.723031552,17723.031552,"1. Title: ""The Faculty"", ID: 1  
2. Title: ""The Wicker Man"", ID: 2",256.0,120192.0,256,MB,147.456,test,255.983616,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What movies was Marcus Nispel the director of?
"
