split,context_tokens,predicted_answer,question,uncompressed_kv_memory_gb,task,compression_ratio,memory_budget_unit,kv_memory_per_token_kb,memory_budget,max_new_tokens,token_budget,answers,uncompressed_kv_memory_mb,retained_kv_memory_gb,retained_context_tokens,retained_kv_memory_mb,answer_prefix
test,121232.0, ['Bridgeport'],"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the most populous city in the county where Caleb Stegall served as District attorney?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['Valley Falls'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0,15,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: How many animals does the wall running between the West Gate Lodge and Cardiff Castle depict?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['15'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0," ['Flint, Michigan']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Where is the American honky tonk country band, whose first studio album was Honky Tonks and Cheap Motels, based?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,"['Flint, Michigan, United States']",17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0, ['Bolshoi Theatre'],"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Anna Aglatova made her first public appearance at which Moscow theatre in 2005?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['Bolshoi Theatre'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0, ['The Glare'],"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What other name is the Moor Park Mansion known as?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['The More'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0, ['Liriodendron'],"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which has more species Laurus or Liriodendron?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['Laurus'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0, ['military officer'],"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What role in the military did the discoverer of the elliptical galaxy NGC 3610 have before reaching Britain ?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,"['Military Band of Hanover,']",17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0, ['Alice's Adventures in Wonderland'],"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Both Hatter and March Hare are characters in which book?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,"[""Alice's Adventures in Wonderland""]",17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0," ['a prostitute who robbed a ""homeward bounder""']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Maggie May is a musical based on a folk song about a prostitute who robbed whom?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['sailor'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0," ['Detroit, Michigan']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Kim English was selected by the Pistons during the draft held at what location?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['Prudential Center'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0, ['the Ho-Chunk (or Winnebago) tribe'],"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Where does the descendant of the Red Setter originate?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['Scotland'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0, ['Computing Machinery and Intelligence'],"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Was American Scientist or Dwell published first?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['American Scientist'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0, ['The Peel Group'],"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What was the former name of the company which operates Hunterston Terminal?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['Peel Holdings'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0, ['National Lottery'],"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Millennium Greens were funded in part by a what type of lottery?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['state-franchised'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0," ['Don Giovanni is an opera with two acts', 'Cardillac is not an opera']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Are both Don Giovanni and Cardillac operas with three acts?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['no'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0," ['November 19, 2002']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When did the animated series Kent Scott wrote end after beginning in September of 2002 on ""Nick on CBS""?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['November'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0, ['1982'],"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: The figure skater who was coached to Olympic, World, and national titles by Richard Callaghan was born in what year?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['1982'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0, ['Melissa Rauch'],"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who starred in The Bronze and also showed up on the CBS sitcom ""The Big Bang Theory""?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['Melissa Rauch'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0, ['Yes'],"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Are Mick Jagger and Brett Scallions both musicians?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['yes'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0, ['Tampa Bay Lightning'],"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What NHL team drafted Kaspars Astasenko in 1999 and won the Stanley Cup in 2003-04?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['Tampa Bay Lightning'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0,1952,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When did the author of ""Computing Machinery and Intelligence"" die?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['1954'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0, ['Pablo Escobar'],"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What cartel drug lord with the reputation as ""The King of Cocaine"" partnered with Jack Carlton Reed to provide drugs to the United States in the 20th century?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['Pablo Escobar'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0, ['Boston Herald Rumor Clinic'],"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Charles Coughlin was a controversial Canadian-American Roman Catholic who also started what rumor?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['Boston Herald'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0, ['Alfred Molina'],"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What English-American actor known for his role in ""Raiders of the Lost Ark"" starred in The Lodger?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,"['Alfredo ""Alfred"" Molina']",17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0, ['The Hours'],"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What film directed by David Greene did Merrell Jackson play an apostle in?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['Godspell'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0, ['Physical'],"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: In the Glee episode ""Bad Reputation,"" Sue Sylvester dances to this song, by a four-time Grammy winner and star of musical film ""Grease.""
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['Physical'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0, ['The Wall Street bombing'],"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What film, based on the book “Boston Strong”, featured the actress Alex McKenna?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['Patriots Day'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0, ['Tudor City'],"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What apartment complex originally constructed in 1927 is included in Manhattan Community Board 6?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['Tudor City'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0," ['The Ready Set', 'Cell']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What are The Ready Set and Cell?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['band'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0, ['Fort Bragg'],"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: The 43d Air Mobility Operations Group is stationed at which largest military installation?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['Fort Bragg'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0, ['Battle of Singapore'],"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Ivan Simson was under the command of the officer who was most noted for a defeat at what WWII battle?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['Battle of Singapore'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0," ['No', 'No']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Are Ian Brown and Dee Snider both actors?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['no'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0, ['Oakleigh Cannons FC'],"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What Cason, CA soccer team features the son of Roy Lassiter?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['LA Galaxy'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0, ['New Jersey'],"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Where did this dish emerge in the late 1950s that is a long-standing tradition in New Jersey?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['Centre-du-Québec'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0, ['Quantrill's Raiders'],"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Red Mountain is a film that centers on an attempt by a group of what group of Civil War rangers?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['pro-Confederate'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0, ['Le roi malgré lui'],"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which opera has more acts, Louise or Le roi malgré lui?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['Louise'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0, ['double platinum'],"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: ""JK Wedding Entrance Dance"" is a viral video that uses a song by a rapper whose first album was certified what?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['double platinum'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0, ['Masa Takayama'],"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What chef is the owner of a Japanese restaurant in the Tribeca neighborhood and also owns two Bar Masas in New York and Nevada?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,"['Masayoshi ""Masa"" Takayama']",17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0, ['1999'],"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When was the club formed, for which Adam  Johnson played as well as Middlesbrough and Watford ?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['1919'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0," ['Taylor Swift', 'Jeremy Scott']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who co-wrote Taylor Swift's song that had its music video premiere during the pre-show of the 2015 MTV Video Music Awards?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['Max Martin and Shellback'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0, ['Dr. Bae'],"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What other notable role did the star actor from Jeremy perform?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['the voice of The Beast'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
test,121232.0, ['The Changing Scottish Landscape'],"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Isabella Kelly was born at a ruined castle characterized as one of the most isolated fortifications in Britain by who?
",17.876385792,hotpotqa_128k,0.7762471954599446,GB,147.456,4.0,256,27126.0,['The Changing Scottish Landscape'],17876.385792,3.999891456,27126.0,3999.891456,Final Answer: 
