uncompressed_kv_memory_gb,question,predicted_answer,memory_budget_unit,retained_context_tokens,task,uncompressed_kv_memory_mb,kv_memory_per_token_kb,context_length,retained_kv_memory_mb,context_tokens,answer,compression_ratio,memory_budget,token_budget,max_new_tokens,retained_kv_memory_gb,answer_prefix
2.026242048,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," tntvox, kiakkr, ulyavn.",GB,12207.0,fwe,2026.242048,65.536,32768,799.997952,30918.0,['tntvox' 'kiakkr' 'ulyavn'],0.6051814477003687,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.121465856,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," tixjwh, jhgawc, and upzfgq.",GB,12207.0,fwe,2121.465856,65.536,32768,799.997952,32371.0,['tixjwh' 'jhgawc' 'upzfgq'],0.6229032158413395,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.88973056,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. szynoo
2. jenqml
3. tromqw",GB,12207.0,fwe,1889.73056,65.536,32768,799.997952,28835.0,['szynoo' 'jenqml' 'tromqw'],0.576660308652679,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.028797952,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. twavwz
2. kdoebm
3. urcfpv",GB,12207.0,fwe,2028.797952,65.536,32768,799.997952,30957.0,['twavwz' 'kdoebm' 'urcfpv'],0.6056788448493071,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.040397824,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," svnuoo, jlcgwo, tumaaf.",GB,12207.0,fwe,2040.397824,65.536,32768,799.997952,31134.0,['svnuoo' 'jlcgwo' 'tumaaf'],0.6079206012719214,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.017067008,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tnzqss
2. kepbaf
3. urfwst",GB,12207.0,fwe,2017.067008,65.536,32768,799.997952,30778.0,['tnzqss' 'kepbaf' 'urfwst'],0.6033855351224902,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.124414976,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. tliwzl
2. jevmwv
3. uegqku",GB,12207.0,fwe,2124.414976,65.536,32768,799.997952,32416.0,['tliwzl' 'jevmwv' 'uegqku'],0.6234267028627838,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.071461888,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. ubbxmt
2. koxynh
3. vatugb",GB,12207.0,fwe,2071.461888,65.536,32768,799.997952,31608.0,['ubbxmt' 'koxynh' 'vatugb'],0.613800303720577,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.039676928,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. swlkzm
2. ivyzvv
3. tpyofp",GB,12207.0,fwe,2039.676928,65.536,32768,799.997952,31123.0,['swlkzm' 'ivyzvv' 'tpyofp'],0.607782026154291,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.96411392,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. txdnje
2. kasfcu
3. uvwurg",GB,12207.0,fwe,1964.11392,65.536,32768,799.997952,29970.0,['txdnje' 'kasfcu' 'uvwurg'],0.5926926926926928,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.974992896,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tmceax
2. iyzlex
3. unawqb",GB,12207.0,fwe,1974.992896,65.536,32768,799.997952,30136.0,['tmceax' 'iyzlex' 'unawqb'],0.5949362888239978,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.03685888,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," tmxdzx, jmtaqs, and umciyu.",GB,12207.0,fwe,2036.85888,65.536,32768,799.997952,31080.0,['tmxdzx' 'jmtaqs' 'umciyu'],0.6072393822393822,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.011037696,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. tikkdz
2. jnzjai
3. umnluq",GB,12207.0,fwe,2011.037696,65.536,32768,799.997952,30686.0,['tikkdz' 'jnzjai' 'umnluq'],0.6021964413739165,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.022703104,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. ugfaor
2. ksufif
3. vbdvxe",GB,12207.0,fwe,2022.703104,65.536,32768,799.997952,30864.0,['ugfaor' 'ksufif' 'vbdvxe'],0.60449066874028,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.043543552,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1.  **tsisok**
2.  **jjpsed**
3.  **uwaapq**",GB,12207.0,fwe,2043.543552,65.536,32768,799.997952,31182.0,['tsisok' 'jjpsed' 'uwaapq'],0.6085241485472388,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.089549824,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. twqdfg
2. jeptwc
3. uujpsb",GB,12207.0,fwe,2089.549824,65.536,32768,799.997952,31884.0,['twqdfg' 'jeptwc' 'uujpsb'],0.6171433948061724,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.028535808,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," tvmncl, kalztx, and uyelfo.",GB,12207.0,fwe,2028.535808,65.536,32768,799.997952,30953.0,['tvmncl' 'kalztx' 'uyelfo'],0.6056278874422512,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.800732672,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. teiato
2. itzvbp
3. tzplem",GB,12207.0,fwe,1800.732672,65.536,32768,799.997952,27477.0,['teiato' 'itzvbp' 'tzplem'],0.5557375259307784,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.039742464,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tnkcza
2. jyrhnx
3. uvmcop",GB,12207.0,fwe,2039.742464,65.536,32768,799.997952,31124.0,['tnkcza' 'jyrhnx' 'uvmcop'],0.6077946279398535,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.977483264,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," szfhxs, irbodg, and twtsni.",GB,12207.0,fwe,1977.483264,65.536,32768,799.997952,30174.0,['szfhxs' 'irbodg' 'twtsni'],0.5954464108172599,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.959329792,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. tvrzwh
2. koovbn
3. usjciu",GB,12207.0,fwe,1959.329792,65.536,32768,799.997952,29897.0,['tvrzwh' 'koovbn' 'usjciu'],0.591698163695354,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.095775744,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. tskmlk
2. jtlxic
3. uqbtpm",GB,12207.0,fwe,2095.775744,65.536,32768,799.997952,31979.0,['tskmlk' 'jtlxic' 'uqbtpm'],0.6182807467400482,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.042494976,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tyabqa
2. kczjhi
3. uvgnrq",GB,12207.0,fwe,2042.494976,65.536,32768,799.997952,31166.0,['tyabqa' 'kczjhi' 'uvgnrq'],0.6083231726881859,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.05684736,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tupmnq
2. kslbqh
3. unigdj",GB,12207.0,fwe,2056.84736,65.536,32768,799.997952,31385.0,['tupmnq' 'kslbqh' 'unigdj'],0.6110562370559185,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.994719232,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tbnoyx
2. kjjkcr
3. ubiked",GB,12207.0,fwe,1994.719232,65.536,32768,799.997952,30437.0,['tbnoyx' 'kjjkcr' 'ubiked'],0.5989420770772416,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.025324544,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," tnxijw, kjevbi, and unspbd.",GB,12207.0,fwe,2025.324544,65.536,32768,799.997952,30904.0,['tnxijw' 'kjevbi' 'unspbd'],0.6050025886616619,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.117664768,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. uluqim
2. kbuzgo
3. viuscl",GB,12207.0,fwe,2117.664768,65.536,32768,799.997952,32313.0,['uluqim' 'kbuzgo' 'viuscl'],0.622226348528456,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.019557376,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. ubrwfn
2. jticcc
3. uxcqgz",GB,12207.0,fwe,2019.557376,65.536,32768,799.997952,30816.0,['ubrwfn' 'jticcc' 'uxcqgz'],0.6038746105919003,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.102460416,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tkqfnd
2. kjrlay
3. umdiaa",GB,12207.0,fwe,2102.460416,65.536,32768,799.997952,32081.0,['tkqfnd' 'kjrlay' 'umdiaa'],0.6194944047878808,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.00900608,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. tzonzy
2. jpjysg
3. uxncru",GB,12207.0,fwe,2009.00608,65.536,32768,799.997952,30655.0,['tzonzy' 'jpjysg' 'uxncru'],0.6017941608220518,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.098921472,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," tlrqag, jmodqk, and unipdb.",GB,12207.0,fwe,2098.921472,65.536,32768,799.997952,32027.0,['tlrqag' 'jmodqk' 'unipdb'],0.6188528429137915,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.058747904,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. trpwcu
2. ktqsxj
3. upsrky",GB,12207.0,fwe,2058.747904,65.536,32768,799.997952,31414.0,['trpwcu' 'ktqsxj' 'upsrky'],0.6114152925447253,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.060976128,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. tmrgty
2. kdakac
3. uofqqo",GB,12207.0,fwe,2060.976128,65.536,32768,799.997952,31448.0,['tmrgty' 'kdakac' 'uofqqo'],0.6118354108369372,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.0135936,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. tihgrt
2. kdmytm
3. uhzssf",GB,12207.0,fwe,2013.5936,65.536,32768,799.997952,30725.0,['tihgrt' 'kdmytm' 'uhzssf'],0.6027013832384052,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.019753984,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. tpnrkg
2. joneej
3. uqwaqw",GB,12207.0,fwe,2019.753984,65.536,32768,799.997952,30819.0,['tpnrkg' 'joneej' 'uqwaqw'],0.6039131704468024,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.015297536,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," unqdxf, jykkys, vfxavh.",GB,12207.0,fwe,2015.297536,65.536,32768,799.997952,30751.0,['unqdxf' 'jykkys' 'vfxavh'],0.6030372996000131,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.112159744,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. ucyhqy
2. kaxojm
3. vcheya",GB,12207.0,fwe,2112.159744,65.536,32768,799.997952,32229.0,['ucyhqy' 'kaxojm' 'vcheya'],0.6212417388066648,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.88284928,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. ubxalp
2. jielyv
3. uxcdds",GB,12207.0,fwe,1882.84928,65.536,32768,799.997952,28730.0,['ubxalp' 'jielyv' 'uxcdds'],0.5751131221719457,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.031026176,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," tuqlxi, jxawkq, and uxkcze.",GB,12207.0,fwe,2031.026176,65.536,32768,799.997952,30991.0,['tuqlxi' 'jxawkq' 'uxkcze'],0.6061114517117874,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.069561344,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. ufaryw
2. kccpkj
3. vcdqix",GB,12207.0,fwe,2069.561344,65.536,32768,799.997952,31579.0,['ufaryw' 'kccpkj' 'vcdqix'],0.6134456442572596,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.025586688,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tqgewa
2. jwenpp
3. uqmzys",GB,12207.0,fwe,2025.586688,65.536,32768,799.997952,30908.0,['tqgewa' 'jwenpp' 'uqmzys'],0.6050537077779216,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.080309248,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," thsbax, jlbyfj, and ugecyu.",GB,12207.0,fwe,2080.309248,65.536,32768,799.997952,31743.0,['thsbax' 'jlbyfj' 'ugecyu'],0.615442774784992,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.963524096,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tltxwo
2. jiwwou
3. ufrora",GB,12207.0,fwe,1963.524096,65.536,32768,799.997952,29961.0,['tltxwo' 'jiwwou' 'ufrora'],0.592570341443877,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.049376256,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," udtbml, kaomlw, and vdlktf.",GB,12207.0,fwe,2049.376256,65.536,32768,799.997952,31271.0,['udtbml' 'kaomlw' 'vdlktf'],0.6096383230469125,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.923678208,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. txjniq
2. kalcac
3. uuhsid",GB,12207.0,fwe,1923.678208,65.536,32768,799.997952,29353.0,['txjniq' 'kalcac' 'uuhsid'],0.5841310939256634,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.928527872,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tlvlwh
2. kbamed
3. ucjufb",GB,12207.0,fwe,1928.527872,65.536,32768,799.997952,29427.0,['tlvlwh' 'kbamed' 'ucjufb'],0.5851768783770007,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.04111872,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. ucwznq
2. kyclsr
3. vjopty",GB,12207.0,fwe,2041.11872,65.536,32768,799.997952,31145.0,['ucwznq' 'kyclsr' 'vjopty'],0.6080590785037727,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.077229056,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. trhfot
2. jpvotj
3. unuvib",GB,12207.0,fwe,2077.229056,65.536,32768,799.997952,31696.0,['trhfot' 'jpvotj' 'unuvib'],0.6148725391216557,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.077032448,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," tqqzhs, joqstn, and ulcetr.",GB,12207.0,fwe,2077.032448,65.536,32768,799.997952,31693.0,['tqqzhs' 'joqstn' 'ulcetr'],0.6148360836777838,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.86712064,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. toedom
2. kfapvr
3. ullmou",GB,12207.0,fwe,1867.12064,65.536,32768,799.997952,28490.0,['toedom' 'kfapvr' 'ullmou'],0.5715338715338716,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.010382336,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. teepca
2. kdatmg
3. ueptpn",GB,12207.0,fwe,2010.382336,65.536,32768,799.997952,30676.0,['teepca' 'kdatmg' 'ueptpn'],0.602066762289738,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.106195968,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tfcska
2. jkkcei
3. uieeaz",GB,12207.0,fwe,2106.195968,65.536,32768,799.997952,32138.0,['tfcska' 'jkkcei' 'uieeaz'],0.6201692700230257,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.065104896,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. tituqs
2. jxfpdk
3. ulmwgt",GB,12207.0,fwe,2065.104896,65.536,32768,799.997952,31511.0,['tituqs' 'jxfpdk' 'ulmwgt'],0.6126114690108216,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.077097984,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. sohfdu
2. ijxttq
3. tqadzp",GB,12207.0,fwe,2077.097984,65.536,32768,799.997952,31694.0,['sohfdu' 'ijxttq' 'tqadzp'],0.6148482362592289,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.0512768,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. tkvsme
2. jhkmbt
3. uivetu",GB,12207.0,fwe,2051.2768,65.536,32768,799.997952,31300.0,['tkvsme' 'jhkmbt' 'uivetu'],0.61,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.11877888,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. ttjsbl
2. jyrghz
3. uqfnvw",GB,12207.0,fwe,2118.77888,65.536,32768,799.997952,32330.0,['ttjsbl' 'jyrghz' 'uqfnvw'],0.622424992267244,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.064384,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. thszjs
2. jrlsib
3. umtlpd",GB,12207.0,fwe,2064.384,65.536,32768,799.997952,31500.0,['thszjs' 'jrlsib' 'umtlpd'],0.6124761904761904,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.912078336,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. sovrbq
2. jtuoqn
3. twhwbr",GB,12207.0,fwe,1912.078336,65.536,32768,799.997952,29176.0,['sovrbq' 'jtuoqn' 'twhwbr'],0.5816081710995339,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.0299776,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," srsdzd, javalc, and twetcn.",GB,12207.0,fwe,2029.9776,65.536,32768,799.997952,30975.0,['srsdzd' 'javalc' 'twetcn'],0.6059079903147699,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.933180928,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tlzytg
2. jigply
3. uhneco",GB,12207.0,fwe,1933.180928,65.536,32768,799.997952,29498.0,['tlzytg' 'jigply' 'uhneco'],0.5861753339209438,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.065956864,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. swfjzu
2. jychvb
3. udtbne",GB,12207.0,fwe,2065.956864,65.536,32768,799.997952,31524.0,['swfjzu' 'jychvb' 'udtbne'],0.6127712219261515,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.98148096,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," stbrco, iuttgi, and tvitvl.",GB,12207.0,fwe,1981.48096,65.536,32768,799.997952,30235.0,['stbrco' 'iuttgi' 'tvitvl'],0.5962626095584587,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.08896,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ," tmmhqd, jyhqpq, and ujmhva.",GB,12207.0,fwe,2088.96,65.536,32768,799.997952,31875.0,['tmmhqd' 'jyhqpq' 'ujmhva'],0.6170352941176471,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.032074752,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tmtnun
2. iuoupn
3. uvhqmm",GB,12207.0,fwe,2032.074752,65.536,32768,799.997952,31007.0,['tmtnun' 'iuoupn' 'uvhqmm'],0.606314703131551,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.081554432,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. trnmep
2. kgdpeh
3. uxulbm",GB,12207.0,fwe,2081.554432,65.536,32768,799.997952,31762.0,['trnmep' 'kgdpeh' 'uxulbm'],0.6156728165732637,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.810694144,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. togggy
2. jskeck
3. ushzsj",GB,12207.0,fwe,1810.694144,65.536,32768,799.997952,27629.0,['togggy' 'jskeck' 'ushzsj'],0.5581816207607948,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.967652864,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1.  **tadkcl**
2.  **klhofz**
3.  **umlxns**",GB,12207.0,fwe,1967.652864,65.536,32768,799.997952,30024.0,['tadkcl' 'klhofz' 'umlxns'],0.5934252597921663,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.123956224,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tjlglv
2. klddev
3. unrolw",GB,12207.0,fwe,2123.956224,65.536,32768,799.997952,32409.0,['tjlglv' 'klddev' 'unrolw'],0.6233453670276775,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.064515072,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. thkxwk
2. jxrcyi
3. uskmdp",GB,12207.0,fwe,2064.515072,65.536,32768,799.997952,31502.0,['thkxwk' 'jxrcyi' 'uskmdp'],0.6125007936004063,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.966342144,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tfvvsh
2. kgonjh
3. uctlfg",GB,12207.0,fwe,1966.342144,65.536,32768,799.997952,30004.0,['tfvvsh' 'kgonjh' 'uctlfg'],0.5931542461005199,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.82157312,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1.  **szkpkg**
2.  **jramlp**
3.  **tuufax**",GB,12207.0,fwe,1821.57312,65.536,32768,799.997952,27795.0,['szkpkg' 'jramlp' 'tuufax'],0.56082029141932,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
2.169831424,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"

1. tkkukx
2. jooovo
3. uixcup",GB,12207.0,fwe,2169.831424,65.536,32768,799.997952,33109.0,['tkkukx' 'jooovo' 'uixcup'],0.6313087076021626,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
1.993015296,Question: Do not provide any explanation. Please ignore the dots '....'. What are the three most frequently appeared words in the above coded text? ,"
1. tffwhy
2. jyomds
3. uhdtpf",GB,12207.0,fwe,1993.015296,65.536,32768,799.997952,30411.0,['tffwhy' 'jyomds' 'uhdtpf'],0.5985991910821742,0.8,12207.0,50,0.799997952,"Answer: According to the coded text above, the three most frequently appeared words are:"
