split,context_tokens,predicted_answer,question,uncompressed_kv_memory_gb,task,compression_ratio,memory_budget_unit,kv_memory_per_token_kb,memory_budget,max_new_tokens,token_budget,answers,uncompressed_kv_memory_mb,retained_kv_memory_gb,retained_context_tokens,retained_kv_memory_mb,answer_prefix
test,121232.0," ['Preston North End F.C.']
The answer is based on the document titled ""Preston North End F.C."" with ID: 613.","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Steve Uzelac played football for which league located in Preston, Lancashire?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['North End Football Club'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['""Hold On"" is a song that features the vocals of a British singer whose debut album won what prize in 2017?']  
The answer is: ['Mercury Prize']  

The relevant documents are:  
- **TITLE: ""Hold On"" is a song that features the vocals of a British singer whose debut album won what prize in 2017?**  
  **ID: 128**  
  **Content:** This document refers to the","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: ""Hold On"" is a song that features the vocals of a British singer whose debut album won what prize in 2017?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['Mercury Prize'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['Nickelodeon Animation Studio', '669', 'Marty Raybon', 'Greg Graffin', 'Marty Raybon', 'Greg Graffin', 'Marty Raybon', 'Greg Graffin']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Q: Who had more solo albums, Marty Raybon or Greg Graffin?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['Gregory Walter Graffin'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['Painkiller (cocktail)', 'Painkiller (cocktail)']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Is there fruit juice in both a Fizz and a Painkiller cocktail?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['yes'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0, ['31 people'],"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: How many people were killed in the collapse of the bridge featured in the drama film, The Public Domain ?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['13 people'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['Columbus, Ohio', '613']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the most populous city in the county where Caleb Stegall served as District attorney?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['Valley Falls'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['The Wall Running Between the West Gate Lodge and Cardiff Castle Depicts a Variety of Animals', 'La Machine à écrire']  
The wall running between the West Gate Lodge and Cardiff Castle depicts a variety of animals, including but not limited to the specific ones mentioned in the context of the ""La Machine à écrire"" reference.","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: How many animals does the wall running between the West Gate Lodge and Cardiff Castle depict?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['15'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['The Dead Milkmen', '81']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Where is the American honky tonk country band, whose first studio album was Honky Tonks and Cheap Motels, based?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,"['Flint, Michigan, United States']",17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['La Machine à écrire', '1016']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Anna Aglatova made her first public appearance at which Moscow theatre in 2005?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['Bolshoi Theatre'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['Moor Park Mansion', 'Moor Park Mansion']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What other name is the Moor Park Mansion known as?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['The More'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['Laurus', 'Liriodendron']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which has more species Laurus or Liriodendron?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['Laurus'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['The discoverer of the elliptical galaxy NGC 3610 was a British military officer.']
  
The role in the military of the discoverer of the elliptical galaxy NGC 3610 is not explicitly mentioned in the provided documents. However, the document titled ""The 2005–06 Washington State College Football Team"" mentions that the team was part of the NCAA Division I and that the coach was ""Mike Leach."" This is unrelated to","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What role in the military did the discoverer of the elliptical galaxy NGC 3610 have before reaching Britain ?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,"['Military Band of Hanover,']",17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['Alice's Adventures in Wonderland', '1016']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Both Hatter and March Hare are characters in which book?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,"[""Alice's Adventures in Wonderland""]",17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['Maggie May (musical)', 'Maggie May (musical)']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Maggie May is a musical based on a folk song about a prostitute who robbed whom?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['sailor'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['La Machine à écrire', '1016']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Kim English was selected by the Pistons during the draft held at what location?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['Prudential Center'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['La Machine à écrire', '1016']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Where does the descendant of the Red Setter originate?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['Scotland'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['La Machine à écrire', '1016']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Was American Scientist or Dwell published first?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['American Scientist'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['Former name of the company which operates Hunterston Terminal: ""EMD Ka-18"" or ""Man in the attic""']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What was the former name of the company which operates Hunterston Terminal?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['Peel Holdings'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['La Machine à écrire', '81']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Millennium Greens were funded in part by a what type of lottery?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['state-franchised'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['La Machine à écrire', '81']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Are both Don Giovanni and Cardillac operas with three acts?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['no'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['The animated series Kent Scott wrote ended in 2005 after beginning in September of 2002 on ""Nick on CBS"".']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When did the animated series Kent Scott wrote end after beginning in September of 2002 on ""Nick on CBS""?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['November'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['The figure skater who was coached to Olympic, World, and national titles by Richard Callaghan was born in what year?']  
The answer is: 1959.  

This answer is derived from the document titled ""Nickelodeon Animation Studio"" (ID: 669), which mentions Richard Callaghan as a coach, and the document titled ""Writing with Intent"" (ID: 903), which refers to the figure skater's birth year.","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: The figure skater who was coached to Olympic, World, and national titles by Richard Callaghan was born in what year?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['1982'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['The Bronze', '81']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who starred in The Bronze and also showed up on the CBS sitcom ""The Big Bang Theory""?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['Melissa Rauch'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['Mick Jagger', 'Brett Scallions']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Are Mick Jagger and Brett Scallions both musicians?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['yes'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['Nashville Predators', '1999']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What NHL team drafted Kaspars Astasenko in 1999 and won the Stanley Cup in 2003-04?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['Tampa Bay Lightning'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['Computing Machinery and Intelligence', '1952']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When did the author of ""Computing Machinery and Intelligence"" die?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['1954'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['The 1934 Speedway National League', '613']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What cartel drug lord with the reputation as ""The King of Cocaine"" partnered with Jack Carlton Reed to provide drugs to the United States in the 20th century?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['Pablo Escobar'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['""Charles Coughlin was a controversial Canadian-American Roman Catholic who also started what rumor?"" - ""Charles Coughlin was a controversial Canadian-American Roman Catholic who also started what rumor?"" - ""Charles Coughlin was a controversial Canadian-American Roman Catholic who also started what rumor?""']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Charles Coughlin was a controversial Canadian-American Roman Catholic who also started what rumor?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['Boston Herald'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['The Lodger', 'The Lodger']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What English-American actor known for his role in ""Raiders of the Lost Ark"" starred in The Lodger?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,"['Alfredo ""Alfred"" Molina']",17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['The Adventures of Robin Hood', 'The Adventures of Robin Hood (1938)']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What film directed by David Greene did Merrell Jackson play an apostle in?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['Godspell'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['Glee (TV series)', 'Glee (TV series)']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: In the Glee episode ""Bad Reputation,"" Sue Sylvester dances to this song, by a four-time Grammy winner and star of musical film ""Grease.""
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['Physical'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0, ['The Boston Strong Film'],"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What film, based on the book “Boston Strong”, featured the actress Alex McKenna?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['Patriots Day'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['Manhattan Community Board 6', '1927']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What apartment complex originally constructed in 1927 is included in Manhattan Community Board 6?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['Tudor City'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['The Ready Set', 'Cell']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What are The Ready Set and Cell?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['band'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['The 43d Air Mobility Operations Group is stationed at the largest military installation, which is the United States Air Force Base at Joint Base Lewis-McChord.']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: The 43d Air Mobility Operations Group is stationed at which largest military installation?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['Fort Bragg'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0, ['Ivan Simson was under the command of the officer who was most noted for a defeat at the WWII battle of Dunkirk.'],"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Ivan Simson was under the command of the officer who was most noted for a defeat at what WWII battle?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['Battle of Singapore'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['La Machine à écrire (1959)', '1016']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Are Ian Brown and Dee Snider both actors?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['no'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['Nickelodeon Animation Studio', '669']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What Cason, CA soccer team features the son of Roy Lassiter?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['LA Galaxy'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['Krafts (dishes) - New Jersey', 'Krafts (dishes) - New Jersey']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Where did this dish emerge in the late 1950s that is a long-standing tradition in New Jersey?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['Centre-du-Québec'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0, ['Red Mountain is a film that centers on an attempt by a group of Confederate Civil War rangers.'],"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Red Mountain is a film that centers on an attempt by a group of what group of Civil War rangers?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['pro-Confederate'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['Le roi malgré lui', 'La Machine à écrire']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which opera has more acts, Louise or Le roi malgré lui?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['Louise'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['[""JK Wedding Entrance Dance"" is a viral video that uses a song by a rapper whose first album was certified what?""]']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: ""JK Wedding Entrance Dance"" is a viral video that uses a song by a rapper whose first album was certified what?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['double platinum'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['The Gyeongju Hakka Village', 'Gyeongju Hakka Village', 'The Gyeongju Hakka Village', 'Gyeongju Hakka Village']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What chef is the owner of a Japanese restaurant in the Tribeca neighborhood and also owns two Bar Masas in New York and Nevada?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,"['Masayoshi ""Masa"" Takayama']",17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['The Dead Milkmen', '81']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When was the club formed, for which Adam  Johnson played as well as Middlesbrough and Watford ?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['1919'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['Taylor Swift', 'Ain't Thinkin\' \'Bout You', 'Sundanza', 'Dual']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who co-wrote Taylor Swift's song that had its music video premiere during the pre-show of the 2015 MTV Video Music Awards?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['Max Martin and Shellback'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['The Beast', '1016']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What other notable role did the star actor from Jeremy perform?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['the voice of The Beast'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
test,121232.0," ['La Machine à écrire', '81']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Isabella Kelly was born at a ruined castle characterized as one of the most isolated fortifications in Britain by who?
",17.876385792,hotpotqa_128k,0.9440659231885971,GB,147.456,1.0,256,6781.0,['The Changing Scottish Landscape'],17876.385792,0.999899136,6781.0,999.899136,Final Answer: 
