uncompressed_kv_memory_mb,compression_ratio,token_budget,predicted_answer,retained_kv_memory_mb,answer,memory_budget,retained_kv_memory_gb,answer_prefix,kv_memory_per_token_kb,question,max_new_tokens,context_tokens,context_length,uncompressed_kv_memory_gb,retained_context_tokens,context_id,memory_budget_unit,task
2170.355712,0.5392698614004892,15258.0,98C7864E9A13,999.948288,['V_98C7864E9A13'],1.0,0.999948288,Answer: ,65.536,Query key: K_C29CFA02EAEC,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,1.,999.948288,['V_D52719BC143E'],1.0,0.999948288,Answer: ,65.536,Query key: K_FB0248729A4D,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,5C623A3C563E,999.948288,['V_5C623A3C563E'],1.0,0.999948288,Answer: ,65.536,Query key: K_4BD631B1B099,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_B540039F3A25,999.948288,['V_B540039F3A25'],1.0,0.999948288,Answer: ,65.536,Query key: K_4D612DEFE193,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,0BA64639447B,999.948288,['V_0BA64639447B'],1.0,0.999948288,Answer: ,65.536,Query key: K_206788BD13D1,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,4AC98DA8EEE4,999.948288,['V_4AC98DA8EEE4'],1.0,0.999948288,Answer: ,65.536,Query key: K_0DF5F96B648A,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_A34B2053DA42,999.948288,['V_A34B2053DA42'],1.0,0.999948288,Answer: ,65.536,Query key: K_F1AFB289F224,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,1A437DAA39F0,999.948288,['V_1A437DAA39F0'],1.0,0.999948288,Answer: ,65.536,Query key: K_C0B6DE53790A,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,48CA92F5DF7B,999.948288,['V_48CA92F5DF7B'],1.0,0.999948288,Answer: ,65.536,Query key: K_0323DF6A8F93,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,573870C2903F,999.948288,['V_573870C2903F'],1.0,0.999948288,Answer: ,65.536,Query key: K_7A8D782A65E0,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,40A20D270659,999.948288,['V_40A20D270659'],1.0,0.999948288,Answer: ,65.536,Query key: K_F72A2F32751E,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,1D347A4C75D4,999.948288,['V_1D347A4C75D4'],1.0,0.999948288,Answer: ,65.536,Query key: K_DC99F0E98B3B,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,7DE36694C343,999.948288,['V_7DE36694C343'],1.0,0.999948288,Answer: ,65.536,Query key: K_10BAD2762BDC,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_AFBBA1235A8C,999.948288,['V_AFBBA1235A8C'],1.0,0.999948288,Answer: ,65.536,Query key: K_93B712F70C97,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_CFA72631D00B,999.948288,['V_CFA72631D00B'],1.0,0.999948288,Answer: ,65.536,Query key: K_26D70DB95301,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,15CE4DC82A1E,999.948288,['V_15CE4DC82A1E'],1.0,0.999948288,Answer: ,65.536,Query key: K_F2F990164161,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,8EDD1E52D770,999.948288,['V_8EDD1E52D770'],1.0,0.999948288,Answer: ,65.536,Query key: K_3F89FE716B14,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,989B9B37A22B,999.948288,['V_989B9B37A22B'],1.0,0.999948288,Answer: ,65.536,Query key: K_6A8AC3B290D0,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_C69339C6A1CA,999.948288,['V_C69339C6A1CA'],1.0,0.999948288,Answer: ,65.536,Query key: K_9E50CA6DFDA1,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_E8937354EA6F,999.948288,['V_E8937354EA6F'],1.0,0.999948288,Answer: ,65.536,Query key: K_616085C7504B,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,96A9DC33E1F9,999.948288,['V_96A9DC33E1F9'],1.0,0.999948288,Answer: ,65.536,Query key: K_4C1F715629EE,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,91914E2D6645,999.948288,['V_91914E2D6645'],1.0,0.999948288,Answer: ,65.536,Query key: K_6DC7FD72B050,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_F5C99C10C572,999.948288,['V_F5C99C10C572'],1.0,0.999948288,Answer: ,65.536,Query key: K_0F6B9EFBA58B,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_C342F295456E,999.948288,['V_C342F295456E'],1.0,0.999948288,Answer: ,65.536,Query key: K_1967BD767E35,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,43BF3605BF54,999.948288,['V_43BF3605BF54'],1.0,0.999948288,Answer: ,65.536,Query key: K_A0213531968D,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,3D672834E4C0,999.948288,['V_3D672834E4C0'],1.0,0.999948288,Answer: ,65.536,Query key: K_14C8A911D192,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,28121337739E,999.948288,['V_28121337739E'],1.0,0.999948288,Answer: ,65.536,Query key: K_8D4F2C7F0B79,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_B07A735435EA,999.948288,['V_B07A735435EA'],1.0,0.999948288,Answer: ,65.536,Query key: K_689400AF5B3A,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,085B4A8FF810,999.948288,['V_085B4A8FF810'],1.0,0.999948288,Answer: ,65.536,Query key: K_784C980402A2,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,4860B4FB0EB9,999.948288,['V_4860B4FB0EB9'],1.0,0.999948288,Answer: ,65.536,Query key: K_49C13B4206C5,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,1238743B65A2,999.948288,['V_1238743B65A2'],1.0,0.999948288,Answer: ,65.536,Query key: K_DC0FB3F6FE0D,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,43B9EC856F37,999.948288,['V_43B9EC856F37'],1.0,0.999948288,Answer: ,65.536,Query key: K_3BC1AFF8754D,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,96FCA003CD28,999.948288,['V_96FCA003CD28'],1.0,0.999948288,Answer: ,65.536,Query key: K_CA8FC9AF18F8,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,32A4EF04E57D,999.948288,['V_32A4EF04E57D'],1.0,0.999948288,Answer: ,65.536,Query key: K_CDCCA9434AA0,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,398D8B6870B5,999.948288,['V_398D8B6870B5'],1.0,0.999948288,Answer: ,65.536,Query key: K_1D616CD5E859,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,4400E88DA719,999.948288,['V_4400E88DA719'],1.0,0.999948288,Answer: ,65.536,Query key: K_2624A5CB63A2,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,0F441247EA4E,999.948288,['V_0F441247EA4E'],1.0,0.999948288,Answer: ,65.536,Query key: K_2469D39E198B,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,98544EBFA5C3,999.948288,['V_98544EBFA5C3'],1.0,0.999948288,Answer: ,65.536,Query key: K_CAE92A79EA68,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_EBD391B78D8E,999.948288,['V_EBD391B78D8E'],1.0,0.999948288,Answer: ,65.536,Query key: K_D301BFBBB17F,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,77FC1FD5A423,999.948288,['V_77FC1FD5A423'],1.0,0.999948288,Answer: ,65.536,Query key: K_706C49E2623D,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,670AB321BF21,999.948288,['V_670AB321BF21'],1.0,0.999948288,Answer: ,65.536,Query key: K_4DD8B04D3376,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,8A3C801EF1DA,999.948288,['V_8A3C801EF1DA'],1.0,0.999948288,Answer: ,65.536,Query key: K_45B1F1533AE8,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,99181497D658,999.948288,['V_99181497D658'],1.0,0.999948288,Answer: ,65.536,Query key: K_70107E695D0D,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_BC0A6E996E3E,999.948288,['V_BC0A6E996E3E'],1.0,0.999948288,Answer: ,65.536,Query key: K_E3B10A3450FC,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,069F40181C6E,999.948288,['V_069F40181C6E'],1.0,0.999948288,Answer: ,65.536,Query key: K_9A8C5283AAC7,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_AC9EF63FCE41,999.948288,['V_AC9EF63FCE41'],1.0,0.999948288,Answer: ,65.536,Query key: K_3A9A176132ED,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,964D93403FAD,999.948288,['V_964D93403FAD'],1.0,0.999948288,Answer: ,65.536,Query key: K_DC4AD6016237,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_C3C7FFE3FA49,999.948288,['V_C3C7FFE3FA49'],1.0,0.999948288,Answer: ,65.536,Query key: K_054FF366BAD4,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,938444FEACAE,999.948288,['V_938444FEACAE'],1.0,0.999948288,Answer: ,65.536,Query key: K_D248AC1AA554,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,2CD9C19AD58C,999.948288,['V_2CD9C19AD58C'],1.0,0.999948288,Answer: ,65.536,Query key: K_C35B0A4C9F7F,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,7135A6C9537F,999.948288,['V_7135A6C9537F'],1.0,0.999948288,Answer: ,65.536,Query key: K_84DA7872BDEB,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,4735EA83BF00,999.948288,['V_FF372E76128B'],1.0,0.999948288,Answer: ,65.536,Query key: K_4735EA83BF00,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_D072A2814044,999.948288,['V_D072A2814044'],1.0,0.999948288,Answer: ,65.536,Query key: K_6F9695D82980,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,7852175BA98D,999.948288,['V_7852175BA98D'],1.0,0.999948288,Answer: ,65.536,Query key: K_F8147DE1BDFE,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,52305553B2FE,999.948288,['V_52305553B2FE'],1.0,0.999948288,Answer: ,65.536,Query key: K_68895913F9D3,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,292BDB946570,999.948288,['V_292BDB946570'],1.0,0.999948288,Answer: ,65.536,Query key: K_1AC7AB8DDEB4,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,7ED7B194990B,999.948288,['V_7ED7B194990B'],1.0,0.999948288,Answer: ,65.536,Query key: K_6961546E035A,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,6684F1F8343E,999.948288,['V_6684F1F8343E'],1.0,0.999948288,Answer: ,65.536,Query key: K_A99F49C8A43F,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,09648CD321B0,999.948288,['V_09648CD321B0'],1.0,0.999948288,Answer: ,65.536,Query key: K_C2B0D045DD1C,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,409D50843242,999.948288,['V_409D50843242'],1.0,0.999948288,Answer: ,65.536,Query key: K_168B746F7891,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_C5C5F85E06A1,999.948288,['V_C5C5F85E06A1'],1.0,0.999948288,Answer: ,65.536,Query key: K_1DAD52C21221,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_D32E83BC9478,999.948288,['V_D32E83BC9478'],1.0,0.999948288,Answer: ,65.536,Query key: K_DD6A6778043B,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_DE8EA85C6E4A,999.948288,['V_DE8EA85C6E4A'],1.0,0.999948288,Answer: ,65.536,Query key: K_004BFCF56188,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,0DE069CA97D2,999.948288,['V_0DE069CA97D2'],1.0,0.999948288,Answer: ,65.536,Query key: K_76448AE769ED,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,9F645C9D927D,999.948288,['V_9F645C9D927D'],1.0,0.999948288,Answer: ,65.536,Query key: K_84B8300568D2,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,7129A01AC992,999.948288,['V_7129A01AC992'],1.0,0.999948288,Answer: ,65.536,Query key: K_7F9DC1A6423B,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,445D341C6494,999.948288,['V_445D341C6494'],1.0,0.999948288,Answer: ,65.536,Query key: K_0D36C28EBD70,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,49BCED7BF656,999.948288,['V_49BCED7BF656'],1.0,0.999948288,Answer: ,65.536,Query key: K_218A8C99A894,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_7C16B2C08394,999.948288,['V_7C16B2C08394'],1.0,0.999948288,Answer: ,65.536,Query key: K_E17F70286046,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_A149F920264C,999.948288,['V_A149F920264C'],1.0,0.999948288,Answer: ,65.536,Query key: K_07631F15C7B6,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_B5B43D42993C,999.948288,['V_B5B43D42993C'],1.0,0.999948288,Answer: ,65.536,Query key: K_CC9F9BDF0377,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,03808D03C91E,999.948288,['V_03808D03C91E'],1.0,0.999948288,Answer: ,65.536,Query key: K_4F8D288B78B5,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,398517DC8EFF,999.948288,['V_398517DC8EFF'],1.0,0.999948288,Answer: ,65.536,Query key: K_68728D605936,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,1D0BE9B5C5CF,999.948288,['V_1D0BE9B5C5CF'],1.0,0.999948288,Answer: ,65.536,Query key: K_D766FE049059,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_A5D01E1242E3,999.948288,['V_A5D01E1242E3'],1.0,0.999948288,Answer: ,65.536,Query key: K_F272762172ED,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_EEC27F95897C,999.948288,['V_EEC27F95897C'],1.0,0.999948288,Answer: ,65.536,Query key: K_276AD50755D9,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_B49582456FB4,999.948288,['V_B49582456FB4'],1.0,0.999948288,Answer: ,65.536,Query key: K_4AB7B77350CA,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,7B85D5B077E0,999.948288,['V_7B85D5B077E0'],1.0,0.999948288,Answer: ,65.536,Query key: K_6A5D45FF2C83,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,74EF3E652603,999.948288,['V_74EF3E652603'],1.0,0.999948288,Answer: ,65.536,Query key: K_78E3FAF14FF0,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,30CB6232B17A,999.948288,['V_30CB6232B17A'],1.0,0.999948288,Answer: ,65.536,Query key: K_25078D1FB540,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_BF0D821C1336,999.948288,['V_BF0D821C1336'],1.0,0.999948288,Answer: ,65.536,Query key: K_9970EBFF8D15,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,11DFDD30DE89,999.948288,['V_11DFDD30DE89'],1.0,0.999948288,Answer: ,65.536,Query key: K_22F2E11B868D,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_DABACA3DD859,999.948288,['V_DABACA3DD859'],1.0,0.999948288,Answer: ,65.536,Query key: K_C5CE46B82659,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_C9A7EF2AE713,999.948288,['V_C9A7EF2AE713'],1.0,0.999948288,Answer: ,65.536,Query key: K_57026A39AAA6,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,00A8D20F87D0,999.948288,['V_00A8D20F87D0'],1.0,0.999948288,Answer: ,65.536,Query key: K_446581FB18B3,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_D6644C6E27FF,999.948288,['V_D6644C6E27FF'],1.0,0.999948288,Answer: ,65.536,Query key: K_B9DE486822B9,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_A8F1FFB8102D,999.948288,['V_A8F1FFB8102D'],1.0,0.999948288,Answer: ,65.536,Query key: K_947596418CED,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,7250260A5962,999.948288,['V_7250260A5962'],1.0,0.999948288,Answer: ,65.536,Query key: K_DD817D5911C6,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,551A585A0AFA,999.948288,['V_551A585A0AFA'],1.0,0.999948288,Answer: ,65.536,Query key: K_7BFD89E06AB3,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,60908B1E3B9D,999.948288,['V_60908B1E3B9D'],1.0,0.999948288,Answer: ,65.536,Query key: K_C34B8D4A75B8,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_DE9E5260001E,999.948288,['V_DE9E5260001E'],1.0,0.999948288,Answer: ,65.536,Query key: K_EECF749176F4,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,3D22B28F41DE,999.948288,['V_3D22B28F41DE'],1.0,0.999948288,Answer: ,65.536,Query key: K_FB14304B8590,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_DB233BCABF85,999.948288,['V_DB233BCABF85'],1.0,0.999948288,Answer: ,65.536,Query key: K_620A9261549D,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,51740B2C782A,999.948288,['V_51740B2C782A'],1.0,0.999948288,Answer: ,65.536,Query key: K_6928C68A152F,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_E9D6B489D070,999.948288,['V_E9D6B489D070'],1.0,0.999948288,Answer: ,65.536,Query key: K_7914BEA4FF31,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_FD0862D60E93,999.948288,['V_FD0862D60E93'],1.0,0.999948288,Answer: ,65.536,Query key: K_6198CFB87E6F,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_A6EAD21C82F8,999.948288,['V_A6EAD21C82F8'],1.0,0.999948288,Answer: ,65.536,Query key: K_CADAA9E782D4,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_F6FE7ECDDBAF,999.948288,['V_F6FE7ECDDBAF'],1.0,0.999948288,Answer: ,65.536,Query key: K_26F0FB16E5DB,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_F72180962718,999.948288,['V_F72180962718'],1.0,0.999948288,Answer: ,65.536,Query key: K_2051097A1E10,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,19B1DEA4AE17,999.948288,['V_19B1DEA4AE17'],1.0,0.999948288,Answer: ,65.536,Query key: K_54FD9716108E,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,198670B7E868,999.948288,['V_198670B7E868'],1.0,0.999948288,Answer: ,65.536,Query key: K_D854DFCAF0B7,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,03ED74F93D17,999.948288,['V_03ED74F93D17'],1.0,0.999948288,Answer: ,65.536,Query key: K_E91286A4BAE4,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,24E7B8F21423,999.948288,['V_DEF568F45BCE'],1.0,0.999948288,Answer: ,65.536,Query key: K_24E7B8F21423,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,13272784378F,999.948288,['V_13272784378F'],1.0,0.999948288,Answer: ,65.536,Query key: K_F84FA79FBFAF,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,43D8F81DBAA1,999.948288,['V_43D8F81DBAA1'],1.0,0.999948288,Answer: ,65.536,Query key: K_C81278308930,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,65C1B15516BC,999.948288,['V_65C1B15516BC'],1.0,0.999948288,Answer: ,65.536,Query key: K_9F8D56ABF2F1,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,541CDA0D4A5F,999.948288,['V_541CDA0D4A5F'],1.0,0.999948288,Answer: ,65.536,Query key: K_148FA65BB1F2,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,889BDBFDD97E,999.948288,['V_889BDBFDD97E'],1.0,0.999948288,Answer: ,65.536,Query key: K_ACA2DA330AA1,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_A0755110B492,999.948288,['V_A0755110B492'],1.0,0.999948288,Answer: ,65.536,Query key: K_F44261484BB3,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,7CEAC268283E,999.948288,['V_7CEAC268283E'],1.0,0.999948288,Answer: ,65.536,Query key: K_E32FB7FDDD71,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0,9E110930AEF6,999.948288,['V_9E110930AEF6'],1.0,0.999948288,Answer: ,65.536,Query key: K_8A80DF547E50,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
2170.355712,0.5392698614004892,15258.0, V_AF34A193C4B2,999.948288,['V_AF34A193C4B2'],1.0,0.999948288,Answer: ,65.536,Query key: K_3C19118405AD,32,33117.0,31945,2.170355712,15258.0,context_0000,GB,synthetic_kv_32k
