retained_kv_memory_mb,answer_prefix,uncompressed_kv_memory_mb,max_new_tokens,retained_kv_memory_gb,question,predicted_answer,uncompressed_kv_memory_gb,memory_budget_unit,memory_budget,compression_ratio,retained_context_tokens,context_id,kv_memory_per_token_kb,answer,context_length,context_tokens,task,token_budget
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 3E49B118F68D? Return only the value.,443C804D88C8,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['A9F94E6384BB'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 5E7894E0D3BA? Return only the value.,D3B879279973,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['8DB079279973'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 580087EA7FF5? Return only the value.,77E8BB733A3A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['FF236CEDD15D'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 8CE6BEF59FE6? Return only the value.,901F5833C499,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['5A1054AEBD1B'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 7428B3EE4D3B? Return only the value.,5C94D88D8C3C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['4E7E455AC762'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 3B04405BFDC9? Return only the value.,A9F94E63D84D,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['B8A61EE34DC4'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 50C7314D3441? Return only the value.,3D4465574E6C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['BE2D1E9B23BC'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key F36C892E6161? Return only the value.,5C4432DF8D45,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['B0AEC31EDBBC'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 31082F65FAFA? Return only the value.,9C672CED3C0D,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['BD153764FBDA'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 46C87BF47042? Return only the value.,5F98A65AED2C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['96EFB97E6703'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key C29CFA02EAEC? Return only the value.,C29CFA02EAEC: 4876C68813FE,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['98C7864E9A13'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key FB0248729A4D? Return only the value.,98874856548A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['D52719BC143E'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 4BD631B1B099? Return only the value.,5C623A3C563E,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['5C623A3C563E'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 4D612DEFE193? Return only the value.,42C1EF48E8D5,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['B540039F3A25'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 206788BD13D1? Return only the value.,4CC5D596529E,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['0BA64639447B'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 0DF5F96B648A? Return only the value.,582BF88D7C3C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['4AC98DA8EEE4'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key F1AFB289F224? Return only the value.,3D672834E4C0,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['A34B2053DA42'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key C0B6DE53790A? Return only the value.,9336847D444C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['1A437DAA39F0'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 0323DF6A8F93? Return only the value.,5C4432DF8D45,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['48CA92F5DF7B'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 7A8D782A65E0? Return only the value.,55ABA583D48C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['573870C2903F'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key F72A2F32751E? Return only the value.,509426A524E3,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['40A20D270659'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key DC99F0E98B3B? Return only the value.,8C354A3D8C3C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['1D347A4C75D4'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 10BAD2762BDC? Return only the value.,C342F293C34D,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['7DE36694C343'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 93B712F70C97? Return only the value.,909E8A38D5AA,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['AFBBA1235A8C'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 26D70DB95301? Return only the value.,CFA72631D00B,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['CFA72631D00B'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key F2F990164161? Return only the value.,5F902B2945E6,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['15CE4DC82A1E'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 3F89FE716B14? Return only the value.,5C4432DF8D45,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['8EDD1E52D770'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 6A8AC3B290D0? Return only the value.,5F98A65D4502,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['989B9B37A22B'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 9E50CA6DFDA1? Return only the value.,909E8A38D5AA,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['C69339C6A1CA'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 616085C7504B? Return only the value.,51953C4D6193,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['E8937354EA6F'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 4C1F715629EE? Return only the value.,96A9DC3753E6,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['96A9DC33E1F9'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 6DC7FD72B050? Return only the value.,5462F49C77E0,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['91914E2D6645'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 0F6B9EFBA58B? Return only the value.,548D85E6E68A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['F5C99C10C572'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 1967BD767E35? Return only the value.,735585555555,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['C342F295456E'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key A0213531968D? Return only the value.,909E8A38D5AA,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['43BF3605BF54'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 14C8A911D192? Return only the value.,3D672834E4C0,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['3D672834E4C0'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 8D4F2C7F0B79? Return only the value.,54BB28FEA761,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['28121337739E'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 689400AF5B3A? Return only the value.,4C0BA757CB10,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['B07A735435EA'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 784C980402A2? Return only the value.,9F4A38E6C48E,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['085B4A8FF810'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 49C13B4206C5? Return only the value.,249375770EB9,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['4860B4FB0EB9'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key DC0FB3F6FE0D? Return only the value.,34984D3F3946,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['1238743B65A2'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 3BC1AFF8754D? Return only the value.,3799D40C3503,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['43B9EC856F37'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key CA8FC9AF18F8? Return only the value.,849434EF244A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['96FCA003CD28'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key CDCCA9434AA0? Return only the value.,55ABA5B5CDC2],8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['32A4EF04E57D'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 1D616CD5E859? Return only the value.,5C4432DF8D45,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['398D8B6870B5'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 2624A5CB63A2? Return only the value.,4400E840C22F,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['4400E88DA719'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 2469D39E198B? Return only the value.,42C1EF48E8D5,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['0F441247EA4E'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key CAE92A79EA68? Return only the value.,548E693D888A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['98544EBFA5C3'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key D301BFBBB17F? Return only the value.,3F6E8D574E8A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['EBD391B78D8E'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 706C49E2623D? Return only the value.,909E8A38D5AA,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['77FC1FD5A423'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 4DD8B04D3376? Return only the value.,444444444444,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['670AB321BF21'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 45B1F1533AE8? Return only the value.,5C9429999A9D,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['8A3C801EF1DA'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 70107E695D0D? Return only the value.,99181497D44D,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['99181497D658'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key E3B10A3450FC? Return only the value.,92A8B90E5A8C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['BC0A6E996E3E'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 9A8C5283AAC7? Return only the value.,92A8B9C3D45A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['069F40181C6E'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 3A9A176132ED? Return only the value.,378E8F10D33E,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['AC9EF63FCE41'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key DC4AD6016237? Return only the value.,964D93403FAD,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['964D93403FAD'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 054FF366BAD4? Return only the value.,5C4432DF8D45,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['C3C7FFE3FA49'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key D248AC1AA554? Return only the value.,5C4432DF8D45,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['938444FEACAE'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key C35B0A4C9F7F? Return only the value.,A34D704E644D,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['2CD9C19AD58C'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 84DA7872BDEB? Return only the value.,548C6D85E68A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['7135A6C9537F'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 4735EA83BF00? Return only the value.,5462F49C12E6,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['FF372E76128B'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 6F9695D82980? Return only the value.,A6D8548C348C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['D072A2814044'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key F8147DE1BDFE? Return only the value.,3F467165E36B,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['7852175BA98D'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 68895913F9D3? Return only the value.,A8545667404D,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['52305553B2FE'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 1AC7AB8DDEB4? Return only the value.,58548D888888,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['292BDB946570'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 6961546E035A? Return only the value.,8A0583304E3A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['7ED7B194990B'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key A99F49C8A43F? Return only the value.,4F61EF48E8D5,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['6684F1F8343E'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key C2B0D045DD1C? Return only the value.,5C4C345C3C3C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['09648CD321B0'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 168B746F7891? Return only the value.,C249005FD44C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['409D50843242'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 1DAD52C21221? Return only the value.,5F9A84E6C38A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['C5C5F85E06A1'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key DD6A6778043B? Return only the value.,487C3D8C3E6C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['D32E83BC9478'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 004BFCF56188? Return only the value.,F4E950521700,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['DE8EA85C6E4A'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 76448AE769ED? Return only the value.,9672D58A5C3A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['0DE069CA97D2'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 84B8300568D2? Return only the value.,5C4481E03D4C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['9F645C9D927D'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 7F9DC1A6423B? Return only the value.,5C4432DF8D45,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['7129A01AC992'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 0D36C28EBD70? Return only the value.,5F9D8C3D8C3D,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['445D341C6494'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 218A8C99A894? Return only the value.,8920443D488A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['49BCED7BF656'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key E17F70286046? Return only the value.,8C354A3D888C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['7C16B2C08394'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 07631F15C7B6? Return only the value.,909E8A38D5AA,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['A149F920264C'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key CC9F9BDF0377? Return only the value.,9254D891D55D,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['B5B43D42993C'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 4F8D288B78B5? Return only the value.,5C94D88D7C3A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['03808D03C91E'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 68728D605936? Return only the value.,7740767C4497,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['398517DC8EFF'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key D766FE049059? Return only the value.,467D857C4E84,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['1D0BE9B5C5CF'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key F272762172ED? Return only the value.,739444F35D9A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['A5D01E1242E3'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 276AD50755D9? Return only the value.,5F13D885D88C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['EEC27F95897C'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 4AB7B77350CA? Return only the value.,58548D8C3E6A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['B49582456FB4'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 6A5D45FF2C83? Return only the value.,5C9D8C3D7C3C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['7B85D5B077E0'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 78E3FAF14FF0? Return only the value.,92A8C8574C2D,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['74EF3E652603'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 25078D1FB540? Return only the value.,The value associated with the key [25078D1FB540] is not present in the provided list.,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['30CB6232B17A'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 9970EBFF8D15? Return only the value.,960F8D8A5C8C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['BF0D821C1336'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 22F2E11B868D? Return only the value.,668548854885,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['11DFDD30DE89'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key C5CE46B82659? Return only the value.,548C348C748C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['DABACA3DD859'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 57026A39AAA6? Return only the value.,724908C74C2A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['C9A7EF2AE713'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 446581FB18B3? Return only the value.,8E4C6D5D0477,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['00A8D20F87D0'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key B9DE486822B9? Return only the value.,5417CAAA5BBE,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['D6644C6E27FF'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 947596418CED? Return only the value.,93D551A3AC26,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['A8F1FFB8102D'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key DD817D5911C6? Return only the value.,548E693C905B,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['7250260A5962'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 7BFD89E06AB3? Return only the value.,94F481E0A38C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['551A585A0AFA'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key C34B8D4A75B8? Return only the value.,548C3457548C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['60908B1E3B9D'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key EECF749176F4? Return only the value.,9699D40E53CE,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['DE9E5260001E'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key FB14304B8590? Return only the value.,548E69C3D88C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['3D22B28F41DE'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 620A9261549D? Return only the value.,5F94847D8F6C,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['DB233BCABF85'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 6928C68A152F? Return only the value.,518C3458888A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['51740B2C782A'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 7914BEA4FF31? Return only the value.,5F98A65E688E,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['E9D6B489D070'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 6198CFB87E6F? Return only the value.,6894D478C34D,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['FD0862D60E93'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key CADAA9E782D4? Return only the value.,585A8D8C484A,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['A6EAD21C82F8'],62995,58477.0,synthetic_kv_64k,13888.0
2047.868928,,8622.784512,32,2.047868928,What is the value associated with key 26F0FB16E5DB? Return only the value.,5417CAAA5BBE,8.622784512,MB,2048.0,0.7625049164628829,13888.0,context_0000,147.456,['F6FE7ECDDBAF'],62995,58477.0,synthetic_kv_64k,13888.0
