uncompressed_kv_memory_gb,predicted_answer,retained_context_tokens,compression_ratio,question,context_tokens,kv_memory_per_token_kb,context_id,answer_prefix,task,max_new_tokens,context_length,retained_kv_memory_mb,uncompressed_kv_memory_mb,retained_kv_memory_gb,answer
4.280025088, V_F8363CCEC76C,65308.0,0.0,Query key: K_B836AD261EC5,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_F8363CCEC76C']
4.280025088, V_C09C48F1096D,65308.0,0.0,Query key: K_9C4F71B701AA,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_C09C48F1096D']
4.280025088,3BE772ECF16E,65308.0,0.0,Query key: K_C8A7BFA016C2,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_3BE772ECF16E']
4.280025088, V_F7314F3949A8,65308.0,0.0,Query key: K_3D3A88B4F474,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_F7314F3949A8']
4.280025088, V_E76A78116802,65308.0,0.0,Query key: K_C8CCCF01F944,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_E76A78116802']
4.280025088, V_ADA55E2AD32D,65308.0,0.0,Query key: K_31ABD5C9FDC7,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_ADA55E2AD32D']
4.280025088,70CAFC043F08,65308.0,0.0,Query key: K_9207F2771F63,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_70CAFC043F08']
4.280025088, V_C73348223120,65308.0,0.0,Query key: K_C4F97630A8A7,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_C73348223120']
4.280025088,6B2D87079AD4,65308.0,0.0,Query key: K_80BE61C2645A,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_6B2D87079AD4']
4.280025088,331FD11FC8C0,65308.0,0.0,Query key: K_297CF75D599F,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_331FD11FC8C0']
4.280025088, V_DF7D236E1608,65308.0,0.0,Query key: K_9ACBCD1F5318,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_DF7D236E1608']
4.280025088, V_7B07A4244F23,65308.0,0.0,Query key: K_0D5B400035F0,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_7B07A4244F23']
4.280025088, V_EF2D8DF661DA,65308.0,0.0,Query key: K_5F07DFC620CE,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_EF2D8DF661DA']
4.280025088,8412D88C656D,65308.0,0.0,Query key: K_B61E1A435206,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_8412D88C656D']
4.280025088,157848F9E3D0,65308.0,0.0,Query key: K_1FEAD9E604B3,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_157848F9E3D0']
4.280025088,730645D5A68D,65308.0,0.0,Query key: K_290AC35B9FEA,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_730645D5A68D']
4.280025088, V_D4BF25B8A42F,65308.0,0.0,Query key: K_836BE7C225DA,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_D4BF25B8A42F']
4.280025088, V_E916F24823AB,65308.0,0.0,Query key: K_177A6FFE33B3,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_E916F24823AB']
4.280025088, V_E277737D1FB6,65308.0,0.0,Query key: K_D11338D77B9A,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_E277737D1FB6']
4.280025088,6A3606D3DB93,65308.0,0.0,Query key: K_EE33597E6845,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_6A3606D3DB93']
4.280025088,5FBB808389C8,65308.0,0.0,Query key: K_657E0DA23E5C,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_5FBB808389C8']
4.280025088,14E4FE9936A3,65308.0,0.0,Query key: K_62DB3C5BF3A7,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_14E4FE9936A3']
4.280025088,519507374C86,65308.0,0.0,Query key: K_397B5FFA46EF,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_519507374C86']
4.280025088, V_B6F6D6D441CC,65308.0,0.0,Query key: K_195DEE4A9B5D,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_B6F6D6D441CC']
4.280025088,2563CA97EBF5,65308.0,0.0,Query key: K_55D5A663D2CD,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_2563CA97EBF5']
4.280025088, V_EADA4970ED9A,65308.0,0.0,Query key: K_09CE2339BA19,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_EADA4970ED9A']
4.280025088, V_D4C3B231C60B,65308.0,0.0,Query key: K_78F2D46B415D,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_D4C3B231C60B']
4.280025088,7817B49E04CC,65308.0,0.0,Query key: K_C2432387EAF6,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_7817B49E04CC']
4.280025088, V_E7E601582463,65308.0,0.0,Query key: K_9D8772D78BDD,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_E7E601582463']
4.280025088,373541843B03,65308.0,0.0,Query key: K_04DD144823F7,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_373541843B03']
4.280025088, V_F0B28C7E6F42,65308.0,0.0,Query key: K_2646D5C0244D,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_F0B28C7E6F42']
4.280025088,6C5A871C0884,65308.0,0.0,Query key: K_9BDFBA2C0F19,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_6C5A871C0884']
4.280025088,3CD549C10669,65308.0,0.0,Query key: K_C6B31C76BDF6,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_3CD549C10669']
4.280025088,3D0A0C394EC7,65308.0,0.0,Query key: K_1F314D183EBA,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_3D0A0C394EC7']
4.280025088,9F70CB3CF8CA,65308.0,0.0,Query key: K_A3926B79AFCC,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_9F70CB3CF8CA']
4.280025088, V_D6311C612EC2,65308.0,0.0,Query key: K_1014750565F5,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_D6311C612EC2']
4.280025088,893A98C3E3CA,65308.0,0.0,Query key: K_7FF4E7B7B4C6,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_893A98C3E3CA']
4.280025088,933683EFA9F3,65308.0,0.0,Query key: K_A1C704351B64,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_933683EFA9F3']
4.280025088,4A9024C173B9,65308.0,0.0,Query key: K_B7F23DEFA849,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_4A9024C173B9']
4.280025088,5A529D642932,65308.0,0.0,Query key: K_00666DE299A1,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_5A529D642932']
4.280025088,2FF36AA42C9F,65308.0,0.0,Query key: K_92173D959E3F,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_2FF36AA42C9F']
4.280025088,860315EACBCF,65308.0,0.0,Query key: K_AB10AA143CD8,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_860315EACBCF']
4.280025088, V_F41211536E99,65308.0,0.0,Query key: K_5C50F982F4E0,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_F41211536E99']
4.280025088, V_C95281E03A5E,65308.0,0.0,Query key: K_8B4886ABD4E7,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_C95281E03A5E']
4.280025088,05348DDCE719,65308.0,0.0,Query key: K_81F3FD034ADA,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_05348DDCE719']
4.280025088,0B25785AC5D0,65308.0,0.0,Query key: K_DF9263F4C69D,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_0B25785AC5D0']
4.280025088,5F90FB25664D,65308.0,0.0,Query key: K_630AA2BB522B,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_5F90FB25664D']
4.280025088, V_5B6A04287378,65308.0,0.0,Query key: K_BF5040EF3935,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_5B6A04287378']
4.280025088,3DBA5844F9FC,65308.0,0.0,Query key: K_114BC9DC72B8,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_3DBA5844F9FC']
4.280025088,1A89A0D572C8,65308.0,0.0,Query key: K_A837BBA205CA,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_1A89A0D572C8']
4.280025088, V_C1B5BC3536DF,65308.0,0.0,Query key: K_94F7C5811D2D,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_C1B5BC3536DF']
4.280025088, V_5A300B599562,65308.0,0.0,Query key: K_2227551FF086,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_5A300B599562']
4.280025088, V_A48ED0421DFA,65308.0,0.0,Query key: K_56AB8BC78E81,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_A48ED0421DFA']
4.280025088, V_AF47C775E395,65308.0,0.0,Query key: K_D4942CD2A404,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_AF47C775E395']
4.280025088,7A81B20507BB,65308.0,0.0,Query key: K_FB1676F186AB,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_7A81B20507BB']
4.280025088,2285CFBE4FE9,65308.0,0.0,Query key: K_2EA9A1B970D0,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_2285CFBE4FE9']
4.280025088, V_F190C6B469EF,65308.0,0.0,Query key: K_B74E10275B53,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_F190C6B469EF']
4.280025088,339B4B1F0D7B,65308.0,0.0,Query key: K_0977752A7D25,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_339B4B1F0D7B']
4.280025088, V_E2C333107475,65308.0,0.0,Query key: K_CA860B36E356,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_E2C333107475']
4.280025088,4F61EEF16694,65308.0,0.0,Query key: K_50CA0ABA590E,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_4F61EEF16694']
4.280025088, V_D0BEFD372539,65308.0,0.0,Query key: K_65F283F02DC7,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_D0BEFD372539']
4.280025088,095F40D92BCE,65308.0,0.0,Query key: K_79308B040F49,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_095F40D92BCE']
4.280025088,493E30EC2796,65308.0,0.0,Query key: K_A59BC0D7AC73,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_493E30EC2796']
4.280025088,0C3CC7E53BBB,65308.0,0.0,Query key: K_DCB55B62A8DF,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_0C3CC7E53BBB']
4.280025088,45F154F90429,65308.0,0.0,Query key: K_A7DEDDA4F4A7,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_45F154F90429']
4.280025088,6FDC5E368127,65308.0,0.0,Query key: K_CCA11FDD980A,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_6FDC5E368127']
4.280025088,7092BE4969EC,65308.0,0.0,Query key: K_6667E3B56360,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_7092BE4969EC']
4.280025088,56CB62FB26D7,65308.0,0.0,Query key: K_F4DBE506F670,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_56CB62FB26D7']
4.280025088, V_B12B7F072CB9,65308.0,0.0,Query key: K_2FD3F945F2FD,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_B12B7F072CB9']
4.280025088, V_CC1BEC9F9C54,65308.0,0.0,Query key: K_5E0A7F5DB163,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_CC1BEC9F9C54']
4.280025088,1526CD180A82,65308.0,0.0,Query key: K_444784EF4324,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_1526CD180A82']
4.280025088,6E3C14348F62,65308.0,0.0,Query key: K_6CACBA220065,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_6E3C14348F62']
4.280025088,2E32D284F54E,65308.0,0.0,Query key: K_FEBE9A3A6103,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_2E32D284F54E']
4.280025088,1A43523AE993,65308.0,0.0,Query key: K_4B348BA435CC,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_1A43523AE993']
4.280025088, V_4BAFA9320094,65308.0,0.0,Query key: K_53F2147F6570,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_4BAFA9320094']
4.280025088, V_B7B89A45693D,65308.0,0.0,Query key: K_72274E76833A,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_B7B89A45693D']
4.280025088,71A3B0946D2A,65308.0,0.0,Query key: K_2AA96D15F16F,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_71A3B0946D2A']
4.280025088, V_BA100AD7C9A2,65308.0,0.0,Query key: K_727759FEFBBC,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_BA100AD7C9A2']
4.280025088,9D665A4153B3,65308.0,0.0,Query key: K_E95FDEBAC186,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_9D665A4153B3']
4.280025088, V_A3B446494296,65308.0,0.0,Query key: K_6F58FF86CC31,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_A3B446494296']
4.280025088,0EAFF2A9DC8A,65308.0,0.0,Query key: K_CA9EFAE3114B,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_0EAFF2A9DC8A']
4.280025088,67FDA334058A,65308.0,0.0,Query key: K_ABD21335E5DB,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_67FDA334058A']
4.280025088, V_BFF9CD14A03E,65308.0,0.0,Query key: K_83595D01F55F,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_BFF9CD14A03E']
4.280025088,07F8F3EA0184,65308.0,0.0,Query key: K_28F4ADEDDA80,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_07F8F3EA0184']
4.280025088, V_AD979B89E5CB,65308.0,0.0,Query key: K_D942248D31EC,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_AD979B89E5CB']
4.280025088,205008E895D7,65308.0,0.0,Query key: K_702CC8040FB7,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_205008E895D7']
4.280025088, V_A529C74CC890,65308.0,0.0,Query key: K_3C6A113634A5,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_A529C74CC890']
4.280025088, V_F3106202BEE6,65308.0,0.0,Query key: K_5CB55DC7B3E6,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_F3106202BEE6']
4.280025088,27479AE77EAB,65308.0,0.0,Query key: K_084A9136F1F8,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_27479AE77EAB']
4.280025088,5EF7F2E6195F,65308.0,0.0,Query key: K_732EADD702C9,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_5EF7F2E6195F']
4.280025088,13AEC359810A,65308.0,0.0,Query key: K_71A65F3C44DC,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_13AEC359810A']
4.280025088, V_5DF0878AAED9,65308.0,0.0,Query key: K_233F92EC89AF,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_5DF0878AAED9']
4.280025088,4758A6499CDC,65308.0,0.0,Query key: K_507B65E58F34,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_4758A6499CDC']
4.280025088,06A21D0AF7F7,65308.0,0.0,Query key: K_F5E43FE68C9C,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_06A21D0AF7F7']
4.280025088, V_848A7FC15858,65308.0,0.0,Query key: K_2FA0BC55300B,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_848A7FC15858']
4.280025088,1E258FC9C86B,65308.0,0.0,Query key: K_E9DD63119ACA,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_1E258FC9C86B']
4.280025088, V_B43B42A259A6,65308.0,0.0,Query key: K_C6644303CBC1,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_B43B42A259A6']
4.280025088,9CA3FF11C8BA,65308.0,0.0,Query key: K_36EE723EF466,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_9CA3FF11C8BA']
4.280025088, V_FFA6EA9E5C8D,65308.0,0.0,Query key: K_B1A8491B90E9,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_FFA6EA9E5C8D']
4.280025088,22BF1F652A87,65308.0,0.0,Query key: K_333E7DBF4BC1,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_22BF1F652A87']
4.280025088,2C3373B911D8,65308.0,0.0,Query key: K_12F5DA52D2EE,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_2C3373B911D8']
4.280025088, V_FF4C71F2CE8F,65308.0,0.0,Query key: K_B69FE60FD420,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_FF4C71F2CE8F']
4.280025088, V_F7B2AE92EA71,65308.0,0.0,Query key: K_CF7D1679742F,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_F7B2AE92EA71']
4.280025088, V_AAF751D08109,65308.0,0.0,Query key: K_FC90D8741408,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_AAF751D08109']
4.280025088,8CCC109FD8EE,65308.0,0.0,Query key: K_B5A458F0DD23,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_8CCC109FD8EE']
4.280025088,4CC9E42E5037,65308.0,0.0,Query key: K_4A558ACBBE09,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_4CC9E42E5037']
4.280025088, V_B5A5B6391F04,65308.0,0.0,Query key: K_2852D9F2DD0D,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_B5A5B6391F04']
4.280025088,2C91A3404F08,65308.0,0.0,Query key: K_B341ED6522B4,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_2C91A3404F08']
4.280025088,3967823DD107,65308.0,0.0,Query key: K_5C8ACB2FAFA3,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_3967823DD107']
4.280025088, V_CAC43373730E,65308.0,0.0,Query key: K_FC311F119C0F,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_CAC43373730E']
4.280025088,7E78CA55E38B,65308.0,0.0,Query key: K_3C9A238D6F44,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_7E78CA55E38B']
4.280025088, V_92808DD4595B,65308.0,0.0,Query key: K_5C6306BA8CD3,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_92808DD4595B']
4.280025088, V_FBA6CDBCC653,65308.0,0.0,Query key: K_77A75E70F65F,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_FBA6CDBCC653']
4.280025088, V_E25D9CA8A5C4,65308.0,0.0,Query key: K_21388D38BBD8,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_E25D9CA8A5C4']
4.280025088,65ED4F2DAD3F,65308.0,0.0,Query key: K_10D4161237C9,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_65ED4F2DAD3F']
4.280025088,7A89B807D78A,65308.0,0.0,Query key: K_B788FFE575F6,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_7A89B807D78A']
4.280025088,68D0C4E7F7DD,65308.0,0.0,Query key: K_69298693FD9D,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_68D0C4E7F7DD']
4.280025088,201512E153A6,65308.0,0.0,Query key: K_932CD2C65EE4,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_201512E153A6']
4.280025088,12FCA4704D48,65308.0,0.0,Query key: K_5128F8EDE0CA,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_12FCA4704D48']
4.280025088,8471AE1B9F69,65308.0,0.0,Query key: K_774073318749,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_8471AE1B9F69']
4.280025088, V_D43CE0C1FF1E,65308.0,0.0,Query key: K_20DA58321EE4,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_D43CE0C1FF1E']
4.280025088,9679A3C988E4,65308.0,0.0,Query key: K_8D22C7BF4FBC,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_9679A3C988E4']
4.280025088,2108F75D1E3C,65308.0,0.0,Query key: K_C48D2E9522D6,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_2108F75D1E3C']
4.280025088, V_DE43E9247069,65308.0,0.0,Query key: K_80BB6EC01269,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_DE43E9247069']
4.280025088,84A21FC905F8,65308.0,0.0,Query key: K_D4D60E2F8958,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_84A21FC905F8']
4.280025088,29762A26F770,65308.0,0.0,Query key: K_4DDB272C0588,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_29762A26F770']
4.280025088,39B8B596CA7C,65308.0,0.0,Query key: K_EF4A5299E505,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_39B8B596CA7C']
4.280025088,84D6F0DF1684,65308.0,0.0,Query key: K_F28E5894F7F1,65308.0,65.536,context_0000,Answer: ,synthetic_kv_64k,32,62995,4280.025088,4280.025088,4.280025088,['V_84D6F0DF1684']
