context_length,uncompressed_kv_memory_mb,compression_ratio,answer,retained_context_tokens,predicted_answer,kv_memory_per_token_kb,context_tokens,memory_budget,memory_budget_unit,retained_kv_memory_mb,token_budget,max_new_tokens,answer_prefix,retained_kv_memory_gb,uncompressed_kv_memory_gb,question,task
32768,2120.41728,0.6227167362076959,['6242022' '6899644' '2738129' '9512969'],12207.0,":

1.  **2738129**
2.  **6899644**
3.  **9512969**
4.  **6242022**",65.536,32355.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for statuesque-cookbook mentioned in the provided text are,0.799997952,2.12041728,What are all the special magic numbers for statuesque-cookbook mentioned in the provided text? ,niah_multivalue
32768,2120.679424,0.622763373404617,['7166651' '2927455' '5673599' '4794319'],12207.0,":

1.  **5673599**
2.  **2927455**
3.  **4794319**
4.  **7166651**",65.536,32359.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for jumpy-shoe-horn mentioned in the provided text are,0.799997952,2.120679424,What are all the special magic numbers for jumpy-shoe-horn mentioned in the provided text? ,niah_multivalue
32768,2119.630848,0.6225767554030238,['4026879' '5584716' '6183902' '6701311'],12207.0,":

1.  **6183902**
2.  **5584716**
3.  **6701311**
4.  **4026879**",65.536,32343.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for adjoining-set mentioned in the provided text are,0.799997952,2.119630848,What are all the special magic numbers for adjoining-set mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['3380261' '1514340' '2539438' '9900022'],12207.0,":

1.  **2539438**
2.  **1514340**
3.  **9900022**
4.  **3380261**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for bitter-albatross mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for bitter-albatross mentioned in the provided text? ,niah_multivalue
32768,2120.679424,0.622763373404617,['7208460' '6228407' '6442241' '2425342'],12207.0,":

1.  **6442241**
2.  **6228407**
3.  **2425342**
4.  **7208460**",65.536,32359.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for didactic-musculature mentioned in the provided text are,0.799997952,2.120679424,What are all the special magic numbers for didactic-musculature mentioned in the provided text? ,niah_multivalue
32768,2120.41728,0.6227167362076959,['2368710' '5565128' '8434202' '8113787'],12207.0,":

1.  **8434202**
2.  **5565128**
3.  **8113787**
4.  **2368710**",65.536,32355.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for uninterested-cashier mentioned in the provided text are,0.799997952,2.12041728,What are all the special magic numbers for uninterested-cashier mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['9595744' '2909540' '6791039' '8212753'],12207.0,":

1.  **6791039**
2.  **2909540**
3.  **8212753**
4.  **9595744**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for fanatical-jazz mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for fanatical-jazz mentioned in the provided text? ,niah_multivalue
32768,2119.630848,0.6225767554030238,['4699685' '7631419' '1919088' '1128967'],12207.0,":

1.  **1919088**
2.  **7631419**
3.  **1128967**
4.  **4699685**",65.536,32343.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for animated-century mentioned in the provided text are,0.799997952,2.119630848,What are all the special magic numbers for animated-century mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['3013003' '1129686' '9344741' '8225192'],12207.0,":

1.  **9344741**
2.  **1129686**
3.  **8225192**
4.  **3013003**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for important-opponent mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for important-opponent mentioned in the provided text? ,niah_multivalue
32768,2120.41728,0.6227167362076959,['6941939' '2209226' '7661748' '1709714'],12207.0,":

1.  **7661748**
2.  **2209226**
3.  **1709714**
4.  **6941939**",65.536,32355.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for pumped-gumshoe mentioned in the provided text are,0.799997952,2.12041728,What are all the special magic numbers for pumped-gumshoe mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['8202195' '7785090' '8007741' '5857259'],12207.0,":

1.  **8007741**
2.  **7785090**
3.  **5857259**
4.  **8202195**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for small-refusal mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for small-refusal mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['8719145' '7070880' '2478574' '8326807'],12207.0,":

1.  **2478574**
2.  **7070880**
3.  **8326807**
4.  **8719145**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for sweet-breadfruit mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for sweet-breadfruit mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['2319479' '7639863' '6205543' '6696087'],12207.0,":

1.  **6205543**
2.  **7639863**
3.  **6696087**
4.  **2319479**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for redundant-proximity mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for redundant-proximity mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['9555575' '4253164' '6861544' '6890476'],12207.0,":

1.  **6861544**
2.  **4253164**
3.  **6890476**
4.  **9555575**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for rich-toot mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for rich-toot mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['3564729' '2264218' '3972018' '9289908'],12207.0,":

1.  **3972018**
2.  **2264218**
3.  **9289908**
4.  **3564729**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for drunk-inversion mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for drunk-inversion mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['6303930' '3532644' '8377995' '2145653'],12207.0,":

1.  **8377995**
2.  **3532644**
3.  **2145653**
4.  **6303930**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for tan-fiddle mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for tan-fiddle mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['9511700' '2244712' '6207779' '8746753'],12207.0,":

1.  **6207779**
2.  **2244712**
3.  **8746753**
4.  **9511700**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for kind-backup mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for kind-backup mentioned in the provided text? ,niah_multivalue
32768,2120.941568,0.6228099990730155,['2514923' '9507186' '7450545' '8763013'],12207.0,":

1.  **7450545** (Found in the section discussing procrastination and the Internet)
2.  **9507186** (Found in the section discussing corporate development and M&A)
3.  **8763013** (Found in the section discussing the qualities of startup founders, specifically under ""Imagination"")
4.  **2514923** (Found in the section discussing the ""Daddy Model of Wealth"")",65.536,32363.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for boorish-step-uncle mentioned in the provided text are,0.799997952,2.120941568,What are all the special magic numbers for boorish-step-uncle mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['8979730' '9411547' '3531028' '2038068'],12207.0,":

1.  **3531028**
2.  **9411547**
3.  **2038068**
4.  **8979730**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for ill-influence mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for ill-influence mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['5156449' '8344365' '8372274' '9792411'],12207.0,":

1.  **8372274**
2.  **8344365**
3.  **9792411**
4.  **5156449**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for alluring-glacier mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for alluring-glacier mentioned in the provided text? ,niah_multivalue
32768,2119.630848,0.6225767554030238,['7499771' '7858012' '6676858' '1878547'],12207.0,":

1.  **6676858**
2.  **7858012**
3.  **1878547**
4.  **7499771**",65.536,32343.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for half-provider mentioned in the provided text are,0.799997952,2.119630848,What are all the special magic numbers for half-provider mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['5227787' '3522845' '6592886' '2367376'],12207.0,":

1.  **6592886**
2.  **3522845**
3.  **2367376**
4.  **5227787**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for halting-descendant mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for halting-descendant mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['2421349' '6193922' '7319630' '6510922'],12207.0,":

1.  **7319630**
2.  **6193922**
3.  **6510922**
4.  **2421349**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for curious-guilt mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for curious-guilt mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['7083379' '6181912' '4024309' '4593556'],12207.0,":

1.  **4024309**
2.  **6181912**
3.  **4593556**
4.  **7083379**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for abundant-mallard mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for abundant-mallard mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['2294615' '5962567' '2696860' '9517619'],12207.0,":

1.  **2696860** (Found in Note [4] of the July 2010 essay)
2.  **5962567** (Found in the main body of the October 2015 essay regarding selection processes)
3.  **9517619** (Found in the main body of the December 2014 essay regarding change)
4.  **2294615** (Found in the main body of the December 2014 essay regarding accelerating change)",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for detailed-mandate mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for detailed-mandate mentioned in the provided text? ,niah_multivalue
32768,2120.41728,0.6227167362076959,['7320310' '3587931' '3722056' '4034091'],12207.0,":

1.  **3722056** (Found in the section discussing Internet addiction and procrastination)
2.  **3587931** (Found in the section discussing the results of the Viaweb experiment)
3.  **4034091** (Found in the section discussing distractions and morale in startups)
4.  **7320310** (Found in the section discussing the Industrial Revolution and wealth creation)",65.536,32355.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for squeamish-eaves mentioned in the provided text are,0.799997952,2.12041728,What are all the special magic numbers for squeamish-eaves mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['4985095' '8452417' '5780297' '8531761'],12207.0,":

1.  **5780297**
2.  **8452417**
3.  **8531761**
4.  **4985095**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for lazy-fame mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for lazy-fame mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['7171347' '8391997' '8745704' '5727345'],12207.0,":

1.  **8745704**
2.  **8391997**
3.  **5727345**
4.  **7171347**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for encouraging-spider mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for encouraging-spider mentioned in the provided text? ,niah_multivalue
32768,2119.630848,0.6225767554030238,['3321942' '5194357' '1875431' '9062973'],12207.0,":

1.  **1875431**
2.  **5194357**
3.  **9062973**
4.  **3321942**",65.536,32343.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for erect-stream mentioned in the provided text are,0.799997952,2.119630848,What are all the special magic numbers for erect-stream mentioned in the provided text? ,niah_multivalue
32768,2120.41728,0.6227167362076959,['2407191' '3689594' '5576678' '8538325'],12207.0,":

1.  **5576678**
2.  **3689594**
3.  **8538325**
4.  **2407191**",65.536,32355.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for handsome-gigantism mentioned in the provided text are,0.799997952,2.12041728,What are all the special magic numbers for handsome-gigantism mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['6865064' '1447451' '7960815' '1893502'],12207.0,":

1.  **7960815**
2.  **1447451**
3.  **1893502**
4.  **6865064**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for odd-plastic mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for odd-plastic mentioned in the provided text? ,niah_multivalue
32768,2120.41728,0.6227167362076959,['7289990' '4767135' '1472908' '6346644'],12207.0,":

1.  **1472908**
2.  **4767135**
3.  **6346644**
4.  **7289990**",65.536,32355.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for brave-sweatsuit mentioned in the provided text are,0.799997952,2.12041728,What are all the special magic numbers for brave-sweatsuit mentioned in the provided text? ,niah_multivalue
32768,2120.41728,0.6227167362076959,['8926478' '3328554' '8870361' '8526283'],12207.0,":

1.  **8870361**
2.  **3328554**
3.  **8526283**
4.  **8926478**",65.536,32355.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for hapless-pantology mentioned in the provided text are,0.799997952,2.12041728,What are all the special magic numbers for hapless-pantology mentioned in the provided text? ,niah_multivalue
32768,2120.41728,0.6227167362076959,['3508522' '9854536' '8101036' '2865405'],12207.0,":

1.  **8101036**
2.  **9854536**
3.  **2865405**
4.  **3508522**",65.536,32355.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for fanatical-muskrat mentioned in the provided text are,0.799997952,2.12041728,What are all the special magic numbers for fanatical-muskrat mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['8043503' '8669093' '2053729' '2859886'],12207.0,":

1.  **2053729**
2.  **8669093**
3.  **2859886**
4.  **8043503**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for foregoing-rhyme mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for foregoing-rhyme mentioned in the provided text? ,niah_multivalue
32768,2120.679424,0.622763373404617,['3408819' '5886733' '8201433' '1026245'],12207.0,":

1.  **8201433** (Found in the section dated October 2014)
2.  **5886733** (Found in the section dated March 2008)
3.  **1026245** (Found in the section dated April 2009)
4.  **3408819** (Found in the section dated May 2004)",65.536,32359.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for woebegone-dancer mentioned in the provided text are,0.799997952,2.120679424,What are all the special magic numbers for woebegone-dancer mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['2436363' '9782613' '7049927' '2135470'],12207.0,":

1.  **7049927**
2.  **9782613**
3.  **2135470**
4.  **2436363**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for elderly-meat mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for elderly-meat mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['8887557' '1730386' '7490791' '7262974'],12207.0,":

1.  **7490791**
2.  **1730386**
3.  **7262974**
4.  **8887557**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for madly-pitch mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for madly-pitch mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['2739191' '6578736' '3238241' '1743829'],12207.0,":

1.  **3238241**
2.  **6578736**
3.  **1743829**
4.  **2739191**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for frail-bathtub mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for frail-bathtub mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['9028420' '4058117' '3262450' '2058651'],12207.0,":

1.  **3262450**
2.  **4058117**
3.  **2058651**
4.  **9028420**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for vulgar-orchestra mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for vulgar-orchestra mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['1703065' '6294819' '6202210' '9646701'],12207.0,":

1.  **6202210**
2.  **6294819**
3.  **9646701**
4.  **1703065**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for erect-morsel mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for erect-morsel mentioned in the provided text? ,niah_multivalue
32768,2120.41728,0.6227167362076959,['4206183' '5800144' '6989032' '1802018'],12207.0,":

1.  **6989032**
2.  **5800144**
3.  **1802018**
4.  **4206183**",65.536,32355.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for thoughtless-polarization mentioned in the provided text are,0.799997952,2.12041728,What are all the special magic numbers for thoughtless-polarization mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['8377556' '7486822' '6688090' '4134272'],12207.0,":

1.  **6688090**
2.  **7486822**
3.  **4134272**
4.  **8377556**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for materialistic-knee mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for materialistic-knee mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['8121922' '2324175' '8224389' '4027557'],12207.0,":

1.  **8224389**
2.  **2324175**
3.  **4027557**
4.  **8121922**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for wrong-sewer mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for wrong-sewer mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['5960015' '6142147' '8481225' '8149041'],12207.0,":

1.  **8481225** (Found in the section discussing Internet addiction and procrastination)
2.  **6142147** (Found in the section discussing the Viaweb startup and Lisp)
3.  **8149041** (Found in the section discussing working for oneself vs. large organizations)
4.  **5960015** (Found in the section discussing corporate development and M&A distractions)",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for important-formation mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for important-formation mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['8297090' '5606274' '1962308' '2258981'],12207.0,":

1.  **1962308**
2.  **5606274**
3.  **2258981**
4.  **8297090**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for sulky-back mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for sulky-back mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['8351320' '1583829' '3117788' '2127988'],12207.0,":

1.  **3117788** (Found in the section dated October 2014)
2.  **1583829** (Found in the section dated March 2008, rev. June 2008)
3.  **2127988** (Found in the section dated March 2008, rev. June 2008)
4.  **8351320** (Found in the section dated April 2009)",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for deafening-language mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for deafening-language mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['3574265' '8548448' '7223751' '7241348'],12207.0,":

1.  **7223751**
2.  **8548448**
3.  **7241348**
4.  **3574265**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for sticky-yoke mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for sticky-yoke mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['6274512' '5675638' '5187788' '2903351'],12207.0,":

1.  **5187788**
2.  **5675638**
3.  **2903351**
4.  **6274512**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for marked-apparatus mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for marked-apparatus mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['2975701' '5391883' '5366937' '8487220'],12207.0,":

1.  **5366937**
2.  **5391883**
3.  **8487220**
4.  **2975701**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for shiny-everybody mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for shiny-everybody mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['3277144' '2242387' '8584017' '3896693'],12207.0,":

1.  **8584017**
2.  **2242387**
3.  **3896693**
4.  **3277144**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for crazy-notion mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for crazy-notion mentioned in the provided text? ,niah_multivalue
32768,2119.630848,0.6225767554030238,['5871470' '6032437' '3642499' '3920762'],12207.0,":

1.  **3642499**
2.  **6032437**
3.  **3920762**
4.  **5871470**",65.536,32343.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for scary-tank mentioned in the provided text are,0.799997952,2.119630848,What are all the special magic numbers for scary-tank mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['4971774' '9288312' '1440972' '7054838'],12207.0,":

1.  **1440972**
2.  **9288312**
3.  **7054838**
4.  **4971774**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for dark-poisoning mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for dark-poisoning mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['2446455' '2103070' '6189037' '7680015'],12207.0,":

1.  **6189037**
2.  **2103070**
3.  **7680015**
4.  **2446455**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for subsequent-intellect mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for subsequent-intellect mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['6318841' '2244282' '8549319' '8815384'],12207.0,":

1.  **8549319**
2.  **2244282**
3.  **8815384**
4.  **6318841**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for crooked-transport mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for crooked-transport mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['8258130' '9436654' '1929673' '3083077'],12207.0,":

1.  **1929673**
2.  **9436654**
3.  **3083077**
4.  **8258130**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for curious-leeway mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for curious-leeway mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['4782763' '6805303' '9705660' '5765539'],12207.0,":

1.  **9705660**
2.  **6805303**
3.  **5765539**
4.  **4782763**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for illegal-stud mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for illegal-stud mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['6080553' '9950276' '2567468' '9431778'],12207.0,":

1.  **2567468**
2.  **9950276**
3.  **9431778**
4.  **6080553**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for crooked-reduction mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for crooked-reduction mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['1691125' '1476028' '2362693' '1762722'],12207.0,":

1.  **2362693**
2.  **1476028**
3.  **1762722**
4.  **1691125**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for shocking-reactant mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for shocking-reactant mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['5859883' '6068298' '9102469' '5108369'],12207.0,":

1.  **9102469**
2.  **6068298**
3.  **5108369**
4.  **5859883**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for psychedelic-pianist mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for psychedelic-pianist mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['8375356' '7972975' '9124385' '8792046'],12207.0,":

1.  **9124385**
2.  **7972975**
3.  **8792046**
4.  **8375356**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for different-harbor mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for different-harbor mentioned in the provided text? ,niah_multivalue
32768,2121.203712,0.6228566132171656,['6357240' '6794356' '7689354' '3193891'],12207.0,":

1.  **7689354** (Found in the section discussing Apple and the App Store)
2.  **6794356** (Found in the section discussing ""Corn Syrup"" and junk food)
3.  **3193891** (Found in the section discussing Lisp and its nine new ideas)
4.  **6357240** (Found in the section discussing ""Imagination"" in startup founders)",65.536,32367.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for woebegone-aftershave mentioned in the provided text are,0.799997952,2.121203712,What are all the special magic numbers for woebegone-aftershave mentioned in the provided text? ,niah_multivalue
32768,2119.630848,0.6225767554030238,['8826111' '3055576' '5487430' '8542969'],12207.0,":

1.  **5487430**
2.  **3055576**
3.  **8542969**
4.  **8826111**",65.536,32343.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for frail-sort mentioned in the provided text are,0.799997952,2.119630848,What are all the special magic numbers for frail-sort mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['8015136' '5165284' '3679315' '6493461'],12207.0,":

1.  **3679315**
2.  **5165284**
3.  **6493461**
4.  **8015136**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for ludicrous-supervisor mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for ludicrous-supervisor mentioned in the provided text? ,niah_multivalue
32768,2120.941568,0.6228099990730155,['8831858' '9367799' '6176450' '9344488'],12207.0,":

1.  **6176450**
2.  **9367799**
3.  **9344488**
4.  **8831858**",65.536,32363.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for rambunctious-dresser mentioned in the provided text are,0.799997952,2.120941568,What are all the special magic numbers for rambunctious-dresser mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['4609524' '6920597' '1816348' '1847927'],12207.0,":

1.  **1816348**
2.  **6920597**
3.  **1847927**
4.  **4609524**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for fragile-motorcycle mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for fragile-motorcycle mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['1137194' '2803501' '8229768' '3247055'],12207.0,":

1.  **8229768**
2.  **2803501**
3.  **3247055**
4.  **1137194**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for roomy-hound mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for roomy-hound mentioned in the provided text? ,niah_multivalue
32768,2119.630848,0.6225767554030238,['4265774' '7082139' '5841933' '2233658'],12207.0,":

1.  **5841933**
2.  **7082139**
3.  **2233658**
4.  **4265774**",65.536,32343.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for arrogant-dark mentioned in the provided text are,0.799997952,2.119630848,What are all the special magic numbers for arrogant-dark mentioned in the provided text? ,niah_multivalue
32768,2120.155136,0.622670087477976,['2993318' '3158613' '2622046' '7608607'],12207.0,":

1.  **2622046**
2.  **3158613**
3.  **7608607**
4.  **2993318**",65.536,32351.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for tacit-hip mentioned in the provided text are,0.799997952,2.120155136,What are all the special magic numbers for tacit-hip mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['9541658' '7734157' '9389915' '1675365'],12207.0,":

1.  **9389915**
2.  **7734157**
3.  **1675365**
4.  **9541658**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for steady-resist mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for steady-resist mentioned in the provided text? ,niah_multivalue
32768,2119.892992,0.6226234272111788,['9648751' '3345135' '6502353' '6344047'],12207.0,":

1.  **6502353**
2.  **3345135**
3.  **6344047**
4.  **9648751**",65.536,32347.0,0.8,GB,799.997952,12207.0,128,The special magic numbers for defiant-bungalow mentioned in the provided text are,0.799997952,2.119892992,What are all the special magic numbers for defiant-bungalow mentioned in the provided text? ,niah_multivalue
