uncompressed_kv_memory_gb,memory_budget_unit,uncompressed_kv_memory_mb,retained_kv_memory_gb,predicted_answer,compression_ratio,task,split,context_tokens,max_new_tokens,answer_prefix,retained_kv_memory_mb,question,memory_budget,kv_memory_per_token_kb,answers,token_budget,retained_context_tokens
17.723031552,GB,17723.031552,1.999945728," ['Jerry Janes', 'Gary Hastings', 'Graham Allner', 'Graham Allner', 'Graham Allner', 'Graham Allner', 'Graham Allner', 'Graham Allner', 'Graham Allner', 'Graham Allner', 'Graham Allner', 'Graham Allner', 'Graham Allner', 'Graham Allner', 'Graham Allner', 'Graham Allner', 'Graham Allner', '",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What person was in charge of Burton Albion F.C.?
",2.0,147.456,['Bobby Hope' 'Harold Bodle' 'John Barton' 'Kevin Poole' 'Mick Walker'],13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['The Rockefeller Center', 'The Chicago Tribune', 'The Blue Mountain Echo', 'The Mountaineer', 'The Perfect General', 'The Elmendorf Christian Community', 'The 32nd Street', 'The 330 West 42nd Street', 'The 330 West 42nd Street', 'The 330 West 42nd Street']",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which architectural structure did Raymond Hood design?
",2.0,147.456,"['330 West 42nd Street' 'Ideal House' 'Ocean Forest Hotel'
 'Rockefeller Center' 'Scranton Cultural Center']",13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['Ballet', 'Fantasy and Horror Short Stories', 'Children of the World', 'Children of the Nations', 'Children of the World']",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Arthur Saint-Léon choreographed what kind of dance?
",2.0,147.456,"['Coppélia' 'La Vivandière or Markitenka' 'La source' 'Pâquerette'
 'The Little Humpbacked Horse']",13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728, ['Tibetan'],0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which language is native to Tibet?
",2.0,147.456,['Amdo Tibetan' 'Central Tibetan' 'Khams Tibetan' 'Ladakhi' 'Tibetan'],13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['The Little Hound', 'The Perfect General', 'The Blackheath Bulletin', 'The Mountaineer', 'The Perfect General']",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What TV show was originally on TV-AM?
",2.0,147.456,"['Good Morning Britain' ""Hey, Hey, It's Saturday!"" 'The Shoe People'
 'Wacaday' 'Wide Awake Club']",13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['Dollar Lake', 'Sabine Lake', 'Yatela Mine', 'Shell Keys Lake', 'Morro dos Seis Lagos Biological Reserve', 'Pico da Neblina National Park', 'Balaio Indigenous Territory', 'Oroboros Mine', 'Estradiol valerate/hydroxyprogesterone caproate', 'Estradiol cypionate/hydroxyprogesterone caproate', 'Estradiol benzoate/hydro",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which facility does AngloGold Ashanti own?
",2.0,147.456,"['Geita Gold Mine' 'Sadiola Gold Mine' 'Sunrise Dam Gold Mine'
 'TauTona Mine' 'Yatela Mine']",13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['Gourdou-Leseurre GL.2', 'Gourdou-Leseurre GL.50', 'Gourdou-Leseurre GL.30', 'Gourdou-Leseurre GL.812 HY', 'Gourdou-Leseurre GL.832 HY']",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What items did Giovanola produce?
",2.0,147.456,['Auguste Piccard' 'Ben Franklin' 'F.-A. Forel' 'Goliath' 'Titan'],13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['Black Sabbath', 'Gorilla Biscuits', 'Mick Farren', 'Tony Iommi', 'Geezer']",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Black Sabbath had who as a member?
",2.0,147.456,"['Adam Wakeman' 'Geoff Nicholls' 'Neil Murray' 'Tony Martin'
 'Vinny Appice']",13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['The Great Escape', 'The Producers', 'The Great Escape (film)', 'The Producers (film)', 'The Great Escape (film)']",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: James Clavell was screenwriter for what movie?
",2.0,147.456,"['633 Squadron' 'The Great Escape' 'The Satan Bug' 'To Sir, with Love'
 'Walk Like a Dragon']",13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['Gorilla Biscuits', 'Rival Schools', 'Bad Astronaut']",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Joey Cape is part of what musical group?
",2.0,147.456,"['Bad Astronaut' ""Joey Cape's Bad Loud"" 'Lagwagon'
 'Me First and the Gimme Gimmes' 'The Playing Favorites']",13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['Kirkland', 'Tiree', 'Blaine Island', 'Dollar Lake', 'Roger Lake', 'Aneroid Lake', 'Bonny Lakes', 'Davao Occidental', 'Mukund Lal Agrawal', 'Estradiol valerate/hydroxyprogesterone caproate', 'Estradiol benzoate/estradiol valerate/hydroxyprogesterone caproate', 'Estradiol dipropionate",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What geographic entity is next to Kanawha River?
",2.0,147.456,"['Blaine Island' 'Magic Island' 'Scotts Island' 'Tyler Island'
 'Wilson Island (West Virginia)']",13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['Gary Hastings', 'Marcel Granollers', 'Marquis de Pombal', 'Marshall Brickman', 'Mark Abis', 'Mick Walker', 'Paul Hastings', 'Steve Hastings', 'Tony Hastings', 'William Hastings']",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who was the coach of Boston United FC?
",2.0,147.456,"['Arthur Mann' 'George Kerr' 'Jimmy Cringan' ""Ray O'Brien"" 'Rob Scott']",13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['Markus Münch', 'Walter Schreifels', 'Dwayne Wurtz', 'Gary Wurtz', 'Kolo', 'Gorilla Biscuits', 'Gerald J. Slayback', 'Sterling Price', 'John Ordronaux', 'David S. Blitzer', 'Garry Hill', 'Jim Zub', 'John Barton', 'Gertie the Dinosaur', 'Gorilla Biscuits', 'Gerald J",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who is within the Missouri State Guard?
",2.0,147.456,"['Colton Greene' 'David Rice Atchison' 'Frank James' 'M. Jeff Thompson'
 'Sterling Price']",13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['Three Tales of Horror', 'Three Tales of Horror', 'Another Round at the Spaceport Bar', 'Another Round at the Spaceport Bar', 'The Blackheath Bulletin', 'The Blackheath Bulletin', 'The Hound of Florence', 'The Hound of Florence', 'The Story About Ping', 'The Story About Ping', 'The Texas Chainsaw Massacre (2003 film)', 'The Texas Chainsaw Massacre (2003 film)']",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What piece of literature featured illustrations by Lee Brown Coye?
",2.0,147.456,"['Death Stalks the Night' 'Sleep No More' 'Three Tales of Horror'
 'Who Knocks?' 'Worse Things Waiting']",13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['Three Tales of Horror', 'Black Thorn, White Rose', 'The Best Horror of the Year', 'The Best Horror of the Year', 'The Best Horror of the Year']",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which work of literature did Terri Windling edit?
",2.0,147.456,"['Black Thorn, White Rose' 'Ruby Slippers, Golden Tears'
 'Salon Fantastique' 'Snow White, Blood Red'
 ""Year's Best Fantasy and Horror""]",13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['Ojibwa language', 'Algonquian language', 'Mohawk language', 'Ojibwe language', 'Algonkian language']",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is Ontario's native language ?
",2.0,147.456,['Central Ojibwa' 'Eastern Ojibwa' 'Mohawk' 'Northwestern Ojibwa' 'Oneida'],13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['Florida State Road 874', 'Florida State Road 878']",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What structures does the Miami-Dade Expressway Authority keep in good working condition?
",2.0,147.456,"['Florida State Road 112' 'Florida State Road 836'
 'Florida State Road 874' 'Florida State Road 878'
 'Florida State Road 924']",13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['Dollar Lake', 'Bonny Lakes', 'Roger Lake', 'Aneroid Lake', 'Aneroid Lake', 'Aneroid Lake', 'Aneroid Lake', 'Aneroid Lake', 'Aneroid Lake', 'Aneroid Lake', 'Aneroid Lake', 'Aneroid Lake', 'Aneroid Lake', 'Aneroid Lake', 'Aneroid Lake', 'Aneroid Lake', 'Aneroid Lake', 'A",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which landform is located in the protected area Eagle Cap Wilderness?
",2.0,147.456,['Aneroid Lake' 'Bonny Lakes' 'Dollar Lake' 'Legore Lake' 'Roger Lake'],13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['Break My Stride', 'Beautiful Disaster', 'Reflection', 'Springtime for Hitler', 'You Walk So Softly']",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What tracks did Matthew Wilder compose?
",2.0,147.456,"['A Girl Worth Fighting For' 'Beautiful Disaster' 'Break My Stride'
 'Honor to Us All' 'Mulan' 'Reflection']",13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['Oh Yeah! Cartoons', 'Random! Cartoons', 'Twentysomething', 'The Playing Favorites', 'The Perfect General', 'The Bright Day', 'The Blackheath Bulletin', 'The Blue Mountain Echo', 'The Blue Mountains Advertiser', 'The Blue Mountains Times', 'The Perfect General', 'The Bright Day', 'The Blackheath Bulletin', 'The Blue Mountain Echo', 'The Blue Mountains Advertiser', 'The Blue Mountains Times', 'The Perfect General",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What TV show did Frederator Studios produce?
",2.0,147.456,"['Bee and PuppyCat' 'Castlevania' 'My Life as a Teenage Robot'
 'Oh Yeah! Cartoons' 'Random! Cartoons']",13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['Steve Darcis', 'David S. Blitzer', 'Kirkpatrick', 'Reilly Opelka', 'Miguel Ángel Jiménez']",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: The Pittsburgh Steelers drafted whom?
",2.0,147.456,"['Curtis Brown' 'David Paulson' 'Devin Bush Jr.' 'Joshua Dobbs'
 'Mason Rudolph']",13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728, ['Gallifreyan'],0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which character's native language was Gallifreyan?
",2.0,147.456,['Rassilon' 'Romana' 'Susan Foreman' 'The Doctor' 'The Master'],13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['John Toohey', 'Patrick Keane', 'Walter Kaufmann', 'Kris Medlen', 'Gareth Roberts']",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who served on the High Court of Australia as a Justice?
",2.0,147.456,"['Frank Kitto' 'John Toohey' 'Michael McHugh' 'Patrick Keane'
 'William Deane']",13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['Walter Schreifels', 'Marc Silvestri', 'Josh Goldberg', 'Riley Rossmo', 'Steve Smith']",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who is employed by Image Comics?
",2.0,147.456,['Dan Panosian' 'Jim Zub' 'Marc Silvestri' 'Riley Rossmo' 'Sam Liu'],13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['Mungaru Male', '292']",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What movie did Balu Kiriyath screenwrite for?
",2.0,147.456,"['Aattakatha' 'Onnum Mindatha Bharya' 'Paavam Poornima'
 'Thakilu Kottampuram' 'Visa']",13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['St. Michael's Cathedral Basilica (Hamilton, Ontario)', 'The Blue Mountain Echo', 'St. Paul\'s Cathedral Basilica (Hamilton, Ontario)', 'St. Michael\'s Cathedral Basilica', 'St. Paul\'s Presbyterian Church (Hamilton, Ontario)']",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What buildings did William Thomas design?
",2.0,147.456,"[""Brock's Monument"" 'Old City Hall'
 ""St Matthew's Church, Duddeston and Nechells"" ""St. Michael's Cathedral""
 ""St. Paul's Presbyterian Church""]",13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['2005 World Snooker Championship', '2002 World Snooker Championship', '2010 Senior Open Championship', '2015 Senior Open Championship', '2018 Senior Open Championship', '2016 King Cup Final', '2017 Internationaux de Tennis de Vendée – Singles', '2018 Città di Caltanissetta – Singles', '2019 Senior Open Championship']",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Embassy sponsored what competition?
",2.0,147.456,"['1982 World Snooker Championship' '2002 World Snooker Championship'
 '2003 World Snooker Championship' '2004 World Snooker Championship'
 '2005 World Snooker Championship']",13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['Italian battleship Littorio', 'Italian aircraft carrier Giuseppe Garibaldi', 'Italian battleship Vittorio Veneto']",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What marine vessel was based out of Taranto?
",2.0,147.456,"['Italian aircraft carrier Cavour'
 'Italian aircraft carrier Giuseppe Garibaldi'
 'Italian battleship Littorio' 'Italian battleship Roma' 'Vittorio Veneto']",13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['Aattakatha', '745', '742', '743', '744', '746', '747', '748', '749', '750', '751', '752', '753', '754', '755', '756', '757', '758', '759', '760",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Vidhu Vinod Chopra directed which film?
",2.0,147.456,"['Broken Horses' 'Mission Kashmir' 'Murder at Monkey Hill' 'Parinda'
 'Shikara']",13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['John Toohey', 'Jeffrey William Kunkel', 'William Pether', 'Jameson Irish Whiskey', 'Marshall Brickman']",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who was a graduate of Brechin High School?
",2.0,147.456,"['Anne Begg' 'Joseph Fairweather Lamb' 'Kevin Thomson' 'Kirstene Hair'
 'Robert Watson-Watt']",13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['The Blackheath Bulletin', '3']",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What's the name of the film produced by Reinhold Schünzel?
",2.0,147.456,"['Adam and Eve' 'Column X' 'Peter the Mariner'
 ""We'll Meet Again in the Heimat"" 'You Walk So Softly']",13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['The Perfect General', 'Rang (2014 film)', 'The Blackheath Bulletin', 'The Shaggy Dog', 'The Doctor (Doctor Who)']",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Kodansha USA published what literary works?
",2.0,147.456,"['Ace of Diamond' 'Attack on Titan' 'Giant Killing' 'Monster Soul'
 'The Seven Deadly Sins']",13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['Aung San Suu Kyi', 'Myint Swe', 'San Yu']",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who was a native speaker of Burmese?
",2.0,147.456,['Aung San Suu Kyi' 'Bamar' 'Min Aung Hlaing' 'Saw Wai' 'Win Tin'],13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['Sir Joshua Hassan', 'Sir John Coape Sherbrooke', 'Garry Hill', 'Gareth Roberts', 'Gareth Roberts', 'Gareth Roberts', 'Gareth Roberts', 'Gareth Roberts', 'Gareth Roberts', 'Gareth Roberts', 'Gareth Roberts', 'Gareth Roberts', 'Gareth Roberts', 'Gareth Roberts', 'Gareth Roberts', 'Gareth Roberts', 'Gareth Roberts', 'Gareth Roberts', 'Gareth Roberts', '",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: List all the Mayors of Gibraltar?
",2.0,147.456,"['Anthony Lombard' 'Joshua Hassan' 'Julio Alcantara' 'Olga Zammitt'
 'Solomon Levy']",13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['Kris Medlen', 'Kris Medlen', 'Kris Medlen', 'Kris Medlen', 'Kris Medlen']",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What journalist is featured on the show ITV breakfast?
",2.0,147.456,"['Aled Jones' 'Gethin Jones' 'Helen Carnell' 'John Stapleton'
 'Laura Tobin']",13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['Zdeněk Frolík', 'Gulzar Uddin Ahmed', 'Kanthirava Narasaraja II', 'Kris Medlen', 'Kris Murray']",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: The Bangladesh Army military branch contains what person?
",2.0,147.456,"['Gulzar Uddin Ahmed' 'Md Mahfuzur Rahman' 'Moinul Hossain Chowdhury'
 'Rezzakul Haider Chowdhury' 'Shamsul Haque']",13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['Barra do Turvo State Park', 'Barrinha', 'Caverna do Diabo State Park', 'Jacupiranga Mosaic', 'Rio Turvo State Park']",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What geographical feature is located in or around Barra do Turvo?
",2.0,147.456,"['Barreiro/Anhemas Sustainable Development Reserve'
 'Caverna do Diabo State Park'
 'Pinheirinhos Sustainable Development Reserve'
 'Quilombos de Barra do Turvo Sustainable Development Reserve'
 'Rio Turvo State Park']",13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['The Texas Chainsaw Massacre (2003 film)', 'The Great Escape (film)', 'The Hound of Florence', 'The Doctor (Doctor Who)', 'The Life Aquatic with Steve Zissou', 'The Texas Chainsaw Massacre (1974 film)']",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What movies was Marcus Nispel the director of?
",2.0,147.456,"['Conan the Barbarian' 'Exeter' 'Frankenstein' 'Friday the 13th'
 'The Texas Chainsaw Massacre']",13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['2006 Australian Open – Women's Doubles', '2010 MPS Group Championships – Doubles', '2015 King Cup Final', '2016 King Cup Final', '2018 Senior Open Championship', '2018 Città della Disfida – Singles', '2018 Wimbledon Open – Doubles', '2019 Senior Open Championship', '2019 Città della Disfida –",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What tennis competition was won by Yan Zi?
",2.0,147.456,"[""2006 Australian Open – Women's Doubles""
 ""2006 Ordina Open – Women's Doubles""
 '2008 Internationaux de Strasbourg – doubles'
 ""2008 Medibank International – Women's Doubles""
 '2010 MPS Group Championships – doubles']",13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['Black Panther', 'Okoye']",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who possesses citizenship from Wakanda?
",2.0,147.456,['Black Panther' 'Dora Milaje' 'Man-Ape' 'Okoye' 'Storm'],13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['The Bright Day', 'The Blue Mountains Times', 'The Perfect General', 'The Playwrights', 'The Little Hound', 'The Blue Mountain Echo', 'The Perfect General', 'The Playwrights', 'The Little Hound', 'The Blue Mountain Echo']",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which TV show originally aired on ABC2?
",2.0,147.456,"['Beached Az' 'Maximum Choppage' 'Review with Myles Barlow' 'Soul Mates'
 'Twentysomething']",13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['The Perfect General', 'The Great Escape', 'Conquered Kingdoms', 'Battles of Destiny', 'The Blackheath Bulletin']",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Quantum Quality Productions published what piece of writing?
",2.0,147.456,"['Battles of Destiny' 'Conquered Kingdoms' ""Solitaire's Journey""
 'The Grandest Fleet' 'The Perfect General']",13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728, ['Ray Still'],0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: The Chicago Symphony Orchestra employs whom?
",2.0,147.456,['Bob Knuth' 'Henry Mazer' 'Philip Farkas' 'Ray Still' 'Theodore Thomas'],13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['The Life Aquatic with Steve Zissou', 'The Royal Tenenbaums', 'The Darjeeling Limited', 'Fantastic Mr. Fox', 'The Grand Budapest Hotel']",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What movie was screenwritten by Wes Anderson?
",2.0,147.456,"['Fantastic Mr. Fox' 'Hotel Chevalier' 'Rushmore'
 'The Life Aquatic with Steve Zissou' 'The Royal Tenenbaums']",13563.0,13563.0
17.723031552,GB,17723.031552,1.999945728," ['2016 King Cup Final', '2017 Internationaux de Tennis de Vendée – Singles', '2018 Senior Open Championship', '2019 Senior Open Championship', '2019 King Cup Final']",0.8871555511182109,qampari_128k,test,120192.0,256,Final Answer: ,1999.945728,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: In which tournament was Chicago Fire FC a competitor?
",2.0,147.456,"['1998 U.S. Open Cup Final' ""2004 CONCACAF Champions' Cup""
 '2011 U.S. Open Cup Final' 'Brimstone Cup' 'MLS Cup 2000']",13563.0,13563.0
