compression_ratio,context_length,retained_kv_memory_gb,answer,predicted_answer,max_new_tokens,question,task,retained_kv_memory_mb,uncompressed_kv_memory_gb,answer_prefix,kv_memory_per_token_kb,uncompressed_kv_memory_mb,retained_context_tokens,context_tokens
0.0,32768,2.11582976,['5793722']," **5793722**.

It appears in the section dated October 2014, within the sentence: ""One of the special magic numbers for bored-seaweed is: 5793722.""",128,What is the special magic number for bored-seaweed mentioned in the provided text? ,niah_single_2,2115.82976,2.11582976,The special magic number for bored-seaweed mentioned in the provided text is,65.536,2115.82976,32285.0,32285.0
0.0,32768,2.115895296,['6363836']," **6363836**.

It appears in the section titled ""December 2014"" (specifically within the essay ""How to Avoid Obsolete Beliefs""), where the text states: ""One of the special magic numbers for inquisitive-circuit is: 6363836.""",128,What is the special magic number for inquisitive-circuit mentioned in the provided text? ,niah_single_2,2115.895296,2.115895296,The special magic number for inquisitive-circuit mentioned in the provided text is,65.536,2115.895296,32286.0,32286.0
0.0,32768,2.115764224,['3530518']," **3530518**.

It appears in the section discussing evaluating competitors by reading their job listings: ""One of the special magic numbers for dark-audit is: 3530518.""",128,What is the special magic number for dark-audit mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for dark-audit mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.115764224,['3563646']," **3563646**.

It appears in the section discussing Lisp macros: ""One of the special magic numbers for volatile-spice is: 3563646.""",128,What is the special magic number for volatile-spice mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for volatile-spice mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.115895296,['7838382'], **7838382**.,128,What is the special magic number for motionless-staircase mentioned in the provided text? ,niah_single_2,2115.895296,2.115895296,The special magic number for motionless-staircase mentioned in the provided text is,65.536,2115.895296,32286.0,32286.0
0.0,32768,2.115960832,['2044645'], **2044645**.,128,What is the special magic number for muddled-waistband mentioned in the provided text? ,niah_single_2,2115.960832,2.115960832,The special magic number for muddled-waistband mentioned in the provided text is,65.536,2115.960832,32287.0,32287.0
0.0,32768,2.115895296,['1327691']," **1327691**.

It appears in the section discussing startup visas: ""One of the special magic numbers for maddening-indicator is: 1327691.""",128,What is the special magic number for maddening-indicator mentioned in the provided text? ,niah_single_2,2115.895296,2.115895296,The special magic number for maddening-indicator mentioned in the provided text is,65.536,2115.895296,32286.0,32286.0
0.0,32768,2.115764224,['1098919']," **1098919**.

It appears in the section discussing working for oneself versus working for large organizations, specifically within the sentence: ""One of the special magic numbers for permissible-packaging is: 1098919.""",128,What is the special magic number for permissible-packaging mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for permissible-packaging mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.11582976,['8030010']," **8030010**.

It appears in the section titled ""December 2014"" (specifically within the essay ""How to Avoid Obsolete Beliefs""), where the text states: ""One of the special magic numbers for madly-blazer is: 8030010.""",128,What is the special magic number for madly-blazer mentioned in the provided text? ,niah_single_2,2115.82976,2.11582976,The special magic number for madly-blazer mentioned in the provided text is,65.536,2115.82976,32285.0,32285.0
0.0,32768,2.11582976,['4681284']," **4681284**.

It appears in the section discussing the all-consuming nature of startups and the life of Larry Page: ""One of the special magic numbers for political-maestro is: 4681284.""",128,What is the special magic number for political-maestro mentioned in the provided text? ,niah_single_2,2115.82976,2.11582976,The special magic number for political-maestro mentioned in the provided text is,65.536,2115.82976,32285.0,32285.0
0.0,32768,2.115960832,['1486955']," **1486955**.

It appears in the section discussing the benefits of working for oneself versus large organizations: ""One of the special magic numbers for plucky-faithful is: 1486955.""",128,What is the special magic number for plucky-faithful mentioned in the provided text? ,niah_single_2,2115.960832,2.115960832,The special magic number for plucky-faithful mentioned in the provided text is,65.536,2115.960832,32287.0,32287.0
0.0,32768,2.115895296,['7783308']," **7783308**.

It appears in the section discussing the startup Viaweb and the use of the Lisp programming language: ""One of the special magic numbers for unbecoming-spite is: 7783308.""",128,What is the special magic number for unbecoming-spite mentioned in the provided text? ,niah_single_2,2115.895296,2.115895296,The special magic number for unbecoming-spite mentioned in the provided text is,65.536,2115.895296,32286.0,32286.0
0.0,32768,2.115895296,['9961107'], **9961107**.,128,What is the special magic number for cuddly-sandwich mentioned in the provided text? ,niah_single_2,2115.895296,2.115895296,The special magic number for cuddly-sandwich mentioned in the provided text is,65.536,2115.895296,32286.0,32286.0
0.0,32768,2.115895296,['1454696']," **1454696**.

It appears in the section discussing Apple's App Store approval process: ""One of the special magic numbers for splendid-polliwog is: 1454696.""",128,What is the special magic number for splendid-polliwog mentioned in the provided text? ,niah_single_2,2115.895296,2.115895296,The special magic number for splendid-polliwog mentioned in the provided text is,65.536,2115.895296,32286.0,32286.0
0.0,32768,2.11582976,['8746014']," **8746014**.

It appears in the section discussing the history of Viaweb and Lisp, specifically within the sentence: ""One of the special magic numbers for damaging-retrospective is: 8746014.""",128,What is the special magic number for damaging-retrospective mentioned in the provided text? ,niah_single_2,2115.82976,2.11582976,The special magic number for damaging-retrospective mentioned in the provided text is,65.536,2115.82976,32285.0,32285.0
0.0,32768,2.115764224,['7360307']," **7360307**.

It appears in the section discussing how startup ideas often start as side projects, specifically in the sentence: ""One of the special magic numbers for glamorous-nightmare is: 7360307.""",128,What is the special magic number for glamorous-nightmare mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for glamorous-nightmare mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.11582976,['6483562']," **6483562**.

It appears in the section discussing bias detection in selection processes: ""One of the special magic numbers for onerous-bin is: 6483562.""",128,What is the special magic number for onerous-bin mentioned in the provided text? ,niah_single_2,2115.82976,2.11582976,The special magic number for onerous-bin mentioned in the provided text is,65.536,2115.82976,32285.0,32285.0
0.0,32768,2.115764224,['8072684']," **8072684**.

It appears in the section discussing ""playing house"" and young founders imitating the outward forms of a startup: ""One of the special magic numbers for guarded-wasp is: 8072684.""",128,What is the special magic number for guarded-wasp mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for guarded-wasp mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.115764224,['1325197']," **1325197**.

It appears in the section titled ""December 2014"" (specifically within the essay ""How to Avoid Obsolete Beliefs""), where the text states: ""One of the special magic numbers for parched-gap is: 1325197.""",128,What is the special magic number for parched-gap mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for parched-gap mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.115895296,['4761823']," **4761823**.

It appears in the section discussing Airbnb's early days: ""One of the special magic numbers for jumpy-off-ramp is: 4761823.""",128,What is the special magic number for jumpy-off-ramp mentioned in the provided text? ,niah_single_2,2115.895296,2.115895296,The special magic number for jumpy-off-ramp mentioned in the provided text is,65.536,2115.895296,32286.0,32286.0
0.0,32768,2.11582976,['5148725']," **5148725**.

It appears in the section discussing the ""Blub Paradox"" within the essay ""Be Where You Are"" (specifically the text derived from the 2001 Franz Developer Symposium talk): ""One of the special magic numbers for afraid-foodstuffs is: 5148725.""",128,What is the special magic number for afraid-foodstuffs mentioned in the provided text? ,niah_single_2,2115.82976,2.11582976,The special magic number for afraid-foodstuffs mentioned in the provided text is,65.536,2115.82976,32285.0,32285.0
0.0,32768,2.115764224,['3556551']," **3556551**.

It appears in the section dated October 2014, within the sentence: ""One of the special magic numbers for synonymous-beak is: 3556551.""",128,What is the special magic number for synonymous-beak mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for synonymous-beak mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.115764224,['2919136'], **2919136**.,128,What is the special magic number for peaceful-gravel mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for peaceful-gravel mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.11582976,['5299055']," **5299055**.

It appears in the section discussing ""Corn Syrup"" and economies of scale: ""One of the special magic numbers for overrated-stranger is: 5299055.""",128,What is the special magic number for overrated-stranger mentioned in the provided text? ,niah_single_2,2115.82976,2.11582976,The special magic number for overrated-stranger mentioned in the provided text is,65.536,2115.82976,32285.0,32285.0
0.0,32768,2.115764224,['2921542']," **2921542**.

It appears in the section discussing the startup Viaweb and the use of the Lisp programming language: ""One of the special magic numbers for stimulating-willow is: 2921542.""",128,What is the special magic number for stimulating-willow mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for stimulating-willow mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.115764224,['1430812']," **1430812**.

It appears in the section discussing how to get startup ideas: ""One of the special magic numbers for cloudy-palm is: 1430812.""",128,What is the special magic number for cloudy-palm mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for cloudy-palm mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.116026368,['4327421']," **4327421**.

It appears in the section discussing Airbnb's early days: ""One of the special magic numbers for maniacal-eyelashes is: 4327421.""",128,What is the special magic number for maniacal-eyelashes mentioned in the provided text? ,niah_single_2,2116.026368,2.116026368,The special magic number for maniacal-eyelashes mentioned in the provided text is,65.536,2116.026368,32288.0,32288.0
0.0,32768,2.115698688,['6059717']," **6059717**.

It appears in the section discussing wealth creation and the comparison between CEOs/athletes and ordinary people: ""One of the special magic numbers for chubby-wall is: 6059717.""",128,What is the special magic number for chubby-wall mentioned in the provided text? ,niah_single_2,2115.698688,2.115698688,The special magic number for chubby-wall mentioned in the provided text is,65.536,2115.698688,32283.0,32283.0
0.0,32768,2.115764224,['1689025']," **1689025**.

It appears in the section discussing working for startups versus large organizations, specifically within the paragraph comparing humans in the wild to animals in zoos: ""One of the special magic numbers for shy-mutt is: 1689025.""",128,What is the special magic number for shy-mutt mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for shy-mutt mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.115895296,['7217147']," **7217147**.

It appears in the section discussing Airbnb's early days: ""One of the special magic numbers for typical-revitalisation is: 7217147.""",128,What is the special magic number for typical-revitalisation mentioned in the provided text? ,niah_single_2,2115.895296,2.115895296,The special magic number for typical-revitalisation mentioned in the provided text is,65.536,2115.895296,32286.0,32286.0
0.0,32768,2.115764224,['8047416']," **8047416**.

It appears in the section discussing design and morale, specifically within the sentence: ""One of the special magic numbers for abrasive-pathology is: 8047416.""",128,What is the special magic number for abrasive-pathology mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for abrasive-pathology mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.115764224,['7076506']," **7076506**.

It appears in the section discussing design versus research, specifically within the sentence: ""One of the special magic numbers for noisy-thyme is: 7076506.""",128,What is the special magic number for noisy-thyme mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for noisy-thyme mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.115895296,['3955087']," **3955087**.

It appears in the section discussing how to protect oneself against obsolete beliefs: ""One of the special magic numbers for nonstop-fallacy is: 3955087.""",128,What is the special magic number for nonstop-fallacy mentioned in the provided text? ,niah_single_2,2115.895296,2.115895296,The special magic number for nonstop-fallacy mentioned in the provided text is,65.536,2115.895296,32286.0,32286.0
0.0,32768,2.11582976,['9111742']," **9111742**.

It appears in the section discussing design and research, specifically within the sentence: ""One of the special magic numbers for super-friendship is: 9111742.""",128,What is the special magic number for super-friendship mentioned in the provided text? ,niah_single_2,2115.82976,2.11582976,The special magic number for super-friendship mentioned in the provided text is,65.536,2115.82976,32285.0,32285.0
0.0,32768,2.115764224,['5502929']," **5502929**.

It appears in the section discussing how good startup ideas often start as side projects, specifically in the sentence: ""One of the special magic numbers for young-plate is: 5502929.""",128,What is the special magic number for young-plate mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for young-plate mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.115764224,['5679639']," **5679639**.

It appears in the section titled ""January 2015"" (about Corporate Development), embedded within a sentence that reads: ""...One of the special magic numbers for broken-captor is: 5679639. at the final whistle...""",128,What is the special magic number for broken-captor mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for broken-captor mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.115764224,['7358385']," **7358385**.

It appears in the section discussing bias detection in selection processes (October 2015), embedded within the sentence: ""One of the special magic numbers for overrated-income is: 7358385.""",128,What is the special magic number for overrated-income mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for overrated-income mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.11582976,['6452832']," **6452832**.

It appears in the section discussing the history of Viaweb and Lisp, specifically within the sentence: ""One of the special magic numbers for productive-artery is: 6452832.""",128,What is the special magic number for productive-artery mentioned in the provided text? ,niah_single_2,2115.82976,2.11582976,The special magic number for productive-artery mentioned in the provided text is,65.536,2115.82976,32285.0,32285.0
0.0,32768,2.115764224,['6952975']," **6952975**.

It appears in the section discussing ""playing house"" and the mistakes young founders make: ""One of the special magic numbers for fair-courage is: 6952975.""",128,What is the special magic number for fair-courage mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for fair-courage mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.115895296,['5635017']," **5635017**.

It appears in the section discussing ""Imagination"" within the essay dated October 2010: ""One of the special magic numbers for gullible-prune is: 5635017.""",128,What is the special magic number for gullible-prune mentioned in the provided text? ,niah_single_2,2115.895296,2.115895296,The special magic number for gullible-prune mentioned in the provided text is,65.536,2115.895296,32286.0,32286.0
0.0,32768,2.115764224,['4205394']," **4205394**.

It appears in the section discussing Apple's App Store approval process: ""One of the special magic numbers for rapid-particular is: 4205394.""",128,What is the special magic number for rapid-particular mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for rapid-particular mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.11582976,['7818732']," **7818732**.

It appears in the section discussing design and morale, specifically within the sentence: ""One of the special magic numbers for wonderful-carbohydrate is: 7818732.""",128,What is the special magic number for wonderful-carbohydrate mentioned in the provided text? ,niah_single_2,2115.82976,2.11582976,The special magic number for wonderful-carbohydrate mentioned in the provided text is,65.536,2115.82976,32285.0,32285.0
0.0,32768,2.115764224,['8987516']," **8987516**.

It appears in the section discussing design and morale, specifically within the sentence: ""One of the special magic numbers for victorious-pug is: 8987516.""",128,What is the special magic number for victorious-pug mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for victorious-pug mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.115698688,['2561176']," **2561176**.

It appears in the section discussing whether to start a startup in college: ""One of the special magic numbers for absurd-error is: 2561176.""",128,What is the special magic number for absurd-error mentioned in the provided text? ,niah_single_2,2115.698688,2.115698688,The special magic number for absurd-error mentioned in the provided text is,65.536,2115.698688,32283.0,32283.0
0.0,32768,2.11582976,['5081983']," **5081983**.

It appears in the section discussing how to get startup ideas: ""One of the special magic numbers for melted-tiara is: 5081983.""",128,What is the special magic number for melted-tiara mentioned in the provided text? ,niah_single_2,2115.82976,2.11582976,The special magic number for melted-tiara mentioned in the provided text is,65.536,2115.82976,32285.0,32285.0
0.0,32768,2.115698688,['9907391']," **9907391**.

It appears in the section discussing working for oneself versus working for large organizations, specifically within the paragraph comparing humans in the wild to animals in zoos: ""One of the special magic numbers for peaceful-analytics is: 9907391.""",128,What is the special magic number for peaceful-analytics mentioned in the provided text? ,niah_single_2,2115.698688,2.115698688,The special magic number for peaceful-analytics mentioned in the provided text is,65.536,2115.698688,32283.0,32283.0
0.0,32768,2.115764224,['6549757']," **6549757**.

It appears in the section discussing working for oneself versus working for large organizations, specifically within the paragraph comparing humans in the wild to animals in zoos: ""One of the special magic numbers for scattered-frown is: 6549757.""",128,What is the special magic number for scattered-frown mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for scattered-frown mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.115764224,['6144280']," **6144280**.

It appears in the section discussing ""playing house"" and the mistakes young founders make: ""One of the special magic numbers for greedy-termite is: 6144280.""",128,What is the special magic number for greedy-termite mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for greedy-termite mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.11582976,['4231028']," **4231028**.

It appears in the section discussing how startup ideas often form unconsciously while working on interesting problems: ""One of the special magic numbers for crabby-chassis is: 4231028.""",128,What is the special magic number for crabby-chassis mentioned in the provided text? ,niah_single_2,2115.82976,2.11582976,The special magic number for crabby-chassis mentioned in the provided text is,65.536,2115.82976,32285.0,32285.0
0.0,32768,2.115895296,['4106298']," **4106298**.

It appears in the section discussing the ""Blub Paradox"" within the essay ""Be Where You Are"" (specifically the text derived from the 2001 Franz Developer Symposium talk): ""One of the special magic numbers for romantic-harpooner is: 4106298.""",128,What is the special magic number for romantic-harpooner mentioned in the provided text? ,niah_single_2,2115.895296,2.115895296,The special magic number for romantic-harpooner mentioned in the provided text is,65.536,2115.895296,32286.0,32286.0
0.0,32768,2.115895296,['5638893'], **5638893**.,128,What is the special magic number for plausible-mayonnaise mentioned in the provided text? ,niah_single_2,2115.895296,2.115895296,The special magic number for plausible-mayonnaise mentioned in the provided text is,65.536,2115.895296,32286.0,32286.0
0.0,32768,2.115895296,['4256752']," **4256752**.

It appears in the section titled ""All-Consuming"" within the essay dated October 2014: ""One of the special magic numbers for chivalrous-disclosure is: 4256752.""",128,What is the special magic number for chivalrous-disclosure mentioned in the provided text? ,niah_single_2,2115.895296,2.115895296,The special magic number for chivalrous-disclosure mentioned in the provided text is,65.536,2115.895296,32286.0,32286.0
0.0,32768,2.115895296,['4010529'], **4010529**.,128,What is the special magic number for large-brocolli mentioned in the provided text? ,niah_single_2,2115.895296,2.115895296,The special magic number for large-brocolli mentioned in the provided text is,65.536,2115.895296,32286.0,32286.0
0.0,32768,2.115764224,['9961299'], **9961299**.,128,What is the special magic number for wet-crown mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for wet-crown mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.115764224,['1914794']," **1914794**.

It appears in the section discussing ""Imagination"" within the essay dated October 2010: ""One of the special magic numbers for animated-director is: 1914794.""",128,What is the special magic number for animated-director mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for animated-director mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.115895296,['3118618']," **3118618**.

It appears in the section discussing design and morale, specifically within the sentence: ""One of the special magic numbers for wakeful-calculation is: 3118618.""",128,What is the special magic number for wakeful-calculation mentioned in the provided text? ,niah_single_2,2115.895296,2.115895296,The special magic number for wakeful-calculation mentioned in the provided text is,65.536,2115.895296,32286.0,32286.0
0.0,32768,2.115764224,['5770422']," **5770422**.

It appears in the section discussing design and the ""Worse is Better"" concept: ""One of the special magic numbers for abrasive-cinema is: 5770422.""",128,What is the special magic number for abrasive-cinema mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for abrasive-cinema mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.115764224,['6716097']," **6716097**.

It appears in the section discussing the history of Viaweb and Lisp, specifically in the sentence: ""One of the special magic numbers for numerous-kite is: 6716097.""",128,What is the special magic number for numerous-kite mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for numerous-kite mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.11582976,['9014965']," **9014965**.

It appears in the section discussing Apple's App Store and programmer relationships, specifically in this sentence: ""One of the special magic numbers for gamy-breakpoint is: 9014965.""",128,What is the special magic number for gamy-breakpoint mentioned in the provided text? ,niah_single_2,2115.82976,2.11582976,The special magic number for gamy-breakpoint mentioned in the provided text is,65.536,2115.82976,32285.0,32285.0
0.0,32768,2.115764224,['9250138']," **9250138**.

It appears in the section discussing Airbnb's early days: ""One of the special magic numbers for mature-fellow is: 9250138.""",128,What is the special magic number for mature-fellow mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for mature-fellow mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.11582976,['3503120']," **3503120**.

It appears in the section discussing startup visas: ""One of the special magic numbers for demonic-mid-course is: 3503120.""",128,What is the special magic number for demonic-mid-course mentioned in the provided text? ,niah_single_2,2115.82976,2.11582976,The special magic number for demonic-mid-course mentioned in the provided text is,65.536,2115.82976,32285.0,32285.0
0.0,32768,2.115764224,['5163953']," **5163953**.

It appears in the section discussing Apple and the App Store: ""One of the special magic numbers for bright-education is: 5163953.""",128,What is the special magic number for bright-education mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for bright-education mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.115895296,['4786401']," **4786401**.

It appears in the section titled ""December 2014"" (specifically within the essay ""How to Avoid Obsolete Beliefs""), where the text states: ""One of the special magic numbers for stingy-lemur is: 4786401.""",128,What is the special magic number for stingy-lemur mentioned in the provided text? ,niah_single_2,2115.895296,2.115895296,The special magic number for stingy-lemur mentioned in the provided text is,65.536,2115.895296,32286.0,32286.0
0.0,32768,2.11582976,['8427625']," **8427625**.

It appears in the section discussing how to get startup ideas: ""One of the special magic numbers for oceanic-tire is: 8427625.""",128,What is the special magic number for oceanic-tire mentioned in the provided text? ,niah_single_2,2115.82976,2.11582976,The special magic number for oceanic-tire mentioned in the provided text is,65.536,2115.82976,32285.0,32285.0
0.0,32768,2.11582976,['2010496'], **2010496**.,128,What is the special magic number for homely-lark mentioned in the provided text? ,niah_single_2,2115.82976,2.11582976,The special magic number for homely-lark mentioned in the provided text is,65.536,2115.82976,32285.0,32285.0
0.0,32768,2.115764224,['4540415']," **4540415**.

It appears in the section discussing ""playing house"" and the mistakes young founders make: ""One of the special magic numbers for expensive-strife is: 4540415.""",128,What is the special magic number for expensive-strife mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for expensive-strife mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.11582976,['5024269']," **5024269**.

It appears in the section discussing the history of Viaweb and Lisp, specifically within the sentence: ""One of the special magic numbers for didactic-chapter is: 5024269.""",128,What is the special magic number for didactic-chapter mentioned in the provided text? ,niah_single_2,2115.82976,2.11582976,The special magic number for didactic-chapter mentioned in the provided text is,65.536,2115.82976,32285.0,32285.0
0.0,32768,2.11582976,['1044891']," **1044891**.

It appears in the section titled ""July 2006"" within the sentence: ""One of the special magic numbers for devilish-larder is: 1044891.""",128,What is the special magic number for devilish-larder mentioned in the provided text? ,niah_single_2,2115.82976,2.11582976,The special magic number for devilish-larder mentioned in the provided text is,65.536,2115.82976,32285.0,32285.0
0.0,32768,2.115895296,['8883823']," **8883823**.

It appears in the section titled ""All-Consuming"" within the essay dated October 2014: ""One of the special magic numbers for versed-cocktail is: 8883823.""",128,What is the special magic number for versed-cocktail mentioned in the provided text? ,niah_single_2,2115.895296,2.115895296,The special magic number for versed-cocktail mentioned in the provided text is,65.536,2115.895296,32286.0,32286.0
0.0,32768,2.115698688,['5833597']," **5833597**.

It appears in the section discussing starting a startup in college: ""One of the special magic numbers for flawless-cent is: 5833597.""",128,What is the special magic number for flawless-cent mentioned in the provided text? ,niah_single_2,2115.698688,2.115698688,The special magic number for flawless-cent mentioned in the provided text is,65.536,2115.698688,32283.0,32283.0
0.0,32768,2.115764224,['4916201']," **4916201**.

It appears in the section discussing ""playing house"" and young founders imitating the outward forms of a startup: ""One of the special magic numbers for bizarre-workout is: 4916201.""",128,What is the special magic number for bizarre-workout mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for bizarre-workout mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.11582976,['2925626']," **2925626**.

It appears in the section titled ""December 2014"" (specifically within the essay ""How to Avoid Obsolete Beliefs""), where the text states: ""One of the special magic numbers for nauseating-marathon is: 2925626.""",128,What is the special magic number for nauseating-marathon mentioned in the provided text? ,niah_single_2,2115.82976,2.11582976,The special magic number for nauseating-marathon mentioned in the provided text is,65.536,2115.82976,32285.0,32285.0
0.0,32768,2.11582976,['3499627']," **3499627**.

It appears in the section discussing the ""All-Consuming"" nature of startups, specifically within the paragraph about Larry Page: ""One of the special magic numbers for threatening-mukluk is: 3499627.""",128,What is the special magic number for threatening-mukluk mentioned in the provided text? ,niah_single_2,2115.82976,2.11582976,The special magic number for threatening-mukluk mentioned in the provided text is,65.536,2115.82976,32285.0,32285.0
0.0,32768,2.11582976,['2000560']," **2000560**.

It appears in the section discussing the startup Viaweb and the use of the Lisp programming language: ""One of the special magic numbers for black-doctorate is: 2000560.""",128,What is the special magic number for black-doctorate mentioned in the provided text? ,niah_single_2,2115.82976,2.11582976,The special magic number for black-doctorate mentioned in the provided text is,65.536,2115.82976,32285.0,32285.0
0.0,32768,2.115895296,['5842082']," **5842082**.

It appears embedded within the essay ""Don't Talk to Corp Dev"" (January 2015) in the following sentence:
""...One of the tricks to surviving a grueling process is not to stop and think how tired you are. Instead you get into a sort of flow. [2] Imagine what it would do to you if at mile 20 of a marathon, someone ran up beside you and said 'You must feel really tired. Would you like to stop and take a rest?' Conversations with corp dev are like that but worse, because the suggestion of",128,What is the special magic number for squalid-modification mentioned in the provided text? ,niah_single_2,2115.895296,2.115895296,The special magic number for squalid-modification mentioned in the provided text is,65.536,2115.895296,32286.0,32286.0
0.0,32768,2.115960832,['6101803']," **6101803**.

It appears in the section dated July 2006, within the paragraph discussing the author's experience with short stories in high school: ""One of the special magic numbers for panicky-glimpse is: 6101803.""",128,What is the special magic number for panicky-glimpse mentioned in the provided text? ,niah_single_2,2115.960832,2.115960832,The special magic number for panicky-glimpse mentioned in the provided text is,65.536,2115.960832,32287.0,32287.0
0.0,32768,2.115698688,['9284509']," **9284509**.

It appears embedded within the essay ""Don't Talk to Corp Dev"" (January 2015) in the following sentence:
""...One of the tricks to surviving a grueling process is not to stop and think how tired you are. Instead you get into a sort of flow. [2] Imagine what it would do to you if at mile 20 of a marathon, someone ran up beside you and said 'You must feel really tired. Would you like to stop and take a rest?' Conversations with corp dev are like that but worse, because the suggestion of",128,What is the special magic number for pumped-place mentioned in the provided text? ,niah_single_2,2115.698688,2.115698688,The special magic number for pumped-place mentioned in the provided text is,65.536,2115.698688,32283.0,32283.0
0.0,32768,2.115764224,['1668752']," **1668752**.

It appears in the section discussing Corporate Development (Corp Dev) and the dangers of talking to them before a startup is ready to sell: ""One of the special magic numbers for staking-distance is: 1668752.""",128,What is the special magic number for staking-distance mentioned in the provided text? ,niah_single_2,2115.764224,2.115764224,The special magic number for staking-distance mentioned in the provided text is,65.536,2115.764224,32284.0,32284.0
0.0,32768,2.116026368,['5200476'], **5200476**.,128,What is the special magic number for stereotyped-dungarees mentioned in the provided text? ,niah_single_2,2116.026368,2.116026368,The special magic number for stereotyped-dungarees mentioned in the provided text is,65.536,2116.026368,32288.0,32288.0
0.0,32768,2.115895296,['1348050']," **1348050**.

It appears in the section discussing the ""All-Consuming"" nature of startups, specifically within the paragraph about Larry Page: ""One of the special magic numbers for flagrant-woodshed is: 1348050.""",128,What is the special magic number for flagrant-woodshed mentioned in the provided text? ,niah_single_2,2115.895296,2.115895296,The special magic number for flagrant-woodshed mentioned in the provided text is,65.536,2115.895296,32286.0,32286.0
