retained_context_tokens,split,answer_prefix,predicted_answer,answers,retained_kv_memory_mb,context_tokens,kv_memory_per_token_kb,question,uncompressed_kv_memory_mb,retained_kv_memory_gb,task,compression_ratio,max_new_tokens,uncompressed_kv_memory_gb
121232.0,test,Final Answer: , [],"['Military Band of Hanover,']",17876.385792,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What role in the military did the discoverer of the elliptical galaxy NGC 3610 have before reaching Britain ?
",17876.385792,17.876385792,hotpotqa_128k,0.0,256,17.876385792
121232.0,test,Final Answer: , ['Alice's Adventures in Wonderland'],"[""Alice's Adventures in Wonderland""]",17876.385792,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Both Hatter and March Hare are characters in which book?
",17876.385792,17.876385792,hotpotqa_128k,0.0,256,17.876385792
121232.0,test,Final Answer: , ['Maggie May (musical)'],['sailor'],17876.385792,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Maggie May is a musical based on a folk song about a prostitute who robbed whom?
",17876.385792,17.876385792,hotpotqa_128k,0.0,256,17.876385792
121232.0,test,Final Answer: , [],['Prudential Center'],17876.385792,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Kim English was selected by the Pistons during the draft held at what location?
",17876.385792,17.876385792,hotpotqa_128k,0.0,256,17.876385792
121232.0,test,Final Answer: , ['The Scotch Collie is a landrace breed of dog which originated from the highland regions of Scotland.'],['Scotland'],17876.385792,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Where does the descendant of the Red Setter originate?
",17876.385792,17.876385792,hotpotqa_128k,0.0,256,17.876385792
121232.0,test,Final Answer: , ['American Scientist'],['American Scientist'],17876.385792,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Was American Scientist or Dwell published first?
",17876.385792,17.876385792,hotpotqa_128k,0.0,256,17.876385792
121232.0,test,Final Answer: , ['The Peel Group'],['Peel Holdings'],17876.385792,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What was the former name of the company which operates Hunterston Terminal?
",17876.385792,17.876385792,hotpotqa_128k,0.0,256,17.876385792
121232.0,test,Final Answer: , ['National Lottery'],['state-franchised'],17876.385792,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Millennium Greens were funded in part by a what type of lottery?
",17876.385792,17.876385792,hotpotqa_128k,0.0,256,17.876385792
121232.0,test,Final Answer: ," ['Don Giovanni', 'Cardillac']",['no'],17876.385792,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Are both Don Giovanni and Cardillac operas with three acts?
",17876.385792,17.876385792,hotpotqa_128k,0.0,256,17.876385792
121232.0,test,Final Answer: ,2002,['November'],17876.385792,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When did the animated series Kent Scott wrote end after beginning in September of 2002 on ""Nick on CBS""?
",17876.385792,17.876385792,hotpotqa_128k,0.0,256,17.876385792
121232.0,test,Final Answer: ,1985,['1982'],17876.385792,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: The figure skater who was coached to Olympic, World, and national titles by Richard Callaghan was born in what year?
",17876.385792,17.876385792,hotpotqa_128k,0.0,256,17.876385792
121232.0,test,Final Answer: , ['Melissa Rauch'],['Melissa Rauch'],17876.385792,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who starred in The Bronze and also showed up on the CBS sitcom ""The Big Bang Theory""?
",17876.385792,17.876385792,hotpotqa_128k,0.0,256,17.876385792
121232.0,test,Final Answer: ,"1. Mick Jagger is a musician, as stated in the document titled ""Mick Jagger"" (ID: 1191), where he is described as an English singer-songwriter, multi-instrumentalist, and composer, best known as the lead singer of the Rolling Stones.

2. Brett Scallions is a musician, as stated in the document titled ""Brett Scallions"" (ID: 808), where he is described as an American musician who is the lead vocalist, rhythm guitarist, and lyricist of the post-grunge band Fuel.

Based on the information provided, both Mick Jagger and Brett Scallions are musicians. Therefore, the answer to the query is ""yes"". 

Final Answer: ['yes']",['yes'],17876.385792,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Are Mick Jagger and Brett Scallions both musicians?
",17876.385792,17.876385792,hotpotqa_128k,0.0,256,17.876385792
121232.0,test,Final Answer: , ['Tampa Bay Lightning'],['Tampa Bay Lightning'],17876.385792,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What NHL team drafted Kaspars Astasenko in 1999 and won the Stanley Cup in 2003-04?
",17876.385792,17.876385792,hotpotqa_128k,0.0,256,17.876385792
121232.0,test,Final Answer: ,1954,['1954'],17876.385792,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When did the author of ""Computing Machinery and Intelligence"" die?
",17876.385792,17.876385792,hotpotqa_128k,0.0,256,17.876385792
121232.0,test,Final Answer: , ['Pablo Escobar'],['Pablo Escobar'],17876.385792,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What cartel drug lord with the reputation as ""The King of Cocaine"" partnered with Jack Carlton Reed to provide drugs to the United States in the 20th century?
",17876.385792,17.876385792,hotpotqa_128k,0.0,256,17.876385792
121232.0,test,Final Answer: , ['Fascist disinformation'],['Boston Herald'],17876.385792,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Charles Coughlin was a controversial Canadian-American Roman Catholic who also started what rumor?
",17876.385792,17.876385792,hotpotqa_128k,0.0,256,17.876385792
121232.0,test,Final Answer: ," ['The Lodger (2009 film)', 'Alfred Molina']","['Alfredo ""Alfred"" Molina']",17876.385792,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What English-American actor known for his role in ""Raiders of the Lost Ark"" starred in The Lodger?
",17876.385792,17.876385792,hotpotqa_128k,0.0,256,17.876385792
121232.0,test,Final Answer: , [],['Godspell'],17876.385792,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What film directed by David Greene did Merrell Jackson play an apostle in?
",17876.385792,17.876385792,hotpotqa_128k,0.0,256,17.876385792
121232.0,test,Final Answer: ," ['""Physical""']",['Physical'],17876.385792,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: In the Glee episode ""Bad Reputation,"" Sue Sylvester dances to this song, by a four-time Grammy winner and star of musical film ""Grease.""
",17876.385792,17.876385792,hotpotqa_128k,0.0,256,17.876385792
121232.0,test,Final Answer: , [],['Patriots Day'],17876.385792,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What film, based on the book “Boston Strong”, featured the actress Alex McKenna?
",17876.385792,17.876385792,hotpotqa_128k,0.0,256,17.876385792
121232.0,test,Final Answer: , ['Tudor City'],['Tudor City'],17876.385792,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What apartment complex originally constructed in 1927 is included in Manhattan Community Board 6?
",17876.385792,17.876385792,hotpotqa_128k,0.0,256,17.876385792
121232.0,test,Final Answer: ," ['The Ready Set is an American singer-songwriter from Fort Wayne, Indiana, who created the act in the basement of his childhood home. He is the lead vocalist and sole member of the act, using a backup band while on tour. Witzigreuter created The Ready Set in the basement of his childhood home in Fort Wayne, Indiana. The Ready Set has released four studio albums, four extended plays, and seven singles. Fall Out Boy bassist Pete Wentz signed The Ready Set to his label Decaydance Records, in 2009. He is currently with Hopeless Records. Cell is an American alternative rock band which currently consists of Matthew Caws (guitar, vocals), Ira Elliot (drums), Doug Gillard (guitar) and Daniel Lorca (bass, backing vocals). Based in New York City and formed in the 1990s, Nada Surf continues to tour. Their eighth album, ""You Know Who You Are"", was a featured release on NPR in February 2016.']",['band'],17876.385792,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What are The Ready Set and Cell?
",17876.385792,17.876385792,hotpotqa_128k,0.0,256,17.876385792
121232.0,test,Final Answer: ," ['The 43d Air Mobility Operations Group is stationed at Pope Field, Fort Bragg, North Carolina, United States.']",['Fort Bragg'],17876.385792,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: The 43d Air Mobility Operations Group is stationed at which largest military installation?
",17876.385792,17.876385792,hotpotqa_128k,0.0,256,17.876385792
121232.0,test,Final Answer: , ['Battle of Seacroft Moor'],['Battle of Singapore'],17876.385792,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Ivan Simson was under the command of the officer who was most noted for a defeat at what WWII battle?
",17876.385792,17.876385792,hotpotqa_128k,0.0,256,17.876385792
121232.0,test,Final Answer: , ['yes'],['no'],17876.385792,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Are Ian Brown and Dee Snider both actors?
",17876.385792,17.876385792,hotpotqa_128k,0.0,256,17.876385792
121232.0,test,Final Answer: , [],['LA Galaxy'],17876.385792,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What Cason, CA soccer team features the son of Roy Lassiter?
",17876.385792,17.876385792,hotpotqa_128k,0.0,256,17.876385792
121232.0,test,Final Answer: , ['Cuisine of New Jersey'],['Centre-du-Québec'],17876.385792,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Where did this dish emerge in the late 1950s that is a long-standing tradition in New Jersey?
",17876.385792,17.876385792,hotpotqa_128k,0.0,256,17.876385792
121232.0,test,Final Answer: , ['Quantrill's Raiders'],['pro-Confederate'],17876.385792,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Red Mountain is a film that centers on an attempt by a group of what group of Civil War rangers?
",17876.385792,17.876385792,hotpotqa_128k,0.0,256,17.876385792
121232.0,test,Final Answer: ,"1. Louise has 4 acts.  
2. Le roi malgré lui has 3 acts.  
Therefore, Louise has more acts.  
Final Answer: ['Louise']",['Louise'],17876.385792,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which opera has more acts, Louise or Le roi malgré lui?
",17876.385792,17.876385792,hotpotqa_128k,0.0,256,17.876385792
121232.0,test,Final Answer: , ['gold'],['double platinum'],17876.385792,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: ""JK Wedding Entrance Dance"" is a viral video that uses a song by a rapper whose first album was certified what?
",17876.385792,17.876385792,hotpotqa_128k,0.0,256,17.876385792
121232.0,test,Final Answer: , ['Masa Takayama'],"['Masayoshi ""Masa"" Takayama']",17876.385792,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What chef is the owner of a Japanese restaurant in the Tribeca neighborhood and also owns two Bar Masas in New York and Nevada?
",17876.385792,17.876385792,hotpotqa_128k,0.0,256,17.876385792
121232.0,test,Final Answer: , ['The 1999 Galtür avalanche'],['1919'],17876.385792,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When was the club formed, for which Adam  Johnson played as well as Middlesbrough and Watford ?
",17876.385792,17.876385792,hotpotqa_128k,0.0,256,17.876385792
121232.0,test,Final Answer: , ['Wildest Dreams (Taylor Swift song)'],['Max Martin and Shellback'],17876.385792,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who co-wrote Taylor Swift's song that had its music video premiere during the pre-show of the 2015 MTV Video Music Awards?
",17876.385792,17.876385792,hotpotqa_128k,0.0,256,17.876385792
121232.0,test,Final Answer: , [],['the voice of The Beast'],17876.385792,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What other notable role did the star actor from Jeremy perform?
",17876.385792,17.876385792,hotpotqa_128k,0.0,256,17.876385792
121232.0,test,Final Answer: , ['Isabella Kelly'],['The Changing Scottish Landscape'],17876.385792,121232.0,147.456,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Isabella Kelly was born at a ruined castle characterized as one of the most isolated fortifications in Britain by who?
",17876.385792,17.876385792,hotpotqa_128k,0.0,256,17.876385792
