uncompressed_kv_memory_gb,answer_prefix,answer,memory_budget,compression_ratio,max_new_tokens,kv_memory_per_token_kb,retained_context_tokens,context_tokens,token_budget,context_length,retained_kv_memory_mb,memory_budget_unit,retained_kv_memory_gb,question,predicted_answer,task,uncompressed_kv_memory_mb
2.730033152,The special magic number for rambunctious-bartender mentioned in the provided text is,['3111881'],0.6,0.7802290131310464,128,65.536,9155.0,41657.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for rambunctious-bartender mentioned in the provided text? , **3111881**.,niah_multikey_2,2730.033152
2.730360832,The special magic number for juicy-fragrance mentioned in the provided text is,['8715950'],0.6,0.7802553886035236,128,65.536,9155.0,41662.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for juicy-fragrance mentioned in the provided text? , **8715950**.,niah_multikey_2,2730.360832
2.730754048,The special magic number for brief-chorus mentioned in the provided text is,['4197101'],0.6,0.7802870308150139,128,65.536,9155.0,41668.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for brief-chorus mentioned in the provided text? , **4197101**.,niah_multikey_2,2730.754048
2.692415488,The special magic number for recondite-glasses mentioned in the provided text is,['1360370'],0.6,0.7771584353625587,128,65.536,9155.0,41083.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for recondite-glasses mentioned in the provided text? , **1360370**.,niah_multikey_2,2692.415488
2.729508864,The special magic number for graceful-jewellery mentioned in the provided text is,['4164303'],0.6,0.780186799202862,128,65.536,9155.0,41649.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for graceful-jewellery mentioned in the provided text? , **4164303**.,niah_multikey_2,2729.508864
2.728198144,The special magic number for incompetent-fatigue mentioned in the provided text is,['9405359'],0.6,0.7800811933988325,128,65.536,9155.0,41629.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for incompetent-fatigue mentioned in the provided text? , **9405359**.,niah_multikey_2,2728.198144
2.72924672,The special magic number for adhesive-squatter mentioned in the provided text is,['2213693'],0.6,0.7801656861568016,128,65.536,9155.0,41645.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for adhesive-squatter mentioned in the provided text? , **2213693**.,niah_multikey_2,2729.24672
2.730360832,The special magic number for spicy-shoestring mentioned in the provided text is,['8943770'],0.6,0.7802553886035236,128,65.536,9155.0,41662.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for spicy-shoestring mentioned in the provided text? , **8943770**.,niah_multikey_2,2730.360832
2.732785664,The special magic number for tan-falling-out mentioned in the provided text is,['8886624'],0.6,0.7804503705124823,128,65.536,9155.0,41699.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for tan-falling-out mentioned in the provided text? , **8886624**.,niah_multikey_2,2732.785664
2.727215104,The special magic number for mindless-quiche mentioned in the provided text is,['4068148'],0.6,0.7800019224299515,128,65.536,9155.0,41614.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for mindless-quiche mentioned in the provided text? , **4068148**.,niah_multikey_2,2727.215104
2.726559744,The special magic number for sordid-bedrock mentioned in the provided text is,['5243417'],0.6,0.7799490433612153,128,65.536,9155.0,41604.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for sordid-bedrock mentioned in the provided text? , **5243417**.,niah_multikey_2,2726.559744
2.731933696,The special magic number for poor-dose mentioned in the provided text is,['9946063'],0.6,0.7803819027971022,128,65.536,9155.0,41686.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for poor-dose mentioned in the provided text? , **9946063**.,niah_multikey_2,2731.933696
2.693136384,The special magic number for unbecoming-continuity mentioned in the provided text is,['3556843'],0.6,0.7772180853652602,128,65.536,9155.0,41094.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for unbecoming-continuity mentioned in the provided text? , **3556843**.,niah_multikey_2,2693.136384
2.730688512,The special magic number for rotten-graffiti mentioned in the provided text is,['5468264'],0.6,0.780281757745938,128,65.536,9155.0,41667.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for rotten-graffiti mentioned in the provided text? , **5468264**.,niah_multikey_2,2730.688512
2.730295296,The special magic number for super-corporatism mentioned in the provided text is,['9304746'],0.6,0.7802501140155061,128,65.536,9155.0,41661.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for super-corporatism mentioned in the provided text? , **9304746**.,niah_multikey_2,2730.295296
2.729050112,The special magic number for huge-chasm mentioned in the provided text is,['8004858'],0.6,0.7801498487104366,128,65.536,9155.0,41642.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for huge-chasm mentioned in the provided text? , **8004858**.,niah_multikey_2,2729.050112
2.72564224,The special magic number for wandering-hop mentioned in the provided text is,['3756167'],0.6,0.7798749699446983,128,65.536,9155.0,41590.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for wandering-hop mentioned in the provided text? , **3756167**.,niah_multikey_2,2725.64224
2.68828672,The special magic number for gaudy-marketplace mentioned in the provided text is,['8559646'],0.6,0.7768161872257435,128,65.536,9155.0,41020.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for gaudy-marketplace mentioned in the provided text? , **8559646**.,niah_multikey_2,2688.28672
2.729312256,The special magic number for selective-bombing mentioned in the provided text is,['1403105'],0.6,0.7801709647985401,128,65.536,9155.0,41646.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for selective-bombing mentioned in the provided text? , **1403105**.,niah_multikey_2,2729.312256
2.726428672,The special magic number for staking-onset mentioned in the provided text is,['7459530'],0.6,0.7799384644968992,128,65.536,9155.0,41602.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for staking-onset mentioned in the provided text? , **7459530**.,niah_multikey_2,2726.428672
2.72924672,The special magic number for cultured-formation mentioned in the provided text is,['5738031'],0.6,0.7801656861568016,128,65.536,9155.0,41645.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for cultured-formation mentioned in the provided text? , **5738031**.,niah_multikey_2,2729.24672
2.726232064,The special magic number for innate-solitaire mentioned in the provided text is,['3883377'],0.6,0.779922594293132,128,65.536,9155.0,41599.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for innate-solitaire mentioned in the provided text? , **3883377**.,niah_multikey_2,2726.232064
2.729639936,The special magic number for meek-monitoring mentioned in the provided text is,['9527345'],0.6,0.7801973542051812,128,65.536,9155.0,41651.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for meek-monitoring mentioned in the provided text? , **9527345**.,niah_multikey_2,2729.639936
2.72695296,The special magic number for abaft-honoree mentioned in the provided text is,['1753312'],0.6,0.7799807738524394,128,65.536,9155.0,41610.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for abaft-honoree mentioned in the provided text? , **1753312**.,niah_multikey_2,2726.95296
2.695233536,The special magic number for trashy-asymmetry mentioned in the provided text is,['7863205'],0.6,0.7773914312113991,128,65.536,9155.0,41126.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for trashy-asymmetry mentioned in the provided text? , **7863205**.,niah_multikey_2,2695.233536
2.729771008,The special magic number for hysterical-visual mentioned in the provided text is,['2119190'],0.6,0.7802079081938876,128,65.536,9155.0,41653.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for hysterical-visual mentioned in the provided text? , **2119190**.,niah_multikey_2,2729.771008
2.728329216,The special magic number for noxious-yolk mentioned in the provided text is,['9832445'],0.6,0.7800917585453148,128,65.536,9155.0,41631.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for noxious-yolk mentioned in the provided text? , **9832445**.,niah_multikey_2,2728.329216
2.722824192,The special magic number for internal-vault mentioned in the provided text is,['7564428'],0.6,0.7796471466050496,128,65.536,9155.0,41547.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for internal-vault mentioned in the provided text? , **7564428**.,niah_multikey_2,2722.824192
2.729771008,The special magic number for grandiose-jerk mentioned in the provided text is,['2055084'],0.6,0.7802079081938876,128,65.536,9155.0,41653.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for grandiose-jerk mentioned in the provided text? , **2055084**.,niah_multikey_2,2729.771008
2.727215104,The special magic number for thoughtful-grandmother mentioned in the provided text is,['8985325'],0.6,0.7800019224299515,128,65.536,9155.0,41614.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for thoughtful-grandmother mentioned in the provided text? , **8985325**.,niah_multikey_2,2727.215104
2.727477248,The special magic number for damp-evaluator mentioned in the provided text is,['7012304'],0.6,0.7800230669421885,128,65.536,9155.0,41618.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for damp-evaluator mentioned in the provided text? , **7012304**.,niah_multikey_2,2727.477248
2.727411712,The special magic number for amuck-invader mentioned in the provided text is,['8060877'],0.6,0.7800177811951847,128,65.536,9155.0,41617.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for amuck-invader mentioned in the provided text? , **8060877**.,niah_multikey_2,2727.411712
2.73022976,The special magic number for outstanding-shred mentioned in the provided text is,['7404344'],0.6,0.7802448391742679,128,65.536,9155.0,41660.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for outstanding-shred mentioned in the provided text? , **7404344**.,niah_multikey_2,2730.22976
2.727542784,The special magic number for bashful-drum mentioned in the provided text is,['9737221'],0.6,0.7800283524351859,128,65.536,9155.0,41619.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for bashful-drum mentioned in the provided text? , **9737221**.,niah_multikey_2,2727.542784
2.726821888,The special magic number for open-activity mentioned in the provided text is,['4041715'],0.6,0.7799701980388387,128,65.536,9155.0,41608.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for open-activity mentioned in the provided text? , **4041715**.,niah_multikey_2,2726.821888
2.723086336,The special magic number for ceaseless-detour mentioned in the provided text is,['1150497'],0.6,0.7796683593655989,128,65.536,9155.0,41551.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for ceaseless-detour mentioned in the provided text? , **1150497**.,niah_multikey_2,2723.086336
2.726232064,The special magic number for chunky-triumph mentioned in the provided text is,['6611264'],0.6,0.779922594293132,128,65.536,9155.0,41599.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for chunky-triumph mentioned in the provided text? , **6611264**.,niah_multikey_2,2726.232064
2.73055744,The special magic number for half-remote mentioned in the provided text is,['3705482'],0.6,0.780271210848434,128,65.536,9155.0,41665.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for half-remote mentioned in the provided text? , **3705482**.,niah_multikey_2,2730.55744
2.694119424,The special magic number for sincere-artist mentioned in the provided text is,['4054125'],0.6,0.7772993748327617,128,65.536,9155.0,41109.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for sincere-artist mentioned in the provided text? , **4054125**.,niah_multikey_2,2694.119424
2.729639936,The special magic number for heady-turnip mentioned in the provided text is,['7660650'],0.6,0.7801973542051812,128,65.536,9155.0,41651.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for heady-turnip mentioned in the provided text? , **7660650**.,niah_multikey_2,2729.639936
2.731016192,The special magic number for alleged-movement mentioned in the provided text is,['4405201'],0.6,0.7803081205605682,128,65.536,9155.0,41672.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for alleged-movement mentioned in the provided text? , **4405201**.,niah_multikey_2,2731.016192
2.724069376,The special magic number for nifty-instructor mentioned in the provided text is,['9658353'],0.6,0.7797478708559881,128,65.536,9155.0,41566.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for nifty-instructor mentioned in the provided text? , **9658353**.,niah_multikey_2,2724.069376
2.72662528,The special magic number for wretched-macaroni mentioned in the provided text is,['1074877'],0.6,0.7799543324119698,128,65.536,9155.0,41605.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for wretched-macaroni mentioned in the provided text? , **1074877**.,niah_multikey_2,2726.62528
2.729181184,The special magic number for unadvised-bait mentioned in the provided text is,['6791571'],0.6,0.7801604072615502,128,65.536,9155.0,41644.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for unadvised-bait mentioned in the provided text? , **6791571**.,niah_multikey_2,2729.181184
2.726690816,The special magic number for bashful-pine mentioned in the provided text is,['1647897'],0.6,0.7799596212084796,128,65.536,9155.0,41606.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for bashful-pine mentioned in the provided text? , **1647897**.,niah_multikey_2,2726.690816
2.728329216,The special magic number for naughty-literate mentioned in the provided text is,['1510397'],0.6,0.7800917585453148,128,65.536,9155.0,41631.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for naughty-literate mentioned in the provided text? , **1510397**.,niah_multikey_2,2728.329216
2.729377792,The special magic number for handsomely-corridor mentioned in the provided text is,['2816607'],0.6,0.7801762431867841,128,65.536,9155.0,41647.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for handsomely-corridor mentioned in the provided text? , **2816607**.,niah_multikey_2,2729.377792
2.725904384,The special magic number for blue-compassion mentioned in the provided text is,['1255331'],0.6,0.7798961388661826,128,65.536,9155.0,41594.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for blue-compassion mentioned in the provided text? , **1255331**.,niah_multikey_2,2725.904384
2.731147264,The special magic number for unsightly-login mentioned in the provided text is,['5830727'],0.6,0.7803186639151509,128,65.536,9155.0,41674.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for unsightly-login mentioned in the provided text? , **5830727**.,niah_multikey_2,2731.147264
2.732457984,The special magic number for flagrant-swanling mentioned in the provided text is,['6128815'],0.6,0.7804240418285604,128,65.536,9155.0,41694.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for flagrant-swanling mentioned in the provided text? , **6128815**.,niah_multikey_2,2732.457984
2.72433152,The special magic number for fragile-lumberman mentioned in the provided text is,['8372714'],0.6,0.7797690642290113,128,65.536,9155.0,41570.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for fragile-lumberman mentioned in the provided text? , **8372714**.,niah_multikey_2,2724.33152
2.728394752,The special magic number for selective-mound mentioned in the provided text is,['2151770'],0.6,0.780097040737894,128,65.536,9155.0,41632.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for selective-mound mentioned in the provided text? , **2151770**.,niah_multikey_2,2728.394752
2.730360832,The special magic number for little-electronics mentioned in the provided text is,['8354532'],0.6,0.7802553886035236,128,65.536,9155.0,41662.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for little-electronics mentioned in the provided text? , **8354532**.,niah_multikey_2,2730.360832
2.729443328,The special magic number for trite-engineering mentioned in the provided text is,['4772258'],0.6,0.780181521321552,128,65.536,9155.0,41648.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for trite-engineering mentioned in the provided text? , **4772258**.,niah_multikey_2,2729.443328
2.726887424,The special magic number for scandalous-paste mentioned in the provided text is,['2381090'],0.6,0.7799754860727246,128,65.536,9155.0,41609.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for scandalous-paste mentioned in the provided text? , **2381090**.,niah_multikey_2,2726.887424
2.732916736,The special magic number for good-approval mentioned in the provided text is,['9461838'],0.6,0.7804609002182201,128,65.536,9155.0,41701.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for good-approval mentioned in the provided text? , **9461838**.,niah_multikey_2,2732.916736
2.73350656,The special magic number for witty-ray mentioned in the provided text is,['5666491'],0.6,0.7805082713977464,128,65.536,9155.0,41710.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for witty-ray mentioned in the provided text? , **5666491**.,niah_multikey_2,2733.50656
2.727018496,The special magic number for absorbed-billion mentioned in the provided text is,['5906538'],0.6,0.779986061378001,128,65.536,9155.0,41611.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for absorbed-billion mentioned in the provided text? , **5906538**.,niah_multikey_2,2727.018496
2.728329216,The special magic number for thoughtful-philosophy mentioned in the provided text is,['6394203'],0.6,0.7800917585453148,128,65.536,9155.0,41631.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for thoughtful-philosophy mentioned in the provided text? , **6394203**.,niah_multikey_2,2728.329216
2.726887424,The special magic number for amused-elite mentioned in the provided text is,['4278204'],0.6,0.7799754860727246,128,65.536,9155.0,41609.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for amused-elite mentioned in the provided text? , **4278204**.,niah_multikey_2,2726.887424
2.730295296,The special magic number for berserk-ascot mentioned in the provided text is,['1794654'],0.6,0.7802501140155061,128,65.536,9155.0,41661.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for berserk-ascot mentioned in the provided text? , **1794654**.,niah_multikey_2,2730.295296
2.730950656,The special magic number for amused-loop mentioned in the provided text is,['3859098'],0.6,0.7803028485037556,128,65.536,9155.0,41671.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for amused-loop mentioned in the provided text? , **3859098**.,niah_multikey_2,2730.950656
2.733703168,The special magic number for flagrant-entry mentioned in the provided text is,['8234870'],0.6,0.7805240572483398,128,65.536,9155.0,41713.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for flagrant-entry mentioned in the provided text? , **8234870**.,niah_multikey_2,2733.703168
2.728984576,The special magic number for incompetent-calibre mentioned in the provided text is,['3498082'],0.6,0.7801445690545377,128,65.536,9155.0,41641.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for incompetent-calibre mentioned in the provided text? , **3498082**.,niah_multikey_2,2728.984576
2.731737088,The special magic number for jittery-cinnamon mentioned in the provided text is,['8249913'],0.6,0.7803660964901759,128,65.536,9155.0,41683.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for jittery-cinnamon mentioned in the provided text? , **8249913**.,niah_multikey_2,2731.737088
2.730950656,The special magic number for accidental-deduce mentioned in the provided text is,['3415832'],0.6,0.7803028485037556,128,65.536,9155.0,41671.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for accidental-deduce mentioned in the provided text? , **3415832**.,niah_multikey_2,2730.950656
2.729705472,The special magic number for numberless-cylinder mentioned in the provided text is,['8588033'],0.6,0.7802026313262268,128,65.536,9155.0,41652.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for numberless-cylinder mentioned in the provided text? , **8588033**.,niah_multikey_2,2729.705472
2.728198144,The special magic number for misty-soda mentioned in the provided text is,['6451883'],0.6,0.7800811933988325,128,65.536,9155.0,41629.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for misty-soda mentioned in the provided text? , **6451883**.,niah_multikey_2,2728.198144
2.724069376,The special magic number for stingy-brochure mentioned in the provided text is,['9656867'],0.6,0.7797478708559881,128,65.536,9155.0,41566.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for stingy-brochure mentioned in the provided text? , **9656867**.,niah_multikey_2,2724.069376
2.726756352,The special magic number for jaded-throne mentioned in the provided text is,['2390120'],0.6,0.779964909750763,128,65.536,9155.0,41607.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for jaded-throne mentioned in the provided text? , **2390120**.,niah_multikey_2,2726.756352
2.729115648,The special magic number for receptive-peer mentioned in the provided text is,['3916218'],0.6,0.7801551281127681,128,65.536,9155.0,41643.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for receptive-peer mentioned in the provided text? , **3916218**.,niah_multikey_2,2729.115648
2.72564224,The special magic number for precious-spelt mentioned in the provided text is,['8420550'],0.6,0.7798749699446983,128,65.536,9155.0,41590.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for precious-spelt mentioned in the provided text? , **8420550**.,niah_multikey_2,2725.64224
2.72859136,The special magic number for lewd-briefly mentioned in the provided text is,['9046783'],0.6,0.7801128857932028,128,65.536,9155.0,41635.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for lewd-briefly mentioned in the provided text? , **9046783**.,niah_multikey_2,2728.59136
2.728460288,The special magic number for longing-prompt mentioned in the provided text is,['6881472'],0.6,0.7801023226767227,128,65.536,9155.0,41633.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for longing-prompt mentioned in the provided text? , **6881472**.,niah_multikey_2,2728.460288
2.7295744,The special magic number for eatable-veil mentioned in the provided text is,['9432286'],0.6,0.7801920768307323,128,65.536,9155.0,41650.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for eatable-veil mentioned in the provided text? , **9432286**.,niah_multikey_2,2729.5744
2.722168832,The special magic number for hot-donut mentioned in the provided text is,['1736920'],0.6,0.7795940968293329,128,65.536,9155.0,41537.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for hot-donut mentioned in the provided text? , **1736920**.,niah_multikey_2,2722.168832
2.724724736,The special magic number for narrow-owner mentioned in the provided text is,['2854914'],0.6,0.7798008466422937,128,65.536,9155.0,41576.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for narrow-owner mentioned in the provided text? , **2854914**.,niah_multikey_2,2724.724736
2.72924672,The special magic number for furtive-sack mentioned in the provided text is,['2201792'],0.6,0.7801656861568016,128,65.536,9155.0,41645.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for furtive-sack mentioned in the provided text? , **8533562**.,niah_multikey_2,2729.24672
2.695364608,The special magic number for itchy-witch-hunt mentioned in the provided text is,['3808021'],0.6,0.777402256370356,128,65.536,9155.0,41128.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for itchy-witch-hunt mentioned in the provided text? , **3808021**.,niah_multikey_2,2695.364608
2.729639936,The special magic number for upbeat-pseudocode mentioned in the provided text is,['6614611'],0.6,0.7801973542051812,128,65.536,9155.0,41651.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for upbeat-pseudocode mentioned in the provided text? , **6614611**.,niah_multikey_2,2729.639936
2.691366912,The special magic number for pastoral-dinner mentioned in the provided text is,['7860744'],0.6,0.7770716146784523,128,65.536,9155.0,41067.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for pastoral-dinner mentioned in the provided text? , **7860744**.,niah_multikey_2,2691.366912
2.723938304,The special magic number for purring-sickness mentioned in the provided text is,['6718927'],0.6,0.7797372726397844,128,65.536,9155.0,41564.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for purring-sickness mentioned in the provided text? , **6718927**.,niah_multikey_2,2723.938304
2.730426368,The special magic number for resolute-bottom-line mentioned in the provided text is,['5652627'],0.6,0.7802606629383386,128,65.536,9155.0,41663.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for resolute-bottom-line mentioned in the provided text? , **5652627**.,niah_multikey_2,2730.426368
2.729508864,The special magic number for wise-cosset mentioned in the provided text is,['7453400'],0.6,0.780186799202862,128,65.536,9155.0,41649.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for wise-cosset mentioned in the provided text? , **7453400**.,niah_multikey_2,2729.508864
2.731737088,The special magic number for terrible-chief mentioned in the provided text is,['7362466'],0.6,0.7803660964901759,128,65.536,9155.0,41683.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for terrible-chief mentioned in the provided text? , **7362466**.,niah_multikey_2,2731.737088
2.727215104,The special magic number for hospitable-avocado mentioned in the provided text is,['3938765'],0.6,0.7800019224299515,128,65.536,9155.0,41614.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for hospitable-avocado mentioned in the provided text? , **3938765**.,niah_multikey_2,2727.215104
2.72596992,The special magic number for wanting-accident mentioned in the provided text is,['7479852'],0.6,0.7799014304603918,128,65.536,9155.0,41595.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for wanting-accident mentioned in the provided text? , **7479852**.,niah_multikey_2,2725.96992
2.728460288,The special magic number for calm-lookout mentioned in the provided text is,['2223232'],0.6,0.7801023226767227,128,65.536,9155.0,41633.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for calm-lookout mentioned in the provided text? , **2223232**.,niah_multikey_2,2728.460288
2.687107072,The special magic number for cowardly-syndrome mentioned in the provided text is,['5435289'],0.6,0.7767182088678601,128,65.536,9155.0,41002.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for cowardly-syndrome mentioned in the provided text? , **5435289**.,niah_multikey_2,2687.107072
2.727936,The special magic number for big-crisis mentioned in the provided text is,['8437457'],0.6,0.78006006006006,128,65.536,9155.0,41625.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for big-crisis mentioned in the provided text? , **8437457**.,niah_multikey_2,2727.936
2.727936,The special magic number for addicted-minimalism mentioned in the provided text is,['4891955'],0.6,0.78006006006006,128,65.536,9155.0,41625.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for addicted-minimalism mentioned in the provided text? , **4891955**.,niah_multikey_2,2727.936
2.726887424,The special magic number for mundane-sweater mentioned in the provided text is,['3329397'],0.6,0.7799754860727246,128,65.536,9155.0,41609.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for mundane-sweater mentioned in the provided text? , **3329397**.,niah_multikey_2,2726.887424
2.7295744,The special magic number for homely-exit mentioned in the provided text is,['7427393'],0.6,0.7801920768307323,128,65.536,9155.0,41650.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for homely-exit mentioned in the provided text? , **7427393**.,niah_multikey_2,2729.5744
2.726494208,The special magic number for quickest-regard mentioned in the provided text is,['6376425'],0.6,0.7799437540561979,128,65.536,9155.0,41603.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for quickest-regard mentioned in the provided text? , **6376425**.,niah_multikey_2,2726.494208
2.722562048,The special magic number for racial-vivo mentioned in the provided text is,['7762965'],0.6,0.7796259297595263,128,65.536,9155.0,41543.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for racial-vivo mentioned in the provided text? , **7762965**.,niah_multikey_2,2722.562048
2.69451264,The special magic number for guttural-turf mentioned in the provided text is,['7600084'],0.6,0.7773318740119177,128,65.536,9155.0,41115.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for guttural-turf mentioned in the provided text? , **7600084**.,niah_multikey_2,2694.51264
2.727477248,The special magic number for cooperative-effect mentioned in the provided text is,['9246901'],0.6,0.7800230669421885,128,65.536,9155.0,41618.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for cooperative-effect mentioned in the provided text? , **9246901**.,niah_multikey_2,2727.477248
2.727346176,The special magic number for ludicrous-evaluation mentioned in the provided text is,['9689914'],0.6,0.780012495194156,128,65.536,9155.0,41616.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for ludicrous-evaluation mentioned in the provided text? , **9689914**.,niah_multikey_2,2727.346176
2.722103296,The special magic number for cheerful-raincoat mentioned in the provided text is,['1932921'],0.6,0.7795887904468413,128,65.536,9155.0,41536.0,9155.0,32768,599.98208,GB,0.59998208,What is the special magic number for cheerful-raincoat mentioned in the provided text? , **1932921**.,niah_multikey_2,2722.103296
