uncompressed_kv_memory_gb,question,predicted_answer,retained_context_tokens,task,uncompressed_kv_memory_mb,kv_memory_per_token_kb,context_length,retained_kv_memory_mb,context_tokens,answer,compression_ratio,max_new_tokens,retained_kv_memory_gb,answer_prefix
2.78790144,What is the special magic uuid for cbca6b0b-ac08-4a8c-80f6-a0396f7c8f26 mentioned in the provided text? ,":

**8d585496-1a05-4df9-a866-f0c17c831ccf**",42540.0,niah_multikey_3,2787.90144,65.536,32768,2787.90144,42540.0,['8d585496-1a05-4df9-a866-f0c17c831ccf'],0.0,128,2.78790144,The special magic uuid for cbca6b0b-ac08-4a8c-80f6-a0396f7c8f26 mentioned in the provided text is
2.785673216,What is the special magic uuid for ad0faf52-17f9-485d-a99e-b3ea02d70976 mentioned in the provided text? ,":

**f1a78fa4-f410-4b27-bc59-61338e1f72b5**",42506.0,niah_multikey_3,2785.673216,65.536,32768,2785.673216,42506.0,['f1a78fa4-f410-4b27-bc59-61338e1f72b5'],0.0,128,2.785673216,The special magic uuid for ad0faf52-17f9-485d-a99e-b3ea02d70976 mentioned in the provided text is
2.768764928,What is the special magic uuid for 1b35fb3f-4b8f-4f56-bdff-2015f89c1a89 mentioned in the provided text? ,":

**be42578b-1a2d-4bb5-b88d-94dec8cef7f5**",42248.0,niah_multikey_3,2768.764928,65.536,32768,2768.764928,42248.0,['be42578b-1a2d-4bb5-b88d-94dec8cef7f5'],0.0,128,2.768764928,The special magic uuid for 1b35fb3f-4b8f-4f56-bdff-2015f89c1a89 mentioned in the provided text is
2.782527488,What is the special magic uuid for 0dae27d0-d3e3-4f25-bb18-7f4a3341c55f mentioned in the provided text? ,":

**83024acc-51ba-49cf-8c0a-1fdd80b56d7c**",42458.0,niah_multikey_3,2782.527488,65.536,32768,2782.527488,42458.0,['83024acc-51ba-49cf-8c0a-1fdd80b56d7c'],0.0,128,2.782527488,The special magic uuid for 0dae27d0-d3e3-4f25-bb18-7f4a3341c55f mentioned in the provided text is
2.784821248,What is the special magic uuid for 4723093e-5b52-4f8f-9b70-c813c480f648 mentioned in the provided text? ,":

**69a1464a-69a6-47dd-9b83-71213c6b8930**",42493.0,niah_multikey_3,2784.821248,65.536,32768,2784.821248,42493.0,['69a1464a-69a6-47dd-9b83-71213c6b8930'],0.0,128,2.784821248,The special magic uuid for 4723093e-5b52-4f8f-9b70-c813c480f648 mentioned in the provided text is
2.785476608,What is the special magic uuid for 37b46c2c-e32b-4e08-87f6-5061289abb08 mentioned in the provided text? ,":

**dec06810-320f-49ed-9745-1dcef987cbc5**",42503.0,niah_multikey_3,2785.476608,65.536,32768,2785.476608,42503.0,['dec06810-320f-49ed-9745-1dcef987cbc5'],0.0,128,2.785476608,The special magic uuid for 37b46c2c-e32b-4e08-87f6-5061289abb08 mentioned in the provided text is
2.776629248,What is the special magic uuid for 7eb73b3d-a8a8-4a0e-ae67-c76b64780a19 mentioned in the provided text? ,":

**11bc0bc5-a3f4-4793-8497-5587f122e921**",42368.0,niah_multikey_3,2776.629248,65.536,32768,2776.629248,42368.0,['11bc0bc5-a3f4-4793-8497-5587f122e921'],0.0,128,2.776629248,The special magic uuid for 7eb73b3d-a8a8-4a0e-ae67-c76b64780a19 mentioned in the provided text is
2.77446656,What is the special magic uuid for af3b7782-58b2-4090-85e1-4d7bdbfdd381 mentioned in the provided text? ,":

**d81ce41b-44d9-40a4-b1bf-a7a33cdea1fd**",42335.0,niah_multikey_3,2774.46656,65.536,32768,2774.46656,42335.0,['d81ce41b-44d9-40a4-b1bf-a7a33cdea1fd'],0.0,128,2.77446656,The special magic uuid for af3b7782-58b2-4090-85e1-4d7bdbfdd381 mentioned in the provided text is
2.781413376,What is the special magic uuid for 52a9ee35-620a-4a85-b942-0be271357431 mentioned in the provided text? ,":

**c4a270df-bdc1-49a7-a237-a123330d5840**",42441.0,niah_multikey_3,2781.413376,65.536,32768,2781.413376,42441.0,['c4a270df-bdc1-49a7-a237-a123330d5840'],0.0,128,2.781413376,The special magic uuid for 52a9ee35-620a-4a85-b942-0be271357431 mentioned in the provided text is
2.777808896,What is the special magic uuid for b9974489-32a7-41eb-9d74-1b61a51c9322 mentioned in the provided text? ,":

**24ecb5ba-7b26-4124-8648-570e5c779f65**",42386.0,niah_multikey_3,2777.808896,65.536,32768,2777.808896,42386.0,['24ecb5ba-7b26-4124-8648-570e5c779f65'],0.0,128,2.777808896,The special magic uuid for b9974489-32a7-41eb-9d74-1b61a51c9322 mentioned in the provided text is
2.77577728,What is the special magic uuid for 92c3c2f1-27ea-4fb8-9071-d8c421994e49 mentioned in the provided text? ,":

**5bd937a3-917f-4d49-aecc-72334c65c068**",42355.0,niah_multikey_3,2775.77728,65.536,32768,2775.77728,42355.0,['5bd937a3-917f-4d49-aecc-72334c65c068'],0.0,128,2.77577728,The special magic uuid for 92c3c2f1-27ea-4fb8-9071-d8c421994e49 mentioned in the provided text is
2.776629248,What is the special magic uuid for c4975aa8-1c37-4601-b5c5-49915ef5a8d2 mentioned in the provided text? ,":

**98833933-f316-43ef-bdbe-8b2bc694e962**",42368.0,niah_multikey_3,2776.629248,65.536,32768,2776.629248,42368.0,['98833933-f316-43ef-bdbe-8b2bc694e962'],0.0,128,2.776629248,The special magic uuid for c4975aa8-1c37-4601-b5c5-49915ef5a8d2 mentioned in the provided text is
2.778005504,What is the special magic uuid for 100220f1-2d92-443a-9b84-5c1527f84f2e mentioned in the provided text? ,":

**aaf500b4-d4f8-47c3-b2ad-cec91751a07d**",42389.0,niah_multikey_3,2778.005504,65.536,32768,2778.005504,42389.0,['aaf500b4-d4f8-47c3-b2ad-cec91751a07d'],0.0,128,2.778005504,The special magic uuid for 100220f1-2d92-443a-9b84-5c1527f84f2e mentioned in the provided text is
2.781216768,What is the special magic uuid for b586799a-c28e-415e-908e-4066cdf21ebd mentioned in the provided text? ,":

**0cc6a78c-2bf9-4240-bc01-857a0a9457cd**",42438.0,niah_multikey_3,2781.216768,65.536,32768,2781.216768,42438.0,['0cc6a78c-2bf9-4240-bc01-857a0a9457cd'],0.0,128,2.781216768,The special magic uuid for b586799a-c28e-415e-908e-4066cdf21ebd mentioned in the provided text is
2.780168192,What is the special magic uuid for abedaf13-fad0-4709-a4ec-4e47b601c81e mentioned in the provided text? ,":

**dab2e7a6-f558-4ac7-a35f-eabefc8f1356**",42422.0,niah_multikey_3,2780.168192,65.536,32768,2780.168192,42422.0,['dab2e7a6-f558-4ac7-a35f-eabefc8f1356'],0.0,128,2.780168192,The special magic uuid for abedaf13-fad0-4709-a4ec-4e47b601c81e mentioned in the provided text is
2.784690176,What is the special magic uuid for 1dcee464-a6e5-4930-8a42-096f21f93f94 mentioned in the provided text? ,":

**909f425a-6faf-41cb-910e-0462a1eb4d9f**",42491.0,niah_multikey_3,2784.690176,65.536,32768,2784.690176,42491.0,['909f425a-6faf-41cb-910e-0462a1eb4d9f'],0.0,128,2.784690176,The special magic uuid for 1dcee464-a6e5-4930-8a42-096f21f93f94 mentioned in the provided text is
2.77774336,What is the special magic uuid for 4ba28805-2cc9-4ba6-a732-3a83d6f28766 mentioned in the provided text? ,":

**023c043a-15b9-4b3f-8f71-86464c81d486**",42385.0,niah_multikey_3,2777.74336,65.536,32768,2777.74336,42385.0,['023c043a-15b9-4b3f-8f71-86464c81d486'],0.0,128,2.77774336,The special magic uuid for 4ba28805-2cc9-4ba6-a732-3a83d6f28766 mentioned in the provided text is
2.77512192,What is the special magic uuid for da371143-0b82-411e-873b-5b35b3fd489a mentioned in the provided text? ,":

**ccc7a5b7-bc77-4cb9-9db0-5ef91a944143**",42345.0,niah_multikey_3,2775.12192,65.536,32768,2775.12192,42345.0,['ccc7a5b7-bc77-4cb9-9db0-5ef91a944143'],0.0,128,2.77512192,The special magic uuid for da371143-0b82-411e-873b-5b35b3fd489a mentioned in the provided text is
2.781478912,What is the special magic uuid for 52b35285-6123-40ff-a2e1-1156d8486481 mentioned in the provided text? ,":

**d334f208-180f-4d3e-b7d1-5f8390ae39c0**",42442.0,niah_multikey_3,2781.478912,65.536,32768,2781.478912,42442.0,['d334f208-180f-4d3e-b7d1-5f8390ae39c0'],0.0,128,2.781478912,The special magic uuid for 52b35285-6123-40ff-a2e1-1156d8486481 mentioned in the provided text is
2.776170496,What is the special magic uuid for 98ea8212-ff1b-43ef-b7d1-d4c620a5f679 mentioned in the provided text? ,":

**4c478024-e330-44a5-aa83-6b3340eb8ed3**",42361.0,niah_multikey_3,2776.170496,65.536,32768,2776.170496,42361.0,['4c478024-e330-44a5-aa83-6b3340eb8ed3'],0.0,128,2.776170496,The special magic uuid for 98ea8212-ff1b-43ef-b7d1-d4c620a5f679 mentioned in the provided text is
2.77413888,What is the special magic uuid for 431d3391-4d14-4989-9873-9860f35f7681 mentioned in the provided text? ,":

**0f307f03-cb73-460a-bde0-49994443dbb7**",42330.0,niah_multikey_3,2774.13888,65.536,32768,2774.13888,42330.0,['0f307f03-cb73-460a-bde0-49994443dbb7'],0.0,128,2.77413888,The special magic uuid for 431d3391-4d14-4989-9873-9860f35f7681 mentioned in the provided text is
2.781937664,What is the special magic uuid for 1fb96d21-b5ce-4575-9a2a-2213c51b924c mentioned in the provided text? ,":

**68c49603-1d17-4d89-99b4-bc2281dd3df4**",42449.0,niah_multikey_3,2781.937664,65.536,32768,2781.937664,42449.0,['68c49603-1d17-4d89-99b4-bc2281dd3df4'],0.0,128,2.781937664,The special magic uuid for 1fb96d21-b5ce-4575-9a2a-2213c51b924c mentioned in the provided text is
2.772303872,What is the special magic uuid for 281a37db-3f14-46e7-b260-0580c219eb97 mentioned in the provided text? ,":

**05d99d8c-9627-4124-9b15-239b5876dd68**",42302.0,niah_multikey_3,2772.303872,65.536,32768,2772.303872,42302.0,['05d99d8c-9627-4124-9b15-239b5876dd68'],0.0,128,2.772303872,The special magic uuid for 281a37db-3f14-46e7-b260-0580c219eb97 mentioned in the provided text is
2.774859776,What is the special magic uuid for 5818c90d-1857-45b1-b312-4bea05995acb mentioned in the provided text? ,":

**54064039-f545-4dd9-b423-48eee610363a**",42341.0,niah_multikey_3,2774.859776,65.536,32768,2774.859776,42341.0,['54064039-f545-4dd9-b423-48eee610363a'],0.0,128,2.774859776,The special magic uuid for 5818c90d-1857-45b1-b312-4bea05995acb mentioned in the provided text is
2.78003712,What is the special magic uuid for 3f39c5fb-e025-4b28-8cec-d1758340efbd mentioned in the provided text? ,":

**cca52499-3032-49d3-bedc-7497838ae82c**",42420.0,niah_multikey_3,2780.03712,65.536,32768,2780.03712,42420.0,['cca52499-3032-49d3-bedc-7497838ae82c'],0.0,128,2.78003712,The special magic uuid for 3f39c5fb-e025-4b28-8cec-d1758340efbd mentioned in the provided text is
2.774335488,What is the special magic uuid for e06e3c30-b3e2-43db-a2eb-7adc718fa99a mentioned in the provided text? ,":

**084f1188-2c40-4f10-8225-3b19ea00bec1**",42333.0,niah_multikey_3,2774.335488,65.536,32768,2774.335488,42333.0,['084f1188-2c40-4f10-8225-3b19ea00bec1'],0.0,128,2.774335488,The special magic uuid for e06e3c30-b3e2-43db-a2eb-7adc718fa99a mentioned in the provided text is
2.775711744,What is the special magic uuid for 41ec97ea-3b58-476c-997c-22406124279b mentioned in the provided text? ,":

**fde44606-501b-45d3-a3f0-beeb1e688f25**",42354.0,niah_multikey_3,2775.711744,65.536,32768,2775.711744,42354.0,['fde44606-501b-45d3-a3f0-beeb1e688f25'],0.0,128,2.775711744,The special magic uuid for 41ec97ea-3b58-476c-997c-22406124279b mentioned in the provided text is
2.781151232,What is the special magic uuid for 79e66ae9-a606-4676-b363-49c56746ef46 mentioned in the provided text? ,":

**19e17f00-6783-40c2-9c6c-2237a0f31eed**",42437.0,niah_multikey_3,2781.151232,65.536,32768,2781.151232,42437.0,['19e17f00-6783-40c2-9c6c-2237a0f31eed'],0.0,128,2.781151232,The special magic uuid for 79e66ae9-a606-4676-b363-49c56746ef46 mentioned in the provided text is
2.779512832,What is the special magic uuid for 81f24622-0ad1-48b5-866e-1411fd642cda mentioned in the provided text? ,":

**74651292-5664-44ba-80a6-fe3949e5a9da**",42412.0,niah_multikey_3,2779.512832,65.536,32768,2779.512832,42412.0,['74651292-5664-44ba-80a6-fe3949e5a9da'],0.0,128,2.779512832,The special magic uuid for 81f24622-0ad1-48b5-866e-1411fd642cda mentioned in the provided text is
2.77741568,What is the special magic uuid for e25eecb3-6d74-48b3-a83e-d0d648b12372 mentioned in the provided text? ,":

**05aec1e1-f5f2-42b2-a1ab-e28fde6fd94e**",42380.0,niah_multikey_3,2777.41568,65.536,32768,2777.41568,42380.0,['05aec1e1-f5f2-42b2-a1ab-e28fde6fd94e'],0.0,128,2.77741568,The special magic uuid for e25eecb3-6d74-48b3-a83e-d0d648b12372 mentioned in the provided text is
2.783379456,What is the special magic uuid for 82b1073b-162e-441f-bfce-0ad236667364 mentioned in the provided text? ,":

**72d53088-b75e-445f-bd21-bd36165526c0**",42471.0,niah_multikey_3,2783.379456,65.536,32768,2783.379456,42471.0,['72d53088-b75e-445f-bd21-bd36165526c0'],0.0,128,2.783379456,The special magic uuid for 82b1073b-162e-441f-bfce-0ad236667364 mentioned in the provided text is
2.777219072,What is the special magic uuid for f9c56ef6-b3e8-4249-9383-e70b8272cb44 mentioned in the provided text? ,":

**89ea2697-b866-4aa9-8125-df8f12bb0de4**",42377.0,niah_multikey_3,2777.219072,65.536,32768,2777.219072,42377.0,['89ea2697-b866-4aa9-8125-df8f12bb0de4'],0.0,128,2.777219072,The special magic uuid for f9c56ef6-b3e8-4249-9383-e70b8272cb44 mentioned in the provided text is
2.77905408,What is the special magic uuid for 239d1ece-569a-433e-93ad-7189d4fdd5ab mentioned in the provided text? ,":

**0db53d84-12a3-4d82-80e4-bb3a839fb842**",42405.0,niah_multikey_3,2779.05408,65.536,32768,2779.05408,42405.0,['0db53d84-12a3-4d82-80e4-bb3a839fb842'],0.0,128,2.77905408,The special magic uuid for 239d1ece-569a-433e-93ad-7189d4fdd5ab mentioned in the provided text is
2.774597632,What is the special magic uuid for bf3215d3-b2d4-48ff-ac2a-b02ae76687fc mentioned in the provided text? ,":

**0cb5343f-f623-4e37-9c97-971f4a129091**",42337.0,niah_multikey_3,2774.597632,65.536,32768,2774.597632,42337.0,['0cb5343f-f623-4e37-9c97-971f4a129091'],0.0,128,2.774597632,The special magic uuid for bf3215d3-b2d4-48ff-ac2a-b02ae76687fc mentioned in the provided text is
2.78003712,What is the special magic uuid for e432f89d-a262-479f-91d8-facc1002093f mentioned in the provided text? ,":

**a02897b1-ae25-42f4-b41c-acddc3485f45**",42420.0,niah_multikey_3,2780.03712,65.536,32768,2780.03712,42420.0,['a02897b1-ae25-42f4-b41c-acddc3485f45'],0.0,128,2.78003712,The special magic uuid for e432f89d-a262-479f-91d8-facc1002093f mentioned in the provided text is
2.776891392,What is the special magic uuid for 7fa0a4e8-3737-4b62-aa95-3b35e1e914d7 mentioned in the provided text? ,":

**ddd9202f-2758-4952-bcf5-d285aa7b887e**",42372.0,niah_multikey_3,2776.891392,65.536,32768,2776.891392,42372.0,['ddd9202f-2758-4952-bcf5-d285aa7b887e'],0.0,128,2.776891392,The special magic uuid for 7fa0a4e8-3737-4b62-aa95-3b35e1e914d7 mentioned in the provided text is
2.778529792,What is the special magic uuid for e280b2bb-c246-4105-9ccc-ecc01e630761 mentioned in the provided text? ,":

**c6a7b3ee-0198-4f9e-97f8-17f3a3ec8af9**",42397.0,niah_multikey_3,2778.529792,65.536,32768,2778.529792,42397.0,['c6a7b3ee-0198-4f9e-97f8-17f3a3ec8af9'],0.0,128,2.778529792,The special magic uuid for e280b2bb-c246-4105-9ccc-ecc01e630761 mentioned in the provided text is
2.777808896,What is the special magic uuid for 073d416f-ae6c-4b21-8c0a-ff040d7f26cd mentioned in the provided text? ,":

**9d028fdf-b33e-4b39-a6f8-2d74a18fd7ee**",42386.0,niah_multikey_3,2777.808896,65.536,32768,2777.808896,42386.0,['9d028fdf-b33e-4b39-a6f8-2d74a18fd7ee'],0.0,128,2.777808896,The special magic uuid for 073d416f-ae6c-4b21-8c0a-ff040d7f26cd mentioned in the provided text is
2.781282304,What is the special magic uuid for 41c39c0a-de50-490c-85e3-43949dc532c5 mentioned in the provided text? ,":

**d884887b-ebe7-4eb9-90a6-ed673f47934d**",42439.0,niah_multikey_3,2781.282304,65.536,32768,2781.282304,42439.0,['d884887b-ebe7-4eb9-90a6-ed673f47934d'],0.0,128,2.781282304,The special magic uuid for 41c39c0a-de50-490c-85e3-43949dc532c5 mentioned in the provided text is
2.777808896,What is the special magic uuid for 00f72e19-ffcb-4dff-a0be-c17ce332a30f mentioned in the provided text? ,":

**4c2b732e-c11b-40a4-8b06-3219bed686af**",42386.0,niah_multikey_3,2777.808896,65.536,32768,2777.808896,42386.0,['4c2b732e-c11b-40a4-8b06-3219bed686af'],0.0,128,2.777808896,The special magic uuid for 00f72e19-ffcb-4dff-a0be-c17ce332a30f mentioned in the provided text is
2.77315584,What is the special magic uuid for 01b6493e-2149-4c64-84b5-4c2d7d1357b3 mentioned in the provided text? ,":

**030e78e8-c32e-417f-bcd8-e966d8223c95**",42315.0,niah_multikey_3,2773.15584,65.536,32768,2773.15584,42315.0,['030e78e8-c32e-417f-bcd8-e966d8223c95'],0.0,128,2.77315584,The special magic uuid for 01b6493e-2149-4c64-84b5-4c2d7d1357b3 mentioned in the provided text is
2.78134784,What is the special magic uuid for 9b144e95-f847-4f52-8ab3-2280e5c7a73c mentioned in the provided text? ,":

**58e07378-91e8-432a-8e15-c0420624e589**",42440.0,niah_multikey_3,2781.34784,65.536,32768,2781.34784,42440.0,['58e07378-91e8-432a-8e15-c0420624e589'],0.0,128,2.78134784,The special magic uuid for 9b144e95-f847-4f52-8ab3-2280e5c7a73c mentioned in the provided text is
2.782265344,What is the special magic uuid for 3418808d-74a1-4e50-b86b-2aebba454412 mentioned in the provided text? ,":

**2c4f0187-d3aa-4974-a58a-673177cfc7f7**",42454.0,niah_multikey_3,2782.265344,65.536,32768,2782.265344,42454.0,['2c4f0187-d3aa-4974-a58a-673177cfc7f7'],0.0,128,2.782265344,The special magic uuid for 3418808d-74a1-4e50-b86b-2aebba454412 mentioned in the provided text is
2.78069248,What is the special magic uuid for 6ad3a7bc-625c-43f8-89dc-722f6bccb845 mentioned in the provided text? ,":

**2292426d-00a7-4f87-ada0-a6841577f6e7**",42430.0,niah_multikey_3,2780.69248,65.536,32768,2780.69248,42430.0,['2292426d-00a7-4f87-ada0-a6841577f6e7'],0.0,128,2.78069248,The special magic uuid for 6ad3a7bc-625c-43f8-89dc-722f6bccb845 mentioned in the provided text is
2.78921216,What is the special magic uuid for 2a499c65-9a93-44ba-81dc-996de9c5ad55 mentioned in the provided text? ,":

**83f4a922-d9b4-4905-a1a6-e2ff99339511**",42560.0,niah_multikey_3,2789.21216,65.536,32768,2789.21216,42560.0,['83f4a922-d9b4-4905-a1a6-e2ff99339511'],0.0,128,2.78921216,The special magic uuid for 2a499c65-9a93-44ba-81dc-996de9c5ad55 mentioned in the provided text is
2.786131968,What is the special magic uuid for f456b4d2-4f05-459f-bf5c-00b426ebf65e mentioned in the provided text? ,":

**4e59857a-7278-43ec-9d57-987662d66f13**",42513.0,niah_multikey_3,2786.131968,65.536,32768,2786.131968,42513.0,['4e59857a-7278-43ec-9d57-987662d66f13'],0.0,128,2.786131968,The special magic uuid for f456b4d2-4f05-459f-bf5c-00b426ebf65e mentioned in the provided text is
2.768109568,What is the special magic uuid for 995b718c-dd53-4242-adb1-d479e2dc7189 mentioned in the provided text? ,":

**94cf8904-f481-4e53-8288-f6b5ed464ca1**",42238.0,niah_multikey_3,2768.109568,65.536,32768,2768.109568,42238.0,['94cf8904-f481-4e53-8288-f6b5ed464ca1'],0.0,128,2.768109568,The special magic uuid for 995b718c-dd53-4242-adb1-d479e2dc7189 mentioned in the provided text is
2.771779584,What is the special magic uuid for 0d1b5b98-df0c-4783-bdf7-389aecd17290 mentioned in the provided text? ,":

**d0bdcc7b-f953-4bff-b933-9858d4c26c25**",42294.0,niah_multikey_3,2771.779584,65.536,32768,2771.779584,42294.0,['d0bdcc7b-f953-4bff-b933-9858d4c26c25'],0.0,128,2.771779584,The special magic uuid for 0d1b5b98-df0c-4783-bdf7-389aecd17290 mentioned in the provided text is
2.781937664,What is the special magic uuid for f3f2f9b7-2bcd-4b26-b8ec-e43227f4a4ce mentioned in the provided text? ,":

**fdb4a0b9-de3c-437e-bb7b-8e24dd771c33**",42449.0,niah_multikey_3,2781.937664,65.536,32768,2781.937664,42449.0,['fdb4a0b9-de3c-437e-bb7b-8e24dd771c33'],0.0,128,2.781937664,The special magic uuid for f3f2f9b7-2bcd-4b26-b8ec-e43227f4a4ce mentioned in the provided text is
2.78331392,What is the special magic uuid for 58c83664-7a99-4736-917d-9b22655cb533 mentioned in the provided text? ,":

**d116cf22-92e4-4787-8b2e-3f516de96957**",42470.0,niah_multikey_3,2783.31392,65.536,32768,2783.31392,42470.0,['d116cf22-92e4-4787-8b2e-3f516de96957'],0.0,128,2.78331392,The special magic uuid for 58c83664-7a99-4736-917d-9b22655cb533 mentioned in the provided text is
2.773417984,What is the special magic uuid for 80fdac9e-b562-4ec8-8854-9f96d256ac0b mentioned in the provided text? ,":

**297aa5c4-55f9-4820-9b67-2f47f763e219**",42319.0,niah_multikey_3,2773.417984,65.536,32768,2773.417984,42319.0,['297aa5c4-55f9-4820-9b67-2f47f763e219'],0.0,128,2.773417984,The special magic uuid for 80fdac9e-b562-4ec8-8854-9f96d256ac0b mentioned in the provided text is
2.78298624,What is the special magic uuid for 52278ea8-2b87-45c6-ade3-319aee47f0b6 mentioned in the provided text? ,":

**fe2d958f-e02c-4357-85af-275db1085506**",42465.0,niah_multikey_3,2782.98624,65.536,32768,2782.98624,42465.0,['fe2d958f-e02c-4357-85af-275db1085506'],0.0,128,2.78298624,The special magic uuid for 52278ea8-2b87-45c6-ade3-319aee47f0b6 mentioned in the provided text is
2.77970944,What is the special magic uuid for 060ec022-b666-48c9-9206-c72f2555ae5e mentioned in the provided text? ,":

**d6ac3b67-46ee-4cbb-b4a1-3f3bc2b4de1f**",42415.0,niah_multikey_3,2779.70944,65.536,32768,2779.70944,42415.0,['d6ac3b67-46ee-4cbb-b4a1-3f3bc2b4de1f'],0.0,128,2.77970944,The special magic uuid for 060ec022-b666-48c9-9206-c72f2555ae5e mentioned in the provided text is
2.779774976,What is the special magic uuid for 1818871b-fc20-41c4-879c-546da1893458 mentioned in the provided text? ,":

**356ea3d0-92f5-4bbf-9fe0-c541bc837dab**",42416.0,niah_multikey_3,2779.774976,65.536,32768,2779.774976,42416.0,['356ea3d0-92f5-4bbf-9fe0-c541bc837dab'],0.0,128,2.779774976,The special magic uuid for 1818871b-fc20-41c4-879c-546da1893458 mentioned in the provided text is
2.777153536,What is the special magic uuid for f3dd4051-307c-4ad5-af81-a2ba13c6cbc4 mentioned in the provided text? ,":

**a892274d-c98e-4ccc-962a-d6e73cabb05a**",42376.0,niah_multikey_3,2777.153536,65.536,32768,2777.153536,42376.0,['a892274d-c98e-4ccc-962a-d6e73cabb05a'],0.0,128,2.777153536,The special magic uuid for f3dd4051-307c-4ad5-af81-a2ba13c6cbc4 mentioned in the provided text is
2.786459648,What is the special magic uuid for 3b02716c-baf7-49af-9120-93d215062b11 mentioned in the provided text? ,":

**95664711-23b0-418d-bcc3-e405a69e837d**",42518.0,niah_multikey_3,2786.459648,65.536,32768,2786.459648,42518.0,['95664711-23b0-418d-bcc3-e405a69e837d'],0.0,128,2.786459648,The special magic uuid for 3b02716c-baf7-49af-9120-93d215062b11 mentioned in the provided text is
2.778005504,What is the special magic uuid for 3bdebd08-9fd0-42aa-b118-a274f50e976f mentioned in the provided text? ,":

**2e5abfcf-3c6c-4112-a5b7-0e6dc0cff6c8**",42389.0,niah_multikey_3,2778.005504,65.536,32768,2778.005504,42389.0,['2e5abfcf-3c6c-4112-a5b7-0e6dc0cff6c8'],0.0,128,2.778005504,The special magic uuid for 3bdebd08-9fd0-42aa-b118-a274f50e976f mentioned in the provided text is
2.783838208,What is the special magic uuid for e485f93e-697a-4f5e-800d-725bb14954f6 mentioned in the provided text? ,":

**1e623b7f-7048-4f1b-b59f-b944db347feb**",42478.0,niah_multikey_3,2783.838208,65.536,32768,2783.838208,42478.0,['1e623b7f-7048-4f1b-b59f-b944db347feb'],0.0,128,2.783838208,The special magic uuid for e485f93e-697a-4f5e-800d-725bb14954f6 mentioned in the provided text is
2.780168192,What is the special magic uuid for 55250b22-b4a4-4607-835a-483e20ca21b3 mentioned in the provided text? ,":

**523b4ad5-34b4-43ce-ad77-09b8b7e39567**",42422.0,niah_multikey_3,2780.168192,65.536,32768,2780.168192,42422.0,['523b4ad5-34b4-43ce-ad77-09b8b7e39567'],0.0,128,2.780168192,The special magic uuid for 55250b22-b4a4-4607-835a-483e20ca21b3 mentioned in the provided text is
2.78167552,What is the special magic uuid for 577eb813-d58f-42f4-a362-c15b286cf7c5 mentioned in the provided text? ,":

**4a9817e1-34da-47f8-8338-e49f03bc6ab6**",42445.0,niah_multikey_3,2781.67552,65.536,32768,2781.67552,42445.0,['4a9817e1-34da-47f8-8338-e49f03bc6ab6'],0.0,128,2.78167552,The special magic uuid for 577eb813-d58f-42f4-a362-c15b286cf7c5 mentioned in the provided text is
2.778529792,What is the special magic uuid for 5a8aecb9-a696-4806-baf0-18291dabfb74 mentioned in the provided text? ,":

**4fa81c6c-54de-42cc-bc15-731f3227de04**",42397.0,niah_multikey_3,2778.529792,65.536,32768,2778.529792,42397.0,['4fa81c6c-54de-42cc-bc15-731f3227de04'],0.0,128,2.778529792,The special magic uuid for 5a8aecb9-a696-4806-baf0-18291dabfb74 mentioned in the provided text is
2.764832768,What is the special magic uuid for 3617a596-aead-4890-98ba-eccc5b1fe996 mentioned in the provided text? ,":

**3e1371ac-9e28-44d5-ac40-fe7caa8539ad**",42188.0,niah_multikey_3,2764.832768,65.536,32768,2764.832768,42188.0,['3e1371ac-9e28-44d5-ac40-fe7caa8539ad'],0.0,128,2.764832768,The special magic uuid for 3617a596-aead-4890-98ba-eccc5b1fe996 mentioned in the provided text is
2.781282304,What is the special magic uuid for c3c11e7b-99dc-4269-b1c1-c6e3cea1a0a4 mentioned in the provided text? ,":

**74d86bf1-4d48-45df-9797-bb1d19a41adf**",42439.0,niah_multikey_3,2781.282304,65.536,32768,2781.282304,42439.0,['74d86bf1-4d48-45df-9797-bb1d19a41adf'],0.0,128,2.781282304,The special magic uuid for c3c11e7b-99dc-4269-b1c1-c6e3cea1a0a4 mentioned in the provided text is
2.771714048,What is the special magic uuid for bcee6f78-c911-495c-9a85-061e5046fb17 mentioned in the provided text? ,":

**0c6d467e-4e91-4909-9cba-de6c5a9ae2fa**",42293.0,niah_multikey_3,2771.714048,65.536,32768,2771.714048,42293.0,['0c6d467e-4e91-4909-9cba-de6c5a9ae2fa'],0.0,128,2.771714048,The special magic uuid for bcee6f78-c911-495c-9a85-061e5046fb17 mentioned in the provided text is
2.785148928,What is the special magic uuid for 9dad7067-55dc-46e9-b28a-2267a3b2befd mentioned in the provided text? ,":

**34c1edf4-956d-407b-84b1-7e9a696832f9**",42498.0,niah_multikey_3,2785.148928,65.536,32768,2785.148928,42498.0,['34c1edf4-956d-407b-84b1-7e9a696832f9'],0.0,128,2.785148928,The special magic uuid for 9dad7067-55dc-46e9-b28a-2267a3b2befd mentioned in the provided text is
