retained_context_tokens,question,memory_budget_unit,answer_prefix,uncompressed_kv_memory_gb,token_budget,retained_kv_memory_mb,retained_kv_memory_gb,context_length,max_new_tokens,predicted_answer,context_tokens,answer,kv_memory_per_token_kb,memory_budget,task,uncompressed_kv_memory_mb,compression_ratio
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Rostker v. Goldberg held that the practice of what way of filling armed forces vacancies was consitutional? ",GB,Answer:,2.189361152,3051.0,199.950336,0.199950336,32768,32, requiring only men to fill vacancies,33407.0,['Conscription'],65.536,0.2,qa_2,2189.361152,0.9086718352441105
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Handi-Snacks are a snack food product line sold by what American multinational confectionery, food, and beverage company that is based in Illinois? ",GB,Answer:,2.073427968,3051.0,199.950336,0.199950336,32768,32, Mondelēz,31638.0,"['Mondelez International, Inc.']",65.536,0.2,qa_2,2073.427968,0.9035653328276123
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What was the name of a woman from the book titled ""Their Lives: The Women Targeted by the Clinton Machine "" and was also a former white house intern? ",GB,Answer:,2.236809216,3051.0,199.950336,0.199950336,32768,32, Monica Lewinsky,34131.0,['Monica Lewinsky'],65.536,0.2,qa_2,2236.809216,0.9106091236705635
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When was the American lawyer, lobbyist and political consultant who was a senior member of the presidential campaign of Donald Trump born? ",GB,Answer:,2.124546048,3051.0,199.950336,0.199950336,32768,32," The provided documents do not contain the birth date of the American lawyer, lobbyist, and political consultant who was a senior member of Donald Trump's presidential campaign.",32418.0,"['April 1, 1949']",65.536,0.2,qa_2,2124.546048,0.9058856191004997
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: In what year was the novel that Lourenço Mutarelli based ""Nina"" on based first published? ",GB,Answer:,2.272854016,3051.0,199.950336,0.199950336,32768,32, 2004,34681.0,['1866'],65.536,0.2,qa_2,2272.854016,0.9120267581672962
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Where are Teide National Park and Garajonay National Park located? ",GB,Answer:,2.236022784,3051.0,199.950336,0.199950336,32768,32," Tenerife and La Gomera, Spain",34119.0,"['Canary Islands, Spain']",65.536,0.2,qa_2,2236.022784,0.9105776839883936
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: How many copies of Roald Dahl's variation on a popular anecdote sold? ",GB,Answer:,2.245066752,3051.0,199.950336,0.199950336,32768,32, The provided documents do not contain information about the number of copies sold of Roald Dahl's variation on a popular anecdote.,34257.0,['250 million'],65.536,0.2,qa_2,2245.066752,0.9109379105000438
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What occupation do Chris Menges and Aram Avakian share? ",GB,Answer:,2.191458304,3051.0,199.950336,0.199950336,32768,32, Film director,33439.0,['director'],65.536,0.2,qa_2,2191.458304,0.9087592332306588
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Andrew Jaspan was the co-founder of what not-for-profit media outlet? ",GB,Answer:,2.23182848,3051.0,199.950336,0.199950336,32768,32, The provided documents do not contain information about Andrew Jaspan or the not-for-profit media outlet he co-founded.,34055.0,['The Conversation'],65.536,0.2,qa_2,2231.82848,0.9104096314784906
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Which American film director hosted the 18th Independent Spirit Awards in 2002? ",GB,Answer:,2.271346688,3051.0,199.950336,0.199950336,32768,32, John Waters,34658.0,['John Waters'],65.536,0.2,qa_2,2271.346688,0.911968376709562
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Where does the hotel and casino located in which Bill Cosby's third album was recorded? ",GB,Answer:,2.120024064,3051.0,199.950336,0.199950336,32768,32," Las Vegas, Nevada",32349.0,['Las Vegas Strip in Paradise'],65.536,0.2,qa_2,2120.024064,0.9056848743392377
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Do the drinks Gibson and Zurracapote both contain gin? ",GB,Answer:,2.17513984,3051.0,199.950336,0.199950336,32768,32, No,33190.0,['no'],65.536,0.2,qa_2,2175.13984,0.9080747213015968
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: In what month is the annual documentary film festival, that is presented by the fortnightly published British journal of literary essays, held?  ",GB,Answer:,2.081161216,3051.0,199.950336,0.199950336,32768,32, March,31756.0,['March and April'],65.536,0.2,qa_2,2081.161216,0.903923667968258
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Tysons Galleria is located in what county? ",GB,Answer:,2.132410368,3051.0,199.950336,0.199950336,32768,32, Fairfax County,32538.0,['Fairfax County'],65.536,0.2,qa_2,2132.410368,0.906232712520745
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Bordan Tkachuk was the CEO of a company that provides what sort of products? ",GB,Answer:,2.19611136,3051.0,199.950336,0.199950336,32768,32, The provided documents do not contain information about Bordan Tkachuk or the company he was the CEO of.,33510.0,['IT products and services'],65.536,0.2,qa_2,2196.11136,0.908952551477171
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Which filmmaker was known for animation, Lev Yilmaz or Pamela B. Green? ",GB,Answer:,2.157903872,3051.0,199.950336,0.199950336,32768,32, Neither Lev Yilmaz nor Pamela B. Green is mentioned in the provided documents. The only filmmaker mentioned is Lev Vladimirovich Yilmaz (,32927.0,['Levni Yilmaz'],65.536,0.2,qa_2,2157.903872,0.907340480456768
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: In which city is the ambassador of the Rabat-Salé-Kénitra administrative region to China based? ",GB,Answer:,2.196897792,3051.0,199.950336,0.199950336,32768,32, Beijing,33522.0,['Beijing'],65.536,0.2,qa_2,2196.897792,0.9089851440844818
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Are Yingkou and Fuding the same level of city? ",GB,Answer:,2.171338752,3051.0,199.950336,0.199950336,32768,32, No,33132.0,['no'],65.536,0.2,qa_2,2171.338752,0.9079137993480623
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Where did the descendants of the group of black Indians associated with the Seminole people settle? ",GB,Answer:,2.179661824,3051.0,199.950336,0.199950336,32768,32, Florida and Oklahoma,33259.0,"['Coahuila, Mexico']",65.536,0.2,qa_2,2179.661824,0.9082654319131663
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: David Huntsinger has worked with this gospel singer born in the month of July? ",GB,Answer:,2.20987392,3051.0,199.950336,0.199950336,32768,32, Larnelle Harris,33720.0,['Larnelle Harris'],65.536,0.2,qa_2,2209.87392,0.9095195729537366
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What year was the brother of this first round draft pick by the Washington Redskins drafted? ",GB,Answer:,2.239496192,3051.0,199.950336,0.199950336,32768,32, 1983,34172.0,['2003'],65.536,0.2,qa_2,2239.496192,0.9107163759803347
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Where is the stadium at which 1964 Georgia Tech Yellow Jackets football team played their home game located?  ",GB,Answer:,2.279276544,3051.0,199.950336,0.199950336,32768,32, Atlanta,34779.0,['North Avenue at Techwood Drive'],65.536,0.2,qa_2,2279.276544,0.9122746484947813
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Since 2 June 2017, The Leader of Fine Gael had been held by which Irish Fine Gael politician who has served as Taoiseach and Minister for Defence? ",GB,Answer:,2.074607616,3051.0,199.950336,0.199950336,32768,32, Leo Varadkar,31656.0,['Leo Varadkar'],65.536,0.2,qa_2,2074.607616,0.903620166793025
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Which American film actor and dancer starred in the 1945 film Johnny Angel? ",GB,Answer:,2.080702464,3051.0,199.950336,0.199950336,32768,32," No American film actor and dancer starred in the 1945 film Johnny Angel, as the provided text states that ""Johnny Angel"" is a 1",31749.0,['George Raft'],65.536,0.2,qa_2,2080.702464,0.9039024851176415
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: hree Men on a Horse is a play by a playwright born in which year ? ",GB,Answer:,2.138046464,3051.0,199.950336,0.199950336,32768,32, 1939,32624.0,['1887'],65.536,0.2,qa_2,2138.046464,0.9064798921039725
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What type of activity does Owner earnings and Warren Buffett have in common? ",GB,Answer:,2.10501632,3051.0,199.950336,0.199950336,32768,32, Valuation,32120.0,['business'],65.536,0.2,qa_2,2105.01632,0.9050124533001245
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When was the  former Indian cricketer who made his ODI debuts during the 2000 ICC KnockOut Trophy born?  ",GB,Answer:,2.280456192,3051.0,199.950336,0.199950336,32768,32, The provided documents do not contain information about the birth date of the former Indian cricketer who made his ODI debut during the 2000 ICC,34797.0,['7 October 1978'],65.536,0.2,qa_2,2280.456192,0.9123200275885852
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Which airplane was this Major test-flying after whom the base, that 514th Flight Test Squadron is stated at, is named? ",GB,Answer:,2.126118912,3051.0,199.950336,0.199950336,32768,32," There is no information in the provided documents to answer this question. The text mentions a base named after a ""Major"" (implied to be Major General or",32442.0,['B-17 Flying Fortress bomber'],65.536,0.2,qa_2,2126.118912,0.905955243203255
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Based on a True Story... is an album by which country music star, with the single My Eyes? ",GB,Answer:,2.25181696,3051.0,199.950336,0.199950336,32768,32," The provided documents do not contain information about an album titled ""Based on a True Story..."" or a single called ""My Eyes"". The only album mentioned in the",34360.0,['Blake Shelton'],65.536,0.2,qa_2,2251.81696,0.9112048894062864
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Over how many centuries were the ""dwelling place of the dead"" built? ",GB,Answer:,2.277113856,3051.0,199.950336,0.199950336,32768,32, three,34746.0,['three centuries'],65.536,0.2,qa_2,2277.113856,0.9121913313762735
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When was the British author who wrote the novel on which ""Here We Go Round the Mulberry Bush"" was based born?  ",GB,Answer:,2.080047104,3051.0,199.950336,0.199950336,32768,32, 1936,31739.0,['7 January 1936'],65.536,0.2,qa_2,2080.047104,0.9038722076940042
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who died first, George Archainbaud or Ralph Murphy? ",GB,Answer:,2.241396736,3051.0,199.950336,0.199950336,32768,32, Ralph Murphy,34201.0,['George Archainbaud'],65.536,0.2,qa_2,2241.396736,0.9107920821028624
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Which component of shellite has the formula (ON)CHOH? ",GB,Answer:,2.150694912,3051.0,199.950336,0.199950336,32768,32, None of the provided documents contain information about a component of shellite with the formula (ON)CHOH. The formula (ON)CHOH is mentioned in,32817.0,['picric acid'],65.536,0.2,qa_2,2150.694912,0.9070298930432398
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: The Argentine PGA Championship record holder has won how many tournaments worldwide? ",GB,Answer:,2.262761472,3051.0,199.950336,0.199950336,32768,32, 10,34527.0,['230'],65.536,0.2,qa_2,2262.761472,0.9116343730993136
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Suicide's 1977 released album features a song based on what brand's comic character? ",GB,Answer:,2.25476608,3051.0,199.950336,0.199950336,32768,32, Marvel Comics,34405.0,['Marvel'],65.536,0.2,qa_2,2254.76608,0.911321028920215
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What other political position did the person who introduced the DISCLOSE Act hold? ",GB,Answer:,2.021720064,3051.0,199.950336,0.199950336,32768,32, United States Senator,30849.0,['United States Senator'],65.536,0.2,qa_2,2021.720064,0.9010989010989011
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Were the bands Skin Yard and Ostava from the U.S.? ",GB,Answer:,2.192113664,3051.0,199.950336,0.199950336,32768,32, No,33449.0,['no'],65.536,0.2,qa_2,2192.113664,0.908786510807498
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Are Daryl Hall and Gerry Marsden both musicians? ",GB,Answer:,2.049441792,3051.0,199.950336,0.199950336,32768,32, No,31272.0,['yes'],65.536,0.2,qa_2,2049.441792,0.9024366845740599
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What major truck road is located in Backford Cross? ",GB,Answer:,2.274164736,3051.0,199.950336,0.199950336,32768,32, There is no major truck road located in Backford Cross. The documents state that Backford Cross is a junction where the A41 road meets the A5,34701.0,['The A41'],65.536,0.2,qa_2,2274.164736,0.9120774617446183
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: In which role did Caroline Carver played in a 1999 Hallmark Entertainment made-for-TV fantasy movie? ",GB,Answer:,2.257846272,3051.0,199.950336,0.199950336,32768,32, The provided documents do not contain information about Caroline Carver playing a role in a 1999 Hallmark Entertainment made-for-TV fantasy movie. The documents,34452.0,['Princess Jessica'],65.536,0.2,qa_2,2257.846272,0.9114420062695925
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What's the name of the fantasy film starring Sarah Bolger, featuring a New England family who discover magical creatures around their estate? ",GB,Answer:,2.193948672,3051.0,199.950336,0.199950336,32768,32," The film is ""The Secret of Crickley Hall"". However, based on the provided text, the film described is ""The Secret of Crickley Hall",33477.0,['The Spiderwick Chronicles'],65.536,0.2,qa_2,2193.948672,0.9088628013262837
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Maxeda has been owned since 2004 by which American multinational equity firm? ",GB,Answer:,2.254831616,3051.0,199.950336,0.199950336,32768,32, Bain Capital,34406.0,['KKR & Co'],65.536,0.2,qa_2,2254.831616,0.91132360634773
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: The youngest daughter of Lady Mary-Gaye Curzon stars with Douglas Smith and Lucien Laviscount  in what 2017 film? ",GB,Answer:,2.183069696,3051.0,199.950336,0.199950336,32768,32, The Finder,33311.0,['The Bye Bye Man'],65.536,0.2,qa_2,2183.069696,0.9084086337846358
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Mummulgum is a stop on the Bruxner Highway before reaching the town on the banks of which river? ",GB,Answer:,2.270691328,3051.0,199.950336,0.199950336,32768,32, Clarence River,34648.0,['Richmond'],65.536,0.2,qa_2,2270.691328,0.9119429692911568
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Which American audio engineer and clandestine chemist, who was a key figure in the San Francisco Bay Area hippie movement during the 1960s recorded the album ""Old and in the Way?"" ",GB,Answer:,2.085289984,3051.0,199.950336,0.199950336,32768,32, Not found in the provided documents.,31819.0,['Owsley Stanley'],65.536,0.2,qa_2,2085.289984,0.9041138942141488
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When was the palace founded at which Columba de Dunbar died in 1435? ",GB,Answer:,2.071330816,3051.0,199.950336,0.199950336,32768,32, The provided documents do not contain information about the founding date of the palace where Columba de Dunbar died.,31606.0,['the late 12th Century'],65.536,0.2,qa_2,2071.330816,0.9034676960070873
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Where is the Bubblegum Alley, that is similar to Gum Wall, located in California? ",GB,Answer:,2.256338944,3051.0,199.950336,0.199950336,32768,32, The provided documents do not contain information about the location of Bubblegum Alley in California.,34429.0,"['San Luis Obispo, California']",65.536,0.2,qa_2,2256.338944,0.9113828458566906
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: At what venue was the January 2, 2012 game featured the University of Louisville team? ",GB,Answer:,2.236416,3051.0,199.950336,0.199950336,32768,32," The provided documents do not contain information about the venue of the January 2, 2012 game featuring the University of Louisville team.",34125.0,['Mercedes-Benz Superdome'],65.536,0.2,qa_2,2236.416,0.9105934065934066
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Which film was Oscar nominated, LaLee's Kin: The Legacy of Cotton or Gimme Shelter, the 1970 Rolling Stones documentary? ",GB,Answer:,2.238644224,3051.0,199.950336,0.199950336,32768,32, Gimme Shelter,34159.0,"[""LaLee's Kin: The Legacy of Cotton""]",65.536,0.2,qa_2,2238.644224,0.9106823970256741
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Which board game was published most recently, Pirate's Cove or Catan? ",GB,Answer:,2.113404928,3051.0,199.950336,0.199950336,32768,32, Pirate's Cove,32248.0,"[""Pirate's Cove""]",65.536,0.2,qa_2,2113.404928,0.9053894815182337
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Alice David is the voice of Lara Croft in a video game developed by which company ? ",GB,Answer:,2.129657856,3051.0,199.950336,0.199950336,32768,32," Alice David is not mentioned in the provided documents; the documents state that Alice David is not the voice of Lara Croft, but rather that Alice David is not",32496.0,['Crystal Dynamics'],65.536,0.2,qa_2,2129.657856,0.9061115214180206
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Which Eminem album included vocals from a singer who had an album titled ""Unapologetic""? ",GB,Answer:,2.154430464,3051.0,199.950336,0.199950336,32768,32, Not mentioned in the provided documents.,32874.0,"['""The Marshall Mathers LP 2""']",65.536,0.2,qa_2,2154.430464,0.9071910932651944
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: This American crime film set in South Los Angeles was written and directed by the same director and writer of screenwriter of ""Street Kings"", ""End of Watch"", ""Sabotage"", ""Fury"" and what other film?  ",GB,Answer:,2.268594176,3051.0,199.950336,0.199950336,32768,32," The American crime film set in South Los Angeles written and directed by David Ayer, who also wrote ""Street Kings"", ""End of Watch"", ""Sabot",34616.0,['Suicide Squad'],65.536,0.2,qa_2,2268.594176,0.9118615669054773
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: SuperMansion starred the actress who had a recurring role as whom on Workaholics? ",GB,Answer:,2.198667264,3051.0,199.950336,0.199950336,32768,32, Jillian,33549.0,['Jillian Belk'],65.536,0.2,qa_2,2198.667264,0.9090583922024501
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: The 1974 Texas Tech Raiders football team represented what public research university in Lubbock, Texas? ",GB,Answer:,2.190278656,3051.0,199.950336,0.199950336,32768,32, Texas Tech University,33421.0,['Texas Tech University'],65.536,0.2,qa_2,2190.278656,0.9087100924568385
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: During Siege of Bharatpur, which Commander-in-Chief of Ireland and Commander-in-Chief of India contributed to the storming of the castle? ",GB,Answer:,2.1692416,3051.0,199.950336,0.199950336,32768,32, Not answerable,33100.0,['Lord Combermere'],65.536,0.2,qa_2,2169.2416,0.9078247734138973
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: For what type of work is the production company for The Year Without a Santa Claus best known? ",GB,Answer:,2.152398848,3051.0,199.950336,0.199950336,32768,32, stop motion animation,32843.0,"['seasonal television specials, particularly its work in stop motion animation']",65.536,0.2,qa_2,2152.398848,0.907103492372804
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What year was the film that starred the composer for ""The Naked Brothers Band""? ",GB,Answer:,2.207973376,3051.0,199.950336,0.199950336,32768,32, 2005,33691.0,['2014'],65.536,0.2,qa_2,2207.973376,0.9094416906592265
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: The author of Sexual Politics attended which British University? ",GB,Answer:,2.24198656,3051.0,199.950336,0.199950336,32768,32, The author of Sexual Politics attended which British University?,34210.0,['Oxford'],65.536,0.2,qa_2,2241.98656,0.910815551008477
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who had the best singles ranking, Roberta Vinci or Jorge Lozano? ",GB,Answer:,2.122973184,3051.0,199.950336,0.199950336,32768,32, Roberta Vinci,32394.0,['Roberta Vinci'],65.536,0.2,qa_2,2122.973184,0.9058158918318207
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Both Truth in Science and Discovery embrace what campaign? ",GB,Answer:,2.203713536,3051.0,199.950336,0.199950336,32768,32," The documents do not contain information about ""Truth in Science"" or a campaign embraced by both ""Truth in Science"" and ""Discovery"". The only campaign mentioned in",33626.0,"['""Teach the Controversy"" campaign']",65.536,0.2,qa_2,2203.713536,0.909266638910367
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Josey Scott and Ian Watkins were both promising musicians. Which of these talented men was incarcerated, impacting his career with a rock band? ",GB,Answer:,2.133131264,3051.0,199.950336,0.199950336,32768,32, Ian Watkins,32549.0,['Lostprophets disbanded in 2013 after Watkins was charged with sexual offences in late 2012.'],65.536,0.2,qa_2,2133.131264,0.9062644013640972
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: The movies Queen of Blood and Battle Beyond the Sun both contained scenes from what 1959 Soviet feature? ",GB,Answer:,2.244870144,3051.0,199.950336,0.199950336,32768,32," Queen of Blood and Battle Beyond the Sun both contained scenes from the 1959 Soviet feature film ""Battle in Space"" (also known as ""K",34254.0,['Nebo Zovyot'],65.536,0.2,qa_2,2244.870144,0.9109301103520757
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who was born first, Erika Jayne or Marco Da Silva ",GB,Answer:,2.244476928,3051.0,199.950336,0.199950336,32768,32, Marco Da Silva,34248.0,['Erika Jayne'],65.536,0.2,qa_2,2244.476928,0.9109145059565522
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When did the English local newspaper, featuring the sculpture and war memorial in the Forbury gardens, change names? ",GB,Answer:,2.131427328,3051.0,199.950336,0.199950336,32768,32, The provided documents do not contain information about when the English local newspaper changed names.,32523.0,['2009'],65.536,0.2,qa_2,2131.427328,0.9061894659164283
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What is the name of the Isles who were led by Aonghus Mór and covered a total land area of over 8300 km2? ",GB,Answer:,2.2085632,3051.0,199.950336,0.199950336,32768,32," The question contains a factual error; Aonghus Mór was a leader of the Kingdom of the Isles (specifically the Lordship of the Isles), which",33700.0,['Kingdom of the Isles'],65.536,0.2,qa_2,2208.5632,0.9094658753709199
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who is Bruce Spizer an expert on, known as the most influential act of the rock era? ",GB,Answer:,2.237988864,3051.0,199.950336,0.199950336,32768,32, The Beatles,34149.0,['The Beatles'],65.536,0.2,qa_2,2237.988864,0.910656241764034
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Which song was behind the third single on the album  ""A Lot About Livin' (And a Little 'bout Love)"" for two weeks on the country charts? ",GB,Answer:,2.278424576,3051.0,199.950336,0.199950336,32768,32," ""Ain't Nothing 'bout You""",34766.0,"['""We\'ll Burn That Bridge""']",65.536,0.2,qa_2,2278.424576,0.9122418454812173
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What occupation was shared by David Yates and Pietro Germi? ",GB,Answer:,2.174681088,3051.0,199.950336,0.199950336,32768,32, Director,33183.0,['director'],65.536,0.2,qa_2,2174.681088,0.9080553295362083
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Marcus Wayne Garland spent nine seasons with an American professional baseball team that is based in Baltimore, Maryland, and was one of the AMerican League's original eight charter franchises when the league was established in what year? ",GB,Answer:,2.188312576,3051.0,199.950336,0.199950336,32768,32, 1901,33391.0,['1901'],65.536,0.2,qa_2,2188.312576,0.908628073432961
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: The lamp used in many lighthouses is similiar to this type of lamp patented in 1780 by Aimé Argand? ",GB,Answer:,2.254569472,3051.0,199.950336,0.199950336,32768,32, oil lamp,34402.0,['Argand lamp'],65.536,0.2,qa_2,2254.569472,0.9113132957386199
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: The songs from the sountrack to ""When Harry Met Sally"" are performed by a singer that has had how many top 20 US albums? ",GB,Answer:,2.228682752,3051.0,199.950336,0.199950336,32768,32, seven,34007.0,['seven'],65.536,0.2,qa_2,2228.682752,0.910283176992972
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Are Broughtonia and Laeliocattleya both orchids? ",GB,Answer:,2.036072448,3051.0,199.950336,0.199950336,32768,32, Yes,31068.0,['yes'],65.536,0.2,qa_2,2036.072448,0.9017960602549246
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Where was the world cup hosted that Algeria qualified for the first time into the round of 16? ",GB,Answer:,2.161115136,3051.0,199.950336,0.199950336,32768,32, South Africa,32976.0,['Brazil'],65.536,0.2,qa_2,2161.115136,0.9074781659388647
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Which was fought earlier in our nation's history, the Seven Days Battles or the Battle of Manila? ",GB,Answer:,2.13876736,3051.0,199.950336,0.199950336,32768,32, The Seven Days Battles,32635.0,['The Seven Days Battles'],65.536,0.2,qa_2,2138.76736,0.9065114141259384
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What retailer in ABQ Uptown is headquarted in Poole, Dorset, United Kingdom? ",GB,Answer:,2.183069696,3051.0,199.950336,0.199950336,32768,32," No retailer in ABQ Uptown is headquartered in Poole, Dorset, United Kingdom.",33311.0,['Lush Ltd.'],65.536,0.2,qa_2,2183.069696,0.9084086337846358
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What football club plays in the area between the old tool gates: Brook Bar and Trafford bar? ",GB,Answer:,2.26459648,3051.0,199.950336,0.199950336,32768,32, FC Mafra,34555.0,['Manchester United'],65.536,0.2,qa_2,2264.59648,0.9117059759803212
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: The song ""Chim Chim Cher-ee"" can be heard  in the ""Mary Poppins"" scene of a Disney ride that debuted in what year? ",GB,Answer:,2.26328576,3051.0,199.950336,0.199950336,32768,32, 1979,34535.0,['1989'],65.536,0.2,qa_2,2263.28576,0.9116548429129868
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Who held the record for the longest service in the Australian Parliament for a woman, and was surpassed by  a former Australian politician who was the 29th Speaker of the House of Representatives? ",GB,Answer:,2.230583296,3051.0,199.950336,0.199950336,32768,32," The document does not contain information about who held the record for the longest service in the Australian Parliament for a woman, nor does it mention a former Australian politician who",34036.0,['Kathryn Jean Martin'],65.536,0.2,qa_2,2230.583296,0.9103596192267012
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Which man who presented the Australia 2022 FIFA World Cup bid was born on October 22, 1930? ",GB,Answer:,2.224357376,3051.0,199.950336,0.199950336,32768,32, Frank Lowy,33941.0,['Frank Lowy'],65.536,0.2,qa_2,2224.357376,0.9101087180695914
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What major city is the Faith Lutheran Middle School and High School located by? ",GB,Answer:,2.167406592,3051.0,199.950336,0.199950336,32768,32, Las Vegas,33072.0,['Las Vegas'],65.536,0.2,qa_2,2167.406592,0.9077467343976778
3051.0,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What British singer-songwriter hosted the 16th Annual Young Hollywood Awards? ",GB,Answer:,2.127691776,3051.0,199.950336,0.199950336,32768,32, Not found in the provided documents.,32466.0,['Kelly Lee Osbourne'],65.536,0.2,qa_2,2127.691776,0.9060247643688782
