token_budget,context_length,answer,retained_kv_memory_mb,task,question,retained_kv_memory_gb,answer_prefix,max_new_tokens,kv_memory_per_token_kb,compression_ratio,retained_context_tokens,memory_budget_unit,uncompressed_kv_memory_gb,predicted_answer,memory_budget,uncompressed_kv_memory_mb,context_tokens
15258.0,32768,['350ec93a-1edc-4e1e-a5b1-c8f78fb4ffc3'],999.948288,niah_multikey_3,What is the special magic uuid for 1bf1dbc6-faab-47a8-91b4-ec7ea021808d mentioned in the provided text? ,0.999948288,The special magic uuid for 1bf1dbc6-faab-47a8-91b4-ec7ea021808d mentioned in the provided text is,128,65.536,0.640607702272995,15258.0,GB,2.78233088,":

**350ec93a-1edc-4e1e-a5b1-c8f78fb4ffc3**",1.0,2782.33088,42455.0
15258.0,32768,['8d941f17-6af7-468b-a5fd-902b671b80ba'],999.948288,niah_multikey_3,What is the special magic uuid for 061fd05e-9e3b-404a-a176-4827d43b009c mentioned in the provided text? ,0.999948288,The special magic uuid for 061fd05e-9e3b-404a-a176-4827d43b009c mentioned in the provided text is,128,65.536,0.6393163605418055,15258.0,GB,2.772369408,":

**8d941f17-6af7-468b-a5fd-902b671b80ba**",1.0,2772.369408,42303.0
15258.0,32768,['ad565ff8-d1b0-4a3b-bb81-df72e9f17382'],999.948288,niah_multikey_3,What is the special magic uuid for 891093a3-109a-4ab3-971c-4c8ac47f3eb6 mentioned in the provided text? ,0.999948288,The special magic uuid for 891093a3-109a-4ab3-971c-4c8ac47f3eb6 mentioned in the provided text is,128,65.536,0.6411233418007338,15258.0,GB,2.786328576,":

**ad565ff8-d1b0-4a3b-bb81-df72e9f17382**",1.0,2786.328576,42516.0
15258.0,32768,['e1dc1736-5362-4adb-a47d-9cfda53d48dd'],999.948288,niah_multikey_3,What is the special magic uuid for d13a7ab9-4e30-4a70-8620-a3e3284fd6a8 mentioned in the provided text? ,0.999948288,The special magic uuid for d13a7ab9-4e30-4a70-8620-a3e3284fd6a8 mentioned in the provided text is,128,65.536,0.6409882352941176,15258.0,GB,2.78528,":

**e1dc1736-5362-4adb-a47d-9cfda53d48dd**",1.0,2785.28,42500.0
15258.0,32768,['897a3419-2494-4b55-8084-ab2e6f5f5640'],999.948288,niah_multikey_3,What is the special magic uuid for 85e6a7c7-9081-473d-ab8d-a8b063bab3f0 mentioned in the provided text? ,0.999948288,The special magic uuid for 85e6a7c7-9081-473d-ab8d-a8b063bab3f0 mentioned in the provided text is,128,65.536,0.639929203539823,15258.0,GB,2.777088,":

**897a3419-2494-4b55-8084-ab2e6f5f5640**",1.0,2777.088,42375.0
15258.0,32768,['b684248b-a4de-4532-8df5-21f1fa3703c5'],999.948288,niah_multikey_3,What is the special magic uuid for c6444584-7959-43f2-a146-329156ff6c53 mentioned in the provided text? ,0.999948288,The special magic uuid for c6444584-7959-43f2-a146-329156ff6c53 mentioned in the provided text is,128,65.536,0.6394442081383809,15258.0,GB,2.773352448,":

**b684248b-a4de-4532-8df5-21f1fa3703c5**",1.0,2773.352448,42318.0
15258.0,32768,['8d585496-1a05-4df9-a866-f0c17c831ccf'],999.948288,niah_multikey_3,What is the special magic uuid for cbca6b0b-ac08-4a8c-80f6-a0396f7c8f26 mentioned in the provided text? ,0.999948288,The special magic uuid for cbca6b0b-ac08-4a8c-80f6-a0396f7c8f26 mentioned in the provided text is,128,65.536,0.6413258110014104,15258.0,GB,2.78790144,":

**8d585496-1a05-4df9-a866-f0c17c831ccf**",1.0,2787.90144,42540.0
15258.0,32768,['f1a78fa4-f410-4b27-bc59-61338e1f72b5'],999.948288,niah_multikey_3,What is the special magic uuid for ad0faf52-17f9-485d-a99e-b3ea02d70976 mentioned in the provided text? ,0.999948288,The special magic uuid for ad0faf52-17f9-485d-a99e-b3ea02d70976 mentioned in the provided text is,128,65.536,0.6410389121535783,15258.0,GB,2.785673216,":

**f1a78fa4-f410-4b27-bc59-61338e1f72b5**",1.0,2785.673216,42506.0
15258.0,32768,['be42578b-1a2d-4bb5-b88d-94dec8cef7f5'],999.948288,niah_multikey_3,What is the special magic uuid for 1b35fb3f-4b8f-4f56-bdff-2015f89c1a89 mentioned in the provided text? ,0.999948288,The special magic uuid for 1b35fb3f-4b8f-4f56-bdff-2015f89c1a89 mentioned in the provided text is,128,65.536,0.6388468093164174,15258.0,GB,2.768764928,":

**be42578b-1a2d-4bb5-b88d-94dec8cef7f5**",1.0,2768.764928,42248.0
15258.0,32768,['83024acc-51ba-49cf-8c0a-1fdd80b56d7c'],999.948288,niah_multikey_3,What is the special magic uuid for 0dae27d0-d3e3-4f25-bb18-7f4a3341c55f mentioned in the provided text? ,0.999948288,The special magic uuid for 0dae27d0-d3e3-4f25-bb18-7f4a3341c55f mentioned in the provided text is,128,65.536,0.6406330962362805,15258.0,GB,2.782527488,":

**83024acc-51ba-49cf-8c0a-1fdd80b56d7c**",1.0,2782.527488,42458.0
15258.0,32768,['69a1464a-69a6-47dd-9b83-71213c6b8930'],999.948288,niah_multikey_3,What is the special magic uuid for 4723093e-5b52-4f8f-9b70-c813c480f648 mentioned in the provided text? ,0.999948288,The special magic uuid for 4723093e-5b52-4f8f-9b70-c813c480f648 mentioned in the provided text is,128,65.536,0.6409290942037512,15258.0,GB,2.784821248,":

**69a1464a-69a6-47dd-9b83-71213c6b8930**",1.0,2784.821248,42493.0
15258.0,32768,['dec06810-320f-49ed-9745-1dcef987cbc5'],999.948288,niah_multikey_3,What is the special magic uuid for 37b46c2c-e32b-4e08-87f6-5061289abb08 mentioned in the provided text? ,0.999948288,The special magic uuid for 37b46c2c-e32b-4e08-87f6-5061289abb08 mentioned in the provided text is,128,65.536,0.6410135755123167,15258.0,GB,2.785476608,":

**dec06810-320f-49ed-9745-1dcef987cbc5**",1.0,2785.476608,42503.0
15258.0,32768,['11bc0bc5-a3f4-4793-8497-5587f122e921'],999.948288,niah_multikey_3,What is the special magic uuid for 7eb73b3d-a8a8-4a0e-ae67-c76b64780a19 mentioned in the provided text? ,0.999948288,The special magic uuid for 7eb73b3d-a8a8-4a0e-ae67-c76b64780a19 mentioned in the provided text is,128,65.536,0.6398697129909365,15258.0,GB,2.776629248,":

**11bc0bc5-a3f4-4793-8497-5587f122e921**",1.0,2776.629248,42368.0
15258.0,32768,['d81ce41b-44d9-40a4-b1bf-a7a33cdea1fd'],999.948288,niah_multikey_3,What is the special magic uuid for af3b7782-58b2-4090-85e1-4d7bdbfdd381 mentioned in the provided text? ,0.999948288,The special magic uuid for af3b7782-58b2-4090-85e1-4d7bdbfdd381 mentioned in the provided text is,128,65.536,0.6395889925593481,15258.0,GB,2.77446656,":

**d81ce41b-44d9-40a4-b1bf-a7a33cdea1fd**",1.0,2774.46656,42335.0
15258.0,32768,['c4a270df-bdc1-49a7-a237-a123330d5840'],999.948288,niah_multikey_3,What is the special magic uuid for 52a9ee35-620a-4a85-b942-0be271357431 mentioned in the provided text? ,0.999948288,The special magic uuid for 52a9ee35-620a-4a85-b942-0be271357431 mentioned in the provided text is,128,65.536,0.6404891496430338,15258.0,GB,2.781413376,":

**c4a270df-bdc1-49a7-a237-a123330d5840**",1.0,2781.413376,42441.0
15258.0,32768,['24ecb5ba-7b26-4124-8648-570e5c779f65'],999.948288,niah_multikey_3,What is the special magic uuid for b9974489-32a7-41eb-9d74-1b61a51c9322 mentioned in the provided text? ,0.999948288,The special magic uuid for b9974489-32a7-41eb-9d74-1b61a51c9322 mentioned in the provided text is,128,65.536,0.6400226489878733,15258.0,GB,2.777808896,":

**24ecb5ba-7b26-4124-8648-570e5c779f65**",1.0,2777.808896,42386.0
15258.0,32768,['5bd937a3-917f-4d49-aecc-72334c65c068'],999.948288,niah_multikey_3,What is the special magic uuid for 92c3c2f1-27ea-4fb8-9071-d8c421994e49 mentioned in the provided text? ,0.999948288,The special magic uuid for 92c3c2f1-27ea-4fb8-9071-d8c421994e49 mentioned in the provided text is,128,65.536,0.6397591783732735,15258.0,GB,2.77577728,":

**5bd937a3-917f-4d49-aecc-72334c65c068**",1.0,2775.77728,42355.0
15258.0,32768,['98833933-f316-43ef-bdbe-8b2bc694e962'],999.948288,niah_multikey_3,What is the special magic uuid for c4975aa8-1c37-4601-b5c5-49915ef5a8d2 mentioned in the provided text? ,0.999948288,The special magic uuid for c4975aa8-1c37-4601-b5c5-49915ef5a8d2 mentioned in the provided text is,128,65.536,0.6398697129909365,15258.0,GB,2.776629248,":

**98833933-f316-43ef-bdbe-8b2bc694e962**",1.0,2776.629248,42368.0
15258.0,32768,['aaf500b4-d4f8-47c3-b2ad-cec91751a07d'],999.948288,niah_multikey_3,What is the special magic uuid for 100220f1-2d92-443a-9b84-5c1527f84f2e mentioned in the provided text? ,0.999948288,The special magic uuid for 100220f1-2d92-443a-9b84-5c1527f84f2e mentioned in the provided text is,128,65.536,0.6400481256929864,15258.0,GB,2.778005504,":

**aaf500b4-d4f8-47c3-b2ad-cec91751a07d**",1.0,2778.005504,42389.0
15258.0,32768,['0cc6a78c-2bf9-4240-bc01-857a0a9457cd'],999.948288,niah_multikey_3,What is the special magic uuid for b586799a-c28e-415e-908e-4066cdf21ebd mentioned in the provided text? ,0.999948288,The special magic uuid for b586799a-c28e-415e-908e-4066cdf21ebd mentioned in the provided text is,128,65.536,0.6404637353315425,15258.0,GB,2.781216768,":

**0cc6a78c-2bf9-4240-bc01-857a0a9457cd**",1.0,2781.216768,42438.0
15258.0,32768,['dab2e7a6-f558-4ac7-a35f-eabefc8f1356'],999.948288,niah_multikey_3,What is the special magic uuid for abedaf13-fad0-4709-a4ec-4e47b601c81e mentioned in the provided text? ,0.999948288,The special magic uuid for abedaf13-fad0-4709-a4ec-4e47b601c81e mentioned in the provided text is,128,65.536,0.6403281316298147,15258.0,GB,2.780168192,":

**dab2e7a6-f558-4ac7-a35f-eabefc8f1356**",1.0,2780.168192,42422.0
15258.0,32768,['909f425a-6faf-41cb-910e-0462a1eb4d9f'],999.948288,niah_multikey_3,What is the special magic uuid for 1dcee464-a6e5-4930-8a42-096f21f93f94 mentioned in the provided text? ,0.999948288,The special magic uuid for 1dcee464-a6e5-4930-8a42-096f21f93f94 mentioned in the provided text is,128,65.536,0.6409121931703184,15258.0,GB,2.784690176,":

**909f425a-6faf-41cb-910e-0462a1eb4d9f**",1.0,2784.690176,42491.0
15258.0,32768,['023c043a-15b9-4b3f-8f71-86464c81d486'],999.948288,niah_multikey_3,What is the special magic uuid for 4ba28805-2cc9-4ba6-a732-3a83d6f28766 mentioned in the provided text? ,0.999948288,The special magic uuid for 4ba28805-2cc9-4ba6-a732-3a83d6f28766 mentioned in the provided text is,128,65.536,0.6400141559513979,15258.0,GB,2.77774336,":

**023c043a-15b9-4b3f-8f71-86464c81d486**",1.0,2777.74336,42385.0
15258.0,32768,['ccc7a5b7-bc77-4cb9-9db0-5ef91a944143'],999.948288,niah_multikey_3,What is the special magic uuid for da371143-0b82-411e-873b-5b35b3fd489a mentioned in the provided text? ,0.999948288,The special magic uuid for da371143-0b82-411e-873b-5b35b3fd489a mentioned in the provided text is,128,65.536,0.6396741055614594,15258.0,GB,2.77512192,":

**ccc7a5b7-bc77-4cb9-9db0-5ef91a944143**",1.0,2775.12192,42345.0
15258.0,32768,['d334f208-180f-4d3e-b7d1-5f8390ae39c0'],999.948288,niah_multikey_3,What is the special magic uuid for 52b35285-6123-40ff-a2e1-1156d8486481 mentioned in the provided text? ,0.999948288,The special magic uuid for 52b35285-6123-40ff-a2e1-1156d8486481 mentioned in the provided text is,128,65.536,0.6404976202817964,15258.0,GB,2.781478912,":

**d334f208-180f-4d3e-b7d1-5f8390ae39c0**",1.0,2781.478912,42442.0
15258.0,32768,['4c478024-e330-44a5-aa83-6b3340eb8ed3'],999.948288,niah_multikey_3,What is the special magic uuid for 98ea8212-ff1b-43ef-b7d1-d4c620a5f679 mentioned in the provided text? ,0.999948288,The special magic uuid for 98ea8212-ff1b-43ef-b7d1-d4c620a5f679 mentioned in the provided text is,128,65.536,0.6398102027808598,15258.0,GB,2.776170496,":

**4c478024-e330-44a5-aa83-6b3340eb8ed3**",1.0,2776.170496,42361.0
15258.0,32768,['0f307f03-cb73-460a-bde0-49994443dbb7'],999.948288,niah_multikey_3,What is the special magic uuid for 431d3391-4d14-4989-9873-9860f35f7681 mentioned in the provided text? ,0.999948288,The special magic uuid for 431d3391-4d14-4989-9873-9860f35f7681 mentioned in the provided text is,128,65.536,0.6395464209780297,15258.0,GB,2.77413888,":

**0f307f03-cb73-460a-bde0-49994443dbb7**",1.0,2774.13888,42330.0
15258.0,32768,['68c49603-1d17-4d89-99b4-bc2281dd3df4'],999.948288,niah_multikey_3,What is the special magic uuid for 1fb96d21-b5ce-4575-9a2a-2213c51b924c mentioned in the provided text? ,0.999948288,The special magic uuid for 1fb96d21-b5ce-4575-9a2a-2213c51b924c mentioned in the provided text is,128,65.536,0.6405569035784118,15258.0,GB,2.781937664,":

**68c49603-1d17-4d89-99b4-bc2281dd3df4**",1.0,2781.937664,42449.0
15258.0,32768,['05d99d8c-9627-4124-9b15-239b5876dd68'],999.948288,niah_multikey_3,What is the special magic uuid for 281a37db-3f14-46e7-b260-0580c219eb97 mentioned in the provided text? ,0.999948288,The special magic uuid for 281a37db-3f14-46e7-b260-0580c219eb97 mentioned in the provided text is,128,65.536,0.6393078341449576,15258.0,GB,2.772303872,":

**05d99d8c-9627-4124-9b15-239b5876dd68**",1.0,2772.303872,42302.0
15258.0,32768,['54064039-f545-4dd9-b423-48eee610363a'],999.948288,niah_multikey_3,What is the special magic uuid for 5818c90d-1857-45b1-b312-4bea05995acb mentioned in the provided text? ,0.999948288,The special magic uuid for 5818c90d-1857-45b1-b312-4bea05995acb mentioned in the provided text is,128,65.536,0.6396400651850452,15258.0,GB,2.774859776,":

**54064039-f545-4dd9-b423-48eee610363a**",1.0,2774.859776,42341.0
15258.0,32768,['cca52499-3032-49d3-bedc-7497838ae82c'],999.948288,niah_multikey_3,What is the special magic uuid for 3f39c5fb-e025-4b28-8cec-d1758340efbd mentioned in the provided text? ,0.999948288,The special magic uuid for 3f39c5fb-e025-4b28-8cec-d1758340efbd mentioned in the provided text is,128,65.536,0.6403111739745403,15258.0,GB,2.78003712,":

**cca52499-3032-49d3-bedc-7497838ae82c**",1.0,2780.03712,42420.0
15258.0,32768,['084f1188-2c40-4f10-8225-3b19ea00bec1'],999.948288,niah_multikey_3,What is the special magic uuid for e06e3c30-b3e2-43db-a2eb-7adc718fa99a mentioned in the provided text? ,0.999948288,The special magic uuid for e06e3c30-b3e2-43db-a2eb-7adc718fa99a mentioned in the provided text is,128,65.536,0.6395719651335837,15258.0,GB,2.774335488,":

**084f1188-2c40-4f10-8225-3b19ea00bec1**",1.0,2774.335488,42333.0
15258.0,32768,['fde44606-501b-45d3-a3f0-beeb1e688f25'],999.948288,niah_multikey_3,What is the special magic uuid for 41ec97ea-3b58-476c-997c-22406124279b mentioned in the provided text? ,0.999948288,The special magic uuid for 41ec97ea-3b58-476c-997c-22406124279b mentioned in the provided text is,128,65.536,0.6397506728998441,15258.0,GB,2.775711744,":

**fde44606-501b-45d3-a3f0-beeb1e688f25**",1.0,2775.711744,42354.0
15258.0,32768,['19e17f00-6783-40c2-9c6c-2237a0f31eed'],999.948288,niah_multikey_3,What is the special magic uuid for 79e66ae9-a606-4676-b363-49c56746ef46 mentioned in the provided text? ,0.999948288,The special magic uuid for 79e66ae9-a606-4676-b363-49c56746ef46 mentioned in the provided text is,128,65.536,0.6404552630958833,15258.0,GB,2.781151232,":

**19e17f00-6783-40c2-9c6c-2237a0f31eed**",1.0,2781.151232,42437.0
15258.0,32768,['74651292-5664-44ba-80a6-fe3949e5a9da'],999.948288,niah_multikey_3,What is the special magic uuid for 81f24622-0ad1-48b5-866e-1411fd642cda mentioned in the provided text? ,0.999948288,The special magic uuid for 81f24622-0ad1-48b5-866e-1411fd642cda mentioned in the provided text is,128,65.536,0.6402433273601811,15258.0,GB,2.779512832,":

**74651292-5664-44ba-80a6-fe3949e5a9da**",1.0,2779.512832,42412.0
15258.0,32768,['05aec1e1-f5f2-42b2-a1ab-e28fde6fd94e'],999.948288,niah_multikey_3,What is the special magic uuid for e25eecb3-6d74-48b3-a83e-d0d648b12372 mentioned in the provided text? ,0.999948288,The special magic uuid for e25eecb3-6d74-48b3-a83e-d0d648b12372 mentioned in the provided text is,128,65.536,0.6399716847569608,15258.0,GB,2.77741568,":

**05aec1e1-f5f2-42b2-a1ab-e28fde6fd94e**",1.0,2777.41568,42380.0
15258.0,32768,['72d53088-b75e-445f-bd21-bd36165526c0'],999.948288,niah_multikey_3,What is the special magic uuid for 82b1073b-162e-441f-bfce-0ad236667364 mentioned in the provided text? ,0.999948288,The special magic uuid for 82b1073b-162e-441f-bfce-0ad236667364 mentioned in the provided text is,128,65.536,0.6407430952885498,15258.0,GB,2.783379456,":

**72d53088-b75e-445f-bd21-bd36165526c0**",1.0,2783.379456,42471.0
15258.0,32768,['89ea2697-b866-4aa9-8125-df8f12bb0de4'],999.948288,niah_multikey_3,What is the special magic uuid for f9c56ef6-b3e8-4249-9383-e70b8272cb44 mentioned in the provided text? ,0.999948288,The special magic uuid for f9c56ef6-b3e8-4249-9383-e70b8272cb44 mentioned in the provided text is,128,65.536,0.6399461972296292,15258.0,GB,2.777219072,":

**89ea2697-b866-4aa9-8125-df8f12bb0de4**",1.0,2777.219072,42377.0
15258.0,32768,['0db53d84-12a3-4d82-80e4-bb3a839fb842'],999.948288,niah_multikey_3,What is the special magic uuid for 239d1ece-569a-433e-93ad-7189d4fdd5ab mentioned in the provided text? ,0.999948288,The special magic uuid for 239d1ece-569a-433e-93ad-7189d4fdd5ab mentioned in the provided text is,128,65.536,0.6401839405730456,15258.0,GB,2.77905408,":

**0db53d84-12a3-4d82-80e4-bb3a839fb842**",1.0,2779.05408,42405.0
15258.0,32768,['0cb5343f-f623-4e37-9c97-971f4a129091'],999.948288,niah_multikey_3,What is the special magic uuid for bf3215d3-b2d4-48ff-ac2a-b02ae76687fc mentioned in the provided text? ,0.999948288,The special magic uuid for bf3215d3-b2d4-48ff-ac2a-b02ae76687fc mentioned in the provided text is,128,65.536,0.6396060183763611,15258.0,GB,2.774597632,":

**0cb5343f-f623-4e37-9c97-971f4a129091**",1.0,2774.597632,42337.0
15258.0,32768,['a02897b1-ae25-42f4-b41c-acddc3485f45'],999.948288,niah_multikey_3,What is the special magic uuid for e432f89d-a262-479f-91d8-facc1002093f mentioned in the provided text? ,0.999948288,The special magic uuid for e432f89d-a262-479f-91d8-facc1002093f mentioned in the provided text is,128,65.536,0.6403111739745403,15258.0,GB,2.78003712,":

**a02897b1-ae25-42f4-b41c-acddc3485f45**",1.0,2780.03712,42420.0
15258.0,32768,['ddd9202f-2758-4952-bcf5-d285aa7b887e'],999.948288,niah_multikey_3,What is the special magic uuid for 7fa0a4e8-3737-4b62-aa95-3b35e1e914d7 mentioned in the provided text? ,0.999948288,The special magic uuid for 7fa0a4e8-3737-4b62-aa95-3b35e1e914d7 mentioned in the provided text is,128,65.536,0.639903709997168,15258.0,GB,2.776891392,":

**ddd9202f-2758-4952-bcf5-d285aa7b887e**",1.0,2776.891392,42372.0
15258.0,32768,['c6a7b3ee-0198-4f9e-97f8-17f3a3ec8af9'],999.948288,niah_multikey_3,What is the special magic uuid for e280b2bb-c246-4105-9ccc-ecc01e630761 mentioned in the provided text? ,0.999948288,The special magic uuid for e280b2bb-c246-4105-9ccc-ecc01e630761 mentioned in the provided text is,128,65.536,0.6401160459466472,15258.0,GB,2.778529792,":

**c6a7b3ee-0198-4f9e-97f8-17f3a3ec8af9**",1.0,2778.529792,42397.0
15258.0,32768,['9d028fdf-b33e-4b39-a6f8-2d74a18fd7ee'],999.948288,niah_multikey_3,What is the special magic uuid for 073d416f-ae6c-4b21-8c0a-ff040d7f26cd mentioned in the provided text? ,0.999948288,The special magic uuid for 073d416f-ae6c-4b21-8c0a-ff040d7f26cd mentioned in the provided text is,128,65.536,0.6400226489878733,15258.0,GB,2.777808896,":

**9d028fdf-b33e-4b39-a6f8-2d74a18fd7ee**",1.0,2777.808896,42386.0
15258.0,32768,['d884887b-ebe7-4eb9-90a6-ed673f47934d'],999.948288,niah_multikey_3,What is the special magic uuid for 41c39c0a-de50-490c-85e3-43949dc532c5 mentioned in the provided text? ,0.999948288,The special magic uuid for 41c39c0a-de50-490c-85e3-43949dc532c5 mentioned in the provided text is,128,65.536,0.6404722071679352,15258.0,GB,2.781282304,":

**d884887b-ebe7-4eb9-90a6-ed673f47934d**",1.0,2781.282304,42439.0
15258.0,32768,['4c2b732e-c11b-40a4-8b06-3219bed686af'],999.948288,niah_multikey_3,What is the special magic uuid for 00f72e19-ffcb-4dff-a0be-c17ce332a30f mentioned in the provided text? ,0.999948288,The special magic uuid for 00f72e19-ffcb-4dff-a0be-c17ce332a30f mentioned in the provided text is,128,65.536,0.6400226489878733,15258.0,GB,2.777808896,":

**4c2b732e-c11b-40a4-8b06-3219bed686af**",1.0,2777.808896,42386.0
15258.0,32768,['030e78e8-c32e-417f-bcd8-e966d8223c95'],999.948288,niah_multikey_3,What is the special magic uuid for 01b6493e-2149-4c64-84b5-4c2d7d1357b3 mentioned in the provided text? ,0.999948288,The special magic uuid for 01b6493e-2149-4c64-84b5-4c2d7d1357b3 mentioned in the provided text is,128,65.536,0.6394186458702588,15258.0,GB,2.77315584,":

**030e78e8-c32e-417f-bcd8-e966d8223c95**",1.0,2773.15584,42315.0
15258.0,32768,['58e07378-91e8-432a-8e15-c0420624e589'],999.948288,niah_multikey_3,What is the special magic uuid for 9b144e95-f847-4f52-8ab3-2280e5c7a73c mentioned in the provided text? ,0.999948288,The special magic uuid for 9b144e95-f847-4f52-8ab3-2280e5c7a73c mentioned in the provided text is,128,65.536,0.6404806786050896,15258.0,GB,2.78134784,":

**58e07378-91e8-432a-8e15-c0420624e589**",1.0,2781.34784,42440.0
15258.0,32768,['2c4f0187-d3aa-4974-a58a-673177cfc7f7'],999.948288,niah_multikey_3,What is the special magic uuid for 3418808d-74a1-4e50-b86b-2aebba454412 mentioned in the provided text? ,0.999948288,The special magic uuid for 3418808d-74a1-4e50-b86b-2aebba454412 mentioned in the provided text is,128,65.536,0.6405992368210298,15258.0,GB,2.782265344,":

**2c4f0187-d3aa-4974-a58a-673177cfc7f7**",1.0,2782.265344,42454.0
15258.0,32768,['2292426d-00a7-4f87-ada0-a6841577f6e7'],999.948288,niah_multikey_3,What is the special magic uuid for 6ad3a7bc-625c-43f8-89dc-722f6bccb845 mentioned in the provided text? ,0.999948288,The special magic uuid for 6ad3a7bc-625c-43f8-89dc-722f6bccb845 mentioned in the provided text is,128,65.536,0.6403959462644355,15258.0,GB,2.78069248,":

**2292426d-00a7-4f87-ada0-a6841577f6e7**",1.0,2780.69248,42430.0
15258.0,32768,['83f4a922-d9b4-4905-a1a6-e2ff99339511'],999.948288,niah_multikey_3,What is the special magic uuid for 2a499c65-9a93-44ba-81dc-996de9c5ad55 mentioned in the provided text? ,0.999948288,The special magic uuid for 2a499c65-9a93-44ba-81dc-996de9c5ad55 mentioned in the provided text is,128,65.536,0.6414943609022556,15258.0,GB,2.78921216,":

**83f4a922-d9b4-4905-a1a6-e2ff99339511**",1.0,2789.21216,42560.0
15258.0,32768,['4e59857a-7278-43ec-9d57-987662d66f13'],999.948288,niah_multikey_3,What is the special magic uuid for f456b4d2-4f05-459f-bf5c-00b426ebf65e mentioned in the provided text? ,0.999948288,The special magic uuid for f456b4d2-4f05-459f-bf5c-00b426ebf65e mentioned in the provided text is,128,65.536,0.6410980170771293,15258.0,GB,2.786131968,":

**4e59857a-7278-43ec-9d57-987662d66f13**",1.0,2786.131968,42513.0
15258.0,32768,['94cf8904-f481-4e53-8288-f6b5ed464ca1'],999.948288,niah_multikey_3,What is the special magic uuid for 995b718c-dd53-4242-adb1-d479e2dc7189 mentioned in the provided text? ,0.999948288,The special magic uuid for 995b718c-dd53-4242-adb1-d479e2dc7189 mentioned in the provided text is,128,65.536,0.6387613049860315,15258.0,GB,2.768109568,":

**94cf8904-f481-4e53-8288-f6b5ed464ca1**",1.0,2768.109568,42238.0
15258.0,32768,['d0bdcc7b-f953-4bff-b933-9858d4c26c25'],999.948288,niah_multikey_3,What is the special magic uuid for 0d1b5b98-df0c-4783-bdf7-389aecd17290 mentioned in the provided text? ,0.999948288,The special magic uuid for 0d1b5b98-df0c-4783-bdf7-389aecd17290 mentioned in the provided text is,128,65.536,0.6392396084551,15258.0,GB,2.771779584,":

**d0bdcc7b-f953-4bff-b933-9858d4c26c25**",1.0,2771.779584,42294.0
15258.0,32768,['fdb4a0b9-de3c-437e-bb7b-8e24dd771c33'],999.948288,niah_multikey_3,What is the special magic uuid for f3f2f9b7-2bcd-4b26-b8ec-e43227f4a4ce mentioned in the provided text? ,0.999948288,The special magic uuid for f3f2f9b7-2bcd-4b26-b8ec-e43227f4a4ce mentioned in the provided text is,128,65.536,0.6405569035784118,15258.0,GB,2.781937664,":

**fdb4a0b9-de3c-437e-bb7b-8e24dd771c33**",1.0,2781.937664,42449.0
15258.0,32768,['d116cf22-92e4-4787-8b2e-3f516de96957'],999.948288,niah_multikey_3,What is the special magic uuid for 58c83664-7a99-4736-917d-9b22655cb533 mentioned in the provided text? ,0.999948288,The special magic uuid for 58c83664-7a99-4736-917d-9b22655cb533 mentioned in the provided text is,128,65.536,0.640734636213798,15258.0,GB,2.78331392,":

**d116cf22-92e4-4787-8b2e-3f516de96957**",1.0,2783.31392,42470.0
15258.0,32768,['297aa5c4-55f9-4820-9b67-2f47f763e219'],999.948288,niah_multikey_3,What is the special magic uuid for 80fdac9e-b562-4ec8-8854-9f96d256ac0b mentioned in the provided text? ,0.999948288,The special magic uuid for 80fdac9e-b562-4ec8-8854-9f96d256ac0b mentioned in the provided text is,128,65.536,0.6394527280890381,15258.0,GB,2.773417984,":

**297aa5c4-55f9-4820-9b67-2f47f763e219**",1.0,2773.417984,42319.0
15258.0,32768,['fe2d958f-e02c-4357-85af-275db1085506'],999.948288,niah_multikey_3,What is the special magic uuid for 52278ea8-2b87-45c6-ade3-319aee47f0b6 mentioned in the provided text? ,0.999948288,The special magic uuid for 52278ea8-2b87-45c6-ade3-319aee47f0b6 mentioned in the provided text is,128,65.536,0.6406923348640057,15258.0,GB,2.78298624,":

**fe2d958f-e02c-4357-85af-275db1085506**",1.0,2782.98624,42465.0
15258.0,32768,['d6ac3b67-46ee-4cbb-b4a1-3f3bc2b4de1f'],999.948288,niah_multikey_3,What is the special magic uuid for 060ec022-b666-48c9-9206-c72f2555ae5e mentioned in the provided text? ,0.999948288,The special magic uuid for 060ec022-b666-48c9-9206-c72f2555ae5e mentioned in the provided text is,128,65.536,0.6402687728397972,15258.0,GB,2.77970944,":

**d6ac3b67-46ee-4cbb-b4a1-3f3bc2b4de1f**",1.0,2779.70944,42415.0
15258.0,32768,['356ea3d0-92f5-4bbf-9fe0-c541bc837dab'],999.948288,niah_multikey_3,What is the special magic uuid for 1818871b-fc20-41c4-879c-546da1893458 mentioned in the provided text? ,0.999948288,The special magic uuid for 1818871b-fc20-41c4-879c-546da1893458 mentioned in the provided text is,128,65.536,0.6402772538664655,15258.0,GB,2.779774976,":

**356ea3d0-92f5-4bbf-9fe0-c541bc837dab**",1.0,2779.774976,42416.0
15258.0,32768,['a892274d-c98e-4ccc-962a-d6e73cabb05a'],999.948288,niah_multikey_3,What is the special magic uuid for f3dd4051-307c-4ad5-af81-a2ba13c6cbc4 mentioned in the provided text? ,0.999948288,The special magic uuid for f3dd4051-307c-4ad5-af81-a2ba13c6cbc4 mentioned in the provided text is,128,65.536,0.6399377005852369,15258.0,GB,2.777153536,":

**a892274d-c98e-4ccc-962a-d6e73cabb05a**",1.0,2777.153536,42376.0
