uncompressed_kv_memory_gb,memory_budget,answer_prefix,memory_budget_unit,max_new_tokens,retained_kv_memory_gb,token_budget,context_id,compression_ratio,context_length,kv_memory_per_token_kb,task,retained_context_tokens,predicted_answer,question,answer,uncompressed_kv_memory_mb,context_tokens,retained_kv_memory_mb
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_3A17E9B5C5CF,"Query KEY: K_730B17DC8EFF
Return only its VALUE.",['V_3A17E9B5C5CF'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_260ED8C128E7,"Query KEY: K_4ED5D50755D9
Return only its VALUE.",['V_956EB77350CA'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_F70AD5B077E0,"Query KEY: K_D4BB45FF2C83
Return only its VALUE.",['V_F70AD5B077E0'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_BF30A65E688E,"Query KEY: K_F1C6FAF14FF0
Return only its VALUE.",['V_E9DF3E652603'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_61976232B17A,"Query KEY: K_4A0E8D1FB540
Return only its VALUE.",['V_61976232B17A'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_23BEDD30DE89,"Query KEY: K_45E4E11B868D
Return only its VALUE.",['V_23BEDD30DE89'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_88CA81FB18B3,"Query KEY: K_AE046A39AAA6
Return only its VALUE.",['V_88CA81FB18B3'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_E4A1260A5962,"Query KEY: K_0150D20F87D0
Return only its VALUE.",['V_E4A1260A5962'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_AA35585A0AFA,"Query KEY: K_F7FB89E06AB3
Return only its VALUE.",['V_AA35585A0AFA'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_8B63F1533AE8,"Query KEY: K_C1218B1E3B9D
Return only its VALUE.",['V_7A44B28F41DE'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_D251C68A152F,"Query KEY: K_C4149261549D
Return only its VALUE.",['V_D251C68A152F'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_F229BEA4FF31,"Query KEY: K_A2E80B2C782A
Return only its VALUE.",['V_F229BEA4FF31'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_4DE0FB16E5DB,"Query KEY: K_C330CFB87E6F
Return only its VALUE.",['V_4DE0FB16E5DB'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_A9FB9716108E,"Query KEY: K_40A3097A1E10
Return only its VALUE.",['V_A9FB9716108E'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_330D70B7E868,"Query KEY: K_3362DEA4AE17
Return only its VALUE.",['V_330D70B7E868'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_49CEB8F21423,"Query KEY: K_07DB74F93D17
Return only its VALUE.",['V_49CEB8F21423'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_32218CE21EA3,"Query KEY: K_264F2784378F
Return only its VALUE.",['V_87B1F81DBAA1'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_291FA65BB1F2,"Query KEY: K_CB82B15516BC
Return only its VALUE.",['V_291FA65BB1F2'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_F9D4C268283E,"Query KEY: K_A839DA0D4A5F
Return only its VALUE.",['V_F9D4C268283E'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_9323EBC2026F,"Query KEY: K_7833118405AD
Return only its VALUE.",['V_9323EBC2026F'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_2E46BF2C14A0,"Query KEY: K_7479FF574E2B
Return only its VALUE.",['V_2E46BF2C14A0'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_552D7194EAE2,"Query KEY: K_3375DF615A5C
Return only its VALUE.",['V_552D7194EAE2'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_0ED2E746CCB9,"Query KEY: K_9953B1AA0F6A
Return only its VALUE.",['V_0ED2E746CCB9'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_D2C3546E035A,"Query KEY: K_A6140BC61066
Return only its VALUE.",['V_1CBBCBD00EF2'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_DC825FF595EA,"Query KEY: K_B7884B1A269B
Return only its VALUE.",['V_DC825FF595EA'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_D2F887FA841A,"Query KEY: K_7D0725440FE0
Return only its VALUE.",['V_D2F887FA841A'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_59A22B840C67,"Query KEY: K_5C30CAE28E66
Return only its VALUE.",['V_59A22B840C67'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_FECE3DA70577,"Query KEY: K_C3DCDEEF580F
Return only its VALUE.",['V_FECE3DA70577'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_EB4C4104A8B5,"Query KEY: K_76E124A35CF2
Return only its VALUE.",['V_EB4C4104A8B5'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_9344E6B5A92C,"Query KEY: K_EE35CDFC6EE0
Return only its VALUE.",['V_9344E6B5A92C'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_D2C3546E035A,"Query KEY: K_25D128711733
Return only its VALUE.",['V_992A966B1964'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_9AAFD865D69A,"Query KEY: K_E9E640066FF2
Return only its VALUE.",['V_9AAFD865D69A'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_E66F79844388,"Query KEY: K_369B7BB38605
Return only its VALUE.",['V_C3423CB98350'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_977C9326DFFD,"Query KEY: K_B7C992698698
Return only its VALUE.",['V_977C9326DFFD'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_CAA7A881BFD3,"Query KEY: K_0B3B4B943E30
Return only its VALUE.",['V_CAA7A881BFD3'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_75D2CC8218DA,"Query KEY: K_0425464458B4
Return only its VALUE.",['V_75D2CC8218DA'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_6158A2F963A3,"Query KEY: K_70215A31B4CC
Return only its VALUE.",['V_6158A2F963A3'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_4607D69D42F1,"Query KEY: K_80529EF2B93E
Return only its VALUE.",['V_4607D69D42F1'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_142FA5769411,"Query KEY: K_31BFA0D4DE3D
Return only its VALUE.",['V_142FA5769411'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_BACF945EF2E4,"Query KEY: K_111570D9C9F8
Return only its VALUE.",['V_BACF945EF2E4'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_A7474B8C5BDC,"Query KEY: K_4348BB7BEE03
Return only its VALUE.",['V_A7474B8C5BDC'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_66CE2CF6BF75,"Query KEY: K_D4BCBF5AE7E6
Return only its VALUE.",['V_66CE2CF6BF75'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_8B88E9DA484A,"Query KEY: K_BB51F8B38A8B
Return only its VALUE.",['V_8B88E9DA484A'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_971CCE7607AD,"Query KEY: K_543FD499DA99
Return only its VALUE.",['V_971CCE7607AD'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_268DF6802CDB,"Query KEY: K_EFC91D7BC313
Return only its VALUE.",['V_268DF6802CDB'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_CB79FADD7EA3,"Query KEY: K_7383F76C8EDE
Return only its VALUE.",['V_CB79FADD7EA3'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_CA05CA6A2224,"Query KEY: K_2E3C5DA36F1B
Return only its VALUE.",['V_CA05CA6A2224'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_3F47895CCD99,"Query KEY: K_876703902C5D
Return only its VALUE.",['V_3F47895CCD99'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_5CE101902620,"Query KEY: K_BCB7746CDB77
Return only its VALUE.",['V_863AAC1E86D8'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_BE31F0B6F83F,"Query KEY: K_C31595A5BAFA
Return only its VALUE.",['V_BE31F0B6F83F'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_A7F08FB864E4,"Query KEY: K_F1653BDBC09E
Return only its VALUE.",['V_A7F08FB864E4'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_3BBC688613DB,"Query KEY: K_EDB4D2E82F38
Return only its VALUE.",['V_3BBC688613DB'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_8D4065EC7ACD,"Query KEY: K_173723C86D30
Return only its VALUE.",['V_130DF23E323D'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_783718E19331,"Query KEY: K_3B747E1CA5A1
Return only its VALUE.",['V_783718E19331'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_BDF57421FF46,"Query KEY: K_C6FC22BAE10E
Return only its VALUE.",['V_BDF57421FF46'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_6F3D5EDB0D3C,"Query KEY: K_8F3AF396EA37
Return only its VALUE.",['V_6F3D5EDB0D3C'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_78E3F3579560,"Query KEY: K_E3AF71818DCF
Return only its VALUE.",['V_78E3F3579560'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_3FE989463E85,"Query KEY: K_B9B1DAFEC8A9
Return only its VALUE.",['V_BC13AF88BDEC'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0,8D4065EC7ACD,"Query KEY: K_1F005BD20C98
Return only its VALUE.",['V_8D4065EC7ACD'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_6C99A9AB364A,"Query KEY: K_2EEF74685B98
Return only its VALUE.",['V_6C99A9AB364A'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_8E943CEDDF2D,"Query KEY: K_19E50577AEA9
Return only its VALUE.",['V_AAC1C96B5EDB'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_A1DCA09151E0,"Query KEY: K_691090882EAF
Return only its VALUE.",['V_774BDEA45C19'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_38482CABD7E7,"Query KEY: K_8DF600B9D4A3
Return only its VALUE.",['V_38482CABD7E7'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_B76B03CDE2E3,"Query KEY: K_437B06998731
Return only its VALUE.",['V_B76B03CDE2E3'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_87DE2C9B662E,"Query KEY: K_081452E2AFD9
Return only its VALUE.",['V_87DE2C9B662E'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_D788BDE13C1B,"Query KEY: K_40E60D6A05B3
Return only its VALUE.",['V_D788BDE13C1B'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_208ABEE3EB79,"Query KEY: K_3A3086AD8A8C
Return only its VALUE.",['V_208ABEE3EB79'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_B95DC72C1FE3,"Query KEY: K_E58479EB4168
Return only its VALUE.",['V_B95DC72C1FE3'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_716E80FB9296,"Query KEY: K_E76D1BEAF6AC
Return only its VALUE.",['V_716E80FB9296'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_0FF2F6CA6B8B,"Query KEY: K_9A6F857DD3B3
Return only its VALUE.",['V_0FF2F6CA6B8B'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_3746AFA415E5,"Query KEY: K_DA4066D06371
Return only its VALUE.",['V_3746AFA415E5'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_943B6AEDFDC7,"Query KEY: K_E31AE8E22743
Return only its VALUE.",['V_A4EB14AEAF5C'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_BF77808389C8,"Query KEY: K_4BF29BB96155
Return only its VALUE.",['V_409C10D08D11'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_96FC87D292A6,"Query KEY: K_C305533F5A72
Return only its VALUE.",['V_96FC87D292A6'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_3A94B3A7D0E0,"Query KEY: K_DC439AFD4015
Return only its VALUE.",['V_3A94B3A7D0E0'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_D3DF3A7E8E14,"Query KEY: K_DC32370BC063
Return only its VALUE.",['V_D3DF3A7E8E14'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_A00618578BAF,"Query KEY: K_CC2674188109
Return only its VALUE.",['V_A00618578BAF'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_8280AA448259,"Query KEY: K_A0036D4067F4
Return only its VALUE.",['V_8280AA448259'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_2EB5112FA612,"Query KEY: K_F2D3EC48BF55
Return only its VALUE.",['V_2EB5112FA612'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, DD1E17DDED81,"Query KEY: K_2BB4D4EF00AA
Return only its VALUE.",['V_DD1E17DDED81'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_DBCB9364F3D0,"Query KEY: K_BECBBD21BC11
Return only its VALUE.",['V_429ECFD01CBD'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_D2551F4A8CA1,"Query KEY: K_1EB58E6E5003
Return only its VALUE.",['V_D2551F4A8CA1'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_1A57B8976EC5,"Query KEY: K_D88BC012A0FF
Return only its VALUE.",['V_1A57B8976EC5'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_9FF999B479D4,"Query KEY: K_9344F7E8F8E5
Return only its VALUE.",['V_9FF999B479D4'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_4F3836760CE5,"Query KEY: K_350B5A057C11
Return only its VALUE.",['V_4F3836760CE5'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_78E3F3579560,"Query KEY: K_F6E1A81FDEC3
Return only its VALUE.",['V_B3421BB43332'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_8EA0C33A1F6C,"Query KEY: K_3AD25E187B24
Return only its VALUE.",['V_8EA0C33A1F6C'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_DBB4CEA60F4C,"Query KEY: K_73CB92F837D4
Return only its VALUE.",['V_DBB4CEA60F4C'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0,8BEA2E2FBF77,"Query KEY: K_0ED244777442
Return only its VALUE.",['V_8BEA2E2FBF77'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0,5CE101902620,"Query KEY: K_B3B956FEBFB9
Return only its VALUE.",['V_5CE101902620'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_23A06699CD99,"Query KEY: K_4958DEAF528D
Return only its VALUE.",['V_23A06699CD99'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_904245B89CD9,"Query KEY: K_2EFA07D924CE
Return only its VALUE.",['V_C09C3712F2D1'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0,50975744F596,"Query KEY: K_E8446B7A2460
Return only its VALUE.",['V_50975744F596'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_A615B8BA8368,"Query KEY: K_9F8E5EBBCCA5
Return only its VALUE.",['V_A615B8BA8368'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_197A9E2AA4AC,"Query KEY: K_4FA80D77C5A0
Return only its VALUE.",['V_197A9E2AA4AC'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_92DF45A88829,"Query KEY: K_29C5AC8936BC
Return only its VALUE.",['V_E2DF45A88829'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_D40F7129CEC7,"Query KEY: K_D918A974D079
Return only its VALUE.",['V_D40F7129CEC7'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_B0BA1D2324E6,"Query KEY: K_6E5F45EE432D
Return only its VALUE.",['V_B0BA1D2324E6'],4714.16832,31970.0,1999.945728
4.71416832,2.0,Answer: ,GB,32,1.999945728,13563.0,context_0000,0.57575852361589,31967,147.456,synthetic_kv_32k,13563.0, V_9DE9AAC93316,"Query KEY: K_38C66E0ED1E8
Return only its VALUE.",['V_9DE9AAC93316'],4714.16832,31970.0,1999.945728
