answers,memory_budget_unit,task,token_budget,compression_ratio,split,answer_prefix,predicted_answer,memory_budget,retained_kv_memory_mb,retained_context_tokens,uncompressed_kv_memory_gb,uncompressed_kv_memory_mb,context_tokens,question,retained_kv_memory_gb,max_new_tokens,kv_memory_per_token_kb
"['Adam and Eve' 'Column X' 'Peter the Mariner'
 ""We'll Meet Again in the Heimat"" 'You Walk So Softly']",GB,qampari_32k,27126.0,0.4412540166433221,test,Final Answer: , ['The Little Humpbacked Horse'],4.0,3999.891456,27126.0,7.158693888,7158.693888,48548.0,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What's the name of the film produced by Reinhold Schünzel?
",3.999891456,256,147.456
['Aung San Suu Kyi' 'Bamar' 'Min Aung Hlaing' 'Saw Wai' 'Win Tin'],GB,qampari_32k,27126.0,0.4412540166433221,test,Final Answer: ," ['Aung San Suu Kyi', 'Min Aung Hlaing', 'Saw Wai', 'Win Tin']",4.0,3999.891456,27126.0,7.158693888,7158.693888,48548.0,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who was a native speaker of Burmese?
",3.999891456,256,147.456
"['Anthony Lombard' 'Joshua Hassan' 'Julio Alcantara' 'Olga Zammitt'
 'Solomon Levy']",GB,qampari_32k,27126.0,0.4412540166433221,test,Final Answer: ," ['Anthony Lombard', 'Olga Zammitt', 'Solomon Levy', 'Julio Alcantara']",4.0,3999.891456,27126.0,7.158693888,7158.693888,48548.0,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: List all the Mayors of Gibraltar?
",3.999891456,256,147.456
"['Aled Jones' 'Gethin Jones' 'Helen Carnell' 'John Stapleton'
 'Laura Tobin']",GB,qampari_32k,27126.0,0.4412540166433221,test,Final Answer: ," ['Neil Murray', 'Tony Martin', 'Adam Wakeman', 'Geoff Nicholls', 'Marc Silvestri']",4.0,3999.891456,27126.0,7.158693888,7158.693888,48548.0,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What journalist is featured on the show ITV breakfast?
",3.999891456,256,147.456
"['Barreiro/Anhemas Sustainable Development Reserve'
 'Caverna do Diabo State Park'
 'Pinheirinhos Sustainable Development Reserve'
 'Quilombos de Barra do Turvo Sustainable Development Reserve'
 'Rio Turvo State Park']",GB,qampari_32k,27126.0,0.4412540166433221,test,Final Answer: ," ['Barra do Turvo Sustainable Development Reserve', 'Quilombos de Barra do Turvo Sustainable Development Reserve', 'Rio Turvo State Park']",4.0,3999.891456,27126.0,7.158693888,7158.693888,48548.0,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What geographical feature is located in or around Barra do Turvo?
",3.999891456,256,147.456
"[""2006 Australian Open – Women's Doubles""
 ""2006 Ordina Open – Women's Doubles""
 '2008 Internationaux de Strasbourg – doubles'
 ""2008 Medibank International – Women's Doubles""
 '2010 MPS Group Championships – doubles']",GB,qampari_32k,27126.0,0.4412540166433221,test,Final Answer: ," ['2006 Australian Open – Women's Doubles', '2008 Medibank International – Women's Doubles', '2010 Aircel Chennai Open – Singles', '2015 King Cup Final', '2015 Saudi Super Cup']",4.0,3999.891456,27126.0,7.158693888,7158.693888,48548.0,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What tennis competition was won by Yan Zi?
",3.999891456,256,147.456
['Black Panther' 'Dora Milaje' 'Man-Ape' 'Okoye' 'Storm'],GB,qampari_32k,27126.0,0.4412540166433221,test,Final Answer: , ['T'Challa'],4.0,3999.891456,27126.0,7.158693888,7158.693888,48548.0,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who possesses citizenship from Wakanda?
",3.999891456,256,147.456
"['Beached Az' 'Maximum Choppage' 'Review with Myles Barlow' 'Soul Mates'
 'Twentysomething']",GB,qampari_32k,27126.0,0.4412540166433221,test,Final Answer: ," ['Beached Az', 'Review with Myles Barlow', 'Twentysomething', 'The Producers', 'Young Frankenstein']",4.0,3999.891456,27126.0,7.158693888,7158.693888,48548.0,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which TV show originally aired on ABC2?
",3.999891456,256,147.456
"['Battles of Destiny' 'Conquered Kingdoms' ""Solitaire's Journey""
 'The Grandest Fleet' 'The Perfect General']",GB,qampari_32k,27126.0,0.4412540166433221,test,Final Answer: ," ['The Perfect General', 'The Grandest Fleet', 'Solitaire's Journey', 'Battles of Destiny']",4.0,3999.891456,27126.0,7.158693888,7158.693888,48548.0,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Quantum Quality Productions published what piece of writing?
",3.999891456,256,147.456
['Bob Knuth' 'Henry Mazer' 'Philip Farkas' 'Ray Still' 'Theodore Thomas'],GB,qampari_32k,27126.0,0.4412540166433221,test,Final Answer: ," ['Philip Farkas', 'Theodore Thomas']",4.0,3999.891456,27126.0,7.158693888,7158.693888,48548.0,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: The Chicago Symphony Orchestra employs whom?
",3.999891456,256,147.456
"['Big Creek Bridge' 'Conde McCullough Memorial Bridge'
 'Ten Mile Creek Bridge' 'Wilson River Bridge' 'Yaquina Bay Bridge']",GB,qampari_32k,27126.0,0.4412540166433221,test,Final Answer: ," ['Conde B. McCullough Memorial Bridge', 'Yaquina Bay Bridge', 'Big Creek Bridge', 'Wilson River Bridge', 'Ten Mile Creek Bridge']",4.0,3999.891456,27126.0,7.158693888,7158.693888,48548.0,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What did Conde Balcom McCullough design?
",3.999891456,256,147.456
"['Berthold Goldschmidt' 'Julius Bürger' 'Rudolf Kolisch' 'Walter Kaufmann'
 'Zdenka Ticharich']",GB,qampari_32k,27126.0,0.4412540166433221,test,Final Answer: ," ['Berthold Goldschmidt', 'Frank Kitto', 'Julius Bürger', 'Rudolf Kolisch', 'Walter Kaufmann']",4.0,3999.891456,27126.0,7.158693888,7158.693888,48548.0,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who studied under Franz Schreker?
",3.999891456,256,147.456
"['Ayodele Casel' 'Fayard Nicholas' 'Harold Nicholas' 'Maceo Anderson'
 'Nicholas Brothers']",GB,qampari_32k,27126.0,0.4412540166433221,test,Final Answer: ," ['Fayard Nicholas', 'Harold Nicholas', 'Maceo Anderson', 'Nicholas Brothers', 'Tommy Singer']",4.0,3999.891456,27126.0,7.158693888,7158.693888,48548.0,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who worked as a tap dancer?
",3.999891456,256,147.456
"['Barra Airport' 'Benbecula Airport' 'Islay Airport' 'Kirkwall Airport'
 'Tiree Airport']",GB,qampari_32k,27126.0,0.4412540166433221,test,Final Answer: ," ['Islay Airport', 'Barra Airport', 'Benbecula Airport', 'Kirkwall Airport', 'Balea Airport']",4.0,3999.891456,27126.0,7.158693888,7158.693888,48548.0,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is operated by Highlands and Islands Airports?
",3.999891456,256,147.456
"['estradiol benzoate/estradiol valerate/hydroxyprogesterone caproate'
 'estradiol benzoate/hydroxyprogesterone caproate'
 'estradiol cypionate/hydroxyprogesterone caproate'
 'estradiol dipropionate/hydroxyprogesterone caproate'
 'estradiol valerate/hydroxyprogesterone caproate']",GB,qampari_32k,27126.0,0.4412540166433221,test,Final Answer: ," ['Estradiol valerate', 'Estradiol benzoate', 'Estradiol dipropionate', 'Estradiol cypionate']",4.0,3999.891456,27126.0,7.158693888,7158.693888,48548.0,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What are the chemical substances in hydroxyprogesterone caproate?
",3.999891456,256,147.456
"['David Hawley' 'Dudley Saltonstall' 'John Burroughs Hopkins'
 'John Paul Jones' 'Richard Wickes']",GB,qampari_32k,27126.0,0.4412540166433221,test,Final Answer: ," ['David Hawley', 'John Paul Jones', 'Maceo Anderson', 'Richard Aitson', 'John Burroughs']",4.0,3999.891456,27126.0,7.158693888,7158.693888,48548.0,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who was a member of the Continental Navy?
",3.999891456,256,147.456
"['Another Round at the Spaceport Bar' ""Cthulhu's Reign""
 'Tales from the Spaceport Bar' 'That is Not Dead'
 'The Secret History of Vampires']",GB,qampari_32k,27126.0,0.4412540166433221,test,Final Answer: ," ['Cthulhu's Reign', 'That Is Not Dead', 'The Secret History of Vampires', 'Tales from the Spaceport Bar', 'Another Round at the Spaceport Bar']",4.0,3999.891456,27126.0,7.158693888,7158.693888,48548.0,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What anthology did Darrell Schweitzer edit?
",3.999891456,256,147.456
"['Ann-Sophie Qvarnström' 'Antonio Sancho de Benevento' 'Henry Petzal'
 'Louisa Courtauld' 'Tommy Singer']",GB,qampari_32k,27126.0,0.4412540166433221,test,Final Answer: ," ['Henry Petzal', 'Louisa Courtauld', 'Marc Silvestri', 'Michael Mmoh', 'Sam Liu', 'Teri Greeves', 'William Pether', 'William Wynne Ryland', 'Yan Zi', 'Zdenka Ticharich']",4.0,3999.891456,27126.0,7.158693888,7158.693888,48548.0,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who is employed in the silversmith industry?
",3.999891456,256,147.456
"['1939 Taça de Portugal Final' '1951 Taça de Portugal Final'
 '1967 Taça de Portugal Final' '2012 Supertaça Cândido de Oliveira'
 '2012 Taça de Portugal Final']",GB,qampari_32k,27126.0,0.4412540166433221,test,Final Answer: , ['1939 Taça de Portugal Final'],4.0,3999.891456,27126.0,7.158693888,7158.693888,48548.0,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which competition final did the Associação Académica de Coimbra – O.A.F make?
",3.999891456,256,147.456
