answers,memory_budget_unit,task,token_budget,compression_ratio,split,answer_prefix,predicted_answer,memory_budget,retained_kv_memory_mb,retained_context_tokens,uncompressed_kv_memory_gb,uncompressed_kv_memory_mb,context_tokens,question,retained_kv_memory_gb,max_new_tokens,kv_memory_per_token_kb
"['Aled Jones' 'Gethin Jones' 'Helen Carnell' 'John Stapleton'
 'Laura Tobin']",MB,qampari_32k,3472.0,0.9284831506962181,test,Final Answer: ," ['Richard Aitson', '24']",512.0,511.967232,3472.0,7.158693888,7158.693888,48548.0,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What journalist is featured on the show ITV breakfast?
",0.511967232,256,147.456
"['Barreiro/Anhemas Sustainable Development Reserve'
 'Caverna do Diabo State Park'
 'Pinheirinhos Sustainable Development Reserve'
 'Quilombos de Barra do Turvo Sustainable Development Reserve'
 'Rio Turvo State Park']",MB,qampari_32k,3472.0,0.9284831506962181,test,Final Answer: ," ['The Blue Mountain Echo', 'The Blue Mountains Advertiser', 'The Mountaineer (Katoomba)']",512.0,511.967232,3472.0,7.158693888,7158.693888,48548.0,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What geographical feature is located in or around Barra do Turvo?
",0.511967232,256,147.456
"[""2006 Australian Open – Women's Doubles""
 ""2006 Ordina Open – Women's Doubles""
 '2008 Internationaux de Strasbourg – doubles'
 ""2008 Medibank International – Women's Doubles""
 '2010 MPS Group Championships – doubles']",MB,qampari_32k,3472.0,0.9284831506962181,test,Final Answer: , ['2006 Australian Open – Women's Doubles'],512.0,511.967232,3472.0,7.158693888,7158.693888,48548.0,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What tennis competition was won by Yan Zi?
",0.511967232,256,147.456
['Black Panther' 'Dora Milaje' 'Man-Ape' 'Okoye' 'Storm'],MB,qampari_32k,3472.0,0.9284831506962181,test,Final Answer: ," ['Wakanda', 'Wakanda']",512.0,511.967232,3472.0,7.158693888,7158.693888,48548.0,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who possesses citizenship from Wakanda?
",0.511967232,256,147.456
"['Beached Az' 'Maximum Choppage' 'Review with Myles Barlow' 'Soul Mates'
 'Twentysomething']",MB,qampari_32k,3472.0,0.9284831506962181,test,Final Answer: , ['The Little Humpbacked Horse'],512.0,511.967232,3472.0,7.158693888,7158.693888,48548.0,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which TV show originally aired on ABC2?
",0.511967232,256,147.456
"['Battles of Destiny' 'Conquered Kingdoms' ""Solitaire's Journey""
 'The Grandest Fleet' 'The Perfect General']",MB,qampari_32k,3472.0,0.9284831506962181,test,Final Answer: ," ['The Great Escape', 'The Perfect General']",512.0,511.967232,3472.0,7.158693888,7158.693888,48548.0,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Quantum Quality Productions published what piece of writing?
",0.511967232,256,147.456
['Bob Knuth' 'Henry Mazer' 'Philip Farkas' 'Ray Still' 'Theodore Thomas'],MB,qampari_32k,3472.0,0.9284831506962181,test,Final Answer: ," ['Dr. Richard Thorndyke', 'Theodora Cowan', 'Frank Kunkel', 'Stanton Welch', 'William Wynne R. Kunkel', 'William Deane', 'William Kunkel', 'William Kunkel', 'William Kunkel', 'William Kunkel']",512.0,511.967232,3472.0,7.158693888,7158.693888,48548.0,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: The Chicago Symphony Orchestra employs whom?
",0.511967232,256,147.456
"['Big Creek Bridge' 'Conde McCullough Memorial Bridge'
 'Ten Mile Creek Bridge' 'Wilson River Bridge' 'Yaquina Bay Bridge']",MB,qampari_32k,3472.0,0.9284831506962181,test,Final Answer: ," ['Conquered Kingdoms', '270']",512.0,511.967232,3472.0,7.158693888,7158.693888,48548.0,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What did Conde Balcom McCullough design?
",0.511967232,256,147.456
"['Berthold Goldschmidt' 'Julius Bürger' 'Rudolf Kolisch' 'Walter Kaufmann'
 'Zdenka Ticharich']",MB,qampari_32k,3472.0,0.9284831506962181,test,Final Answer: ," ['Omar El-Hariri', 'Rudolf Kolisch']",512.0,511.967232,3472.0,7.158693888,7158.693888,48548.0,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who studied under Franz Schreker?
",0.511967232,256,147.456
"['Ayodele Casel' 'Fayard Nicholas' 'Harold Nicholas' 'Maceo Anderson'
 'Nicholas Brothers']",MB,qampari_32k,3472.0,0.9284831506962181,test,Final Answer: ," ['The Great Escape (film)', '209', '633 Squadron', '200']",512.0,511.967232,3472.0,7.158693888,7158.693888,48548.0,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who worked as a tap dancer?
",0.511967232,256,147.456
"['Barra Airport' 'Benbecula Airport' 'Islay Airport' 'Kirkwall Airport'
 'Tiree Airport']",MB,qampari_32k,3472.0,0.9284831506962181,test,Final Answer: , ['Highlands and Islands Airports operate the Katoomba Airport and the Katoomba Airport is operated by Highlands and Islands Airports.'],512.0,511.967232,3472.0,7.158693888,7158.693888,48548.0,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is operated by Highlands and Islands Airports?
",0.511967232,256,147.456
"['estradiol benzoate/estradiol valerate/hydroxyprogesterone caproate'
 'estradiol benzoate/hydroxyprogesterone caproate'
 'estradiol cypionate/hydroxyprogesterone caproate'
 'estradiol dipropionate/hydroxyprogesterone caproate'
 'estradiol valerate/hydroxyprogesterone caproate']",MB,qampari_32k,3472.0,0.9284831506962181,test,Final Answer: , ['hydroxyprogesterone caproate'],512.0,511.967232,3472.0,7.158693888,7158.693888,48548.0,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What are the chemical substances in hydroxyprogesterone caproate?
",0.511967232,256,147.456
"['David Hawley' 'Dudley Saltonstall' 'John Burroughs Hopkins'
 'John Paul Jones' 'Richard Wickes']",MB,qampari_32k,3472.0,0.9284831506962181,test,Final Answer: ," ['James Blake', 'John Dortch Lewis', 'William Ash']",512.0,511.967232,3472.0,7.158693888,7158.693888,48548.0,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who was a member of the Continental Navy?
",0.511967232,256,147.456
"['Another Round at the Spaceport Bar' ""Cthulhu's Reign""
 'Tales from the Spaceport Bar' 'That is Not Dead'
 'The Secret History of Vampires']",MB,qampari_32k,3472.0,0.9284831506962181,test,Final Answer: ," ['The Great Escape (film)', '2015 Caltanissetta', '2015 Caltanissetta', '2015 Caltanissetta', '2015 Caltanissetta', '2015 Caltanissetta', '2015 Caltanissetta', '2015 Caltanissetta', '2015 Caltanissetta', '2015",512.0,511.967232,3472.0,7.158693888,7158.693888,48548.0,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What anthology did Darrell Schweitzer edit?
",0.511967232,256,147.456
"['Ann-Sophie Qvarnström' 'Antonio Sancho de Benevento' 'Henry Petzal'
 'Louisa Courtauld' 'Tommy Singer']",MB,qampari_32k,3472.0,0.9284831506962181,test,Final Answer: ," ['Teri Greeves', 'Teri Greeves', 'Teri Greeves', 'Teri Greeves', 'Teri Greeves']",512.0,511.967232,3472.0,7.158693888,7158.693888,48548.0,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who is employed in the silversmith industry?
",0.511967232,256,147.456
"['1939 Taça de Portugal Final' '1951 Taça de Portugal Final'
 '1967 Taça de Portugal Final' '2012 Supertaça Cândido de Oliveira'
 '2012 Taça de Portugal Final']",MB,qampari_32k,3472.0,0.9284831506962181,test,Final Answer: , ['2010 Aircel Chennai Open – Singles'],512.0,511.967232,3472.0,7.158693888,7158.693888,48548.0,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which competition final did the Associação Académica de Coimbra – O.A.F make?
",0.511967232,256,147.456
