memory_budget,retained_context_tokens,task,uncompressed_kv_memory_gb,answer_prefix,predicted_answer,kv_memory_per_token_kb,token_budget,compression_ratio,context_length,retained_kv_memory_mb,memory_budget_unit,context_tokens,retained_kv_memory_gb,context_id,question,uncompressed_kv_memory_mb,answer,max_new_tokens
4096.0,27777.0,synthetic_kv_64k,8.622784512,,439D4548A42C,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 46FB00B9D4A3? Return only the value.,8622.784512,['FBE9DBC080FD'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,5048BF57CB10,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key FCCE250A4578? Return only the value.,8622.784512,['8A4B21472A15'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,584C6D5D0477,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key CC6B402ADF9C? Return only the value.,8622.784512,['1C242CABD7E7'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,73D28438544C,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key DDCFA93B12CD? Return only the value.,8622.784512,['21BD06998731'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,52964D4BD7E7,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 5BB503CDE2E3? Return only the value.,8622.784512,['C9D6CA3C6F5F'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,82E74482944C,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 96BF3CE915E7? Return only the value.,8622.784512,['040A52E2AFD9'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,504844848484,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 43EF2C9B662E? Return only the value.,8622.784512,['20730D6A05B3'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,73C096ADD4DF,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 6BC4BDE13C1B? Return only the value.,8622.784512,['1D1886AD8A8C'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,7A0E9580DF49,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 1045BEE3EB79? Return only the value.,8622.784512,['72C279EB4168'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,97FA83639007,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 5CAEC72C1FE3? Return only the value.,8622.784512,['97FA83639007'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,5C4C623AD0FC,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 73B61BEAF6AC? Return only the value.,8622.784512,['38B780FB9296'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,738E8F10D33E,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 9D77F206C269? Return only the value.,8622.784512,['BA2C0B19F88E'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,9458C2874F43,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key E8A3C8819065? Return only the value.,8622.784512,['A8ADDDF275EB'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,449854845885,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 4D37857DD3B3? Return only the value.,8622.784512,['A4B175424646'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,58249048484C,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 07F9F6CA6B8B? Return only the value.,8622.784512,['FFA30F9240E1'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,5C4432DF8D45,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key D8E87A9E8EEF? Return only the value.,8622.784512,['6D2066D06371'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,38B780FB929C,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 1BA3AFA415E5? Return only the value.,8622.784512,['B65F7D824264'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,636E770E09DB,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 718DE8E22743? Return only the value.,8622.784512,['E63612D0498D'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,902B636CF499,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 527514AEAF5C? Return only the value.,8622.784512,['25F99BB96155'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,2AB89041161A,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 204E10D08D11? Return only the value.,8622.784512,['9FD3466772CE'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,614C8C611654,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 95DAA21150F9? Return only the value.,8622.784512,['B64F8C611654'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,98EEFE9FECAA,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 6182533F5A72? Return only the value.,8622.784512,['98EEFE9FECAA'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,530A0BC61066,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 4B7E87D292A6? Return only the value.,8622.784512,['816B7426B193'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,5C0BA757CB10,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 6E219AFD4015? Return only the value.,8622.784512,['CB081963C26D'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,502C204D845C,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 1D4AB3A7D0E0? Return only the value.,8622.784512,['A79BDA509FED'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,739F05435D4C,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key E0B1A6A27967? Return only the value.,8622.784512,['8D24C4DABDDB'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,34889098448E,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key DD90B888F6ED? Return only the value.,8622.784512,['6E19370BC063'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,504848848484,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key E35973991A47? Return only the value.,8622.784512,['69EF3A7E8E14'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,F2E91E64444C,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key D3D156C438E4? Return only the value.,8622.784512,['661374188109'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,3F6E23CBE943,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key BAC76A7E4C36? Return only the value.,8622.784512,['500318578BAF'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,636E64306744,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 50016D4067F4? Return only the value.,8622.784512,['4140AA448259'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,A15721C9A15D,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key F41E5FD23109? Return only the value.,8622.784512,['AFD32713582C'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,4C9BE1887EAF,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 7969EC48BF55? Return only the value.,8622.784512,['175A112FA612'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,5A28CB8383F2,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 15DAD4EF00AA? Return only the value.,8622.784512,['6E8F17DDED81'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,360588585855,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key BE9D18B87245? Return only the value.,8622.784512,['5F65BD21BC11'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,0F5A8E6950A9,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 214FCFD01CBD? Return only the value.,8622.784512,['0F5A8E6E5003'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,34984D38E415,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key F4E596229348? Return only the value.,8622.784512,['8FCA8FC42092'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,520031487DF8,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key AB855463ADC7? Return only the value.,8622.784512,['692A1F4A8CA1'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,7B8E8285484C,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key DFA45A856750? Return only the value.,8622.784512,['F0EDAA53C19C'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,380A3548584C,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 6C45C012A0FF? Return only the value.,8622.784512,['EA74DE3B496F'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,0E315C311464,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 0D2BB8976EC5? Return only the value.,8622.784512,['49A2F7E8F8E5'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,271EB1A6B1F1,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 4FFC99B479D4? Return only the value.,8622.784512,['1A855A057C11'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,739426A524E3,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 81E593F277CC? Return only the value.,8622.784512,['279C36760CE5'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,5139A6584CE4,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 7B70A81FDEC3? Return only the value.,8622.784512,['D8E739681C81'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,CB88B90ED44B,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 59A11BB43332? Return only the value.,8622.784512,['8E67D86A6460'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,9899D40E53CE,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 1D695E187B24? Return only the value.,8622.784512,['4750C33A1F6C'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,5F98A65E688E,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 39E592F837D4? Return only the value.,8622.784512,['6DDACEA60F4C'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,680A2A98C09D,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 8F9BD85C16BD? Return only the value.,8622.784512,['C476F97BE2DD'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,5C4432DF8D45,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 9F29D1846C39? Return only the value.,8622.784512,['ACCB9D132363'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,543D2253E706,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 8E86A487EEAB? Return only the value.,8622.784512,['9BE706B89231'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,DF144826484C,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key A867EDD877C8? Return only the value.,8622.784512,['B187D4578AD9'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,5F98A65D8444,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 076944777442? Return only the value.,8622.784512,['45F52E2FBF77'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,504848858484,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key C32DB3E4110A? Return only the value.,8622.784512,['EBE94F199EC0'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,739F12215A85,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 59DC56FEBFB9? Return only the value.,8622.784512,['2E7001902620'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,5C0BA757CB10,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 24ACDEAF528D? Return only the value.,8622.784512,['A84790FA6B57'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,BDB02451E5A4,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 11D06699CD99? Return only the value.,8622.784512,['BDB02451E5A4'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,379244854444,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key F8C8A2178F84? Return only the value.,8622.784512,['177D07D924CE'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,74665E7BFE36,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 87CDBF012E32? Return only the value.,8622.784512,['604E3712F2D1'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,4C6A8E25544D,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 74226B7A2460? Return only the value.,8622.784512,['284B5744F596'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,9F6934935368,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 4FC75EBBCCA5? Return only the value.,8622.784512,['530AB8BA8368'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,2303D69D42F1,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key F100C6DEB2F0? Return only the value.,8622.784512,['98A2914DCFAE'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,27D40D7753B9,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key E22215BFBE97? Return only the value.,8622.784512,['27D40D77C5A0'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,C28F0AA6FCB9,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key C122284C03D2? Return only the value.,8622.784512,['0CBD9E2AA4AC'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,A0276576A410,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 14E2AC8936BC? Return only the value.,8622.784512,['716F45A88829'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,9B697C54535F,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 6C8CA974D079? Return only the value.,8622.784512,['9B697C54535F'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,63072162814C,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 6A077129CEC7? Return only the value.,8622.784512,['372F45EE432D'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,5C0BA757CB10,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 8329C143F426? Return only the value.,8622.784512,['585D1D2324E6'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,588084485545,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 1C636E0ED1E8? Return only the value.,8622.784512,['AD9F4882D73C'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,58489C35484C,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 97D7ADB14670? Return only the value.,8622.784512,['86E57C93F6CC'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,37F28BDDCEE3,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 4EF4AAC93316? Return only the value.,8622.784512,['38730BA078E8'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,8FC3F6BD80C7,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key FC04652FFB49? Return only the value.,8622.784512,['0E06996D5C50'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,73E7516C3B0A,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 345501F7C7EC? Return only the value.,8622.784512,['F2004D29D1AB'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,3F6E23CBE943,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key C47136136E15? Return only the value.,8622.784512,['C3A02321D1E1'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,5C0BA757CB10,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 4A194169B9FC? Return only the value.,8622.784512,['1EB753FFD3A2'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,5C4432DF8D45,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 7F5401FA964E? Return only the value.,8622.784512,['6E3FBF3C5140'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,501B5EE68495,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 21122CFA55B0? Return only the value.,8622.784512,['885761554667'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,3F87159152F2,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 3AE8B423CCDE? Return only the value.,8622.784512,['8F088011316B'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,378E8F10DEF6,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key AB05D556B37D? Return only the value.,8622.784512,['5AAACE6322B6'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,573B8045588C,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 65A612738A23? Return only the value.,8622.784512,['BDF6DC9C96DE'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,5F5FD4176230,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 6FAC0AD45230? Return only the value.,8622.784512,['75B204CC3EDE'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,7B88448D0E8C,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 13EEEBD14D2C? Return only the value.,8622.784512,['5024DCB33DF3'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,7B691A37C6BD,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 6DE59364F3D0? Return only the value.,8622.784512,['678892CA525A'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,3D44EA45BA41,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key A3E0B5A1B949? Return only the value.,8622.784512,['4A1D6AEDFDC7'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,36344E9C244A,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 67B01D7C0098? Return only the value.,8622.784512,['F7580556DAEA'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,774C7D35788C,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 2BFF532401FC? Return only the value.,8622.784512,['F296CD2372C2'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,50647744588C,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 75C89E3D750D? Return only the value.,8622.784512,['B08AD4FFA666'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,4876C68813FE,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 5CA2EB7607C9? Return only the value.,8622.784512,['6FCC168FAE12'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,3E89E117DAC3,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 1B19D8302081? Return only the value.,8622.784512,['6F883E49FD09'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,502C20A45502,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 668396C044D0? Return only the value.,8622.784512,['1422862268D1'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,739F1223B513,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key DEDA6550F74A? Return only the value.,8622.784512,['BEED4F6E274B'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,5048BF57CB10,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 38B856EA57B3? Return only the value.,8622.784512,['C7745543FC3C'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,379D455C2481,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 138D2B0ABEDD? Return only the value.,8622.784512,['A21B82AF085C'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,38959340444C,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 87D51D30D990? Return only the value.,8622.784512,['31A3828C37E7'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,0E51C884588C,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key C6B6E7EA8D5A? Return only the value.,8622.784512,['59E15970A859'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,5417623067A1,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key F54EBA35844E? Return only the value.,8622.784512,['A53BD1A69D87'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,54176230622F,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 25CFD0A643FE? Return only the value.,8622.784512,['1A513C7C1D85'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,506EB757CB10,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 4187257D5E52? Return only the value.,8622.784512,['2C6A328067A1'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,5417CA8DA719,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 27229A36D1EC? Return only the value.,8622.784512,['C257C29D782B'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,37E75436666C,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 134AA7CF705C? Return only the value.,8622.784512,['F3872D5972C6'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,768448444444,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key A0C1C5D95F51? Return only the value.,8622.784512,['76C57E7E7419'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,34984D38E415,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 9050C1235C91? Return only the value.,8622.784512,['9458C2874F06'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,7B8E8FAF6D4A,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key AE5E72EB7474? Return only the value.,8622.784512,['E1CDEC955F87'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,5048488524E3,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key A49B9082889B? Return only the value.,8622.784512,['FC8DA2A2E91F'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,73E7516C3B0A,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 52BD9FE0A8C7? Return only the value.,8622.784512,['F891DD3F487E'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,538588588888,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 50EEA09151E0? Return only the value.,8622.784512,['709426A524E3'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,45CEC8CCE2C2,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 780B117B355B? Return only the value.,8622.784512,['A1A271348C2A'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,37900445C1A8,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key CBDC4D85A3D2? Return only the value.,8622.784512,['976746510367'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,7B8636F7A26C,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 5A180E614BCD? Return only the value.,8622.784512,['12FE81E0D489'],32
4096.0,27777.0,synthetic_kv_64k,8.622784512,,436E0044544E,147.456,27777.0,0.5249927321853036,62995,4095.885312,MB,58477.0,4.095885312,context_0000,What is the value associated with key 76344F76E388? Return only the value.,8622.784512,['09A073B0A091'],32
