context_tokens,memory_budget_unit,uncompressed_kv_memory_mb,predicted_answer,answers,compression_ratio,kv_memory_per_token_kb,uncompressed_kv_memory_gb,answer_prefix,max_new_tokens,token_budget,memory_budget,retained_context_tokens,retained_kv_memory_gb,task,split,question,retained_kv_memory_mb
44955.0,GB,6628.88448, ['Joseph Heller'],['American author Joseph Heller' 'Joseph Heller' 'Joseph Heller.'],0.8491602713824936,147.456,6.62888448,Final Answer: ,256,6781.0,1.0,6781.0,0.999899136,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who wrote catch 22 (both names)
",999.899136
44955.0,GB,6628.88448, ['DNA replication'],['origins of replication'],0.8491602713824936,147.456,6.62888448,Final Answer: ,256,6781.0,1.0,6781.0,0.999899136,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: where does the synthesis of new dna from existing dna occurs
",999.899136
44955.0,GB,6628.88448, ['Holly'],['Ali'],0.8491602713824936,147.456,6.62888448,Final Answer: ,256,6781.0,1.0,6781.0,0.999899136,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who does tyler end up with in you get me
",999.899136
44955.0,GB,6628.88448, ['Bhupendranath Dutt'],['Bhupendranath Dutt'],0.8491602713824936,147.456,6.62888448,Final Answer: ,256,6781.0,1.0,6781.0,0.999899136,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who was the editor of the journal jugantor published in the time of swadeshi movement
",999.899136
44955.0,GB,6628.88448," ['Serialized fiction surged in popularity during Britain's Victorian era, due to a combination of the rise of literacy, technological advances in printing, and improved economics of distribution.']","['improved economics of distribution' 'technological advances in printing'
 'the rise of literacy']",0.8491602713824936,147.456,6.62888448,Final Answer: ,256,6781.0,1.0,6781.0,0.999899136,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: how and why were serial novels a phenomenon in the nineteenth century
",999.899136
44955.0,GB,6628.88448, ['1961'],['2014' '2016' 'March 2016'],0.8491602713824936,147.456,6.62888448,Final Answer: ,256,6781.0,1.0,6781.0,0.999899136,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did the sat become out of 1600
",999.899136
44955.0,GB,6628.88448, ['electromagnetic waves'],['electromagnetic waves' 'radio and microwave frequencies'],0.8491602713824936,147.456,6.62888448,Final Answer: ,256,6781.0,1.0,6781.0,0.999899136,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what type of energy do satellites generally use to communicate with earth
",999.899136
44955.0,GB,6628.88448, ['Physical layer'],['physical layer or layer 1'],0.8491602713824936,147.456,6.62888448,Final Answer: ,256,6781.0,1.0,6781.0,0.999899136,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: which layer of the osi model handles physical addressing
",999.899136
44955.0,GB,6628.88448," ['Pluto', 'Roman navy', 'Pluto (mythology)']",['Dis Pater'],0.8491602713824936,147.456,6.62888448,Final Answer: ,256,6781.0,1.0,6781.0,0.999899136,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: roman god of the underworld also called orcus or pluto
",999.899136
44955.0,GB,6628.88448, ['Sigmund Freud'],['Austrian neurologist Sigmund Freud' 'Sigmund Freud'],0.8491602713824936,147.456,6.62888448,Final Answer: ,256,6781.0,1.0,6781.0,0.999899136,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who is regarded as the founder of psychoanalysis
",999.899136
44955.0,GB,6628.88448,103 national parks are present in India.,['103'],0.8491602713824936,147.456,6.62888448,Final Answer: ,256,6781.0,1.0,6781.0,0.999899136,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: how many national parks are present in india
",999.899136
44955.0,GB,6628.88448, ['1961'],['1945' '1961'],0.8491602713824936,147.456,6.62888448,Final Answer: ,256,6781.0,1.0,6781.0,0.999899136,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did they start 3 pointers in basketball
",999.899136
44955.0,GB,6628.88448," ['Common Law', 'English Law', 'Scots Law']",['English law' 'Northern Ireland law' 'Scots law'],0.8491602713824936,147.456,6.62888448,Final Answer: ,256,6781.0,1.0,6781.0,0.999899136,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what type of legal system is used in the uk
",999.899136
44955.0,GB,6628.88448," ['13,331']",['5.7 million' '5.7 million customer accounts'],0.8491602713824936,147.456,6.62888448,Final Answer: ,256,6781.0,1.0,6781.0,0.999899136,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: how many customers does edf have in the uk
",999.899136
44955.0,GB,6628.88448, ['Buffalo Lookout'],['Buffalo Lookout' 'Lookout'],0.8491602713824936,147.456,6.62888448,Final Answer: ,256,6781.0,1.0,6781.0,0.999899136,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what is the highest peak in the ozarks
",999.899136
44955.0,GB,6628.88448," ['Crowne Plaza is a multinational chain of hotels, part of the InterContinental Hotels Group family of brands, and does not have a single owner as it operates in 52 countries.']",['InterContinental Hotels Group'],0.8491602713824936,147.456,6.62888448,Final Answer: ,256,6781.0,1.0,6781.0,0.999899136,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who is the owner of the crowne plaza
",999.899136
44955.0,GB,6628.88448," ['Episode ""Heroes and Villains""']","['""Heroes and Villains""']",0.8491602713824936,147.456,6.62888448,Final Answer: ,256,6781.0,1.0,6781.0,0.999899136,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: batman and robin episode only fools and horses
",999.899136
44955.0,GB,6628.88448, ['1923'],['1923'],0.8491602713824936,147.456,6.62888448,Final Answer: ,256,6781.0,1.0,6781.0,0.999899136,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when was the immigration act passed in canada
",999.899136
44955.0,GB,6628.88448, ['Dr. B.R. Ambedkar'],['Bhimrao Ramji Ambedkar'],0.8491602713824936,147.456,6.62888448,Final Answer: ,256,6781.0,1.0,6781.0,0.999899136,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who is known as the father of indian constitution
",999.899136
44955.0,GB,6628.88448, ['The judges on Dancing on Ice 2014 were not explicitly mentioned in the provided documents.'],['Ashley Roberts' 'Jason Gardiner' 'Karen Barber' 'Robin Cousins'],0.8491602713824936,147.456,6.62888448,Final Answer: ,256,6781.0,1.0,6781.0,0.999899136,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who were the judges on dancing on ice 2014
",999.899136
44955.0,GB,6628.88448, ['the breast or lower chest of beef or veal'],['breast or lower chest' 'the breast or lower chest'],0.8491602713824936,147.456,6.62888448,Final Answer: ,256,6781.0,1.0,6781.0,0.999899136,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: where does a brisket come from on a cow
",999.899136
44955.0,GB,6628.88448," ['The pyramids were the tallest structures for over 3,800 years.']","['over 3,800' 'over 3,800 years']",0.8491602713824936,147.456,6.62888448,Final Answer: ,256,6781.0,1.0,6781.0,0.999899136,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: how long were the pyramids the tallest structure
",999.899136
44955.0,GB,6628.88448, ['Elizabeth Patterson'],['Keith Thibodeaux'],0.8491602713824936,147.456,6.62888448,Final Answer: ,256,6781.0,1.0,6781.0,0.999899136,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who played little ricky on i love lucy show
",999.899136
44955.0,GB,6628.88448," ['The 100 was renewed for a fifth season, set to premiere on April 24, 2018.']","['April 24, 2018']",0.8491602713824936,147.456,6.62888448,Final Answer: ,256,6781.0,1.0,6781.0,0.999899136,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when does the new season on the 100 come out
",999.899136
44955.0,GB,6628.88448," ['Ireland', 'Conchita Wurst', 'Lordi', 'Sara Tadj', 'Sara Tadj', 'Sara Tadj', 'Sara Tadj', 'Sara Tadj', 'Sara Tadj', 'Sara Tadj']","['Ireland' ""Ireland's Johnny Logan""]",0.8491602713824936,147.456,6.62888448,Final Answer: ,256,6781.0,1.0,6781.0,0.999899136,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who has won the eurovision song contest the most times
",999.899136
44955.0,GB,6628.88448," ['Edinburgh Festival Fringe', 'The Young and the Restless']",['CBS Television City'],0.8491602713824936,147.456,6.62888448,Final Answer: ,256,6781.0,1.0,6781.0,0.999899136,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: where do they film young and the restless
",999.899136
44955.0,GB,6628.88448, ['India Wins Freedom'],['Ghubar-e-Khatir' 'India Wins Freedom' 'Tarjumanul Quran' 'Tazkirah'],0.8491602713824936,147.456,6.62888448,Final Answer: ,256,6781.0,1.0,6781.0,0.999899136,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: list of books written by abul kalam azad
",999.899136
44955.0,GB,6628.88448," ['Rick and Morty is an American adult animated science fiction comedy series created by Justin Roiland and Dan Harmon for Cartoon Network's late-night programming block Adult Swim. The series premiered on December 2, 2013, and the third season concluded on October 1, 2017. A fourth season has been mentioned, first by Harmon in a September 2017 interview, and later in the post-credits scene of the third season's finale. However,",['late-night'],0.8491602713824936,147.456,6.62888448,Final Answer: ,256,6781.0,1.0,6781.0,0.999899136,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when does rick and morty play on tv
",999.899136
44955.0,GB,6628.88448, ['Jeff Daniels'],['Claudia Grace Wells'],0.8491602713824936,147.456,6.62888448,Final Answer: ,256,6781.0,1.0,6781.0,0.999899136,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who played jennifer in back to the future
",999.899136
44955.0,GB,6628.88448," ['logographic, syllabic and alphabetic elements']",['Egyptian hieroglyphs' 'hieroglyphs'],0.8491602713824936,147.456,6.62888448,Final Answer: ,256,6781.0,1.0,6781.0,0.999899136,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: what type of writing did ancient egypt use
",999.899136
44955.0,GB,6628.88448," ['The donkey talks in the Bible in the story of Balaam, where the donkey speaks to Balaam about the angel blocking his path.']",['Numbers 22:28'],0.8491602713824936,147.456,6.62888448,Final Answer: ,256,6781.0,1.0,6781.0,0.999899136,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: where does the donkey talk in the bible
",999.899136
44955.0,GB,6628.88448," ['Bill of Rights 1689', '16 December 1689']",['16 December 1689' '1689'],0.8491602713824936,147.456,6.62888448,Final Answer: ,256,6781.0,1.0,6781.0,0.999899136,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when did the bill of rights come out
",999.899136
44955.0,GB,6628.88448," ['Bobby Beathard', 'Randy Moss', 'Terrell Owens', 'Jerry Kramer']","['Bobby Beathard' 'Brian Dawkins' 'Brian Urlacher' 'Jerry Kramer'
 'Randy Moss' 'Ray Lewis' 'Robert Brazile' 'Terrell Owens']",0.8491602713824936,147.456,6.62888448,Final Answer: ,256,6781.0,1.0,6781.0,0.999899136,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: who was selected for the 2018 football hall of fame
",999.899136
44955.0,GB,6628.88448," ['""You'll Never Walk Alone"" is a show tune from the 1945 Rodgers and Hammerstein musical Carousel']",['1945'],0.8491602713824936,147.456,6.62888448,Final Answer: ,256,6781.0,1.0,6781.0,0.999899136,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: when was you'll never walk alone first released
",999.899136
44955.0,GB,6628.88448," ['Hendersonville, North Carolina']","['Hendersonville, North Carolina' 'High Hampton Inn in Cashiers'
 'western North Carolina']",0.8491602713824936,147.456,6.62888448,Final Answer: ,256,6781.0,1.0,6781.0,0.999899136,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: where was the remake of dirty dancing filmed
",999.899136
44955.0,GB,6628.88448," ['from the name of the physician who first described it, George Huntington']",['the physician George Huntington'],0.8491602713824936,147.456,6.62888448,Final Answer: ,256,6781.0,1.0,6781.0,0.999899136,nq_32k,test,"====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: where did huntington's disease get its name
",999.899136
