question,token_budget,predicted_answer,task,retained_context_tokens,answer_prefix,retained_kv_memory_gb,kv_memory_per_token_kb,retained_kv_memory_mb,uncompressed_kv_memory_gb,max_new_tokens,compression_ratio,uncompressed_kv_memory_mb,memory_budget_unit,context_length,memory_budget,answer,context_tokens
Question: What are the 10 most common words in the above list? ,15258.0,"
1. **mythology** (23 times)
2. **fox** (22 times)
3. **progress** (21 times)
4. **comptroller** (20 times)
5. **chrysalis** (19 times)
6. **icecream** (18 times)
7. **action** (17 times)
8. **car** (16 times)
9. **bias** (15 times)
10. **objective** (14 times)",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.919038976,120,0.6574392133090861,2919.038976,GB,32768,1.0,"['objective' 'bias' 'car' 'progress' 'icecream' 'mythology' 'chrysalis'
 'action' 'comptroller' 'fox']",44541.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. **laptop** (23 times)
2. **philosophy** (22 times)
3. **expedition** (21 times)
4. **melody** (20 times)
5. **poll** (19 times)
6. **airbus** (18 times)
7. **larch** (17 times)
8. **outrun** (16 times)
9. **equipment** (15 times)
10. **acid** (14 times)",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.921857024,120,0.6577696034451821,2921.857024,GB,32768,1.0,"['acid' 'equipment' 'outrun' 'poll' 'melody' 'laptop' 'airbus' 'larch'
 'philosophy' 'expedition']",44584.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. acknowledgment
2. success
3. movement
4. impression
5. enjoyment
6. addition
7. chalet
8. sunbeam
9. wasteful
10. low",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.9261824,120,0.6582754759238522,2926.1824,GB,32768,1.0,"['enjoyment' 'acknowledgment' 'chalet' 'addition' 'movement' 'sunbeam'
 'success' 'impression' 'low' 'wasteful']",44650.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. **barley** (23 times)
2. **sidewalk** (22 times)
3. **temple** (21 times)
4. **coverage** (20 times)
5. **dysfunction** (19 times)
6. **homogenate** (18 times)
7. **spork** (18 times)
8. **back-up** (17 times)
9. **advancement** (16 times)
10. **extreme** (1",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.911502336,120,0.6565524692747491,2911.502336,GB,32768,1.0,"['back-up' 'extreme' 'homogenate' 'advancement' 'coverage' 'spork'
 'sidewalk' 'barley' 'temple' 'dysfunction']",44426.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. **cattle** (23 times)
2. **republic** (22 times)
3. **inflation** (21 times)
4. **periodic** (20 times)
5. **look** (19 times)
6. **wingman** (18 times)
7. **caper** (17 times)
8. **pecan** (16 times)
9. **runaway** (15 times)
10. **excite** (14 times)",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.920742912,120,0.657639060291247,2920.742912,GB,32768,1.0,"['republic' 'inflation' 'periodic' 'excite' 'runaway' 'pecan' 'cattle'
 'wingman' 'caper' 'look']",44567.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. **battalion** (23 times)
2. **armchair** (22 times)
3. **fanlight** (21 times)
4. **sow** (20 times)
5. **annoy** (19 times)
6. **annoyed** (18 times)
7. **palm** (18 times)
8. **cage** (17 times)
9. **remote** (17 times)
10. **constant** (16 times",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.918187008,120,0.6573392022996767,2918.187008,GB,32768,1.0,"['cage' 'battalion' 'fanlight' 'sow' 'palm' 'annoyed' 'constant' 'annoy'
 'remote' 'armchair']",44528.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. choosing
2. ordinary
3. innate
4. conformation
5. timer
6. letter
7. angora
8. pamphlet
9. clothe
10. park",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.91700736,120,0.6572006290721186,2917.00736,GB,32768,1.0,"['ordinary' 'clothe' 'innate' 'park' 'pamphlet' 'angora' 'choosing'
 'letter' 'timer' 'conformation']",44510.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. **salty**
2. **juicy**
3. **hysterical**
4. **knight**
5. **saint**
6. **humanity**
7. **production**
8. **variant**
9. **permafrost**
10. **county**",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.918776832,120,0.6574084469093113,2918.776832,GB,32768,1.0,"['juicy' 'variant' 'humanity' 'county' 'saint' 'knight' 'permafrost'
 'hysterical' 'production' 'salty']",44537.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. **gym** (23 times)
2. **scout** (22 times)
3. **turnover** (21 times)
4. **fraudster** (20 times)
5. **warren** (19 times)
6. **icicle** (18 times)
7. **loincloth** (17 times)
8. **hazel** (16 times)
9. **handmaiden** (15 times)
10. **cummerbund**",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.924281856,120,0.6580533829362856,2924.281856,GB,32768,1.0,"['handmaiden' 'hazel' 'icicle' 'fraudster' 'cummerbund' 'scout' 'gym'
 'turnover' 'warren' 'loincloth']",44621.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. constitution
2. creation
3. dwell
4. botany
5. suicide
6. amuck
7. blowgun
8. lode
9. puppy
10. wee",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.9278208,120,0.6584667039731393,2927.8208,GB,32768,1.0,"['lode' 'suicide' 'dwell' 'amuck' 'puppy' 'botany' 'constitution'
 'creation' 'blowgun' 'wee']",44675.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. **circadian** (23 times)
2. **rhetoric** (22 times)
3. **solvency** (21 times)
4. **forager** (20 times)
5. **congo** (19 times)
6. **packaging** (18 times)
7. **project** (17 times)
8. **cash** (16 times)
9. **hurdler** (15 times)
10. **anesthesiologist** (1",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.923364352,120,0.6579460622772211,2923.364352,GB,32768,1.0,"['rhetoric' 'hurdler' 'forager' 'anesthesiologist' 'packaging' 'cash'
 'project' 'circadian' 'congo' 'solvency']",44607.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. **painting** (23 times)
2. **magic** (22 times)
3. **survival** (21 times)
4. **fund** (20 times)
5. **kick** (19 times)
6. **shaggy** (18 times)
7. **step-grandfather** (17 times)
8. **windscreen** (16 times)
9. **spandex** (15 times)
10. **idiotic** (14 times",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.923102208,120,0.6579153868573863,2923.102208,GB,32768,1.0,"['idiotic' 'painting' 'windscreen' 'survival' 'spandex' 'fund' 'shaggy'
 'magic' 'step-grandfather' 'kick']",44603.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. **marriage** (23 times)
2. **nightgown** (22 times)
3. **mule** (21 times)
4. **crown** (20 times)
5. **mow** (19 times)
6. **umbrella** (18 times)
7. **ballpark** (17 times)
8. **landform** (16 times)
9. **lightning** (15 times)
10. **wrinkle** (14",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.921725952,120,0.6577542505944103,2921.725952,GB,32768,1.0,"['mow' 'landform' 'nightgown' 'crown' 'mule' 'wrinkle' 'ballpark'
 'marriage' 'lightning' 'umbrella']",44582.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. **herb** (23 times)
2. **savior** (22 times)
3. **meteor** (21 times)
4. **tourism** (20 times)
5. **elbow** (19 times)
6. **foot** (18 times)
7. **rumor** (17 times)
8. **newsletter** (16 times)
9. **macaroni** (15 times)
10. **mainstream** (14 times)",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.920873984,120,0.6576544234782024,2920.873984,GB,32768,1.0,"['rumor' 'tourism' 'herb' 'foot' 'newsletter' 'mainstream' 'meteor'
 'elbow' 'macaroni' 'savior']",44569.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. **generate**
2. **know**
3. **handgun**
4. **pillbox**
5. **mascara**
6. **checkout**
7. **admin**
8. **exam**
9. **mighty**
10. **mantel**",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.918252544,120,0.657346897527454,2918.252544,GB,32768,1.0,"['exam' 'mantel' 'generate' 'mighty' 'admin' 'mascara' 'checkout'
 'handgun' 'pillbox' 'know']",44529.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. **telling** (23 times)
2. **profile** (22 times)
3. **moccasins** (21 times)
4. **cormorant** (20 times)
5. **raspberry** (19 times)
6. **poll** (18 times)
7. **nun** (17 times)
8. **daikon** (16 times)
9. **tow-truck** (15 times)
10. **alley** (14",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.922971136,120,0.6579000470841461,2922.971136,GB,32768,1.0,"['tow-truck' 'profile' 'alley' 'poll' 'nun' 'moccasins' 'telling' 'daikon'
 'raspberry' 'cormorant']",44601.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. deck
2. mom
3. native
4. drain
5. economic
6. expression
7. oatmeal
8. hummus
9. greedy
10. cleavage",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.919563264,120,0.6575007295337718,2919.563264,GB,32768,1.0,"['native' 'hummus' 'deck' 'greedy' 'economic' 'drain' 'cleavage'
 'expression' 'mom' 'oatmeal']",44549.0
Question: What are the 10 most common words in the above list? ,15258.0, 1. administration 2. overview 3. courage 4. nectar 5. snail 6. distance 7. boorish 8. gamy 9. crook 10. spiffy,cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.9196288,120,0.6575084175084175,2919.6288,GB,32768,1.0,"['overview' 'boorish' 'snail' 'courage' 'distance' 'administration'
 'nectar' 'crook' 'spiffy' 'gamy']",44550.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. **policeman** (23 times)
2. **steep** (22 times)
3. **scarecrow** (21 times)
4. **finisher** (20 times)
5. **expose** (19 times)
6. **annoying** (18 times)
7. **personal** (17 times)
8. **shipper** (17 times)
9. **widget** (16 times)
10. **pledge** (16",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.918711296,120,0.6574007544458416,2918.711296,GB,32768,1.0,"['pledge' 'finisher' 'policeman' 'expose' 'personal' 'widget' 'scarecrow'
 'steep' 'shipper' 'annoying']",44536.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. **chops** (23 times)
2. **protein** (22 times)
3. **episode** (21 times)
4. **organize** (20 times)
5. **carrot** (19 times)
6. **goal** (18 times)
7. **frequency** (17 times)
8. **oxford** (16 times)
9. **anarchist** (15 times)
10. **amenity** (14 times)",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.920087552,120,0.6575622236685594,2920.087552,GB,32768,1.0,"['anarchist' 'protein' 'frequency' 'organize' 'oxford' 'chops' 'goal'
 'episode' 'amenity' 'carrot']",44557.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. **shorts** (23 times)
2. **softball** (22 times)
3. **documentation** (21 times)
4. **woodshed** (20 times)
5. **avenue** (19 times)
6. **narrow** (18 times)
7. **like** (17 times)
8. **specialty** (16 times)
9. **linguistics** (15 times)
10. **crop** (14 times)",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.904817664,120,0.6557621153325512,2904.817664,GB,32768,1.0,"['crop' 'documentation' 'softball' 'specialty' 'like' 'avenue' 'woodshed'
 'linguistics' 'narrow' 'shorts']",44324.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. **waitress** (23 times)
2. **piccolo** (22 times)
3. **trek** (21 times)
4. **modify** (20 times)
5. **supplier** (19 times)
6. **grin** (18 times)
7. **innate** (17 times)
8. **unbiased** (16 times)
9. **rubbish** (15 times)
10. **mastoid** (14 times)",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.916155392,120,0.6571004786839563,2916.155392,GB,32768,1.0,"['waitress' 'grin' 'supplier' 'modify' 'rubbish' 'unbiased' 'trek'
 'innate' 'mastoid' 'piccolo']",44497.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. **tempo**
2. **discipline**
3. **strife**
4. **flood**
5. **recession**
6. **oyster**
7. **track**
8. **jumbled**
9. **art**
10. **eye**",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.908946432,120,0.6562507040349652,2908.946432,GB,32768,1.0,"['art' 'discipline' 'tempo' 'track' 'recession' 'jumbled' 'flood' 'oyster'
 'strife' 'eye']",44387.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. spike
2. finance
3. logistics
4. controller
5. maintainer
6. forager
7. vineyard
8. innocence
9. outrun
10. nod",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.924150784,120,0.6580380555368789,2924.150784,GB,32768,1.0,"['nod' 'vineyard' 'innocence' 'spike' 'maintainer' 'logistics' 'outrun'
 'finance' 'controller' 'forager']",44619.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. interpret
2. punch
3. destiny
4. sundial
5. baggy
6. mow
7. sledge
8. hyphenation
9. mid-course
10. brown",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.925723648,120,0.6582218936899402,2925.723648,GB,32768,1.0,"['interpret' 'mid-course' 'sundial' 'baggy' 'hyphenation' 'destiny'
 'sledge' 'punch' 'brown' 'mow']",44643.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. **node**
2. **robotics**
3. **political**
4. **original**
5. **deep**
6. **propose**
7. **womanly**
8. **shallows**
9. **isogloss**
10. **lysine**

*(Note: These words appear significantly more frequently than others in the provided text, with counts ranging from approximately 20 to 30 occurrences each, while most other words appear only once or twice.)*",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.90750464,120,0.6560802434351403,2907.50464,GB,32768,1.0,"['political' 'original' 'node' 'propose' 'isogloss' 'deep' 'robotics'
 'womanly' 'shallows' 'lysine']",44365.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. turnip
2. shrimp
3. enclosure
4. ruffle
5. presidency
6. revenge
7. productive
8. quick
9. handicap
10. external",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.921136128,120,0.6576851457160164,2921.136128,GB,32768,1.0,"['revenge' 'handicap' 'enclosure' 'ruffle' 'turnip' 'shrimp' 'presidency'
 'external' 'quick' 'productive']",44573.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. **navigation** (23 times)
2. **snowflake** (22 times)
3. **iceberg** (21 times)
4. **waterwheel** (20 times)
5. **missile** (19 times)
6. **sphere** (18 times)
7. **feedback** (17 times)
8. **decide** (16 times)
9. **team** (16 times)
10. **top-hat** (15 times)

*(",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.894528512,120,0.6545384563135372,2894.528512,GB,32768,1.0,"['waterwheel' 'feedback' 'snowflake' 'iceberg' 'decide' 'top-hat'
 'navigation' 'missile' 'team' 'sphere']",44167.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. piano
2. footage
3. schnitzel
4. deviance
5. memorial
6. quickest
7. broccoli
8. afterlife
9. sigh
10. disk",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.922643456,120,0.6578616916315365,2922.643456,GB,32768,1.0,"['quickest' 'schnitzel' 'broccoli' 'afterlife' 'disk' 'sigh' 'memorial'
 'deviance' 'piano' 'footage']",44596.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. **survey**
2. **gather**
3. **corruption**
4. **accordance**
5. **vista**
6. **horn**
7. **sousaphone**
8. **applewood**
9. **receptive**
10. **cue**",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.91864576,120,0.6573930616369148,2918.64576,GB,32768,1.0,"['gather' 'vista' 'corruption' 'sousaphone' 'applewood' 'survey'
 'accordance' 'horn' 'cue' 'receptive']",44535.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. **infrastructure** (23 times)
2. **transparency** (22 times)
3. **gambling** (21 times)
4. **cowboy** (20 times)
5. **leopard** (19 times)
6. **lanai** (18 times)
7. **soy** (17 times)
8. **pill** (16 times)
9. **rush** (16 times)
10. **sled** (15 times)

*(",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.911961088,120,0.6566065761933698,2911.961088,GB,32768,1.0,"['infrastructure' 'lanai' 'gambling' 'sled' 'pill' 'soy' 'rush'
 'transparency' 'cowboy' 'leopard']",44433.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. **interpreter** (23 times)
2. **veterinarian** (22 times)
3. **wakeful** (21 times)
4. **mailbox** (20 times)
5. **tray** (19 times)
6. **warrant** (18 times)
7. **gang** (17 times)
8. **volume** (16 times)
9. **accountability** (15 times)
10. **ziggurat** (14 times)",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.897936384,120,0.6549447070263914,2897.936384,GB,32768,1.0,"['wakeful' 'veterinarian' 'gang' 'volume' 'warrant' 'accountability'
 'interpreter' 'ziggurat' 'mailbox' 'tray']",44219.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. climate
2. friendship
3. bottom-line
4. molding
5. lime
6. contract
7. immigration
8. grade
9. member
10. clove",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.91373056,120,0.6568151147098515,2913.73056,GB,32768,1.0,"['molding' 'contract' 'lime' 'grade' 'clove' 'immigration' 'climate'
 'member' 'friendship' 'bottom-line']",44460.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. **condominium** (22 times)
2. **spectacles** (21 times)
3. **retina** (20 times)
4. **realization** (19 times)
5. **tiara** (19 times)
6. **refuse** (18 times)
7. **topsail** (18 times)
8. **repeat** (17 times)
9. **bawdy** (16 times)
10. **car** (15 times",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.916810752,120,0.6571775226368886,2916.810752,GB,32768,1.0,"['realization' 'bawdy' 'condominium' 'retina' 'repeat' 'spectacles'
 'tiara' 'refuse' 'car' 'topsail']",44507.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. occupation
2. countryside
3. mix
4. smoke
5. massage
6. caboose
7. fringe
8. symbol
9. thorn
10. swanky",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.921070592,120,0.6576774656735169,2921.070592,GB,32768,1.0,"['occupation' 'smoke' 'mix' 'countryside' 'massage' 'symbol' 'swanky'
 'caboose' 'thorn' 'fringe']",44572.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. company
2. fabric
3. presentation
4. rabbit
5. forum
6. pacemaker
7. tart
8. shiver
9. originality
10. cenotaph",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.917859328,120,0.6573007209756755,2917.859328,GB,32768,1.0,"['company' 'shiver' 'tart' 'fabric' 'rabbit' 'pacemaker' 'forum'
 'presentation' 'cenotaph' 'originality']",44523.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. camel
2. vessel
3. formulate
4. prevention
5. subsidence
6. hardship
7. milepost
8. stump
9. step-uncle
10. correct",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.902130688,120,0.6554433981437572,2902.130688,GB,32768,1.0,"['hardship' 'vessel' 'camel' 'milepost' 'stump' 'correct' 'prevention'
 'subsidence' 'formulate' 'step-uncle']",44283.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. **feeling** (23 times)
2. **legitimacy** (22 times)
3. **counselling** (21 times)
4. **dock** (20 times)
5. **chubby** (19 times)
6. **seaside** (18 times)
7. **label** (17 times)
8. **radish** (16 times)
9. **fingerling** (15 times)
10. **wave** (14 times)",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.921463808,120,0.6577235407600162,2921.463808,GB,32768,1.0,"['feeling' 'radish' 'chubby' 'dock' 'seaside' 'counselling' 'label'
 'fingerling' 'wave' 'legitimacy']",44578.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. fedora
2. anime
3. tachometer
4. manacle
5. ribbon
6. squealing
7. recommend
8. facility
9. normalisation
10. abolishment",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.924085248,120,0.658030391321888,2924.085248,GB,32768,1.0,"['ribbon' 'anime' 'tachometer' 'facility' 'fedora' 'recommend'
 'normalisation' 'abolishment' 'squealing' 'manacle']",44618.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. **retina** (23 times)
2. **bassinet** (22 times)
3. **pill** (21 times)
4. **sock** (20 times)
5. **daikon** (19 times)
6. **chicory** (18 times)
7. **panicky** (18 times)
8. **usage** (17 times)
9. **innate** (16 times)
10. **self-confidence** (15 times)",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.91864576,120,0.6573930616369148,2918.64576,GB,32768,1.0,"['innate' 'pill' 'chicory' 'bassinet' 'self-confidence' 'retina' 'sock'
 'usage' 'panicky' 'daikon']",44535.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. neighbour
2. postbox
3. chemical
4. fragrance
5. traditionalism
6. enacted
7. wound
8. peaceful
9. equable
10. comestible",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.913599488,120,0.6567996760987899,2913.599488,GB,32768,1.0,"['traditionalism' 'chemical' 'comestible' 'equable' 'peaceful' 'wound'
 'fragrance' 'enacted' 'neighbour' 'postbox']",44458.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. **erect** (23 times)
2. **hostel** (22 times)
3. **pawnshop** (21 times)
4. **granola** (20 times)
5. **sweatshop** (19 times)
6. **capability** (18 times)
7. **watcher** (17 times)
8. **entry** (16 times)
9. **ambiguous** (15 times)
10. **idiot** (14 times)",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.920808448,120,0.6576467420570813,2920.808448,GB,32768,1.0,"['idiot' 'pawnshop' 'hostel' 'sweatshop' 'erect' 'entry' 'granola'
 'capability' 'watcher' 'ambiguous']",44568.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. **governor** (23 times)
2. **monastery** (22 times)
3. **hippodrome** (21 times)
4. **destination** (20 times)
5. **stair** (19 times)
6. **female** (18 times)
7. **broken** (17 times)
8. **tell** (16 times)
9. **spasm** (16 times)
10. **greasy** (15 times)

",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.920873984,120,0.6576544234782024,2920.873984,GB,32768,1.0,"['governor' 'stair' 'spasm' 'broken' 'destination' 'tell' 'greasy'
 'female' 'monastery' 'hippodrome']",44569.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. mixture
2. raffle
3. testament
4. missionary
5. slang
6. neon
7. zippy
8. ripple
9. moan
10. contract",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.920677376,120,0.6576313781806759,2920.677376,GB,32768,1.0,"['raffle' 'neon' 'mixture' 'ripple' 'slang' 'missionary' 'testament'
 'contract' 'moan' 'zippy']",44566.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. **sonata** (23 times)
2. **hierarchy** (22 times)
3. **efficiency** (21 times)
4. **lieutenant** (20 times)
5. **jaw** (19 times)
6. **sassy** (18 times)
7. **yawn** (17 times)
8. **dreamer** (16 times)
9. **stock-in-trade** (15 times)
10. **offer** (14 times)",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.915893248,120,0.6570696514058392,2915.893248,GB,32768,1.0,"['dreamer' 'jaw' 'sonata' 'efficiency' 'yawn' 'hierarchy' 'sassy' 'offer'
 'lieutenant' 'stock-in-trade']",44493.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. bassinet
2. author
3. dispense
4. foretell
5. guerrilla
6. grasp
7. smith
8. worm
9. rod
10. attribute",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.91733504,120,0.6572391328765584,2917.33504,GB,32768,1.0,"['rod' 'worm' 'grasp' 'attribute' 'guerrilla' 'dispense' 'smith' 'author'
 'foretell' 'bassinet']",44515.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. **patriot** (23 times)
2. **editor** (22 times)
3. **grocery** (21 times)
4. **formulate** (20 times)
5. **scrambled** (19 times)
6. **matrix** (18 times)
7. **majestic** (17 times)
8. **buck** (16 times)
9. **tab** (15 times)
10. **minimalism** (14 times)",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.911502336,120,0.6565524692747491,2911.502336,GB,32768,1.0,"['editor' 'matrix' 'grocery' 'minimalism' 'patriot' 'scrambled' 'buck'
 'tab' 'formulate' 'majestic']",44426.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. surface
2. dogsled
3. pirate
4. carpenter
5. enclave
6. horrible
7. dysfunction
8. wacky
9. major-league
10. ad",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.91897344,120,0.6574315222272116,2918.97344,GB,32768,1.0,"['ad' 'major-league' 'carpenter' 'dogsled' 'dysfunction' 'enclave'
 'surface' 'wacky' 'pirate' 'horrible']",44540.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. dentist
2. humanity
3. truth
4. emergency
5. walrus
6. moron
7. cloud
8. seat
9. sash
10. beck",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.917531648,120,0.6572622310076823,2917.531648,GB,32768,1.0,"['sash' 'walrus' 'moron' 'emergency' 'seat' 'truth' 'cloud' 'dentist'
 'humanity' 'beck']",44518.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. polyester
2. heron
3. parsimonious
4. economic
5. criticism
6. attitude
7. prisoner
8. pub
9. synthesize
10. rheumatism",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.92651008,120,0.6583137386630836,2926.51008,GB,32768,1.0,"['synthesize' 'heron' 'polyester' 'pub' 'criticism' 'attitude' 'economic'
 'rheumatism' 'prisoner' 'parsimonious']",44655.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. ethics
2. retire
3. ford
4. papaya
5. delicious
6. dairy
7. poppy
8. necktie
9. trade
10. hydrocarb",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.914648064,120,0.6569231461078383,2914.648064,GB,32768,1.0,"['delicious' 'hydrocarb' 'ethics' 'dairy' 'necktie' 'papaya' 'ford'
 'trade' 'poppy' 'retire']",44474.0
Question: What are the 10 most common words in the above list? ,15258.0,"
1. **staff** (23 times)
2. **messenger** (22 times)
3. **satisfaction** (21 times)
4. **scrutiny** (20 times)
5. **counterterrorism** (19 times)
6. **fragile** (18 times)
7. **warmth** (18 times)
8. **grade** (17 times)
9. **domain** (16 times)
10. **velodrome** (15 times)",cwe,15258.0,Answer: The top 10 words that appear most often in the list are:,0.999948288,65.536,999.948288,2.920415232,120,0.6576006462905615,2920.415232,GB,32768,1.0,"['counterterrorism' 'domain' 'scrutiny' 'warmth' 'grade' 'staff'
 'satisfaction' 'velodrome' 'messenger' 'fragile']",44562.0
