split,context_tokens,predicted_answer,question,uncompressed_kv_memory_gb,task,compression_ratio,memory_budget_unit,kv_memory_per_token_kb,memory_budget,max_new_tokens,token_budget,answers,uncompressed_kv_memory_mb,retained_kv_memory_gb,retained_context_tokens,retained_kv_memory_mb,answer_prefix
test,121232.0,"1982

**Documents Used:**
- **TITLE:** When was the younger brother of Farshid Karimi born ?
- **ID:** 1","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When was the younger brother of Farshid Karimi born ?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['8 November 1978'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1. **Title:** Operation Buster–Jangle  
   **ID:** 1  
   **Answer:** The site where Operation Buster–Jangle was conducted is located in the county of [county name].  

2. **Title:** Operation Buster–Jangle  
   **ID:** 1  
   **Answer:** The site where Operation Buster–Jangle was conducted is located in the county of [county name].  

**List of Answers:**  
- The site where Operation Buster–J","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: In which county is this site located where Operation Buster–Jangle was conducted?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['Nye County'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1  
Both Phaedranassa and Mitella are considered the classification of what level of species?  
- **Title**: Classification of Species  
- **ID**: 1  

**Answer List:**  
1. The classification level of both Phaedranassa and Mitella is species.","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Both Phaedranassa and Mitella are considered the classification of what level of species?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['genus'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1. **Title:** Anja Salomonowitz - A Biographical Sketch, **ID:** 1  
2. **Title:** The Director's Vision, **ID:** 2  

- Anja Salomonowitz is a director.  
- Rod Lurie is also a director.","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Are Anja Salomonowitz and Rod Lurie both directors?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['yes'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0," The county seat of the county in which Keokuk Falls, Oklahoma is located is **Wagoner, Oklahoma**.

**Document Used:**
- TITLE: Oklahoma County Seat
- ID: 1234567890","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the county seat of the county in which Keokuk Falls, Oklahoma is loated?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['Shawnee'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1. The member of Gujarat Legislative Assembly and parliament representing the country is India.  
2. The member of Gujarat Legislative Assembly and parliament representing the country is India.","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What country is the member of Gujarat Legislative Assembly and parliament representing?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['Jamnagar'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1865 to 1868, the position of Lord Chancellor was held by Lord Melbourne. William Pery served as Captain of the Yeomen of the Guard under Lord Melbourne.

**Documents Used:**
- TITLE: The Yeomen of the Guard
- ID: 1234567890","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: William Pery served as Captain of the Yeomen of the Guard under the lord who served in what position from 1865 to 1868?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['Viscount Cranborne'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1. **Title:** ""The Hound of the Baskervilles""  
   **ID:** 1  
   2. **Title:** ""The Hounds of Zaroff""  
   **ID:** 2  

The Hound of the Baskervilles is the title of Arthur Conan Doyle's best-known work, which was also published under the name ""The Hounds of Zaroff.""","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What was Richard Connell's best known work The Hounds of Zaroff also published as?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['The Most Dangerous Game'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1989-001

The report that helped land Pete Rose a lifetime suspension from baseball was authored by lawyer Richard S. Bernstein. The document titled ""The Report of the Special Investigative Committee"" (ID: 1989-001) was used to support this conclusion.","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What was the name of the lawyer who took the main role in the report that helped land Pete Rose a lifetime suspension from baseball?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['John M. Dowd'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1. **Title:** ""Howell Conant""  
   **ID:** 1  
   **Answer:** Howell Conant was a creative artist known for his work with Grace Kelly, specifically as a costume designer.","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What kind of creative artist was Howell Conant, famed for his work with Grace Kelly?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['photographer'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"4

**Used Documents:**
- TITLE: Scorpions and Pedipalpi
  - ID: 2","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: How many legs does the animal, in which Karl Kraepelin discusses in ""Scorpiones und Pedipalpi,"" have?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['eight'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1. **Title:** ""Not Richard, But Dick""  
   **ID:** 1  
   **Answer:** The album ""Not Richard, But Dick"" was by the band formed in the city of **Detroit**.","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Not Richard, But Dick was an album by the band formed in what city?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['Philadelphia'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1. **Title:** Isaac Asimov - The Foundation Series  
   **ID:** 1  
   2. **Title:** Michael Cunningham - The Hours  
   **ID:** 2  

**Answer List:**
- Yes, Isaac Asimov and Michael Cunningham are both American writers. Asimov is known for his science fiction works, while Cunningham is recognized for his novel ""The Hours,"" which is a modern retelling of Virginia Woolf's ""Mrs. Dalloway","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Are Isaac Asimov and Michael Cunningham both American writers?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['no'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1. **Title:** Ten Who Dared, **ID:** 1  
2. **Title:** Tonka, **ID:** 2  

The films ""Ten Who Dared"" and ""Tonka"" were both distributed by the same company, as indicated by the shared ID and context in the documents.","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Were the films ""Ten Who Dared"" and ""Tonka"" distributed by the same company?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['yes'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1. **Title:** Steve Uzelac played football for which league located in Preston, Lancashire?  
   **ID:** 1  

- Steve Uzelac played football for the league located in Preston, Lancashire.","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Steve Uzelac played football for which league located in Preston, Lancashire?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['North End Football Club'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0," ['The Hours', 'The Hours']","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: ""Hold On"" is a song that features the vocals of a British singer whose debut album won what prize in 2017?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['Mercury Prize'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1. **Title:** ""Who had more solo albums, Marty Raybon or Greg Graffin?""  
   **ID:** 1  

- Marty Raybon has more solo albums than Greg Graffin.","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Q: Who had more solo albums, Marty Raybon or Greg Graffin?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['Gregory Walter Graffin'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0," Yes, there is fruit juice in both a Fizz and a Painkiller cocktail.

**Documents Used:**
- TITLE: The Fizz
- ID: 1
- TITLE: Painkiller Cocktail
- ID: 2","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Is there fruit juice in both a Fizz and a Painkiller cocktail?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['yes'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"0 people were killed in the collapse of the bridge featured in the drama film, ""The Public Domain.""

**Documents Used:**
- TITLE: The Public Domain
- ID: 123456789","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: How many people were killed in the collapse of the bridge featured in the drama film, The Public Domain ?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['13 people'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1. **Title**: Caleb Stegall's County, 2. **ID**: 12345

The most populous city in the county where Caleb Stegall served as District attorney is not directly provided in the given documents. However, based on the information that Caleb Stegall served as a District attorney in the county of Shelby, Tennessee, and the context that the most populous city in Shelby County is Memphis, the answer would be Memphis. 

**Answer List:**
","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What is the most populous city in the county where Caleb Stegall served as District attorney?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['Valley Falls'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"0

TITLE: The Wall That Runs Between Two Castles  
ID: 1","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: How many animals does the wall running between the West Gate Lodge and Cardiff Castle depict?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['15'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1. **Title**: Honky Tonks and Cheap Motels, **ID**: 12345. The American honky tonk country band, whose first studio album was *Honky Tonks and Cheap Motels*, is based in the United States. 

2. **Title**: Honky Tonk Country Band, **ID**: 67890. The band is based in the United States. 

**Answer List:**
- The American honky tonk","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Where is the American honky tonk country band, whose first studio album was Honky Tonks and Cheap Motels, based?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,"['Flint, Michigan, United States']",17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"2005 was the year when Anna Aglatova made her first public appearance at the Moscow Theatre. The specific theatre is not mentioned in the provided documents.

Title: Anna Aglatova made her first public appearance at which Moscow theatre in 2005?
ID: 1","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Anna Aglatova made her first public appearance at which Moscow theatre in 2005?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['Bolshoi Theatre'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0," The Moor Park Mansion is also known as the ""Moor"" or ""Moor Park."" 

TITLE: The Moor Park Mansion  
ID: 1  

TITLE: Moor Park Mansion  
ID: 2","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What other name is the Moor Park Mansion known as?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['The More'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1. **Title**: Laurus, **ID**: 1  
2. **Title**: Liriodendron, **ID**: 2  

**Answer**: Liriodendron has more species than Laurus.","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Which has more species Laurus or Liriodendron?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['Laurus'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1. **Title**: The Role of the Discoverer of the Elliptical Galaxy NGC 3610 in the Military Before Reaching Britain  
   **ID**: 1  
   **Answer**: The discoverer of the elliptical galaxy NGC 3610, William Herschel, had a role as a military officer before reaching Britain. He served as an assistant to the British Army's commander in the West Indies, where he was stationed and eventually moved to Britain","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What role in the military did the discoverer of the elliptical galaxy NGC 3610 have before reaching Britain ?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,"['Military Band of Hanover,']",17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1. **Title:** Alice's Adventures in Wonderland, **ID:** 1  
2. **Title:** Through the Looking-Glass, **ID:** 2","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Both Hatter and March Hare are characters in which book?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,"[""Alice's Adventures in Wonderland""]",17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1. **Title:** Maggie May, **ID:** 1  
2. **Title:** Maggie May, **ID:** 2","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Maggie May is a musical based on a folk song about a prostitute who robbed whom?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['sailor'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1988 NBA Draft, held in Chicago, Illinois.

**Documents Used:**
- TITLE: ""The 1988 NBA Draft: A Historical Overview""
- ID: 123456789","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Kim English was selected by the Pistons during the draft held at what location?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['Prudential Center'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0," The descendant of the Red Setter originates from the ""Red Setter"" document.

- **TITLE**: Red Setter  
- **ID**: 1  

**Answer List**:  
- The Red Setter's descendant originates from the Red Setter document.","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Where does the descendant of the Red Setter originate?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['Scotland'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1960-01-01, 1960-01-01, 1960-01-01, 1960-01-01, 1960-01-01, 1960-01-01, 1960-01-01, 1960-01-01, 1960","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Was American Scientist or Dwell published first?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['American Scientist'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0," The former name of the company which operates Hunterston Terminal is not directly provided in the given documents. However, based on the context, it can be inferred that the company might have had a different name prior to its current designation. No specific former name is mentioned in the documents.

Title: No specific title provided  
ID: No specific ID provided  

Answer:  
- The former name of the company which operates Hunterston Terminal is not explicitly mentioned in the provided documents.","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What was the former name of the company which operates Hunterston Terminal?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['Peel Holdings'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1998

**Title:** Millennium Greens were funded in part by a what type of lottery?  
**ID:** 1998","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Millennium Greens were funded in part by a what type of lottery?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['state-franchised'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1. **Title**: Don Giovanni, **ID**: 1  
2. **Title**: Cardillac, **ID**: 2  

- Don Giovanni is an opera with three acts.  
- Cardillac is also an opera with three acts.","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Are both Don Giovanni and Cardillac operas with three acts?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['no'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1. **Title**: ""When did the animated series Kent Scott wrote end after beginning in September of 2002 on ""Nick on CBS""?"", **ID**: 1

The animated series written by Kent Scott, which began in September 2002 on ""Nick on CBS,"" ended in 2003. However, the exact end date is not specified in the provided document.","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When did the animated series Kent Scott wrote end after beginning in September of 2002 on ""Nick on CBS""?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['November'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1982

**Documents Used:**
- TITLE: The figure skater who was coached to Olympic, World, and national titles by Richard Callaghan was born in what year?
- ID: 1","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: The figure skater who was coached to Olympic, World, and national titles by Richard Callaghan was born in what year?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['1982'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1. **Title:** The Bronze and ""The Big Bang Theory"" Connection, **ID:** 12345  
2. **Title:** The Bronze and ""The Big Bang Theory"" Connection, **ID:** 12345  

- **Leonardo DiCaprio** starred in ""The Bronze"" and also showed up on the CBS sitcom ""The Big Bang Theory.""","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Who starred in The Bronze and also showed up on the CBS sitcom ""The Big Bang Theory""?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['Melissa Rauch'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0," Yes, Mick Jagger and Brett Scallions are both musicians.

**Documents Used:**
- **TITLE:** ""Are Mick Jagger and Brett Scallions both musicians?""
- **ID:** 1","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Are Mick Jagger and Brett Scallions both musicians?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['yes'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1999 NHL Draft and 2003-04 Stanley Cup Winners

- **TITLE**: 1999 NHL Draft  
  **ID**: 1999_NHL_Draft  
  **Answer**: The 1999 NHL Draft is relevant as it is where Kaspars Astašenko was selected.

- **TITLE**: 2003-04 Stanley Cup Winners  
  **ID**: 2003_0","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What NHL team drafted Kaspars Astasenko in 1999 and won the Stanley Cup in 2003-04?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['Tampa Bay Lightning'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1970-04-19

**Documents Used:**
- TITLE: ""Computing Machinery and Intelligence""  
  ID: 1  
- TITLE: ""The author of 'Computing Machinery and Intelligence' died on April 19, 1970.""  
  ID: 2","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: When did the author of ""Computing Machinery and Intelligence"" die?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['1954'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1. **Title:** The King of Cocaine, **ID:** 1234  
2. **Title:** A History of Cartels and Their Impact, **ID:** 5678  

**Answer List:**
- The cartel drug lord with the reputation as ""The King of Cocaine"" who partnered with Jack Carlton Reed to provide drugs to the United States in the 20th century is Pablo Escobar.","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What cartel drug lord with the reputation as ""The King of Cocaine"" partnered with Jack Carlton Reed to provide drugs to the United States in the 20th century?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['Pablo Escobar'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1. **Title:** Charles Coughlin and the ""Black Knight"" Rumor  
   **ID:** 1  
   **Answer:** Charles Coughlin started the rumor that he was the ""Black Knight,"" a figure associated with the Knights of the Ku Klux Klan. This rumor was part of his controversial public persona and contributed to his notoriety.","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Charles Coughlin was a controversial Canadian-American Roman Catholic who also started what rumor?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['Boston Herald'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1. **Title:** The Lodger (1998)  
   **ID:** 1  
   **Answer:** The English-American actor known for his role in ""Raiders of the Lost Ark"" who starred in ""The Lodger"" is Harrison Ford.","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What English-American actor known for his role in ""Raiders of the Lost Ark"" starred in The Lodger?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,"['Alfredo ""Alfred"" Molina']",17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1989 - ""The Hours""  
**Title:** The Hours  
**ID:** 1989  

**Answer List:**  
- The Hours (1989)","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What film directed by David Greene did Merrell Jackson play an apostle in?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['Godspell'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0," [""Ain't That a Kick in the Head"", ""S1E10""]","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: In the Glee episode ""Bad Reputation,"" Sue Sylvester dances to this song, by a four-time Grammy winner and star of musical film ""Grease.""
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['Physical'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0," [""The Patriot"", ""P1234""]","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What film, based on the book “Boston Strong”, featured the actress Alex McKenna?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['Patriots Day'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1927 - The Dakota (ID: 101)  
The Dakota, originally constructed in 1927, is an apartment complex located in Manhattan Community Board 6.","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What apartment complex originally constructed in 1927 is included in Manhattan Community Board 6?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['Tudor City'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0," The Ready Set is a musical project, and Cell is a band or group associated with it. 

**Documents Used:**
- TITLE: The Ready Set and Cell
- ID: 123456789","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: What are The Ready Set and Cell?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['band'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"43d Air Mobility Operations Group is stationed at the largest military installation, which is **Joint Base Lewis-McChord (JBLM)**. 

- **TITLE**: ""43d Air Mobility Operations Group""
- **ID**: 123456789","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: The 43d Air Mobility Operations Group is stationed at which largest military installation?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['Fort Bragg'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0,"1944-06-06, Normandy Landings

**Title:** Normandy Landings  
**ID:** 1944-06-06","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Ivan Simson was under the command of the officer who was most noted for a defeat at what WWII battle?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['Battle of Singapore'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
test,121232.0," No, Ian Brown and Dee Snider are not both actors. 

- Ian Brown is a musician, best known as the lead vocalist of the band The Cure.
- Dee Snider is a musician and songwriter, best known as the lead vocalist of the band Twisted Sister.

TITLE: Ian Brown - Wikipedia  
ID: 1  

TITLE: Dee Snider - Wikipedia  
ID: 2","====== Now let's start! ======
Based on the documents above, can you answer the following query? Print out the TITLE and ID of the documents you use to answer. Then format the answers into a list.
query: Are Ian Brown and Dee Snider both actors?
",17.876385792,hotpotqa_128k,0.9856803484228587,MB,147.456,256.0,256,1736.0,['no'],17876.385792,0.255983616,1736.0,255.983616,Final Answer: 
