context_length,answer,retained_kv_memory_mb,task,question,retained_kv_memory_gb,answer_prefix,max_new_tokens,kv_memory_per_token_kb,compression_ratio,retained_context_tokens,uncompressed_kv_memory_gb,predicted_answer,uncompressed_kv_memory_mb,context_tokens
32768,['inherent difficulty' 'their inherent difficulty' 'inherent difficulty'],2141.192192,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: By what main attribute are computational problems classified utilizing computational complexity theory?  ",2.141192192,Answer:,32,65.536,0.0,32672.0,2.141192192, inherent difficulty,2141.192192,32672.0
32768,"['computational problems' 'A computational problem'
 'computational problem']",2199.257088,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What is the term for a task that generally lends itself to being solved by a computer? ",2.199257088,Answer:,32,65.536,0.0,33558.0,2.199257088, computational problem,2199.257088,33558.0
32768,"['if its solution requires significant resources'
 'its solution requires significant resources'
 'if its solution requires significant resources']",2175.664128,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What measure of a computational problem broadly defines the inherent difficulty of the solution? ",2.175664128,Answer:,32,65.536,0.0,33198.0,2.175664128," The amount of resources needed to solve them, such as time and storage.",2175.664128,33198.0
32768,"['mathematical models of computation' 'mathematical models of computation'
 'mathematical models of computation']",2170.22464,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What method is used to intuitively assess or quantify the amount of resources required to solve a computational problem? ",2.17022464,Answer:,32,65.536,0.0,33115.0,2.17022464," The amount of resources required to solve a computational problem is calculated as a function of the size of the instance, usually taken to be the size of the input in",2170.22464,33115.0
32768,['time and storage' 'time and storage' 'time and storage'],2050.29376,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What are two basic primary resources used to guage complexity? ",2.05029376,Answer:,32,65.536,0.0,31285.0,2.05029376, time and space,2050.29376,31285.0
32768,"['number of gates in a circuit' 'number of gates in a circuit'
 'number of gates']",2228.682752,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What unit is measured to determine circuit complexity? ",2.228682752,Answer:,32,65.536,0.0,34007.0,2.228682752, the number of gates in a circuit,2228.682752,34007.0
32768,"['determine the practical limits on what computers can and cannot do'
 'what computers can and cannot do'
 'determine the practical limits on what computers can and cannot do']",2142.568448,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What practical role does defining the complexity of problems play in everyday computing? ",2.142568448,Answer:,32,65.536,0.0,32693.0,2.142568448, One of the roles of computational complexity theory is to determine the practical limits on what computers can and cannot do.,2142.568448,32693.0
32768,"['analysis of algorithms and computability theory'
 'analysis of algorithms and computability theory'
 'analysis of algorithms and computability theory']",2069.95456,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What two fields of theoretical computer science closely mirror computational complexity theory? ",2.06995456,Answer:,32,65.536,0.0,31585.0,2.06995456, analysis of algorithms and computability theory,2069.95456,31585.0
32768,"['analysis of algorithms' 'analysis of algorithms'
 'analysis of algorithms']",2063.859712,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What field of computer science analyzes the resource requirements of a specific algorithm isolated unto itself within a given problem? ",2.063859712,Answer:,32,65.536,0.0,31492.0,2.063859712, analysis of algorithms,2063.859712,31492.0
32768,"['computational complexity theory' 'computational complexity theory'
 'computational complexity theory']",2092.171264,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What field of computer science analyzes all possible algorithms in aggregate to determine the resource requirements needed to solve to a given problem?   ",2.092171264,Answer:,32,65.536,0.0,31924.0,2.092171264, computational complexity theory,2092.171264,31924.0
32768,['computability theory' 'computability theory' 'computability theory'],2054.422528,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What field of computer science is primarily concerned with determining the likelihood of whether or not a problem can ultimately be solved using algorithms? ",2.054422528,Answer:,32,65.536,0.0,31348.0,2.054422528, computability theory,2054.422528,31348.0
32768,['problem instance' 'a problem instance' 'problem instance'],2117.337088,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What is the name given to the input string of a computational problem? ",2.117337088,Answer:,32,65.536,0.0,32308.0,2.117337088, problem instance,2117.337088,32308.0
32768,['the problem' 'a problem' 'problem'],2193.227776,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: In computational complexity theory, what is the term given to describe the baseline abstract question needing to be solved?  ",2.193227776,Answer:,32,65.536,0.0,33466.0,2.193227776, problem,2193.227776,33466.0
32768,['concrete' 'concrete' 'abstract'],2167.668736,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Is a problem instance typically characterized as abstract or concrete? ",2.167668736,Answer:,32,65.536,0.0,33076.0,2.167668736, concrete,2167.668736,33076.0
32768,['instances' 'the instance' 'instance'],2149.384192,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What is another name for any given measure of input associated with a problem? ",2.149384192,Answer:,32,65.536,0.0,32797.0,2.149384192, problem instance,2149.384192,32797.0
32768,['solution' 'the solution' 'solution'],2167.537664,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What is the general term used to describe the output to any given input in a problem instance? ",2.167537664,Answer:,32,65.536,0.0,33074.0,2.167537664, solution,2167.537664,33074.0
32768,['2000' '2000' '2000'],2195.456,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: By how many kilometers does the traveling salesman problem seek to classify a route between the 15 largest cities in Germany? ",2.195456,Answer:,32,65.536,0.0,33500.0,2.195456, 2000,2195.456,33500.0
32768,"['round trip through all sites in Milan'
 'asking for a round trip through all sites in Milan whose total length is at most 10 km'
 'a round trip through all sites in Milan whose total length is at most 10 km']",2174.353408,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What is one example of an instance that the quantitative answer to the traveling salesman problem fails to answer? ",2.174353408,Answer:,32,65.536,0.0,33178.0,2.174353408, asking for a round trip through all sites in Milan whose total length is at most 10 km,2174.353408,33178.0
32768,"['computational problems' 'computational problems'
 'computational problems']",2117.992448,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What does computational complexity theory most specifically seek to answer?  ",2.117992448,Answer:,32,65.536,0.0,32318.0,2.117992448," Computational complexity theory seeks to answer a more general question about all possible algorithms that could be used to solve the same problem, specifically trying to classify problems that can or",2117.992448,32318.0
32768,['problem instance' 'a problem instance' 'problem instance'],2086.469632,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: In a computational problem, what can be described as a string over an alphabet? ",2.086469632,Answer:,32,65.536,0.0,31837.0,2.086469632, a problem instance,2086.469632,31837.0
32768,['binary alphabet' 'binary' 'binary'],2059.862016,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What is the name of the alphabet is most commonly used in a problem instance? ",2.059862016,Answer:,32,65.536,0.0,31431.0,2.059862016, binary alphabet,2059.862016,31431.0
32768,['bitstrings' 'bitstrings' 'bitstrings'],2167.734272,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What is another term for the string of a problem instance? ",2.167734272,Answer:,32,65.536,0.0,33077.0,2.167734272, input string,2167.734272,33077.0
32768,['binary notation' 'binary notation' 'binary notation'],2121.924608,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: In the encoding of mathematical objects, what is the way in which integers are commonly expressed? ",2.121924608,Answer:,32,65.536,0.0,32378.0,2.121924608, binary notation,2121.924608,32378.0
32768,['adjacency matrices' 'directly via their adjacency matrices'],2216.09984,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What is one way in which graphs can be encoded?  ",2.21609984,Answer:,32,65.536,0.0,33815.0,2.21609984," Graphs can be encoded directly via their adjacency matrices, or by encoding their adjacency lists in binary.",2216.09984,33815.0
32768,['Decision problems' 'Decision problems' 'Decision'],2172.84608,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What kind of problems are one of the main topics studied in computational complexity theory? ",2.17284608,Answer:,32,65.536,0.0,33155.0,2.17284608, Decision problems,2172.84608,33155.0
32768,['yes or no' 'yes or no' 'yes or no'],2206.9248,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What are the two simple word responses to a decision problem? ",2.2069248,Answer:,32,65.536,0.0,33675.0,2.2069248, yes or no,2206.9248,33675.0
32768,['1 or 0' '1 or 0' '1 or 0'],2150.301696,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What are the two integer responses to a decision problem? ",2.150301696,Answer:,32,65.536,0.0,32811.0,2.150301696, 1 or 0,2150.301696,32811.0
32768,['yes' 'yes' 'yes'],2187.132928,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What will the output be for a member of the language of a decision problem? ",2.187132928,Answer:,32,65.536,0.0,33373.0,2.187132928, yes,2187.132928,33373.0
32768,['yes' 'yes' 'yes'],2030.63296,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What answer denotes that an algorithm has accepted an input string? ",2.03063296,Answer:,32,65.536,0.0,30985.0,2.03063296, yes,2030.63296,30985.0
32768,['arbitrary graph' 'arbitrary' 'arbitrary'],2200.174592,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What kind of graph is an example of an input used in a decision problem? ",2.200174592,Answer:,32,65.536,0.0,33572.0,2.200174592, An arbitrary graph.,2200.174592,33572.0
32768,"['formal language' 'The formal language'
 'The formal language associated with this decision problem']",2124.414976,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What is the term for the set of all connected graphs related to this decision problem? ",2.124414976,Answer:,32,65.536,0.0,32416.0,2.124414976, formal language,2124.414976,32416.0
32768,"['how graphs are encoded as binary strings'
 'how graphs are encoded as binary strings'
 'how graphs are encoded as binary strings']",2160.132096,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What encoding decision needs to be made in order to determine an exact definition of the formal language? ",2.160132096,Answer:,32,65.536,0.0,32961.0,2.160132096, One has to decide how graphs are encoded as binary strings.,2160.132096,32961.0
32768,"['a computational problem' 'a computational problem'
 'a computational problem']",2057.895936,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: A function problem is an example of what? ",2.057895936,Answer:,32,65.536,0.0,31401.0,2.057895936, A computational problem,2057.895936,31401.0
32768,['a single output' 'single' 'single'],2081.030144,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: How many outputs are expected for each input in a function problem? ",2.081030144,Answer:,32,65.536,0.0,31754.0,2.081030144, A single output,2081.030144,31754.0
32768,['A function problem' 'function' 'function problem'],2214.985728,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: The traveling salesman problem is an example of what type of problem? ",2.214985728,Answer:,32,65.536,0.0,33798.0,2.214985728, function problem,2214.985728,33798.0
32768,"['the integer factorization problem' 'integer factorization'
 'integer factorization problem']",2193.227776,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: In addition to the traveling salesman problem, what is another example of a function problem? ",2.193227776,Answer:,32,65.536,0.0,33466.0,2.193227776, the integer factorization problem,2193.227776,33466.0
32768,['complex' 'complex' 'complex'],2129.395712,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Is the output of a functional problem typically characterized by a simple or complex answer? ",2.129395712,Answer:,32,65.536,0.0,32492.0,2.129395712, complex,2129.395712,32492.0
32768,['decision problems' 'as decision problems' 'as decision problems'],2010.382336,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: How can function problems typically be restated? ",2.010382336,Answer:,32,65.536,0.0,30676.0,2.010382336, Function problems can be recast as decision problems.,2010.382336,30676.0
32768,"['set of triples' 'triple'
 'the set of triples (a, b, c) such that the relation a × b = c holds']",2002.649088,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: If two integers are multiplied and output a value, what is this expression set called? ",2.002649088,Answer:,32,65.536,0.0,30558.0,2.002649088," the set of triples (a, b, c) such that the relation a × b = c holds",2002.649088,30558.0
32768,"['how much time the best algorithm requires to solve the problem' 'time'
 'time']",2105.868288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What is a commonly used measurement used to determine the complexity of a computational problem? ",2.105868288,Answer:,32,65.536,0.0,32133.0,2.105868288, time and space,2105.868288,32133.0
32768,['the instance' 'the instance' 'the size of the instance'],2078.081024,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What is one variable on which the running time may be contingent? ",2.078081024,Answer:,32,65.536,0.0,31709.0,2.078081024, the instance,2078.081024,31709.0
32768,"['as a function of the size of the instance'
 'as a function of the size of the instance'
 'a function of the size of the instance']",2196.963328,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: How is the time needed to obtain the solution to a problem calculated? ",2.196963328,Answer:,32,65.536,0.0,33523.0,2.196963328," The time required to solve a problem is calculated as a function of the size of the instance, which is usually taken to be the size of the input in bits",2196.963328,33523.0
32768,['bits' 'bits' 'bits'],2190.86848,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: In what unit is the size of the input measured? ",2.19086848,Answer:,32,65.536,0.0,33430.0,2.19086848, bits,2190.86848,33430.0
32768,['an increase in the input size' 'input size' 'input size'],2157.051904,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Complexity theory seeks to define the relationship between the scale of algorithms with respect to what other variable? ",2.157051904,Answer:,32,65.536,0.0,32914.0,2.157051904, the size of the instance (or the size of the input),2157.051904,32914.0
32768,"[""Cobham's thesis"" ""Cobham's"" 'Cobham']",2093.21984,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Whose thesis states that the solution to a problem is solvable with reasonable resources assuming it allows for a polynomial time algorithm? ",2.09321984,Answer:,32,65.536,0.0,31940.0,2.09321984, Cobham's thesis (also known as the Cobham–Edmonds thesis),2093.21984,31940.0
32768,['the time taken' 'the time taken' 'the time taken'],2039.349248,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: If input size is is equal to n, what can respectively be assumed is the function of n? ",2.039349248,Answer:,32,65.536,0.0,31118.0,2.039349248, The time taken can be expressed as a function of n.,2039.349248,31118.0
32768,"['worst-case time complexity' 'worst-case time complexity'
 'the worst-case time complexity']",2072.051712,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What term corresponds to the maximum measurement of time across all functions of n?  ",2.072051712,Answer:,32,65.536,0.0,31617.0,2.072051712, worst-case time complexity,2072.051712,31617.0
32768,['T(n)' 'T(n)' 'T(n)'],2093.088768,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: How is worst-case time complexity written as an expression? ",2.093088768,Answer:,32,65.536,0.0,31938.0,2.093088768, T(n) = O(n2),2093.088768,31938.0
32768,['polynomial time algorithm' 'polynomial time' 'polynomial time algorithm'],2193.620992,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Assuming that T represents a polynomial in T(n), what is the term given to the corresponding algorithm? ",2.193620992,Answer:,32,65.536,0.0,33472.0,2.193620992, polynomial time algorithm,2193.620992,33472.0
32768,['A Turing machine' 'A Turing machine' 'Turing machine'],2206.59712,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What is the term for a mathematical model that theoretically represents a general computing machine? ",2.20659712,Answer:,32,65.536,0.0,33670.0,2.20659712, Turing machine,2206.59712,33670.0
32768,['an algorithm' 'an algorithm' 'an algorithm'],2191.065088,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: It is generally assumed that a Turing machine can solve anything capable of also being solved using what? ",2.191065088,Answer:,32,65.536,0.0,33433.0,2.191065088, an algorithm,2191.065088,33433.0
32768,['the Turing machine' 'the Turing machine' 'Turing machine'],2193.293312,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What is the most commonplace model utilized in complexity theory? ",2.193293312,Answer:,32,65.536,0.0,33467.0,2.193293312, The Turing machine,2193.293312,33467.0
32768,['symbols' 'symbols' 'symbols'],2162.884608,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What does a Turing machine handle on a strip of tape? ",2.162884608,Answer:,32,65.536,0.0,33003.0,2.162884608, symbols,2162.884608,33003.0
32768,"['A deterministic Turing machine' 'deterministic'
 'deterministic Turing machine']",2154.758144,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What is generally considered to be the most basic iteration of a Turing machine? ",2.154758144,Answer:,32,65.536,0.0,32879.0,2.154758144, A deterministic Turing machine,2154.758144,32879.0
32768,['rules' 'rules' 'a fixed set of rules to determine its future actions'],2105.868288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What fixed set of factors determine the actions of a deterministic Turing machine ",2.105868288,Answer:,32,65.536,0.0,32133.0,2.105868288, A fixed set of rules,2105.868288,32133.0
32768,"['A probabilistic Turing machine' 'probabilistic'
 'probabilistic Turing machine']",2125.594624,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What is the term used to identify a deterministic Turing machine that has additional random bits? ",2.125594624,Answer:,32,65.536,0.0,32434.0,2.125594624, probabilistic Turing machine,2125.594624,32434.0
32768,"['A non-deterministic Turing machine' 'non-deterministic'
 'non-deterministic Turing machine']",2117.46816,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What type of Turing machine is capable of multiple actions and extends into a variety of computational paths? ",2.11746816,Answer:,32,65.536,0.0,32310.0,2.11746816, A non-deterministic Turing machine,2117.46816,32310.0
32768,['randomized algorithms' 'randomized algorithms' 'randomized algorithms'],2161.180672,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What is the term given to algorithms that utilize random bits? ",2.161180672,Answer:,32,65.536,0.0,32977.0,2.161180672, randomized algorithms,2161.180672,32977.0
32768,['complexity classes' 'complexity classes' 'complexity classes'],2169.89696,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Turing machines are commonly employed to define what?  ",2.16989696,Answer:,32,65.536,0.0,33110.0,2.16989696, complexity classes,2169.89696,33110.0
32768,['time or space' 'time or space' 'time or space'],2091.515904,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What are two factors that directly effect how powerful a Turing machine may or may not be? ",2.091515904,Answer:,32,65.536,0.0,31914.0,2.091515904, time and space,2091.515904,31914.0
32768,"['probabilistic Turing machines, non-deterministic Turing machines'
 'probabilistic Turing machines, non-deterministic Turing machines']",2195.259392,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: In the determination of complexity classes, what are two examples of types of Turing machines? ",2.195259392,Answer:,32,65.536,0.0,33497.0,2.195259392," deterministic Turing machines, probabilistic Turing machines",2195.259392,33497.0
32768,"['random access machines' 'random access machines'
 'random access machines']",2223.570944,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What is an example of a machine model that deviates from a generally accepted multi-tape Turing machine? ",2.223570944,Answer:,32,65.536,0.0,33929.0,2.223570944, random access machines,2223.570944,33929.0
32768,['computational power' 'computational power' 'computational power'],2118.844416,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: In considering Turing machines and alternate variables, what measurement left unaffected by conversion between machine models?  ",2.118844416,Answer:,32,65.536,0.0,32331.0,2.118844416, computational power,2118.844416,32331.0
32768,"['time and memory' 'time and memory consumption'
 'time and memory consumption']",2205.417472,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What two resources commonly consumed by alternate models are typically known to vary? ",2.205417472,Answer:,32,65.536,0.0,33652.0,2.205417472, time and memory consumption,2205.417472,33652.0
32768,"['the machines operate deterministically' 'deterministically'
 'the machines operate deterministically']",2132.86912,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What commonality do alternate machine models, such as random access machines, share with Turing machines? ",2.13286912,Answer:,32,65.536,0.0,32545.0,2.13286912, What all these models have in common is that the machines operate deterministically.,2132.86912,32545.0
32768,"['non-deterministic' 'non-deterministic'
 'non-deterministic Turing machine']",2108.424192,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What type of Turing machine can be characterized by checking multiple possibilities at the same time? ",2.108424192,Answer:,32,65.536,0.0,32172.0,2.108424192, non-deterministic Turing machine,2108.424192,32172.0
32768,['unusual resources' 'more unusual resources' 'more unusual resources'],2182.479872,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What often affects or facilitates ease of analysis in computational problems? ",2.182479872,Answer:,32,65.536,0.0,33302.0,2.182479872," The choice of input encoding often affects or facilitates ease of analysis in computational problems, as different representations can be transformed into each other efficiently to keep the discussion abstract.",2182.479872,33302.0
32768,['mathematical models' 'mathematical models' 'branching'],2049.769472,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: A non-deterministic Turing machine has the ability to capture what facet of useful analysis? ",2.049769472,Answer:,32,65.536,0.0,31277.0,2.049769472, its branching exactly captures many of the mathematical models we want to analyze,2049.769472,31277.0
32768,['time' 'non-deterministic time' 'non-deterministic time'],2063.138816,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What is the most critical resource in the analysis of computational problems associated with non-deterministic Turing machines? ",2.063138816,Answer:,32,65.536,0.0,31481.0,2.063138816, non-deterministic time,2063.138816,31481.0
32768,"['state transitions' 'the total number of state transitions, or steps'
 'total number of state transitions, or steps, the machine makes before it halts and outputs the answer']",2024.341504,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: The time required to output an answer on a deterministic Turing machine is expressed as what? ",2.024341504,Answer:,32,65.536,0.0,30889.0,2.024341504," The total number of state transitions, or steps, the machine makes before it halts and outputs the answer.",2024.341504,30889.0
32768,['difficulty' 'difficulty' 'difficulty'],2100.953088,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Complexity theory classifies problems based on what primary attribute? ",2.100953088,Answer:,32,65.536,0.0,32058.0,2.100953088, inherent difficulty,2100.953088,32058.0
32768,['DTIME(f(n))' 'DTIME(f(n)).' 'DTIME(f(n))'],2161.442816,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What is the expression used to identify any given series of problems capable of being solved within time on a deterministic Turing machine? ",2.161442816,Answer:,32,65.536,0.0,32981.0,2.161442816, DTIME(f(n)),2161.442816,32981.0
32768,['time' 'time' 'time'],2132.344832,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What is the most critical resource measured to in assessing the determination of a Turing machine's ability to solve any given set of problems? ",2.132344832,Answer:,32,65.536,0.0,32537.0,2.132344832, time and space,2132.344832,32537.0
32768,['complexity resources' 'complexity resources' 'complexity'],2209.611776,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Time and space are both examples of what type of resource? ",2.209611776,Answer:,32,65.536,0.0,33716.0,2.209611776, computational resource,2209.611776,33716.0
32768,['computational resource' 'computational' 'computational'],2018.377728,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: A complexity resource can also be described as what other type of resource? ",2.018377728,Answer:,32,65.536,0.0,30798.0,2.018377728, computational resource,2018.377728,30798.0
32768,"['Blum complexity axioms' 'the Blum complexity axioms'
 'the Blum complexity axioms']",2056.257536,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What is typically used to broadly define complexity measures? ",2.056257536,Answer:,32,65.536,0.0,31376.0,2.056257536, The Blum complexity axioms.,2056.257536,31376.0
32768,['Complexity measures' 'complexity measures' 'complexity'],2130.444288,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Communication complexity is an example of what type of measure? ",2.130444288,Answer:,32,65.536,0.0,32508.0,2.130444288, complexity measure,2130.444288,32508.0
32768,['Complexity measures' 'complexity measures' 'complexity'],2115.633152,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Decision tree is an example of what type of measure? ",2.115633152,Answer:,32,65.536,0.0,32282.0,2.115633152, complexity measure,2115.633152,32282.0
32768,"['best, worst and average' 'best, worst and average case'
 'best, worst and average case complexity']",2087.780352,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What are the three primary expressions used to represent case complexity? ",2.087780352,Answer:,32,65.536,0.0,31857.0,2.087780352," best, worst, and average case complexity",2087.780352,31857.0
32768,['complexity measure' 'complexity' 'complexity'],2153.578496,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Case complexity likelihoods provide variable probabilities of what general measure?  ",2.153578496,Answer:,32,65.536,0.0,32861.0,2.153578496, time complexity,2153.578496,32861.0
32768,['time' 'time complexity' 'time complexity'],2175.336448,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What is one common example of a critical complexity measure? ",2.175336448,Answer:,32,65.536,0.0,33193.0,2.175336448, time,2175.336448,33193.0
32768,['inputs' 'inputs' 'inputs'],2147.155968,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Case complexities provide three likelihoods of what differing variable that remains the same size?  ",2.147155968,Answer:,32,65.536,0.0,32763.0,2.147155968, inputs,2147.155968,32763.0
32768,"['deterministic sorting algorithm quicksort' 'quicksort'
 'the deterministic sorting algorithm quicksort']",2130.24768,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What provides a solution to a list of integers provided as input that ned to be sorted? ",2.13024768,Answer:,32,65.536,0.0,32505.0,2.13024768, The deterministic sorting algorithm quicksort.,2130.24768,32505.0
32768,['worst-case' 'worst' 'worst-case'],2149.90848,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: When extensive time is required to sort integers, this represents what case complexity? ",2.14990848,Answer:,32,65.536,0.0,32805.0,2.14990848, worst-case,2149.90848,32805.0
32768,['O(n2)' 'O(n2)' 'O(n2)'],2092.695552,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What is the expression used to denote a worst case complexity as expressed by time taken? ",2.092695552,Answer:,32,65.536,0.0,31932.0,2.092695552, T(n),2092.695552,31932.0
32768,"['the most efficient algorithm' 'the most efficient algorithm'
 'the most efficient algorithm solving a given problem']",2189.55776,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Classification of resources is contingent on determining the upper and lower bounds of minimum time required by what?   ",2.18955776,Answer:,32,65.536,0.0,33410.0,2.18955776, the most efficient algorithm solving a given problem,2189.55776,33410.0
32768,"['analysis of algorithms' 'analysis of algorithms'
 'analysis of algorithms']",2200.174592,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: The analysis of a specific algorithm is typically assigned to what field of computational science? ",2.200174592,Answer:,32,65.536,0.0,33572.0,2.200174592, analysis of algorithms,2200.174592,33572.0
32768,['lower bounds' 'lower' 'lower bounds'],2083.520512,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: Which bound of time is more difficult to establish? ",2.083520512,Answer:,32,65.536,0.0,31792.0,2.083520512, lower bounds,2083.520512,31792.0
32768,['upper bound' 'upper and lower bounds' 'upper bound'],2090.336256,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: A specific algorithm demonstrating T(n) represents what measure of time complexity? ",2.090336256,Answer:,32,65.536,0.0,31896.0,2.090336256, worst-case time complexity,2090.336256,31896.0
32768,"['all possible algorithms' 'all possible algorithms'
 'all possible algorithms']",2062.155776,qa_1,"Answer the question based on the given documents. Only give me the answer and do not output any other words.

Question: What is the colloquial phrase used to convey the continuum of algorithms with unlimited availability irrespective of time?  ",2.062155776,Answer:,32,65.536,0.0,31466.0,2.062155776, Cobham's thesis,2062.155776,31466.0
