kv_memory_per_token_kb,answer_prefix,question,uncompressed_kv_memory_gb,memory_budget,uncompressed_kv_memory_mb,task,context_tokens,retained_context_tokens,retained_kv_memory_gb,max_new_tokens,retained_kv_memory_mb,memory_budget_unit,answer,predicted_answer,token_budget,compression_ratio,context_length
65.536,The special magic number for jumpy-off-ramp mentioned in the provided text is,What is the special magic number for jumpy-off-ramp mentioned in the provided text? ,2.21544448,0.8,2215.44448,niah_single_1,33805.0,12207.0,0.799997952,128,799.997952,GB,['4761823'], **4761823**.,12207.0,0.6388995710693685,32768
65.536,The special magic number for tired-policeman mentioned in the provided text is,What is the special magic number for tired-policeman mentioned in the provided text? ,2.215378944,0.8,2215.378944,niah_single_1,33804.0,12207.0,0.799997952,128,799.997952,GB,['1675419'], **1675419**.,12207.0,0.6388888888888888,32768
65.536,The special magic number for erect-hurdler mentioned in the provided text is,What is the special magic number for erect-hurdler mentioned in the provided text? ,2.215378944,0.8,2215.378944,niah_single_1,33804.0,12207.0,0.799997952,128,799.997952,GB,['1341919'], **1341919**.,12207.0,0.6388888888888888,32768
65.536,The special magic number for foregoing-syndicate mentioned in the provided text is,What is the special magic number for foregoing-syndicate mentioned in the provided text? ,2.215378944,0.8,2215.378944,niah_single_1,33804.0,12207.0,0.799997952,128,799.997952,GB,['3117636'], **3117636**.,12207.0,0.6388888888888888,32768
65.536,The special magic number for short-chopstick mentioned in the provided text is,What is the special magic number for short-chopstick mentioned in the provided text? ,2.215378944,0.8,2215.378944,niah_single_1,33804.0,12207.0,0.799997952,128,799.997952,GB,['4656838'], **4656838**.,12207.0,0.6388888888888888,32768
65.536,The special magic number for lewd-agenda mentioned in the provided text is,What is the special magic number for lewd-agenda mentioned in the provided text? ,2.215378944,0.8,2215.378944,niah_single_1,33804.0,12207.0,0.799997952,128,799.997952,GB,['3815034'], **3815034**.,12207.0,0.6388888888888888,32768
65.536,The special magic number for disgusted-hunchback mentioned in the provided text is,What is the special magic number for disgusted-hunchback mentioned in the provided text? ,2.215378944,0.8,2215.378944,niah_single_1,33804.0,12207.0,0.799997952,128,799.997952,GB,['6218367'], **6218367**.,12207.0,0.6388888888888888,32768
65.536,The special magic number for humorous-pantsuit mentioned in the provided text is,What is the special magic number for humorous-pantsuit mentioned in the provided text? ,2.215378944,0.8,2215.378944,niah_single_1,33804.0,12207.0,0.799997952,128,799.997952,GB,['7296605'], **7296605**.,12207.0,0.6388888888888888,32768
65.536,The special magic number for boiling-urge mentioned in the provided text is,What is the special magic number for boiling-urge mentioned in the provided text? ,2.215313408,0.8,2215.313408,niah_single_1,33803.0,12207.0,0.799997952,128,799.997952,GB,['5074336'], **5074336**.,12207.0,0.6388782060763838,32768
65.536,The special magic number for vacuous-stopsign mentioned in the provided text is,What is the special magic number for vacuous-stopsign mentioned in the provided text? ,2.21544448,0.8,2215.44448,niah_single_1,33805.0,12207.0,0.799997952,128,799.997952,GB,['3030966'], **3030966**.,12207.0,0.6388995710693685,32768
65.536,The special magic number for judicious-contact lens mentioned in the provided text is,What is the special magic number for judicious-contact lens mentioned in the provided text? ,2.215378944,0.8,2215.378944,niah_single_1,33804.0,12207.0,0.799997952,128,799.997952,GB,['9937982'], **9937982**.,12207.0,0.6388888888888888,32768
65.536,The special magic number for billowy-dealing mentioned in the provided text is,What is the special magic number for billowy-dealing mentioned in the provided text? ,2.215378944,0.8,2215.378944,niah_single_1,33804.0,12207.0,0.799997952,128,799.997952,GB,['9488613'], **9488613**.,12207.0,0.6388888888888888,32768
65.536,The special magic number for abrasive-pathology mentioned in the provided text is,What is the special magic number for abrasive-pathology mentioned in the provided text? ,2.215313408,0.8,2215.313408,niah_single_1,33803.0,12207.0,0.799997952,128,799.997952,GB,['8047416'], **8047416**.,12207.0,0.6388782060763838,32768
65.536,The special magic number for noisy-thyme mentioned in the provided text is,What is the special magic number for noisy-thyme mentioned in the provided text? ,2.215313408,0.8,2215.313408,niah_single_1,33803.0,12207.0,0.799997952,128,799.997952,GB,['7076506'], **7076506**.,12207.0,0.6388782060763838,32768
65.536,The special magic number for wee-fishing mentioned in the provided text is,What is the special magic number for wee-fishing mentioned in the provided text? ,2.215313408,0.8,2215.313408,niah_single_1,33803.0,12207.0,0.799997952,128,799.997952,GB,['3566765'], **3566765**.,12207.0,0.6388782060763838,32768
65.536,The special magic number for zealous-boat mentioned in the provided text is,What is the special magic number for zealous-boat mentioned in the provided text? ,2.215378944,0.8,2215.378944,niah_single_1,33804.0,12207.0,0.799997952,128,799.997952,GB,['9753457'], **9753457**.,12207.0,0.6388888888888888,32768
65.536,The special magic number for super-friendship mentioned in the provided text is,What is the special magic number for super-friendship mentioned in the provided text? ,2.215378944,0.8,2215.378944,niah_single_1,33804.0,12207.0,0.799997952,128,799.997952,GB,['9111742'], **9111742**.,12207.0,0.6388888888888888,32768
65.536,The special magic number for young-plate mentioned in the provided text is,What is the special magic number for young-plate mentioned in the provided text? ,2.215313408,0.8,2215.313408,niah_single_1,33803.0,12207.0,0.799997952,128,799.997952,GB,['5502929'], **5502929**.,12207.0,0.6388782060763838,32768
65.536,The special magic number for broken-captor mentioned in the provided text is,What is the special magic number for broken-captor mentioned in the provided text? ,2.215313408,0.8,2215.313408,niah_single_1,33803.0,12207.0,0.799997952,128,799.997952,GB,['5679639'], **5679639**.,12207.0,0.6388782060763838,32768
65.536,The special magic number for overrated-income mentioned in the provided text is,What is the special magic number for overrated-income mentioned in the provided text? ,2.215313408,0.8,2215.313408,niah_single_1,33803.0,12207.0,0.799997952,128,799.997952,GB,['7358385'], **7358385**.,12207.0,0.6388782060763838,32768
65.536,The special magic number for productive-artery mentioned in the provided text is,What is the special magic number for productive-artery mentioned in the provided text? ,2.215378944,0.8,2215.378944,niah_single_1,33804.0,12207.0,0.799997952,128,799.997952,GB,['6452832'], **6452832**.,12207.0,0.6388888888888888,32768
65.536,The special magic number for fair-courage mentioned in the provided text is,What is the special magic number for fair-courage mentioned in the provided text? ,2.215313408,0.8,2215.313408,niah_single_1,33803.0,12207.0,0.799997952,128,799.997952,GB,['6952975'], **6952975**.,12207.0,0.6388782060763838,32768
65.536,The special magic number for gullible-prune mentioned in the provided text is,What is the special magic number for gullible-prune mentioned in the provided text? ,2.21544448,0.8,2215.44448,niah_single_1,33805.0,12207.0,0.799997952,128,799.997952,GB,['5635017'], **5635017**.,12207.0,0.6388995710693685,32768
65.536,The special magic number for rapid-particular mentioned in the provided text is,What is the special magic number for rapid-particular mentioned in the provided text? ,2.215313408,0.8,2215.313408,niah_single_1,33803.0,12207.0,0.799997952,128,799.997952,GB,['4205394'], **4205394**.,12207.0,0.6388782060763838,32768
65.536,The special magic number for wonderful-carbohydrate mentioned in the provided text is,What is the special magic number for wonderful-carbohydrate mentioned in the provided text? ,2.215378944,0.8,2215.378944,niah_single_1,33804.0,12207.0,0.799997952,128,799.997952,GB,['7818732'], **7818732**.,12207.0,0.6388888888888888,32768
65.536,The special magic number for victorious-pug mentioned in the provided text is,What is the special magic number for victorious-pug mentioned in the provided text? ,2.215313408,0.8,2215.313408,niah_single_1,33803.0,12207.0,0.799997952,128,799.997952,GB,['8987516'], **8987516**.,12207.0,0.6388782060763838,32768
65.536,The special magic number for obsolete-airfare mentioned in the provided text is,What is the special magic number for obsolete-airfare mentioned in the provided text? ,2.215313408,0.8,2215.313408,niah_single_1,33803.0,12207.0,0.799997952,128,799.997952,GB,['1289293'], **1289293**.,12207.0,0.6388782060763838,32768
65.536,The special magic number for fearless-tritone mentioned in the provided text is,What is the special magic number for fearless-tritone mentioned in the provided text? ,2.215313408,0.8,2215.313408,niah_single_1,33803.0,12207.0,0.799997952,128,799.997952,GB,['7784725'], **7784725**.,12207.0,0.6388782060763838,32768
65.536,The special magic number for ugly-sack mentioned in the provided text is,What is the special magic number for ugly-sack mentioned in the provided text? ,2.215313408,0.8,2215.313408,niah_single_1,33803.0,12207.0,0.799997952,128,799.997952,GB,['7191135'], **7191135**.,12207.0,0.6388782060763838,32768
65.536,The special magic number for nauseating-wrench mentioned in the provided text is,What is the special magic number for nauseating-wrench mentioned in the provided text? ,2.215378944,0.8,2215.378944,niah_single_1,33804.0,12207.0,0.799997952,128,799.997952,GB,['6549757'], **6549757**.,12207.0,0.6388888888888888,32768
65.536,The special magic number for greedy-termite mentioned in the provided text is,What is the special magic number for greedy-termite mentioned in the provided text? ,2.215313408,0.8,2215.313408,niah_single_1,33803.0,12207.0,0.799997952,128,799.997952,GB,['6144280'], **6144280**.,12207.0,0.6388782060763838,32768
65.536,The special magic number for crabby-chassis mentioned in the provided text is,What is the special magic number for crabby-chassis mentioned in the provided text? ,2.215378944,0.8,2215.378944,niah_single_1,33804.0,12207.0,0.799997952,128,799.997952,GB,['4231028'], **4231028**.,12207.0,0.6388888888888888,32768
65.536,The special magic number for romantic-harpooner mentioned in the provided text is,What is the special magic number for romantic-harpooner mentioned in the provided text? ,2.21544448,0.8,2215.44448,niah_single_1,33805.0,12207.0,0.799997952,128,799.997952,GB,['4106298'], **4106298**.,12207.0,0.6388995710693685,32768
65.536,The special magic number for plausible-mayonnaise mentioned in the provided text is,What is the special magic number for plausible-mayonnaise mentioned in the provided text? ,2.21544448,0.8,2215.44448,niah_single_1,33805.0,12207.0,0.799997952,128,799.997952,GB,['5638893'], **5638893**.,12207.0,0.6388995710693685,32768
65.536,The special magic number for chivalrous-disclosure mentioned in the provided text is,What is the special magic number for chivalrous-disclosure mentioned in the provided text? ,2.21544448,0.8,2215.44448,niah_single_1,33805.0,12207.0,0.799997952,128,799.997952,GB,['4256752'], **4256752**.,12207.0,0.6388995710693685,32768
65.536,The special magic number for large-brocolli mentioned in the provided text is,What is the special magic number for large-brocolli mentioned in the provided text? ,2.21544448,0.8,2215.44448,niah_single_1,33805.0,12207.0,0.799997952,128,799.997952,GB,['4010529'], **4010529**.,12207.0,0.6388995710693685,32768
65.536,The special magic number for wet-crown mentioned in the provided text is,What is the special magic number for wet-crown mentioned in the provided text? ,2.215313408,0.8,2215.313408,niah_single_1,33803.0,12207.0,0.799997952,128,799.997952,GB,['9961299'], **9961299**.,12207.0,0.6388782060763838,32768
65.536,The special magic number for animated-director mentioned in the provided text is,What is the special magic number for animated-director mentioned in the provided text? ,2.215313408,0.8,2215.313408,niah_single_1,33803.0,12207.0,0.799997952,128,799.997952,GB,['1914794'], **1914794**.,12207.0,0.6388782060763838,32768
65.536,The special magic number for wakeful-calculation mentioned in the provided text is,What is the special magic number for wakeful-calculation mentioned in the provided text? ,2.21544448,0.8,2215.44448,niah_single_1,33805.0,12207.0,0.799997952,128,799.997952,GB,['3118618'], **3118618**.,12207.0,0.6388995710693685,32768
65.536,The special magic number for chunky-slip mentioned in the provided text is,What is the special magic number for chunky-slip mentioned in the provided text? ,2.215378944,0.8,2215.378944,niah_single_1,33804.0,12207.0,0.799997952,128,799.997952,GB,['1205779'], **1205779**.,12207.0,0.6388888888888888,32768
65.536,The special magic number for panoramic-deputy mentioned in the provided text is,What is the special magic number for panoramic-deputy mentioned in the provided text? ,2.215313408,0.8,2215.313408,niah_single_1,33803.0,12207.0,0.799997952,128,799.997952,GB,['9031491'], **9031491**.,12207.0,0.6388782060763838,32768
65.536,The special magic number for educated-threat mentioned in the provided text is,What is the special magic number for educated-threat mentioned in the provided text? ,2.215247872,0.8,2215.247872,niah_single_1,33802.0,12207.0,0.799997952,128,799.997952,GB,['1861958'], **1861958**.,12207.0,0.6388675226317969,32768
65.536,The special magic number for concerned-ankle mentioned in the provided text is,What is the special magic number for concerned-ankle mentioned in the provided text? ,2.215378944,0.8,2215.378944,niah_single_1,33804.0,12207.0,0.799997952,128,799.997952,GB,['2096280'], **2096280**.,12207.0,0.6388888888888888,32768
65.536,The special magic number for blue-mortality mentioned in the provided text is,What is the special magic number for blue-mortality mentioned in the provided text? ,2.215313408,0.8,2215.313408,niah_single_1,33803.0,12207.0,0.799997952,128,799.997952,GB,['1899411'], **1899411**.,12207.0,0.6388782060763838,32768
65.536,The special magic number for shivering-runaway mentioned in the provided text is,What is the special magic number for shivering-runaway mentioned in the provided text? ,2.215378944,0.8,2215.378944,niah_single_1,33804.0,12207.0,0.799997952,128,799.997952,GB,['6097514'], **6097514**.,12207.0,0.6388888888888888,32768
65.536,The special magic number for cooperative-heritage mentioned in the provided text is,What is the special magic number for cooperative-heritage mentioned in the provided text? ,2.215378944,0.8,2215.378944,niah_single_1,33804.0,12207.0,0.799997952,128,799.997952,GB,['7982241'], **7982241**.,12207.0,0.6388888888888888,32768
65.536,The special magic number for recondite-wiring mentioned in the provided text is,What is the special magic number for recondite-wiring mentioned in the provided text? ,2.21544448,0.8,2215.44448,niah_single_1,33805.0,12207.0,0.799997952,128,799.997952,GB,['7381684'], **7381684**.,12207.0,0.6388995710693685,32768
65.536,The special magic number for hesitant-moron mentioned in the provided text is,What is the special magic number for hesitant-moron mentioned in the provided text? ,2.215313408,0.8,2215.313408,niah_single_1,33803.0,12207.0,0.799997952,128,799.997952,GB,['8194570'], **8194570**.,12207.0,0.6388782060763838,32768
65.536,The special magic number for strong-oak mentioned in the provided text is,What is the special magic number for strong-oak mentioned in the provided text? ,2.215313408,0.8,2215.313408,niah_single_1,33803.0,12207.0,0.799997952,128,799.997952,GB,['2664863'], **2664863**.,12207.0,0.6388782060763838,32768
65.536,The special magic number for good-chalet mentioned in the provided text is,What is the special magic number for good-chalet mentioned in the provided text? ,2.215378944,0.8,2215.378944,niah_single_1,33804.0,12207.0,0.799997952,128,799.997952,GB,['2362099'], **2362099**.,12207.0,0.6388888888888888,32768
65.536,The special magic number for drunk-study mentioned in the provided text is,What is the special magic number for drunk-study mentioned in the provided text? ,2.215313408,0.8,2215.313408,niah_single_1,33803.0,12207.0,0.799997952,128,799.997952,GB,['2259379'], **2259379**.,12207.0,0.6388782060763838,32768
65.536,The special magic number for miniature-yarmulke mentioned in the provided text is,What is the special magic number for miniature-yarmulke mentioned in the provided text? ,2.21544448,0.8,2215.44448,niah_single_1,33805.0,12207.0,0.799997952,128,799.997952,GB,['8558197'], **8558197**.,12207.0,0.6388995710693685,32768
65.536,The special magic number for healthy-article mentioned in the provided text is,What is the special magic number for healthy-article mentioned in the provided text? ,2.215247872,0.8,2215.247872,niah_single_1,33802.0,12207.0,0.799997952,128,799.997952,GB,['1547605'], **1547605**.,12207.0,0.6388675226317969,32768
65.536,The special magic number for weary-tomorrow mentioned in the provided text is,What is the special magic number for weary-tomorrow mentioned in the provided text? ,2.215378944,0.8,2215.378944,niah_single_1,33804.0,12207.0,0.799997952,128,799.997952,GB,['5743227'], **5743227**.,12207.0,0.6388888888888888,32768
65.536,The special magic number for vengeful-ramen mentioned in the provided text is,What is the special magic number for vengeful-ramen mentioned in the provided text? ,2.215510016,0.8,2215.510016,niah_single_1,33806.0,12207.0,0.799997952,128,799.997952,GB,['4916201'], **4916201**.,12207.0,0.6389102526178785,32768
65.536,The special magic number for nauseating-marathon mentioned in the provided text is,What is the special magic number for nauseating-marathon mentioned in the provided text? ,2.215378944,0.8,2215.378944,niah_single_1,33804.0,12207.0,0.799997952,128,799.997952,GB,['2925626'], **2925626**.,12207.0,0.6388888888888888,32768
65.536,The special magic number for threatening-mukluk mentioned in the provided text is,What is the special magic number for threatening-mukluk mentioned in the provided text? ,2.215378944,0.8,2215.378944,niah_single_1,33804.0,12207.0,0.799997952,128,799.997952,GB,['3499627'], **3499627**.,12207.0,0.6388888888888888,32768
65.536,The special magic number for black-doctorate mentioned in the provided text is,What is the special magic number for black-doctorate mentioned in the provided text? ,2.215378944,0.8,2215.378944,niah_single_1,33804.0,12207.0,0.799997952,128,799.997952,GB,['2000560'], **2000560**.,12207.0,0.6388888888888888,32768
65.536,The special magic number for squalid-modification mentioned in the provided text is,What is the special magic number for squalid-modification mentioned in the provided text? ,2.21544448,0.8,2215.44448,niah_single_1,33805.0,12207.0,0.799997952,128,799.997952,GB,['5842082'], **5842082**.,12207.0,0.6388995710693685,32768
65.536,The special magic number for panicky-glimpse mentioned in the provided text is,What is the special magic number for panicky-glimpse mentioned in the provided text? ,2.215510016,0.8,2215.510016,niah_single_1,33806.0,12207.0,0.799997952,128,799.997952,GB,['6101803'], **6101803**.,12207.0,0.6389102526178785,32768
65.536,The special magic number for pumped-place mentioned in the provided text is,What is the special magic number for pumped-place mentioned in the provided text? ,2.215247872,0.8,2215.247872,niah_single_1,33802.0,12207.0,0.799997952,128,799.997952,GB,['9284509'], **9284509**.,12207.0,0.6388675226317969,32768
65.536,The special magic number for staking-distance mentioned in the provided text is,What is the special magic number for staking-distance mentioned in the provided text? ,2.215313408,0.8,2215.313408,niah_single_1,33803.0,12207.0,0.799997952,128,799.997952,GB,['1668752'], **1668752**.,12207.0,0.6388782060763838,32768
65.536,The special magic number for stereotyped-dungarees mentioned in the provided text is,What is the special magic number for stereotyped-dungarees mentioned in the provided text? ,2.215575552,0.8,2215.575552,niah_single_1,33807.0,12207.0,0.799997952,128,799.997952,GB,['5200476'], **5200476**.,12207.0,0.6389209335344751,32768
65.536,The special magic number for flagrant-woodshed mentioned in the provided text is,What is the special magic number for flagrant-woodshed mentioned in the provided text? ,2.21544448,0.8,2215.44448,niah_single_1,33805.0,12207.0,0.799997952,128,799.997952,GB,['1348050'], **1348050**.,12207.0,0.6388995710693685,32768
65.536,The special magic number for dull-minibus mentioned in the provided text is,What is the special magic number for dull-minibus mentioned in the provided text? ,2.215313408,0.8,2215.313408,niah_single_1,33803.0,12207.0,0.799997952,128,799.997952,GB,['8893693'], **8893693**.,12207.0,0.6388782060763838,32768
65.536,The special magic number for guarded-star mentioned in the provided text is,What is the special magic number for guarded-star mentioned in the provided text? ,2.215247872,0.8,2215.247872,niah_single_1,33802.0,12207.0,0.799997952,128,799.997952,GB,['4044882'], **4044882**.,12207.0,0.6388675226317969,32768
65.536,The special magic number for teeny-prohibition mentioned in the provided text is,What is the special magic number for teeny-prohibition mentioned in the provided text? ,2.215378944,0.8,2215.378944,niah_single_1,33804.0,12207.0,0.799997952,128,799.997952,GB,['9249789'], **9249789**.,12207.0,0.6388888888888888,32768
65.536,The special magic number for juicy-castanet mentioned in the provided text is,What is the special magic number for juicy-castanet mentioned in the provided text? ,2.21544448,0.8,2215.44448,niah_single_1,33805.0,12207.0,0.799997952,128,799.997952,GB,['7850944'], **7850944**.,12207.0,0.6388995710693685,32768
65.536,The special magic number for uncovered-graduation mentioned in the provided text is,What is the special magic number for uncovered-graduation mentioned in the provided text? ,2.215378944,0.8,2215.378944,niah_single_1,33804.0,12207.0,0.799997952,128,799.997952,GB,['2754894'], **2754894**.,12207.0,0.6388888888888888,32768
65.536,The special magic number for moaning-stroke mentioned in the provided text is,What is the special magic number for moaning-stroke mentioned in the provided text? ,2.215378944,0.8,2215.378944,niah_single_1,33804.0,12207.0,0.799997952,128,799.997952,GB,['9312590'], **9312590**.,12207.0,0.6388888888888888,32768
65.536,The special magic number for scattered-adjustment mentioned in the provided text is,What is the special magic number for scattered-adjustment mentioned in the provided text? ,2.215313408,0.8,2215.313408,niah_single_1,33803.0,12207.0,0.799997952,128,799.997952,GB,['1615675'], **1615675**.,12207.0,0.6388782060763838,32768
65.536,The special magic number for hurt-shearling mentioned in the provided text is,What is the special magic number for hurt-shearling mentioned in the provided text? ,2.215378944,0.8,2215.378944,niah_single_1,33804.0,12207.0,0.799997952,128,799.997952,GB,['5234550'], **5234550**.,12207.0,0.6388888888888888,32768
65.536,The special magic number for melted-paint mentioned in the provided text is,What is the special magic number for melted-paint mentioned in the provided text? ,2.215313408,0.8,2215.313408,niah_single_1,33803.0,12207.0,0.799997952,128,799.997952,GB,['9633492'], **9633492**.,12207.0,0.6388782060763838,32768
65.536,The special magic number for moldy-spume mentioned in the provided text is,What is the special magic number for moldy-spume mentioned in the provided text? ,2.215378944,0.8,2215.378944,niah_single_1,33804.0,12207.0,0.799997952,128,799.997952,GB,['1909393'], **1909393**.,12207.0,0.6388888888888888,32768
65.536,The special magic number for taboo-pomelo mentioned in the provided text is,What is the special magic number for taboo-pomelo mentioned in the provided text? ,2.215378944,0.8,2215.378944,niah_single_1,33804.0,12207.0,0.799997952,128,799.997952,GB,['9363326'], **9363326**.,12207.0,0.6388888888888888,32768
65.536,The special magic number for arrogant-shortage mentioned in the provided text is,What is the special magic number for arrogant-shortage mentioned in the provided text? ,2.215313408,0.8,2215.313408,niah_single_1,33803.0,12207.0,0.799997952,128,799.997952,GB,['4415140'], **4415140**.,12207.0,0.6388782060763838,32768
65.536,The special magic number for hard-attempt mentioned in the provided text is,What is the special magic number for hard-attempt mentioned in the provided text? ,2.215313408,0.8,2215.313408,niah_single_1,33803.0,12207.0,0.799997952,128,799.997952,GB,['8350368'], **8350368**.,12207.0,0.6388782060763838,32768
65.536,The special magic number for adjoining-premium mentioned in the provided text is,What is the special magic number for adjoining-premium mentioned in the provided text? ,2.215313408,0.8,2215.313408,niah_single_1,33803.0,12207.0,0.799997952,128,799.997952,GB,['5014745'], **5014745**.,12207.0,0.6388782060763838,32768
65.536,The special magic number for scattered-trench mentioned in the provided text is,What is the special magic number for scattered-trench mentioned in the provided text? ,2.215313408,0.8,2215.313408,niah_single_1,33803.0,12207.0,0.799997952,128,799.997952,GB,['1229419'], **1229419**.,12207.0,0.6388782060763838,32768
65.536,The special magic number for capricious-creme brulee mentioned in the provided text is,What is the special magic number for capricious-creme brulee mentioned in the provided text? ,2.215706624,0.8,2215.706624,niah_single_1,33809.0,12207.0,0.799997952,128,799.997952,GB,['4769851'], **4769851**.,12207.0,0.6389422934721524,32768
65.536,The special magic number for cool-coral mentioned in the provided text is,What is the special magic number for cool-coral mentioned in the provided text? ,2.215313408,0.8,2215.313408,niah_single_1,33803.0,12207.0,0.799997952,128,799.997952,GB,['3583206'], **3583206**.,12207.0,0.6388782060763838,32768
65.536,The special magic number for quiet-astrology mentioned in the provided text is,What is the special magic number for quiet-astrology mentioned in the provided text? ,2.215378944,0.8,2215.378944,niah_single_1,33804.0,12207.0,0.799997952,128,799.997952,GB,['5587308'], **5587308**.,12207.0,0.6388888888888888,32768
65.536,The special magic number for pastoral-requirement mentioned in the provided text is,What is the special magic number for pastoral-requirement mentioned in the provided text? ,2.215378944,0.8,2215.378944,niah_single_1,33804.0,12207.0,0.799997952,128,799.997952,GB,['5089126'], **5089126**.,12207.0,0.6388888888888888,32768
65.536,The special magic number for ludicrous-cobbler mentioned in the provided text is,What is the special magic number for ludicrous-cobbler mentioned in the provided text? ,2.215378944,0.8,2215.378944,niah_single_1,33804.0,12207.0,0.799997952,128,799.997952,GB,['4197911'], **4197911**.,12207.0,0.6388888888888888,32768
65.536,The special magic number for bitter-edger mentioned in the provided text is,What is the special magic number for bitter-edger mentioned in the provided text? ,2.215313408,0.8,2215.313408,niah_single_1,33803.0,12207.0,0.799997952,128,799.997952,GB,['5634662'], **5634662**.,12207.0,0.6388782060763838,32768
65.536,The special magic number for quick-pencil mentioned in the provided text is,What is the special magic number for quick-pencil mentioned in the provided text? ,2.215247872,0.8,2215.247872,niah_single_1,33802.0,12207.0,0.799997952,128,799.997952,GB,['5482413'], **5482413**.,12207.0,0.6388675226317969,32768
65.536,The special magic number for wretched-listening mentioned in the provided text is,What is the special magic number for wretched-listening mentioned in the provided text? ,2.215378944,0.8,2215.378944,niah_single_1,33804.0,12207.0,0.799997952,128,799.997952,GB,['6008935'], **6008935**.,12207.0,0.6388888888888888,32768
65.536,The special magic number for defective-presentation mentioned in the provided text is,What is the special magic number for defective-presentation mentioned in the provided text? ,2.215313408,0.8,2215.313408,niah_single_1,33803.0,12207.0,0.799997952,128,799.997952,GB,['8491822'], **8491822**.,12207.0,0.6388782060763838,32768
65.536,The special magic number for jobless-pantologist mentioned in the provided text is,What is the special magic number for jobless-pantologist mentioned in the provided text? ,2.21544448,0.8,2215.44448,niah_single_1,33805.0,12207.0,0.799997952,128,799.997952,GB,['6577416'], **6577416**.,12207.0,0.6388995710693685,32768
65.536,The special magic number for onerous-symptom mentioned in the provided text is,What is the special magic number for onerous-symptom mentioned in the provided text? ,2.215510016,0.8,2215.510016,niah_single_1,33806.0,12207.0,0.799997952,128,799.997952,GB,['6398528'], **6398528**.,12207.0,0.6389102526178785,32768
65.536,The special magic number for sleepy-spice mentioned in the provided text is,What is the special magic number for sleepy-spice mentioned in the provided text? ,2.215313408,0.8,2215.313408,niah_single_1,33803.0,12207.0,0.799997952,128,799.997952,GB,['7425184'], **7425184**.,12207.0,0.6388782060763838,32768
65.536,The special magic number for amused-veto mentioned in the provided text is,What is the special magic number for amused-veto mentioned in the provided text? ,2.215313408,0.8,2215.313408,niah_single_1,33803.0,12207.0,0.799997952,128,799.997952,GB,['6338112'], **6338112**.,12207.0,0.6388782060763838,32768
65.536,The special magic number for lying-deviation mentioned in the provided text is,What is the special magic number for lying-deviation mentioned in the provided text? ,2.215313408,0.8,2215.313408,niah_single_1,33803.0,12207.0,0.799997952,128,799.997952,GB,['3551903'], **3551903**.,12207.0,0.6388782060763838,32768
65.536,The special magic number for cruel-balaclava mentioned in the provided text is,What is the special magic number for cruel-balaclava mentioned in the provided text? ,2.21544448,0.8,2215.44448,niah_single_1,33805.0,12207.0,0.799997952,128,799.997952,GB,['9427047'], **9427047**.,12207.0,0.6388995710693685,32768
65.536,The special magic number for chivalrous-barometer mentioned in the provided text is,What is the special magic number for chivalrous-barometer mentioned in the provided text? ,2.21544448,0.8,2215.44448,niah_single_1,33805.0,12207.0,0.799997952,128,799.997952,GB,['8387112'], **8387112**.,12207.0,0.6388995710693685,32768
65.536,The special magic number for absorbed-watercress mentioned in the provided text is,What is the special magic number for absorbed-watercress mentioned in the provided text? ,2.215378944,0.8,2215.378944,niah_single_1,33804.0,12207.0,0.799997952,128,799.997952,GB,['3418526'], **3418526**.,12207.0,0.6388888888888888,32768
65.536,The special magic number for blushing-larder mentioned in the provided text is,What is the special magic number for blushing-larder mentioned in the provided text? ,2.215378944,0.8,2215.378944,niah_single_1,33804.0,12207.0,0.799997952,128,799.997952,GB,['8876745'], **8876745**.,12207.0,0.6388888888888888,32768
65.536,The special magic number for tacit-imitation mentioned in the provided text is,What is the special magic number for tacit-imitation mentioned in the provided text? ,2.21544448,0.8,2215.44448,niah_single_1,33805.0,12207.0,0.799997952,128,799.997952,GB,['7668663'], **7668663**.,12207.0,0.6388995710693685,32768
